state	power	likelihood
2040	3.125e-07	-75834.4
2045	3.125e-07	-116559
2050	3.125e-07	-209944
2055	3.125e-07	-382553
2060	3.125e-07	-412270
2065	3.125e-07	-178985
2070	3.125e-07	-221531
2075	3.125e-07	-330485
2080	3.125e-07	-60684
2085	3.125e-07	-201388
2090	3.125e-07	-36331
2095	3.125e-07	-423128
2100	3.125e-07	-14919
2105	3.125e-07	-174958
2110	3.125e-07	-89454.4
2115	3.125e-07	-295207
2120	3.125e-07	-287729
2125	3.125e-07	-286802
2130	3.125e-07	-128873
2135	3.125e-07	-170438
2140	3.125e-07	-311176
2145	3.125e-07	-288644
2150	3.125e-07	-176005
2155	3.125e-07	-141731
2160	3.125e-07	-208606
2165	3.125e-07	-216085
2170	3.125e-07	-216085
2175	3.125e-07	-318808
2180	3.125e-07	-284726
2185	3.125e-07	-10637.7
2190	3.125e-07	-3987.23
2195	3.125e-07	-109087
2200	3.125e-07	-467502
2205	3.125e-07	-316875
2210	3.125e-07	-223741
2215	3.125e-07	-194618
2220	3.125e-07	-299600
2225	3.125e-07	-72354.8
2230	3.125e-07	-273194
2235	3.125e-07	-50444.1
2240	3.125e-07	-3086.43
2245	3.125e-07	-194355
2250	3.125e-07	-133984
2255	3.125e-07	-164895
2260	3.125e-07	-127570
2265	3.125e-07	-292768
2270	3.125e-07	-125034
2275	3.125e-07	-211762
2280	3.125e-07	-315933
2285	3.125e-07	-399718
2290	3.125e-07	-399718
2295	3.125e-07	-399718
2300	3.125e-07	-201277
2305	3.125e-07	-323993
2310	3.125e-07	-458663
2315	3.125e-07	-142984
2320	3.125e-07	-417162
2325	3.125e-07	-111721
2330	3.125e-07	-87276.1
2335	3.125e-07	-117311
2340	3.125e-07	-345836
2345	3.125e-07	-345836
2350	3.125e-07	-299470
2355	3.125e-07	-199898
2360	3.125e-07	-7104.86
2365	3.125e-07	-203694
2370	3.125e-07	-460689
2375	3.125e-07	-144655
2380	3.125e-07	-231678
2385	3.125e-07	-366026
2390	3.125e-07	-304354
2395	3.125e-07	-345587
2400	3.125e-07	-291585
2405	3.125e-07	-88562.1
2410	3.125e-07	-421687
2415	3.125e-07	-413606
2420	3.125e-07	-78164.1
2425	3.125e-07	-367156
2430	3.125e-07	-367156
2435	3.125e-07	-367156
2440	3.125e-07	-367156
2445	3.125e-07	-370838
2450	3.125e-07	-395425
2455	3.125e-07	-319116
2460	3.125e-07	-364925
2465	3.125e-07	-259487
2470	3.125e-07	-241878
2475	3.125e-07	-99585.1
2480	3.125e-07	-436917
2485	3.125e-07	-132609
2490	3.125e-07	-363890
2495	3.125e-07	-417807
2500	3.125e-07	-68075.9
2505	3.125e-07	-97797.5
2510	3.125e-07	-171797
2515	3.125e-07	-55421.6
2520	3.125e-07	-26755.6
2525	3.125e-07	-12553.3
2530	3.125e-07	-197210
2535	3.125e-07	-276031
2540	3.125e-07	-160458
2545	3.125e-07	-124774
2550	3.125e-07	-409131
2555	3.125e-07	-415525
2560	3.125e-07	-164572
2565	3.125e-07	-440547
2570	3.125e-07	-472722
2575	3.125e-07	-15056.8
2580	3.125e-07	-4349.94
2585	3.125e-07	-155450
2590	3.125e-07	-138492
2595	3.125e-07	-109452
2600	3.125e-07	-189800
2605	3.125e-07	-446072
2610	3.125e-07	-31684.2
2615	3.125e-07	-408113
2620	3.125e-07	-277356
2625	3.125e-07	-452143
2630	3.125e-07	-452143
2635	3.125e-07	-85536.9
2640	3.125e-07	-157410
2645	3.125e-07	-182530
2650	3.125e-07	-252100
2655	3.125e-07	-52670.8
2660	3.125e-07	-149685
2665	3.125e-07	-142690
2670	3.125e-07	-111878
2675	3.125e-07	-37601.2
2680	3.125e-07	-55954.6
2685	3.125e-07	-475236
2690	3.125e-07	-137990
2695	3.125e-07	-266596
2700	3.125e-07	-282562
2705	3.125e-07	-398484
2710	3.125e-07	-264716
2715	3.125e-07	-266525
2720	3.125e-07	-166827
2725	3.125e-07	-22479
2730	3.125e-07	-1816.22
2735	3.125e-07	-58329.3
2740	3.125e-07	-233969
2745	3.125e-07	-343625
2750	3.125e-07	-208587
2755	3.125e-07	-81614
2760	3.125e-07	-68796.2
2765	3.125e-07	-37603.1
2770	3.125e-07	-3399.63
2775	3.125e-07	-230353
2780	3.125e-07	-4370.73
2785	3.125e-07	-125559
2790	3.125e-07	-375468
2795	3.125e-07	-365517
2800	3.125e-07	-365517
2805	3.125e-07	-365517
2810	3.125e-07	-394983
2815	3.125e-07	-394983
2820	3.125e-07	-157699
2825	3.125e-07	-235600
2830	3.125e-07	-223765
2835	3.125e-07	-328058
2840	3.125e-07	-253796
2845	3.125e-07	-122190
2850	3.125e-07	-42082.1
2855	3.125e-07	-95183.4
2860	3.125e-07	-184261
2865	3.125e-07	-228308
2870	3.125e-07	-189975
2875	3.125e-07	-268789
2880	3.125e-07	-126146
2885	3.125e-07	-101591
2890	3.125e-07	-350251
2895	3.125e-07	-350251
2900	3.125e-07	-228114
2905	3.125e-07	-204703
2910	3.125e-07	-124712
2915	3.125e-07	-162070
2920	3.125e-07	-173538
2925	3.125e-07	-17878.3
2930	3.125e-07	-3298
2935	3.125e-07	-21904
2940	3.125e-07	-1903.17
2945	3.125e-07	-60459.9
2950	3.125e-07	-76575.8
2955	3.125e-07	-219075
2960	3.125e-07	-371952
2965	3.125e-07	-218724
2970	3.125e-07	-436263
2975	3.125e-07	-37847.2
2980	3.125e-07	-286037
2985	3.125e-07	-63895.9
2990	3.125e-07	-43296.4
2995	3.125e-07	-54780.5
3000	3.125e-07	-344276
3005	3.125e-07	-344276
3010	3.125e-07	-378767
3015	3.125e-07	-88282.2
3020	3.125e-07	-430757
3025	3.125e-07	-430757
3030	3.125e-07	-182714
3035	3.125e-07	-127103
3040	3.125e-07	-170198
3045	3.125e-07	-124203
3050	3.125e-07	-126142
3055	3.125e-07	-84279.5
3060	3.125e-07	-88033.9
3065	3.125e-07	-235952
3070	3.125e-07	-307971
3075	3.125e-07	-351168
3080	3.125e-07	-17428.3
3085	3.125e-07	-437489
3090	3.125e-07	-437489
3095	3.125e-07	-361059
3100	3.125e-07	-344983
3105	3.125e-07	-392361
3110	3.125e-07	-392361
3115	3.125e-07	-248623
3120	3.125e-07	-70372.1
3125	3.125e-07	-224561
3130	3.125e-07	-8222.22
3135	3.125e-07	-113144
3140	3.125e-07	-429736
3145	3.125e-07	-36706.5
3150	3.125e-07	-126753
3155	3.125e-07	-472836
3160	3.125e-07	-472836
3165	3.125e-07	-237800
3170	3.125e-07	-426195
3175	3.125e-07	-426195
3180	3.125e-07	-356722
3185	3.125e-07	-364122
3190	3.125e-07	-472256
3195	3.125e-07	-472256
3200	3.125e-07	-413632
3205	3.125e-07	-444307
3210	3.125e-07	-306536
3215	3.125e-07	-211173
3220	3.125e-07	-346630
3225	3.125e-07	-346630
3230	3.125e-07	-385840
3235	3.125e-07	-98651
3240	3.125e-07	-91404.6
3245	3.125e-07	-424011
3250	3.125e-07	-478006
3255	3.125e-07	-380102
3260	3.125e-07	-252111
3265	3.125e-07	-402073
3270	3.125e-07	-123000
3275	3.125e-07	-104760
3280	3.125e-07	-236660
3285	3.125e-07	-68627.6
3290	3.125e-07	-76841.8
3295	3.125e-07	-116432
3300	3.125e-07	-351493
3305	3.125e-07	-428521
3310	3.125e-07	-427477
3315	3.125e-07	-215352
3320	3.125e-07	-376204
3325	3.125e-07	-376204
3330	3.125e-07	-261953
3335	3.125e-07	-34056.9
3340	3.125e-07	-13472.6
3345	3.125e-07	-132883
3350	3.125e-07	-146290
3355	3.125e-07	-32267.8
3360	3.125e-07	-2594.12
3365	3.125e-07	-48194.4
3370	3.125e-07	-305111
3375	3.125e-07	-223441
3380	3.125e-07	-272767
3385	3.125e-07	-342024
3390	3.125e-07	-166815
3395	3.125e-07	-353452
3400	3.125e-07	-234890
3405	3.125e-07	-455697
3410	3.125e-07	-440975
3415	3.125e-07	-274390
3420	3.125e-07	-61753.5
3425	3.125e-07	-231690
3430	3.125e-07	-171575
3435	3.125e-07	-437445
3440	3.125e-07	-381119
3445	3.125e-07	-92173.7
3450	3.125e-07	-191173
3455	3.125e-07	-339859
3460	3.125e-07	-472354
3465	3.125e-07	-120142
3470	3.125e-07	-262014
3475	3.125e-07	-180739
3480	3.125e-07	-53840.4
3485	3.125e-07	-52499.8
3490	3.125e-07	-76477.2
3495	3.125e-07	-336750
3500	3.125e-07	-46906.8
3505	3.125e-07	-211319
3510	3.125e-07	-288425
3515	3.125e-07	-231885
3520	3.125e-07	-345581
3525	3.125e-07	-20030.9
3530	3.125e-07	-152841
3535	3.125e-07	-476458
3540	3.125e-07	-112739
3545	3.125e-07	-55635.4
3550	3.125e-07	-112364
3555	3.125e-07	-378248
3560	3.125e-07	-151579
3565	3.125e-07	-302334
3570	3.125e-07	-480336
3575	3.125e-07	-120190
3580	3.125e-07	-120087
3585	3.125e-07	-66722.2
3590	3.125e-07	-413964
3595	3.125e-07	-428331
3600	3.125e-07	-54647.8
3605	3.125e-07	-183116
3610	3.125e-07	-18170.6
3615	3.125e-07	-7948.63
3620	3.125e-07	-386374
3625	3.125e-07	-83984.7
3630	3.125e-07	-416277
3635	3.125e-07	-300744
3640	3.125e-07	-112176
3645	3.125e-07	-123596
3650	3.125e-07	-11966.2
3655	3.125e-07	-93831.1
3660	3.125e-07	-301583
3665	3.125e-07	-73887.7
3670	3.125e-07	-339093
3675	3.125e-07	-339093
3680	3.125e-07	-340413
3685	3.125e-07	-405260
3690	3.125e-07	-256753
3695	3.125e-07	-345382
3700	3.125e-07	-279811
3705	3.125e-07	-97157.9
3710	3.125e-07	-228906
3715	3.125e-07	-157042
3720	3.125e-07	-61233.5
3725	3.125e-07	-198342
3730	3.125e-07	-198342
3735	3.125e-07	-59909.6
3740	3.125e-07	-467276
3745	3.125e-07	-467276
3750	3.125e-07	-467276
3755	3.125e-07	-24762.2
3760	3.125e-07	-20039.5
3765	3.125e-07	-339992
3770	3.125e-07	-249630
3775	3.125e-07	-44268.2
3780	3.125e-07	-390249
3785	3.125e-07	-174943
3790	3.125e-07	-175725
3795	3.125e-07	-126691
3800	3.125e-07	-271972
3805	3.125e-07	-457292
3810	3.125e-07	-94561.4
3815	3.125e-07	-381089
3820	3.125e-07	-381089
3825	3.125e-07	-377861
3830	3.125e-07	-300499
3835	3.125e-07	-300499
3840	3.125e-07	-380527
3845	3.125e-07	-380527
3850	3.125e-07	-190487
3855	3.125e-07	-249511
3860	3.125e-07	-417505
3865	3.125e-07	-431040
3870	3.125e-07	-389264
3875	3.125e-07	-233225
3880	3.125e-07	-235298
3885	3.125e-07	-344314
3890	3.125e-07	-230664
3895	3.125e-07	-83922.4
3900	3.125e-07	-364529
3905	3.125e-07	-67473.7
3910	3.125e-07	-183366
3915	3.125e-07	-52215.6
3920	3.125e-07	-6980.08
3925	3.125e-07	-111849
3930	3.125e-07	-194316
3935	3.125e-07	-218904
3940	3.125e-07	-361594
3945	3.125e-07	-361594
3950	3.125e-07	-361594
3955	3.125e-07	-201803
3960	3.125e-07	-35685.6
3965	3.125e-07	-77633.4
3970	3.125e-07	-94801
3975	3.125e-07	-29259.2
3980	3.125e-07	-247966
3985	3.125e-07	-337139
3990	3.125e-07	-210542
3995	3.125e-07	-285705
4000	3.125e-07	-311044
4005	3.125e-07	-277806
4010	3.125e-07	-291860
4015	3.125e-07	-447825
4020	3.125e-07	-447825
4025	3.125e-07	-447825
4030	3.125e-07	-57418.2
4035	3.125e-07	-384041
4040	3.125e-07	-384041
4045	3.125e-07	-32734.1
4050	3.125e-07	-61757.1
4055	3.125e-07	-42316.5
4060	3.125e-07	-148743
4065	3.125e-07	-92673.9
4070	3.125e-07	-1640.26
4075	3.125e-07	-149739
4080	3.125e-07	-470399
4085	3.125e-07	-248032
4090	3.125e-07	-315684
4095	3.125e-07	-315684
4100	3.125e-07	-338901
4105	3.125e-07	-104207
4110	3.125e-07	-230170
4115	3.125e-07	-186188
4120	3.125e-07	-31400.1
4125	3.125e-07	-325352
4130	3.125e-07	-311101
4135	3.125e-07	-222113
4140	3.125e-07	-20415.9
4145	3.125e-07	-46048.4
4150	3.125e-07	-313531
4155	3.125e-07	-38090.5
4160	3.125e-07	-61974.6
4165	3.125e-07	-273420
4170	3.125e-07	-58795
4175	3.125e-07	-330691
4180	3.125e-07	-228794
4185	3.125e-07	-122849
4190	3.125e-07	-118538
4195	3.125e-07	-222247
4200	3.125e-07	-275299
4205	3.125e-07	-290975
4210	3.125e-07	-422953
4215	3.125e-07	-477419
4220	3.125e-07	-477419
4225	3.125e-07	-347042
4230	3.125e-07	-140508
4235	3.125e-07	-464696
4240	3.125e-07	-372512
4245	3.125e-07	-387308
4250	3.125e-07	-132163
4255	3.125e-07	-207970
4260	3.125e-07	-287972
4265	3.125e-07	-391291
4270	3.125e-07	-341054
4275	3.125e-07	-210253
4280	3.125e-07	-119712
4285	3.125e-07	-196376
4290	3.125e-07	-428877
4295	3.125e-07	-287385
4300	3.125e-07	-244720
4305	3.125e-07	-270287
4310	3.125e-07	-82650.3
4315	3.125e-07	-247980
4320	3.125e-07	-409840
4325	3.125e-07	-178482
4330	3.125e-07	-337571
4335	3.125e-07	-369181
4340	3.125e-07	-321071
4345	3.125e-07	-45801.2
4350	3.125e-07	-28382.3
4355	3.125e-07	-108410
4360	3.125e-07	-213755
4365	3.125e-07	-220467
4370	3.125e-07	-246495
4375	3.125e-07	-246495
4380	3.125e-07	-179693
4385	3.125e-07	-101397
4390	3.125e-07	-342142
4395	3.125e-07	-287966
4400	3.125e-07	-87901.5
4405	3.125e-07	-423840
4410	3.125e-07	-344474
4415	3.125e-07	-423138
4420	3.125e-07	-415154
4425	3.125e-07	-263241
4430	3.125e-07	-93081.9
4435	3.125e-07	-169936
4440	3.125e-07	-129103
4445	3.125e-07	-34812
4450	3.125e-07	-382265
4455	3.125e-07	-416830
4460	3.125e-07	-161215
4465	3.125e-07	-439984
4470	3.125e-07	-312869
4475	3.125e-07	-356602
4480	3.125e-07	-162336
4485	3.125e-07	-326585
4490	3.125e-07	-295140
4495	3.125e-07	-56133.6
4500	3.125e-07	-8027.42
4505	3.125e-07	-169963
4510	3.125e-07	-49664.1
4515	3.125e-07	-191787
4520	3.125e-07	-360381
4525	3.125e-07	-360381
4530	3.125e-07	-176267
4535	3.125e-07	-334432
4540	3.125e-07	-256415
4545	3.125e-07	-458761
4550	3.125e-07	-330223
4555	3.125e-07	-118561
4560	3.125e-07	-22912.9
4565	3.125e-07	-2349
4570	3.125e-07	-25207.8
4575	3.125e-07	-251972
4580	3.125e-07	-269375
4585	3.125e-07	-176178
4590	3.125e-07	-439101
4595	3.125e-07	-22695.6
4600	3.125e-07	-190523
4605	3.125e-07	-476963
4610	3.125e-07	-101033
4615	3.125e-07	-259540
4620	3.125e-07	-214558
4625	3.125e-07	-126621
4630	3.125e-07	-321466
4635	3.125e-07	-189154
4640	3.125e-07	-207235
4645	3.125e-07	-363435
4650	3.125e-07	-454551
4655	3.125e-07	-462334
4660	3.125e-07	-41890.9
4665	3.125e-07	-256172
4670	3.125e-07	-197618
4675	3.125e-07	-207590
4680	3.125e-07	-279536
4685	3.125e-07	-253302
4690	3.125e-07	-449724
4695	3.125e-07	-227416
4700	3.125e-07	-475802
4705	3.125e-07	-475802
4710	3.125e-07	-191839
4715	3.125e-07	-348196
4720	3.125e-07	-198971
4725	3.125e-07	-139268
4730	3.125e-07	-305334
4735	3.125e-07	-309257
4740	3.125e-07	-203402
4745	3.125e-07	-361732
4750	3.125e-07	-285625
4755	3.125e-07	-160125
4760	3.125e-07	-475897
4765	3.125e-07	-235302
4770	3.125e-07	-241578
4775	3.125e-07	-254485
4780	3.125e-07	-201127
4785	3.125e-07	-155100
4790	3.125e-07	-294628
4795	3.125e-07	-58233.2
4800	3.125e-07	-281155
4805	3.125e-07	-121207
4810	3.125e-07	-4303.7
4815	3.125e-07	-4679.32
4820	3.125e-07	-19744.9
4825	3.125e-07	-62018
4830	3.125e-07	-165401
4835	3.125e-07	-289307
4840	3.125e-07	-289307
4845	3.125e-07	-165675
4850	3.125e-07	-449358
4855	3.125e-07	-425146
4860	3.125e-07	-414457
4865	3.125e-07	-440181
4870	3.125e-07	-440181
4875	3.125e-07	-163056
4880	3.125e-07	-432921
4885	3.125e-07	-127264
4890	3.125e-07	-363750
4895	3.125e-07	-282451
4900	3.125e-07	-76362.9
4905	3.125e-07	-58204.7
4910	3.125e-07	-15355.8
4915	3.125e-07	-118894
4920	3.125e-07	-341186
4925	3.125e-07	-234479
4930	3.125e-07	-84425
4935	3.125e-07	-267709
4940	3.125e-07	-267709
4945	3.125e-07	-29275.5
4950	3.125e-07	-127632
4955	3.125e-07	-226221
4960	3.125e-07	-56396.4
4965	3.125e-07	-73975.9
4970	3.125e-07	-372101
4975	3.125e-07	-147692
4980	3.125e-07	-153209
4985	3.125e-07	-215556
4990	3.125e-07	-209146
4995	3.125e-07	-344197
5000	3.125e-07	-177380
