state	power	likelihood
1255	0.116029	-1425.01
1260	0.116029	-1426.71
1265	0.116029	-1425.02
1270	0.116029	-1428.47
1275	0.116029	-1425.8
1280	0.116029	-1441.9
1285	0.116029	-1425.03
1290	0.116029	-1427.38
1295	0.116029	-1425.03
1300	0.116029	-1442.11
1305	0.116029	-1443
1310	0.116029	-1428.57
1315	0.116029	-1426.8
1320	0.116029	-1432.83
1325	0.116029	-1425.01
1330	0.116029	-1426
1335	0.116029	-1425.85
1340	0.116029	-1431.13
1345	0.116029	-1425.09
1350	0.116029	-1434.44
1355	0.116029	-1428.26
1360	0.116029	-1442.49
1365	0.116029	-1430.44
1370	0.116029	-1428.07
1375	0.116029	-1427
1380	0.116029	-1427.86
1385	0.116029	-1425.5
1390	0.116029	-1428.67
1395	0.116029	-1443.55
1400	0.116029	-1430.32
1405	0.116029	-1426.94
1410	0.116029	-1425.09
1415	0.116029	-1425.09
1420	0.116029	-1428.38
1425	0.116029	-1435.78
1430	0.116029	-1425.43
1435	0.116029	-1426.67
1440	0.116029	-1430.16
1445	0.116029	-1433.3
1450	0.116029	-1425.05
1455	0.116029	-1425.01
1460	0.116029	-1430.73
1465	0.116029	-1425.25
1470	0.116029	-1444.73
1475	0.116029	-1431.72
1480	0.116029	-1429.24
1485	0.116029	-1427.26
1490	0.116029	-1434.4
1495	0.116029	-1436.17
1500	0.116029	-1426.05
1505	0.116029	-1437.36
1510	0.116029	-1432.37
1515	0.116029	-1425.16
1520	0.116029	-1425.67
1525	0.116029	-1434.64
1530	0.116029	-1437.67
1535	0.116029	-1427.99
1540	0.116029	-1425.01
1545	0.116029	-1425.07
1550	0.116029	-1427.41
1555	0.116029	-1425.31
1560	0.116029	-1427.25
1565	0.116029	-1426.91
1570	0.116029	-1427.18
1575	0.116029	-1430.99
1580	0.116029	-1425.42
1585	0.116029	-1428.94
1590	0.116029	-1430.23
1595	0.116029	-1430
1600	0.116029	-1431.09
1605	0.116029	-1428.06
1610	0.116029	-1426.56
1615	0.116029	-1425.12
1620	0.116029	-1429.73
1625	0.116029	-1432.36
1630	0.116029	-1432.38
1635	0.116029	-1438.36
1640	0.116029	-1426.18
1645	0.116029	-1427.48
1650	0.116029	-1430.71
1655	0.116029	-1427.46
1660	0.116029	-1427.19
1665	0.116029	-1427.24
1670	0.116029	-1425.61
1675	0.116029	-1425.61
1680	0.116029	-1440.19
1685	0.116029	-1425.37
1690	0.116029	-1429.58
1695	0.116029	-1430.3
1700	0.116029	-1430.62
1705	0.116029	-1427.88
1710	0.116029	-1429.41
1715	0.116029	-1425.37
1720	0.116029	-1425.37
1725	0.116029	-1426.8
1730	0.116029	-1425.24
1735	0.116029	-1437.18
1740	0.116029	-1427.89
1745	0.116029	-1425.31
1750	0.116029	-1429
1755	0.116029	-1434.66
1760	0.116029	-1425.01
1765	0.116029	-1425.23
1770	0.116029	-1433.41
1775	0.116029	-1425.02
1780	0.116029	-1427.84
1785	0.116029	-1433.91
1790	0.116029	-1437.97
1795	0.116029	-1425.28
1800	0.116029	-1425.35
1805	0.116029	-1425.35
1810	0.116029	-1425.15
1815	0.116029	-1427.05
1820	0.116029	-1433.38
1825	0.116029	-1457.6
1830	0.116029	-1432.55
1835	0.116029	-1425.16
1840	0.116029	-1425.17
1845	0.116029	-1425.98
1850	0.116029	-1433.15
1855	0.116029	-1426.04
1860	0.116029	-1438.76
1865	0.116029	-1427.72
1870	0.116029	-1427.27
1875	0.116029	-1428.06
1880	0.116029	-1425.4
1885	0.116029	-1429.57
1890	0.116029	-1426.74
1895	0.116029	-1426.47
1900	0.116029	-1425.02
1905	0.116029	-1425.39
1910	0.116029	-1427.62
1915	0.116029	-1426.24
1920	0.116029	-1426.7
1925	0.116029	-1425.21
1930	0.116029	-1425.36
1935	0.116029	-1427.45
1940	0.116029	-1430.34
1945	0.116029	-1429.73
1950	0.116029	-1428.6
1955	0.116029	-1426.25
1960	0.116029	-1435.89
1965	0.116029	-1426.14
1970	0.116029	-1427.92
1975	0.116029	-1429.99
1980	0.116029	-1427.47
1985	0.116029	-1426.74
1990	0.116029	-1427.87
1995	0.116029	-1444.78
2000	0.116029	-1430.97
2005	0.116029	-1430.59
2010	0.116029	-1433.52
2015	0.116029	-1425.42
2020	0.116029	-1433.79
2025	0.116029	-1427.51
2030	0.116029	-1432.29
2035	0.116029	-1432.01
2040	0.116029	-1430.43
2045	0.116029	-1432.79
2050	0.116029	-1449.3
2055	0.116029	-1425.19
2060	0.116029	-1438.77
2065	0.116029	-1437.79
2070	0.116029	-1438.56
2075	0.116029	-1433.04
2080	0.116029	-1432.3
2085	0.116029	-1437.29
2090	0.116029	-1425.13
2095	0.116029	-1427.05
2100	0.116029	-1427.05
2105	0.116029	-1425.04
2110	0.116029	-1427.22
2115	0.116029	-1425.63
2120	0.116029	-1426
2125	0.116029	-1438.75
2130	0.116029	-1432.49
2135	0.116029	-1425.86
2140	0.116029	-1425.88
2145	0.116029	-1425.84
2150	0.116029	-1426.19
2155	0.116029	-1426.53
2160	0.116029	-1425.5
2165	0.116029	-1427.02
2170	0.116029	-1436.51
2175	0.116029	-1429.01
2180	0.116029	-1432.44
2185	0.116029	-1434.97
2190	0.116029	-1426.9
2195	0.116029	-1430.85
2200	0.116029	-1425.18
2205	0.116029	-1429.42
2210	0.116029	-1426.93
2215	0.116029	-1425.93
2220	0.116029	-1432.64
2225	0.116029	-1432.73
2230	0.116029	-1430.47
2235	0.116029	-1429.14
2240	0.116029	-1436.46
2245	0.116029	-1427.11
2250	0.116029	-1425.03
2255	0.116029	-1428.88
2260	0.116029	-1427.21
2265	0.116029	-1425.09
2270	0.116029	-1428.03
2275	0.116029	-1426.28
2280	0.116029	-1425.04
2285	0.116029	-1426.04
2290	0.116029	-1426.16
2295	0.116029	-1425.01
2300	0.116029	-1425.74
2305	0.116029	-1425.34
2310	0.116029	-1425.84
2315	0.116029	-1425.43
2320	0.116029	-1426.27
2325	0.116029	-1426.52
2330	0.116029	-1425.52
2335	0.116029	-1425.21
2340	0.116029	-1429.48
2345	0.116029	-1425.15
2350	0.116029	-1432.2
2355	0.116029	-1430.01
2360	0.116029	-1426.75
2365	0.116029	-1425.05
2370	0.116029	-1427.93
2375	0.116029	-1426.97
2380	0.116029	-1427.72
2385	0.116029	-1425.55
2390	0.116029	-1425.55
2395	0.116029	-1431.35
2400	0.116029	-1429.7
2405	0.116029	-1425.07
2410	0.116029	-1427.66
2415	0.116029	-1425.36
2420	0.116029	-1425.07
2425	0.116029	-1428.37
2430	0.116029	-1425.07
2435	0.116029	-1426.17
2440	0.116029	-1430.06
2445	0.116029	-1425.06
2450	0.116029	-1428.63
2455	0.116029	-1425.15
2460	0.116029	-1428.49
2465	0.116029	-1425.16
2470	0.116029	-1425.02
2475	0.116029	-1433.9
2480	0.116029	-1428.92
2485	0.116029	-1426.61
2490	0.116029	-1425.04
2495	0.116029	-1427.27
2500	0.116029	-1428.23
2505	0.116029	-1451.46
2510	0.116029	-1425.01
2515	0.116029	-1426.04
2520	0.116029	-1425.15
2525	0.116029	-1428.8
2530	0.116029	-1434.31
2535	0.116029	-1425.05
2540	0.116029	-1425.67
2545	0.116029	-1425.82
2550	0.116029	-1428.43
2555	0.116029	-1436.53
2560	0.116029	-1425.81
2565	0.116029	-1427.56
2570	0.116029	-1430.64
2575	0.116029	-1425.57
2580	0.116029	-1434.45
2585	0.116029	-1428.1
2590	0.116029	-1425.8
2595	0.116029	-1425.2
2600	0.116029	-1445.21
2605	0.116029	-1445.21
2610	0.116029	-1425.2
2615	0.116029	-1432.81
2620	0.116029	-1429.01
2625	0.116029	-1425.01
2630	0.116029	-1425.01
2635	0.116029	-1434.31
2640	0.116029	-1428.83
2645	0.116029	-1426.73
2650	0.116029	-1425.44
2655	0.116029	-1429.88
2660	0.116029	-1425.12
2665	0.116029	-1427.04
2670	0.116029	-1430.79
2675	0.116029	-1432.12
2680	0.116029	-1425.01
2685	0.116029	-1425.01
2690	0.116029	-1429.67
2695	0.116029	-1425.38
2700	0.116029	-1425.28
2705	0.116029	-1428.64
2710	0.116029	-1425.23
2715	0.116029	-1425.62
2720	0.116029	-1425.06
2725	0.116029	-1428.33
2730	0.116029	-1425.89
2735	0.116029	-1425.02
2740	0.116029	-1425.37
2745	0.116029	-1425.16
2750	0.116029	-1435.56
2755	0.116029	-1428.72
2760	0.116029	-1426.93
2765	0.116029	-1425.1
2770	0.116029	-1425.1
2775	0.116029	-1426.26
2780	0.116029	-1425.85
2785	0.116029	-1440.79
2790	0.116029	-1425.09
2795	0.116029	-1425.23
2800	0.116029	-1438.65
2805	0.116029	-1425.18
2810	0.116029	-1451.9
2815	0.116029	-1426.44
2820	0.116029	-1428.35
2825	0.116029	-1426.71
2830	0.116029	-1438.21
2835	0.116029	-1427.08
2840	0.116029	-1429.43
2845	0.116029	-1428.42
2850	0.116029	-1425.89
2855	0.116029	-1431.62
2860	0.116029	-1425.28
2865	0.116029	-1425.24
2870	0.116029	-1425.19
2875	0.116029	-1426.67
2880	0.116029	-1425.08
2885	0.116029	-1425.06
2890	0.116029	-1426.67
2895	0.116029	-1428.62
2900	0.116029	-1431.87
2905	0.116029	-1425.07
2910	0.116029	-1427.79
2915	0.116029	-1438.67
2920	0.116029	-1426.33
2925	0.116029	-1426.43
2930	0.116029	-1425.05
2935	0.116029	-1435.04
2940	0.116029	-1427.78
2945	0.116029	-1425.04
2950	0.116029	-1438.95
2955	0.116029	-1425.02
2960	0.116029	-1425.76
2965	0.116029	-1436.92
2970	0.116029	-1435.75
2975	0.116029	-1436.06
2980	0.116029	-1427.54
2985	0.116029	-1430.79
2990	0.116029	-1425.87
2995	0.116029	-1430.79
3000	0.116029	-1430.27
3005	0.116029	-1430.5
3010	0.116029	-1426.06
3015	0.116029	-1429.52
3020	0.116029	-1430.38
3025	0.116029	-1425.65
3030	0.116029	-1438.79
3035	0.116029	-1432.98
3040	0.116029	-1425.57
3045	0.116029	-1425.01
3050	0.116029	-1429.41
3055	0.116029	-1433.59
3060	0.116029	-1427.36
3065	0.116029	-1430.17
3070	0.116029	-1432.03
3075	0.116029	-1425.22
3080	0.116029	-1432.72
3085	0.116029	-1446.36
3090	0.116029	-1430.72
3095	0.116029	-1427.74
3100	0.116029	-1425.04
3105	0.116029	-1425.02
3110	0.116029	-1427.17
3115	0.116029	-1431.09
3120	0.116029	-1426.03
3125	0.116029	-1431.37
3130	0.116029	-1428.45
3135	0.116029	-1431.46
3140	0.116029	-1430.2
3145	0.116029	-1427.17
3150	0.116029	-1425.63
3155	0.116029	-1435.35
3160	0.116029	-1427.62
3165	0.116029	-1425.02
3170	0.116029	-1425.46
3175	0.116029	-1449.33
3180	0.116029	-1427.74
3185	0.116029	-1463.62
3190	0.116029	-1431.62
3195	0.116029	-1434.03
3200	0.116029	-1425.22
3205	0.116029	-1425.44
3210	0.116029	-1425.57
3215	0.116029	-1425.08
3220	0.116029	-1431.23
3225	0.116029	-1428.93
3230	0.116029	-1428.54
3235	0.116029	-1425.01
3240	0.116029	-1429.27
3245	0.116029	-1425.15
3250	0.116029	-1427.33
3255	0.116029	-1427.99
3260	0.116029	-1426.24
3265	0.116029	-1428.34
3270	0.116029	-1425.44
3275	0.116029	-1427.79
3280	0.116029	-1427.5
3285	0.116029	-1435
3290	0.116029	-1429.94
3295	0.116029	-1437.59
3300	0.116029	-1427.12
3305	0.116029	-1425.47
3310	0.116029	-1425.32
3315	0.116029	-1426.16
3320	0.116029	-1425.02
3325	0.116029	-1425.69
3330	0.116029	-1426.72
3335	0.116029	-1428.3
3340	0.116029	-1427
3345	0.116029	-1427.96
3350	0.116029	-1425.6
3355	0.116029	-1438.64
3360	0.116029	-1425.51
3365	0.116029	-1435.01
3370	0.116029	-1425.64
3375	0.116029	-1429.36
3380	0.116029	-1440.97
3385	0.116029	-1425.03
3390	0.116029	-1425.03
3395	0.116029	-1430.14
3400	0.116029	-1425.44
3405	0.116029	-1425.88
3410	0.116029	-1441.61
3415	0.116029	-1425.48
3420	0.116029	-1425.04
3425	0.116029	-1425.1
3430	0.116029	-1430.56
3435	0.116029	-1425.05
3440	0.116029	-1430.6
3445	0.116029	-1425.94
3450	0.116029	-1425.08
3455	0.116029	-1432.89
3460	0.116029	-1425.37
3465	0.116029	-1425.37
3470	0.116029	-1427.75
3475	0.116029	-1426.53
3480	0.116029	-1428.1
3485	0.116029	-1435.96
3490	0.116029	-1438.27
3495	0.116029	-1425.33
3500	0.116029	-1425.19
3505	0.116029	-1425.24
3510	0.116029	-1427.21
3515	0.116029	-1428.14
3520	0.116029	-1427.12
3525	0.116029	-1425.81
3530	0.116029	-1441.04
3535	0.116029	-1433.92
3540	0.116029	-1430.03
3545	0.116029	-1425.34
3550	0.116029	-1425.33
3555	0.116029	-1427.51
3560	0.116029	-1432.33
3565	0.116029	-1432.33
3570	0.116029	-1428.75
3575	0.116029	-1425.15
3580	0.116029	-1432.5
3585	0.116029	-1429.24
3590	0.116029	-1425.53
3595	0.116029	-1429.78
3600	0.116029	-1436.23
3605	0.116029	-1427.92
3610	0.116029	-1430.69
3615	0.116029	-1426.95
3620	0.116029	-1427.5
3625	0.116029	-1430.14
3630	0.116029	-1427.02
3635	0.116029	-1425.19
3640	0.116029	-1425.01
3645	0.116029	-1444.24
3650	0.116029	-1425.33
3655	0.116029	-1427.16
3660	0.116029	-1433.35
3665	0.116029	-1426.65
3670	0.116029	-1428.68
3675	0.116029	-1425.03
3680	0.116029	-1429.83
3685	0.116029	-1425.57
3690	0.116029	-1442.43
3695	0.116029	-1427.98
3700	0.116029	-1426.41
3705	0.116029	-1455.27
3710	0.116029	-1425.5
3715	0.116029	-1447.5
3720	0.116029	-1429.31
3725	0.116029	-1426.6
3730	0.116029	-1442.39
3735	0.116029	-1425.5
3740	0.116029	-1425.69
3745	0.116029	-1425.69
3750	0.116029	-1435.05
3755	0.116029	-1425.72
3760	0.116029	-1425.41
3765	0.116029	-1425.01
3770	0.116029	-1425.8
3775	0.116029	-1434.7
3780	0.116029	-1429.59
3785	0.116029	-1426.48
3790	0.116029	-1441
3795	0.116029	-1431.58
3800	0.116029	-1433.62
3805	0.116029	-1426.56
3810	0.116029	-1426
3815	0.116029	-1425.02
3820	0.116029	-1425.08
3825	0.116029	-1425.08
3830	0.116029	-1431.42
3835	0.116029	-1425.34
3840	0.116029	-1441.79
3845	0.116029	-1428.73
3850	0.116029	-1433.85
3855	0.116029	-1425.1
3860	0.116029	-1425.1
3865	0.116029	-1428.43
3870	0.116029	-1437.42
3875	0.116029	-1428.22
3880	0.116029	-1429.73
3885	0.116029	-1425.07
3890	0.116029	-1429.92
3895	0.116029	-1425.59
3900	0.116029	-1436.27
3905	0.116029	-1433.28
3910	0.116029	-1427.79
3915	0.116029	-1433.47
3920	0.116029	-1425.53
3925	0.116029	-1425.45
3930	0.116029	-1428.97
3935	0.116029	-1425.02
3940	0.116029	-1425.02
3945	0.116029	-1437.63
3950	0.116029	-1428.28
3955	0.116029	-1443.58
3960	0.116029	-1425.04
3965	0.116029	-1425.25
3970	0.116029	-1425.59
3975	0.116029	-1432.23
3980	0.116029	-1439.87
3985	0.116029	-1429.1
3990	0.116029	-1434.23
3995	0.116029	-1429.73
4000	0.116029	-1425.36
4005	0.116029	-1425.28
4010	0.116029	-1425.27
4015	0.116029	-1433.96
4020	0.116029	-1432.82
4025	0.116029	-1431.82
4030	0.116029	-1455.44
4035	0.116029	-1425.76
4040	0.116029	-1427.2
4045	0.116029	-1425.97
4050	0.116029	-1425.55
4055	0.116029	-1425.11
4060	0.116029	-1428.7
4065	0.116029	-1426.11
4070	0.116029	-1425.06
4075	0.116029	-1425.04
4080	0.116029	-1425.46
4085	0.116029	-1426.27
4090	0.116029	-1431.32
4095	0.116029	-1432.35
4100	0.116029	-1428.12
4105	0.116029	-1433.12
4110	0.116029	-1427.38
4115	0.116029	-1425.35
4120	0.116029	-1425.26
4125	0.116029	-1426.7
4130	0.116029	-1425.14
4135	0.116029	-1425.5
4140	0.116029	-1425.5
4145	0.116029	-1425.5
4150	0.116029	-1430.54
4155	0.116029	-1430.38
4160	0.116029	-1434.39
4165	0.116029	-1426.94
4170	0.116029	-1425.02
4175	0.116029	-1425.03
4180	0.116029	-1425.09
4185	0.116029	-1425.25
4190	0.116029	-1425.47
4195	0.116029	-1425.43
4200	0.116029	-1426.51
4205	0.116029	-1426.51
4210	0.116029	-1425.38
4215	0.116029	-1426.54
4220	0.116029	-1432.37
4225	0.116029	-1425.19
4230	0.116029	-1429.2
4235	0.116029	-1429.2
4240	0.116029	-1427.63
4245	0.116029	-1427.46
4250	0.116029	-1426.36
4255	0.116029	-1435.93
4260	0.116029	-1436.65
4265	0.116029	-1425.32
4270	0.116029	-1425.15
4275	0.116029	-1425.02
4280	0.116029	-1425.01
4285	0.116029	-1426.62
4290	0.116029	-1426.34
4295	0.116029	-1428.36
