state	power	likelihood
1255	0.00032	-1474.55
1260	0.00032	-2813.26
1265	0.00032	-2813.26
1270	0.00032	-3420.06
1275	0.00032	-2138.42
1280	0.00032	-1630.76
1285	0.00032	-2238.98
1290	0.00032	-1498.14
1295	0.00032	-4033.93
1300	0.00032	-2175.54
1305	0.00032	-3680.65
1310	0.00032	-15284.1
1315	0.00032	-4062.72
1320	0.00032	-3255.86
1325	0.00032	-2139.92
1330	0.00032	-1558.62
1335	0.00032	-1446.24
1340	0.00032	-4480.75
1345	0.00032	-3742.81
1350	0.00032	-3221.82
1355	0.00032	-2921.64
1360	0.00032	-1778.42
1365	0.00032	-5193.89
1370	0.00032	-4412.2
1375	0.00032	-3080.2
1380	0.00032	-1563.01
1385	0.00032	-2692.7
1390	0.00032	-1431.24
1395	0.00032	-1668.51
1400	0.00032	-2987.98
1405	0.00032	-3362
1410	0.00032	-3338.17
1415	0.00032	-1475.88
1420	0.00032	-5106.85
1425	0.00032	-3556.22
1430	0.00032	-1937.54
1435	0.00032	-4917.74
1440	0.00032	-5443.81
1445	0.00032	-1436.52
1450	0.00032	-9326.48
1455	0.00032	-2192.11
1460	0.00032	-2032.51
1465	0.00032	-1961.08
1470	0.00032	-1961.08
1475	0.00032	-2934.29
1480	0.00032	-1491.16
1485	0.00032	-3033.65
1490	0.00032	-1709.35
1495	0.00032	-1906.14
1500	0.00032	-1989.35
1505	0.00032	-1435.49
1510	0.00032	-1518.78
1515	0.00032	-1617.98
1520	0.00032	-1634.81
1525	0.00032	-1625.68
1530	0.00032	-1926.08
1535	0.00032	-1926.08
1540	0.00032	-5273.76
1545	0.00032	-1620.96
1550	0.00032	-1570.12
1555	0.00032	-2524.93
1560	0.00032	-1426.32
1565	0.00032	-2640.87
1570	0.00032	-20630
1575	0.00032	-20630
1580	0.00032	-1426.79
1585	0.00032	-1426.43
1590	0.00032	-1428.3
1595	0.00032	-4513.36
1600	0.00032	-4848.13
1605	0.00032	-4848.13
1610	0.00032	-2177.17
1615	0.00032	-2604.63
1620	0.00032	-2179
1625	0.00032	-1572.44
1630	0.00032	-2153.32
1635	0.00032	-1575.87
1640	0.00032	-1464.43
1645	0.00032	-1653.72
1650	0.00032	-14097.3
1655	0.00032	-3061.48
1660	0.00032	-2970.99
1665	0.00032	-2994.05
1670	0.00032	-2845.64
1675	0.00032	-1435.32
1680	0.00032	-5607.72
1685	0.00032	-3653.54
1690	0.00032	-2855.16
1695	0.00032	-4416.36
1700	0.00032	-4492.13
1705	0.00032	-2108.96
1710	0.00032	-1953.84
1715	0.00032	-6436.61
1720	0.00032	-4333.5
1725	0.00032	-1695.42
1730	0.00032	-1919.69
1735	0.00032	-1542.72
1740	0.00032	-1552.03
1745	0.00032	-2581.72
1750	0.00032	-2082.51
1755	0.00032	-4077.32
1760	0.00032	-1876.66
1765	0.00032	-5739.2
1770	0.00032	-1831.16
1775	0.00032	-1568.03
1780	0.00032	-1631.48
1785	0.00032	-3342.03
1790	0.00032	-2178.87
1795	0.00032	-11723
1800	0.00032	-7988.2
1805	0.00032	-3647.3
1810	0.00032	-2392.07
1815	0.00032	-1540.62
1820	0.00032	-3166.16
1825	0.00032	-8017.7
1830	0.00032	-8163.52
1835	0.00032	-3617.53
1840	0.00032	-2461.92
1845	0.00032	-3331.69
1850	0.00032	-2446.31
1855	0.00032	-2176.26
1860	0.00032	-2143.41
1865	0.00032	-8732.6
1870	0.00032	-2026.54
1875	0.00032	-10921.9
1880	0.00032	-2911.71
1885	0.00032	-2940.52
1890	0.00032	-6385.4
1895	0.00032	-1438.91
1900	0.00032	-12998.2
1905	0.00032	-1432.41
1910	0.00032	-3210.41
1915	0.00032	-1993.83
1920	0.00032	-3344.22
1925	0.00032	-1882.01
1930	0.00032	-1447.61
1935	0.00032	-1616.64
1940	0.00032	-3603.21
1945	0.00032	-5999.26
1950	0.00032	-1427.69
1955	0.00032	-1650.43
1960	0.00032	-2603.32
1965	0.00032	-1969.82
1970	0.00032	-1732.12
1975	0.00032	-2513.95
1980	0.00032	-2163.64
1985	0.00032	-1904.22
1990	0.00032	-2352.48
1995	0.00032	-2352.48
2000	0.00032	-4843.01
2005	0.00032	-1834.26
2010	0.00032	-5242.08
2015	0.00032	-6109.97
2020	0.00032	-1463.53
2025	0.00032	-4787.35
2030	0.00032	-1448.6
2035	0.00032	-3686.26
2040	0.00032	-1990.12
2045	0.00032	-1492.93
2050	0.00032	-4595.2
2055	0.00032	-4918.14
2060	0.00032	-1737.2
2065	0.00032	-12970.7
2070	0.00032	-3066.67
2075	0.00032	-2413.19
2080	0.00032	-2189.32
2085	0.00032	-1464.56
2090	0.00032	-1628.36
2095	0.00032	-1965.89
2100	0.00032	-1446.12
2105	0.00032	-4141.29
2110	0.00032	-2578.72
2115	0.00032	-4089.56
2120	0.00032	-12907.4
2125	0.00032	-1436.74
2130	0.00032	-2285.92
2135	0.00032	-1746.05
2140	0.00032	-2787.35
2145	0.00032	-2954.59
2150	0.00032	-1567.92
2155	0.00032	-2286.35
2160	0.00032	-6849.08
2165	0.00032	-1681.53
2170	0.00032	-2074.5
2175	0.00032	-3229.51
2180	0.00032	-5703.06
2185	0.00032	-2365.28
2190	0.00032	-5292.89
2195	0.00032	-1428.65
2200	0.00032	-1529.62
2205	0.00032	-1844.37
2210	0.00032	-1577.38
2215	0.00032	-1431.76
2220	0.00032	-6051.45
2225	0.00032	-2745.77
2230	0.00032	-1801.48
2235	0.00032	-1469.74
2240	0.00032	-1828.88
2245	0.00032	-3799.3
2250	0.00032	-2640.19
2255	0.00032	-2281.15
2260	0.00032	-5128.98
2265	0.00032	-1528.21
2270	0.00032	-2030.05
2275	0.00032	-8015.7
2280	0.00032	-4456.43
2285	0.00032	-8132.25
2290	0.00032	-3275.84
2295	0.00032	-1445.53
2300	0.00032	-2247.75
2305	0.00032	-1515.23
2310	0.00032	-1431.66
2315	0.00032	-11724.8
2320	0.00032	-1520.44
2325	0.00032	-2074.54
2330	0.00032	-1889.69
2335	0.00032	-1847.69
2340	0.00032	-3040.71
2345	0.00032	-1458.55
2350	0.00032	-1806.96
2355	0.00032	-6142.02
2360	0.00032	-2291.67
2365	0.00032	-1814.49
2370	0.00032	-2144.48
2375	0.00032	-1459.15
2380	0.00032	-3368.65
2385	0.00032	-2445.85
2390	0.00032	-3177.51
2395	0.00032	-4509.29
2400	0.00032	-4509.29
