state	power	likelihood
1255	0.000976563	-1433.13
1260	0.000976563	-1425.05
1265	0.000976563	-1734.96
1270	0.000976563	-4157.79
1275	0.000976563	-1725.22
1280	0.000976563	-2497.12
1285	0.000976563	-1544.58
1290	0.000976563	-1444.65
1295	0.000976563	-2507.3
1300	0.000976563	-1481.97
1305	0.000976563	-2484.09
1310	0.000976563	-1968.64
1315	0.000976563	-1575.07
1320	0.000976563	-2334.21
1325	0.000976563	-1859.55
1330	0.000976563	-2694.29
1335	0.000976563	-1866.97
1340	0.000976563	-1583.1
1345	0.000976563	-2483.86
1350	0.000976563	-1425.01
1355	0.000976563	-3126.38
1360	0.000976563	-1725.04
1365	0.000976563	-2943.46
1370	0.000976563	-1537.16
1375	0.000976563	-1435.57
1380	0.000976563	-2075.57
1385	0.000976563	-1539
1390	0.000976563	-1482.73
1395	0.000976563	-1427.64
1400	0.000976563	-1856.47
1405	0.000976563	-2357.43
1410	0.000976563	-2357.43
1415	0.000976563	-1481.34
1420	0.000976563	-2907.76
1425	0.000976563	-1734.79
1430	0.000976563	-1626.7
1435	0.000976563	-1633.86
1440	0.000976563	-1862.17
1445	0.000976563	-1432.6
1450	0.000976563	-1899.94
1455	0.000976563	-1688.56
1460	0.000976563	-1513
1465	0.000976563	-1458.29
1470	0.000976563	-1458.29
1475	0.000976563	-1436.72
1480	0.000976563	-2408
1485	0.000976563	-2398.76
1490	0.000976563	-1868.61
1495	0.000976563	-2071.21
1500	0.000976563	-1476.23
1505	0.000976563	-1445.53
1510	0.000976563	-2726.76
1515	0.000976563	-1786.86
1520	0.000976563	-1487.64
1525	0.000976563	-1428.61
1530	0.000976563	-1569.31
1535	0.000976563	-1828.75
1540	0.000976563	-1448.86
1545	0.000976563	-1448.86
1550	0.000976563	-2484.85
1555	0.000976563	-1945.89
1560	0.000976563	-1476.13
1565	0.000976563	-1425.32
1570	0.000976563	-1499.58
1575	0.000976563	-1427.5
1580	0.000976563	-2187.2
1585	0.000976563	-4258.65
1590	0.000976563	-2189.08
1595	0.000976563	-1710.12
1600	0.000976563	-1895.25
1605	0.000976563	-1773.86
1610	0.000976563	-1552.98
1615	0.000976563	-1552.98
1620	0.000976563	-1552.98
1625	0.000976563	-1468.69
1630	0.000976563	-1720.6
1635	0.000976563	-1775.87
1640	0.000976563	-1610.36
1645	0.000976563	-1931.56
1650	0.000976563	-1669.5
1655	0.000976563	-2065.04
1660	0.000976563	-1452.46
1665	0.000976563	-1669.5
1670	0.000976563	-1441.18
1675	0.000976563	-2112.47
1680	0.000976563	-1877.38
1685	0.000976563	-2163.4
1690	0.000976563	-1779.16
1695	0.000976563	-1425.2
1700	0.000976563	-3235.28
1705	0.000976563	-1439.52
1710	0.000976563	-1469.64
1715	0.000976563	-2048.7
1720	0.000976563	-2363.99
1725	0.000976563	-1769.85
1730	0.000976563	-2376.7
1735	0.000976563	-1999.61
1740	0.000976563	-1497.32
1745	0.000976563	-1796.53
1750	0.000976563	-1455.51
1755	0.000976563	-1903.38
1760	0.000976563	-1572.01
1765	0.000976563	-1572.01
1770	0.000976563	-4130.47
1775	0.000976563	-2448.88
1780	0.000976563	-2448.88
1785	0.000976563	-1703.91
1790	0.000976563	-1441.47
1795	0.000976563	-2831.53
1800	0.000976563	-1798.8
1805	0.000976563	-1751.82
1810	0.000976563	-2006.13
1815	0.000976563	-2520.56
1820	0.000976563	-2018.01
1825	0.000976563	-1441.26
1830	0.000976563	-2153.14
1835	0.000976563	-1769.22
1840	0.000976563	-1769.22
1845	0.000976563	-2055.73
1850	0.000976563	-1845.33
1855	0.000976563	-1596.3
1860	0.000976563	-1441.68
1865	0.000976563	-1466.27
1870	0.000976563	-1466.27
1875	0.000976563	-1579.3
1880	0.000976563	-1987.35
1885	0.000976563	-1920.63
1890	0.000976563	-1663.25
1895	0.000976563	-3205.5
1900	0.000976563	-1611.4
1905	0.000976563	-1477.85
1910	0.000976563	-1443.91
1915	0.000976563	-2195.25
1920	0.000976563	-2195.25
1925	0.000976563	-1758.01
1930	0.000976563	-1703.73
1935	0.000976563	-1533.61
1940	0.000976563	-1685.87
1945	0.000976563	-1425.05
1950	0.000976563	-1704.73
1955	0.000976563	-1427.56
1960	0.000976563	-1430.64
1965	0.000976563	-1830.96
1970	0.000976563	-1830.96
1975	0.000976563	-1544.9
1980	0.000976563	-1684.29
1985	0.000976563	-2486.82
1990	0.000976563	-1528.2
1995	0.000976563	-1482.82
2000	0.000976563	-1593.69
2005	0.000976563	-1426.57
2010	0.000976563	-1978.84
2015	0.000976563	-2250.96
2020	0.000976563	-1845.91
2025	0.000976563	-1901.23
2030	0.000976563	-1619.13
2035	0.000976563	-2479.88
2040	0.000976563	-1442.14
2045	0.000976563	-1471.17
2050	0.000976563	-1792.94
2055	0.000976563	-1985.71
2060	0.000976563	-1721.85
2065	0.000976563	-1646.39
2070	0.000976563	-1430.4
2075	0.000976563	-1828.72
2080	0.000976563	-1526.33
2085	0.000976563	-1526.33
2090	0.000976563	-1444.38
2095	0.000976563	-2761.48
2100	0.000976563	-1848.48
2105	0.000976563	-1848.48
2110	0.000976563	-1573.63
2115	0.000976563	-3180.47
2120	0.000976563	-2484.12
2125	0.000976563	-2216.58
2130	0.000976563	-1780.34
2135	0.000976563	-1720.03
2140	0.000976563	-2362.97
2145	0.000976563	-1484.65
2150	0.000976563	-1774.67
2155	0.000976563	-1451.54
2160	0.000976563	-1789.59
2165	0.000976563	-4831.55
2170	0.000976563	-1611.15
2175	0.000976563	-2964.72
2180	0.000976563	-1432.14
2185	0.000976563	-1467.93
2190	0.000976563	-1887.19
2195	0.000976563	-1456.82
2200	0.000976563	-1456.82
2205	0.000976563	-3577.41
2210	0.000976563	-2099.81
2215	0.000976563	-2055.16
2220	0.000976563	-1969.84
2225	0.000976563	-1829.11
2230	0.000976563	-1465.14
2235	0.000976563	-1462.32
2240	0.000976563	-1568.98
2245	0.000976563	-1425.1
2250	0.000976563	-1444.48
2255	0.000976563	-1595.49
2260	0.000976563	-2095.31
2265	0.000976563	-1504.72
2270	0.000976563	-1504.72
2275	0.000976563	-3034.8
2280	0.000976563	-1744.63
2285	0.000976563	-2401.5
2290	0.000976563	-1470.47
2295	0.000976563	-1515.8
2300	0.000976563	-1515.8
2305	0.000976563	-1441.3
2310	0.000976563	-1483.09
2315	0.000976563	-1513.2
2320	0.000976563	-1433.32
2325	0.000976563	-3283.99
2330	0.000976563	-2673.08
