Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1650	-4093.816	-4090.728	-3.088208	0.3206662	0.194141	0.548694	0.595715	0.389517	0.202109	0.180153	0.159526	0.370855	0.023937	0.0137578	0.0356226	0.0459543	0.284748	0.32374	0.287651	0.15248	0.236129	0.0777131	0.195693	0.120678	0.047682	0.493361	0.0648735	0.00712069	0.120638	0.628931	3.24331	3.04473
1660	-4084.686	-4086.48	1.794192	0.3677114	0.104955	0.492754	0.500349	0.355373	0.194087	0.167879	0.154696	0.160885	0.046731	0.126618	0.0737317	0.0296678	0.148762	0.309566	0.278519	0.150167	0.261748	0.0885073	0.253915	0.0927039	0.0444522	0.459942	0.0604792	0.0123451	0.157258	0.693835	3.13656	2.556489
1670	-4083.119	-4083.376	0.2577541	0.396774	0.162851	0.511016	0.437483	0.287613	0.194045	0.189726	0.113915	0.278192	0.133039	0.0459606	0.0760523	0.0347642	0.245477	0.35202	0.283983	0.144839	0.219158	0.0794797	0.228016	0.0845974	0.0293849	0.524211	0.0543104	0.0162518	0.179342	0.727766	3.07664	2.710133
1680	-4084	-4082.053	-1.9466	0.3476128	0.129772	0.485334	0.465579	0.346833	0.34245	0.199319	0.214089	0.265987	0.14612	0.0577108	0.0288261	0.0531264	0.195422	0.368137	0.290263	0.117594	0.224005	0.0791449	0.227056	0.084241	0.0334734	0.522003	0.0540816	0.0099379	0.141698	0.66775	3.18061	2.930569
1690	-4084.795	-4077.714	-7.081065	0.3205841	0.18988	0.703772	0.554389	0.573006	0.266431	0.246625	0.175141	0.224403	0.159354	0.0289582	0.0940693	0.0538087	0.174177	0.356749	0.283017	0.125378	0.234856	0.0526987	0.202701	0.091107	0.0786334	0.535719	0.039141	0.00711285	0.120574	0.628805	3.24351	3.444015
1700	-4081.256	-4077.784	-3.471852	0.3473805	0.126479	0.601577	0.446859	0.417628	0.293038	0.263039	0.169408	0.182542	0.152253	0.10679	0.0951244	0.0181743	0.210183	0.354353	0.281116	0.131252	0.233279	0.0798076	0.204709	0.100205	0.0547294	0.5175	0.0430496	0.00991157	0.141517	0.667434	3.18114	3.083094
1710	-4081.681	-4084.546	2.865928	0.3297913	0.12822	0.46134	0.360771	0.38155	0.177565	0.159659	0.127693	0.220614	0.140302	0.00308549	0.0595699	0.0282331	0.200713	0.359357	0.268597	0.135472	0.236573	0.106429	0.237495	0.0868663	0.0634948	0.468074	0.0376408	0.00802033	0.127781	0.642603	3.2216	2.449316
1720	-4084.074	-4085.97	1.895601	0.3475583	0.150632	0.46134	0.516071	0.38155	0.195699	0.153657	0.109576	0.231896	0.104417	0.00797783	0.02369	0.015083	0.19476	0.306777	0.290643	0.146591	0.25599	0.142124	0.239893	0.0895579	0.054994	0.441812	0.0316189	0.00993173	0.141656	0.667676	3.18074	2.546349
1730	-4080.929	-4085.609	4.679665	0.3359146	0.104819	0.410397	0.417903	0.32452	0.194291	0.146295	0.117122	0.181421	0.0910386	0.00908349	0.0372951	0.0436365	0.190121	0.306336	0.290225	0.147817	0.255622	0.134151	0.246037	0.0918515	0.0392459	0.45648	0.0322349	0.00865551	0.132571	0.651469	3.2073	2.267942
1740	-4086.846	-4086.542	-0.3041459	0.3083884	0.145481	0.482944	0.436859	0.44634	0.215988	0.189384	0.122709	0.282922	0.0980097	0.0237147	0.0626643	0.04325	0.216058	0.300557	0.303615	0.145028	0.2508	0.146495	0.238338	0.0792718	0.0338709	0.448468	0.0535564	0.0060004	0.111035	0.609625	3.27334	2.766323
1750	-4087.554	-4088.413	0.8585974	0.3653019	0.133939	0.433109	0.513606	0.309583	0.188447	0.149015	0.190238	0.213362	0.0860921	0.0201254	0.025891	0.0517399	0.3349	0.354276	0.288229	0.12875	0.228745	0.129896	0.246131	0.0818638	0.0349784	0.463132	0.0439989	0.0120433	0.155403	0.690828	3.14173	2.650049
1760	-4081.657	-4079.576	-2.081135	0.3345617	0.115991	0.605015	0.585774	0.398797	0.203513	0.185192	0.141993	0.230302	0.0791634	0.0830909	0.0576787	0.0413097	0.216201	0.345335	0.299179	0.119244	0.236243	0.0865555	0.208281	0.0779234	0.0921056	0.507112	0.0280221	0.00851302	0.131513	0.649531	3.21044	2.944022
1770	-4085.121	-4083.93	-1.191387	0.3320974	0.155228	0.546122	0.474843	0.345499	0.206486	0.200714	0.0992986	0.245734	0.0660638	0.152009	0.0963717	0.135457	0.131222	0.34301	0.273151	0.128178	0.255662	0.0906799	0.218206	0.0816364	0.0488451	0.531275	0.0293573	0.0082566	0.129586	0.64597	3.21619	2.855047
1780	-4082.886	-4080.665	-2.220952	0.2939308	0.169372	0.464705	0.553262	0.401015	0.216703	0.245619	0.164445	0.295147	0.0926389	0.023195	0.138203	0.057416	0.136282	0.350052	0.278758	0.130809	0.240381	0.099758	0.216306	0.0809257	0.0482273	0.52665	0.0281328	0.00481592	0.0997826	0.585468	3.30993	2.958004
1790	-4083.989	-4080.602	-3.387256	0.3516615	0.164307	0.562769	0.673046	0.368441	0.204279	0.218163	0.177176	0.204505	0.0937204	0.0493631	0.142259	0.0430441	0.173563	0.345865	0.265288	0.153495	0.235351	0.109695	0.205767	0.0915588	0.0452107	0.531699	0.0160689	0.0104024	0.144847	0.673191	3.17156	3.074634
1800	-4079.999	-4079.97	-0.0286269	0.3476452	0.153018	0.423164	0.471214	0.326116	0.220594	0.218698	0.151613	0.351747	0.0411841	0.0411512	0.094528	0.0501889	0.195556	0.337113	0.28388	0.149611	0.229396	0.105308	0.197538	0.0878971	0.0434026	0.510435	0.0554189	0.00994159	0.141723	0.667794	3.18054	2.738771
1810	-4081.595	-4082.45	0.8546286	0.3806098	0.148812	0.585922	0.413192	0.281147	0.196512	0.182333	0.187596	0.26528	0.0190509	0.0923783	0.132623	0.0561121	0.0894888	0.338323	0.2849	0.146557	0.23022	0.104755	0.196501	0.0874355	0.0431747	0.513006	0.0551278	0.0140193	0.167129	0.709416	3.10944	2.650446
1820	-4083.905	-4082.404	-1.501058	0.3519368	0.168595	0.472637	0.474448	0.549178	0.33592	0.214975	0.116262	0.144597	0.0221588	0.1108	0.067247	0.02364	0.185556	0.339903	0.297255	0.135572	0.227269	0.109265	0.204961	0.0911999	0.0450335	0.49204	0.0575013	0.0104344	0.14506	0.673557	3.17095	2.886014
1830	-4082.926	-4084.624	1.698575	0.3379279	0.167385	0.498273	0.406871	0.347545	0.171955	0.201122	0.188993	0.203057	0.0156031	0.0112544	0.0944544	0.0808895	0.178649	0.330278	0.288837	0.15473	0.226155	0.0896852	0.158626	0.0957628	0.0472866	0.593519	0.0151213	0.00886982	0.134144	0.654331	3.20265	2.566051
1840	-4085.579	-4091.999	6.420602	0.3804552	0.13463	0.340634	0.329086	0.246104	0.15833	0.239068	0.159585	0.156778	0.00989318	0.0498447	0.0863342	0.0575868	0.125974	0.334473	0.279716	0.156784	0.229028	0.14202	0.189632	0.100465	0.0434569	0.508563	0.0158638	0.0139987	0.167012	0.709234	3.10976	2.093849
1850	-4080.838	-4083.337	2.498947	0.3360908	0.167773	0.441121	0.397352	0.342635	0.25762	0.166337	0.133174	0.181707	0.0199704	0.0910936	0.106863	0.0257469	0.154622	0.340996	0.285171	0.13931	0.234523	0.147141	0.19647	0.0707991	0.0450239	0.526902	0.0136639	0.00867417	0.132709	0.651721	3.2069	2.486014
1860	-4085.281	-4083.136	-2.144899	0.3706343	0.199362	0.446626	0.417077	0.412282	0.305729	0.236397	0.151502	0.200137	0.0653782	0.18219	0.124148	0.028723	0.180846	0.335771	0.280801	0.137176	0.246252	0.143965	0.192229	0.0844703	0.0490339	0.521122	0.00917991	0.0127159	0.159504	0.697442	3.13034	2.950399
1870	-4082.591	-4081.007	-1.584653	0.3195755	0.128649	0.42064	0.592361	0.441899	0.202934	0.255787	0.151635	0.182632	0.0688422	0.0723008	0.108008	0.05961	0.209076	0.343213	0.28366	0.121417	0.25171	0.0811567	0.19785	0.0904656	0.0525141	0.558109	0.0199051	0.00701696	0.119784	0.627259	3.24594	2.894374
1880	-4084.082	-4082.439	-1.64293	0.3283781	0.197014	0.577241	0.550774	0.338004	0.23561	0.183987	0.102265	0.216388	0.0621476	0.0852753	0.0929292	0.0494903	0.209076	0.334772	0.31546	0.113816	0.235952	0.0552675	0.235702	0.0990749	0.0575117	0.530645	0.0217994	0.0078773	0.126675	0.640522	3.22493	2.900202
1890	-4087.13	-4080.595	-6.534535	0.3272941	0.163787	0.671033	0.545624	0.365527	0.313603	0.257592	0.162434	0.206105	0.0586254	0.241628	0.0542887	0.0698629	0.279252	0.347396	0.308403	0.113527	0.230674	0.0583846	0.291384	0.0870147	0.0505109	0.435627	0.0770789	0.00776852	0.125827	0.638917	3.22749	3.389362
1900	-4082.248	-4081.505	-0.7424111	0.3532414	0.187511	0.453273	0.434578	0.420949	0.228178	0.2272	0.108303	0.229252	0.128441	0.0339267	0.06554	0.0691185	0.22388	0.357896	0.289069	0.116958	0.236077	0.0731055	0.258642	0.0772372	0.0448352	0.477762	0.0684178	0.0105865	0.146074	0.675288	3.16805	2.81015
1910	-4089.279	-4083.118	-6.161025	0.3028847	0.145441	0.608787	0.62379	0.308899	0.379933	0.223368	0.240727	0.320504	0.0715167	0.00135141	0.171528	0.0314183	0.22475	0.333732	0.306632	0.120392	0.239244	0.0772595	0.253165	0.0816259	0.0473828	0.504909	0.0356572	0.00553222	0.106741	0.600616	3.28711	3.352011
1920	-4090.201	-4080.315	-9.886042	0.2598764	0.143323	0.659857	0.638084	0.515755	0.280858	0.267284	0.228351	0.428933	0.0818895	0.00730497	0.165206	0.0125878	0.295081	0.325449	0.312804	0.121099	0.240648	0.0666645	0.259293	0.0717172	0.043958	0.505125	0.0532431	0.00260436	0.0739095	0.521856	3.40163	3.724513
1930	-4090.98	-4079.893	-11.08746	0.2721712	0.152534	0.761784	0.647768	0.57623	0.349282	0.236256	0.145744	0.312551	0.109382	0.013089	0.20054	0.0199095	0.319587	0.318584	0.314703	0.118545	0.248168	0.0634886	0.262273	0.0670741	0.0400099	0.513299	0.0538552	0.00330983	0.0831056	0.54597	3.36761	3.844655
1940	-4090.77	-4082.844	-7.925525	0.3243055	0.177506	0.761784	0.593872	0.484328	0.228767	0.19423	0.185828	0.335959	0.0583046	0.0425247	0.170423	0.00715383	0.28778	0.324071	0.316902	0.11606	0.242967	0.0610734	0.252296	0.129033	0.0337092	0.472082	0.0518064	0.0074727	0.123487	0.634451	3.23459	3.528461
1950	-4088	-4079.097	-8.903731	0.2906905	0.139576	0.750293	0.687212	0.4438	0.33835	0.201751	0.139473	0.305589	0.0438135	0.109675	0.139201	0.0841801	0.243367	0.312169	0.305263	0.124561	0.258006	0.0630188	0.260333	0.0768466	0.0458229	0.492886	0.0610929	0.00457058	0.0972753	0.579832	3.31832	3.626282
1960	-4088.952	-4082.594	-6.357701	0.3526339	0.202748	0.586101	0.520364	0.39283	0.256647	0.14033	0.129898	0.279905	0.252552	0.202332	0.133729	0.0483254	0.225917	0.312169	0.305263	0.124561	0.258006	0.0745275	0.277515	0.0908806	0.0685941	0.446125	0.0423573	0.0105155	0.145602	0.674483	3.1694	3.371679
1970	-4082.994	-4081.382	-1.611807	0.3215381	0.131115	0.38358	0.50155	0.430695	0.35086	0.186586	0.106231	0.220123	0.0994071	0.173849	0.0833687	0.0407902	0.188934	0.35825	0.290968	0.116925	0.233857	0.0741346	0.276052	0.0904014	0.0735047	0.443773	0.042134	0.0072042	0.12132	0.630262	3.24121	2.897089
1980	-4091.928	-4092.488	0.5597674	0.3368541	0.138389	0.306273	0.368184	0.335885	0.315509	0.158499	0.0637421	0.280815	0.190439	0.188445	0.0332519	0.0571743	0.243326	0.359021	0.291595	0.115022	0.234361	0.0578191	0.229777	0.106892	0.0869133	0.503655	0.0149438	0.00875519	0.133305	0.652808	3.20513	2.679932
1990	-4086.059	-4079.993	-6.0662	0.3363471	0.137642	0.680787	0.607534	0.41388	0.325911	0.220636	0.0964132	0.223	0.113887	0.0736435	0.0929377	0.120281	0.235977	0.362778	0.291342	0.117134	0.228746	0.057961	0.224704	0.107155	0.0871267	0.504891	0.0181624	0.00870132	0.132909	0.652086	3.2063	3.342529
2000	-4092.666	-4089.773	-2.893632	0.3388213	0.119953	0.385116	0.465654	0.472835	0.254666	0.143626	0.213505	0.292846	0.143639	0.034006	0.0706215	0.0347393	0.394066	0.358897	0.288226	0.126579	0.226298	0.0553523	0.230509	0.102332	0.0703905	0.482167	0.0592495	0.00896577	0.134842	0.655593	3.2006	3.025272
2010	-4083.193	-4079.994	-3.198769	0.3122401	0.150082	0.58548	0.577302	0.324839	0.20197	0.187626	0.141522	0.287516	0.0523959	0.167156	0.100084	0.0277736	0.25204	0.358623	0.28636	0.127346	0.227671	0.0585992	0.210621	0.108335	0.0258958	0.533825	0.062725	0.00634062	0.114045	0.615797	3.26382	3.055786
2020	-4084.766	-4081.461	-3.304689	0.3252258	0.173686	0.435317	0.424401	0.457509	0.268756	0.189091	0.20918	0.248277	0.201192	0.154765	0.0719593	0.0400672	0.192178	0.354213	0.282839	0.138078	0.224871	0.0594874	0.213813	0.0988008	0.0262883	0.557498	0.0441124	0.00756314	0.124208	0.635832	3.2324	3.066378
2030	-4088.798	-4080.755	-8.043395	0.3589097	0.19619	0.4647	0.712492	0.611963	0.242928	0.328087	0.167639	0.198307	0.145175	0.126409	0.058611	0.0860307	0.201715	0.351565	0.2882	0.137046	0.22319	0.062212	0.166	0.103326	0.0452094	0.583032	0.0402201	0.0112599	0.150467	0.682693	3.15558	3.540248
2040	-4087.701	-4078.274	-9.427075	0.3353623	0.231954	0.628803	0.566766	0.597869	0.274308	0.243644	0.22199	0.202114	0.230641	0.0311567	0.0407452	0.0791691	0.329457	0.330473	0.303223	0.13343	0.232875	0.070972	0.211963	0.0824674	0.0360829	0.569886	0.0286294	0.0085972	0.132139	0.650679	3.20858	3.678616
2050	-4081.968	-4077.82	-4.148244	0.3253034	0.168953	0.553712	0.515785	0.54042	0.214316	0.189976	0.179714	0.237305	0.186812	0.0654159	0.0635979	0.0768841	0.157842	0.369782	0.282029	0.128999	0.21919	0.0710045	0.196685	0.0825051	0.04739	0.570146	0.0322691	0.0075708	0.124268	0.635949	3.23221	3.150733
2060	-4078.996	-4080.619	1.622914	0.3815887	0.124704	0.464119	0.461631	0.368673	0.244626	0.173638	0.131626	0.161231	0.0936369	0.0670842	0.0537522	0.0710553	0.157842	0.339473	0.268513	0.145267	0.246747	0.0911501	0.190839	0.0875182	0.0459815	0.553201	0.03131	0.0141504	0.167874	0.710563	3.10741	2.573617
2070	-4080.377	-4080.469	0.0926111	0.3576646	0.115112	0.506915	0.600409	0.364585	0.21766	0.186074	0.162068	0.228024	0.0530267	0.0487268	0.0613905	0.0502932	0.132363	0.33485	0.281972	0.143874	0.239304	0.108547	0.233441	0.070321	0.0551925	0.4981	0.0343988	0.0111103	0.149503	0.681083	3.1583	2.726648
2080	-4085.347	-4086.043	0.6958781	0.3494723	0.109361	0.511562	0.421839	0.399818	0.27776	0.228723	0.124218	0.269187	0.0487163	0.0272717	0.0472044	0.081959	0.118703	0.337006	0.274991	0.147075	0.240928	0.111477	0.261946	0.0999537	0.0651007	0.442092	0.0194311	0.0101499	0.143145	0.670261	3.17644	2.666321
2090	-4089.07	-4082.671	-6.398883	0.3078179	0.171545	0.710993	0.645872	0.502929	0.222595	0.223041	0.194236	0.273239	0.0416067	0.0302258	0.0398484	0.0585601	0.261107	0.337006	0.274991	0.147075	0.240928	0.0698524	0.158947	0.0822402	0.0757192	0.594562	0.0186793	0.00595089	0.110589	0.608701	3.27476	3.375797
2100	-4088.193	-4082.471	-5.722048	0.3637642	0.238394	0.584674	0.606141	0.442601	0.262667	0.20861	0.166087	0.234448	0.157233	0.160068	0.0303423	0.0755205	0.141329	0.351344	0.265705	0.14516	0.237791	0.0692552	0.189192	0.081537	0.0641456	0.589479	0.00639109	0.0118526	0.154217	0.688891	3.14504	3.308114
2110	-4096.177	-4095.652	-0.5248558	0.3492445	0.221977	0.355073	0.698859	0.378511	0.184559	0.138527	0.116438	0.140135	0.0540517	0.0927333	0.0630858	0.0300097	0.314436	0.352226	0.265343	0.144963	0.237468	0.0767475	0.20966	0.123038	0.0710852	0.512387	0.00708251	0.0101238	0.142968	0.669954	3.17695	2.788394
2120	-4090.304	-4090.406	0.1015813	0.3155746	0.15933	0.440871	0.510913	0.441425	0.157787	0.142825	0.143447	0.153961	0.0501547	0.164967	0.133596	0.11159	0.114885	0.354089	0.266747	0.14044	0.238724	0.0748061	0.197794	0.116075	0.0670622	0.537581	0.00668168	0.00664346	0.116653	0.621055	3.25565	2.725751
2130	-4085.17	-4087.426	2.256291	0.3617304	0.151089	0.43132	0.410983	0.457769	0.153388	0.201455	0.113832	0.150956	0.0823254	0.097866	0.0969748	0.0628318	0.0994889	0.336138	0.271476	0.142931	0.249455	0.0749003	0.198043	0.116221	0.0671466	0.538258	0.00543072	0.0116025	0.152648	0.686311	3.14944	2.51028
2140	-4087.618	-4085.607	-2.011107	0.3463085	0.132563	0.611309	0.518031	0.415551	0.204983	0.217047	0.138331	0.116025	0.0648076	0.135356	0.0671097	0.0575536	0.258353	0.33654	0.2718	0.141907	0.249752	0.068692	0.194683	0.115285	0.0702957	0.545657	0.005387	0.00979051	0.140682	0.665976	3.18355	2.937019
2150	-4090.716	-4087.117	-3.598766	0.3311811	0.135771	0.548229	0.521177	0.396778	0.28896	0.316416	0.12324	0.335976	0.145649	0.0549285	0.0399688	0.0315054	0.157188	0.318354	0.271593	0.153372	0.256682	0.093822	0.189733	0.112354	0.0685085	0.531784	0.00379832	0.00816229	0.128869	0.644636	3.21833	3.095785
2160	-4087.223	-4089.982	2.759005	0.3395217	0.15675	0.417263	0.446239	0.407497	0.186516	0.155247	0.105747	0.131646	0.103869	0.100762	0.0134864	0.093145	0.141842	0.350634	0.265601	0.132746	0.251019	0.10534	0.213025	0.0866466	0.0348441	0.555881	0.0042646	0.00904137	0.135389	0.656579	3.19899	2.460008
2170	-4083.432	-4085.593	2.160927	0.3322	0.176378	0.38959	0.376036	0.343415	0.22217	0.165462	0.171145	0.244915	0.0494443	0.104892	0.0168443	0.0888628	0.170661	0.357005	0.267409	0.13365	0.241936	0.100698	0.216993	0.0828288	0.0640164	0.531387	0.00407669	0.00826719	0.129666	0.646119	3.21595	2.519816
2180	-4084.264	-4082.531	-1.73338	0.3740397	0.142058	0.452097	0.564843	0.424715	0.270836	0.200848	0.169233	0.235533	0.0890925	0.115936	0.00348031	0.117943	0.122632	0.324482	0.279496	0.151291	0.24473	0.128977	0.20526	0.0808202	0.062464	0.518501	0.00397783	0.0131543	0.162114	0.701588	3.12314	2.909247
2190	-4090.972	-4092.131	1.158356	0.3565835	0.150616	0.499268	0.462957	0.299495	0.168142	0.200848	0.201737	0.259132	0.119579	0.0106044	0.00429717	0.090081	0.153318	0.305347	0.289222	0.154886	0.250545	0.137385	0.212027	0.0637091	0.0471756	0.535595	0.00410897	0.0109811	0.148666	0.679677	3.16068	2.620073
2200	-4085.872	-4083.264	-2.607658	0.3561254	0.162801	0.446339	0.521078	0.396276	0.326201	0.200848	0.145123	0.32283	0.119579	0.0963715	0.0299378	0.0625348	0.166756	0.311593	0.295138	0.137599	0.25567	0.141091	0.182403	0.0654278	0.0544383	0.550043	0.00659678	0.0109266	0.148311	0.679079	3.16168	2.996675
2210	-4088.966	-4085.44	-3.525746	0.3335433	0.208078	0.488279	0.516631	0.354805	0.228019	0.284528	0.152436	0.306771	0.156587	0.18651	0.0253741	0.0808846	0.0995809	0.330869	0.28044	0.145755	0.242937	0.140517	0.205797	0.0738191	0.0614202	0.511004	0.00744284	0.00840656	0.130717	0.648064	3.21281	3.088483
2220	-4085.08	-4085.63	0.5499609	0.3605983	0.188209	0.506134	0.471274	0.310416	0.228897	0.225843	0.0955237	0.157091	0.101815	0.0807771	0.0134532	0.0873546	0.214125	0.332985	0.285325	0.154315	0.227375	0.109101	0.184045	0.0774371	0.0666686	0.554669	0.00807883	0.0114644	0.151773	0.684864	3.1519	2.680913
2230	-4083.774	-4084.48	0.7061086	0.4160532	0.175906	0.460591	0.454767	0.374279	0.220034	0.248411	0.148381	0.195906	0.050628	0.0838456	0.00815164	0.0302716	0.214125	0.332667	0.281056	0.145632	0.240645	0.11268	0.190083	0.0799776	0.0688558	0.54006	0.00834387	0.0190968	0.193643	0.748083	3.03918	2.665298
2240	-4081.905	-4082.099	0.1942256	0.3637544	0.157081	0.369594	0.586228	0.460182	0.181877	0.218273	0.132161	0.161846	0.026389	0.119921	0.0112873	0.0904131	0.201234	0.325057	0.285636	0.146774	0.242533	0.112614	0.189971	0.100844	0.0488665	0.539741	0.00796333	0.0118514	0.15421	0.688879	3.14506	2.716486
2250	-4080.596	-4083.108	2.512423	0.3934276	0.150772	0.328066	0.422154	0.429194	0.218608	0.179216	0.114448	0.198454	0.0426407	0.127078	0.0484989	0.0621477	0.163389	0.319047	0.282682	0.150154	0.248118	0.107538	0.202924	0.10772	0.0521983	0.521113	0.0085063	0.0157778	0.17683	0.724069	3.08332	2.484666
2260	-4078.147	-4078.629	0.482033	0.3769855	0.156572	0.419301	0.453397	0.428751	0.198842	0.207638	0.147368	0.257431	0.157355	0.0562601	0.0352089	0.073121	0.0964598	0.331723	0.280309	0.1428	0.245168	0.10004	0.188775	0.10021	0.0505118	0.542258	0.0182049	0.013539	0.164366	0.705125	3.11697	2.687705
2270	-4081.13	-4084.794	3.66452	0.402604	0.183416	0.316254	0.402196	0.379188	0.216877	0.131606	0.147368	0.202827	0.090124	0.0638633	0.00388823	0.0425352	0.189314	0.337317	0.285035	0.145208	0.23244	0.116544	0.233629	0.109957	0.0503174	0.469577	0.0199758	0.0170919	0.183699	0.734083	3.06513	2.369457
2280	-4080.418	-4082.974	2.556188	0.4281031	0.164693	0.388552	0.475282	0.387559	0.171328	0.170981	0.134519	0.214459	0.0503963	0.123446	0.00314518	0.0768661	0.119063	0.33792	0.27322	0.145468	0.243392	0.102618	0.207097	0.111646	0.0446031	0.491762	0.0422746	0.0209687	0.20242	0.759984	3.01663	2.48029
2290	-4083.78	-4085.519	1.738605	0.4222521	0.173388	0.427226	0.341691	0.40628	0.206767	0.160319	0.117267	0.182405	0.16308	0.166468	0.0535079	0.0774198	0.0862294	0.319714	0.277488	0.148179	0.254618	0.116706	0.201438	0.114146	0.0431636	0.492238	0.0323091	0.0200512	0.198174	0.754279	3.0275	2.562048
2300	-4082.34	-4083.963	1.623296	0.4073565	0.165513	0.418492	0.490554	0.324853	0.115644	0.205086	0.145508	0.263316	0.0880659	0.0385194	0.018716	0.144888	0.154422	0.321217	0.279714	0.144638	0.254431	0.0999044	0.226209	0.112562	0.0425649	0.485411	0.0333486	0.0177899	0.18723	0.73912	3.05586	2.573579
2310	-4083.396	-4082.331	-1.065326	0.411945	0.155505	0.496192	0.498822	0.402761	0.249574	0.180686	0.152358	0.337744	0.10363	0.0306088	0.0449053	0.0352313	0.154422	0.330519	0.27707	0.140385	0.252026	0.0950898	0.241928	0.0817652	0.0243148	0.488368	0.0685338	0.0184747	0.190621	0.743889	3.04701	2.842441
2320	-4082.475	-4083.589	1.114173	0.3473712	0.101196	0.462995	0.370113	0.3913	0.175522	0.205395	0.155672	0.224722	0.0845238	0.118813	0.0784282	0.112777	0.143034	0.32238	0.298786	0.139325	0.239509	0.109511	0.237337	0.0767183	0.0670425	0.496149	0.0132418	0.00991052	0.14151	0.667422	3.18116	2.624491
2330	-4094.492	-4090.694	-3.798837	0.3295492	0.0989637	0.59184	0.600064	0.389593	0.323328	0.192227	0.175049	0.178562	0.0719666	0.176284	0.108415	0.0725797	0.136921	0.294701	0.329417	0.127204	0.248678	0.114183	0.247461	0.0799909	0.0587393	0.482121	0.0175049	0.00799573	0.127592	0.642247	3.22217	3.115792
2340	-4087.426	-4089.008	1.581448	0.3887775	0.161028	0.431598	0.427868	0.297538	0.181009	0.215148	0.0844556	0.255622	0.110685	0.0425811	0.0713807	0.071429	0.227422	0.334639	0.263844	0.132312	0.269205	0.111626	0.24192	0.0781998	0.0582214	0.471326	0.0387071	0.0151292	0.173324	0.718845	3.0927	2.577764
2350	-4085.299	-4088.075	2.775714	0.3739479	0.140652	0.307195	0.478171	0.32307	0.192587	0.156081	0.143433	0.217259	0.195302	0.0828443	0.0213861	0.0232328	0.177124	0.368312	0.279693	0.128185	0.223811	0.100615	0.235535	0.0721668	0.0537297	0.477199	0.0607543	0.0131424	0.162044	0.701477	3.12334	2.458337
2360	-4082.972	-4086.023	3.051395	0.444478	0.126944	0.451033	0.368895	0.32307	0.201967	0.176918	0.151634	0.144095	0.10101	0.0304581	0.114496	0.0470138	0.193235	0.351291	0.284817	0.135981	0.227911	0.0918752	0.222449	0.126865	0.0507446	0.450687	0.0573789	0.0236189	0.214134	0.775252	2.987	2.430769
2370	-4079.653	-4083.05	3.397024	0.3812245	0.191416	0.350905	0.393224	0.309233	0.168085	0.149128	0.10467	0.170129	0.137477	0.121058	0.0901391	0.0544784	0.156263	0.324851	0.291414	0.143396	0.240339	0.117973	0.230745	0.0835877	0.0406822	0.467493	0.0595187	0.0141015	0.167597	0.710137	3.10816	2.396206
2380	-4079.845	-4082.458	2.612693	0.4046834	0.156147	0.36743	0.392541	0.328874	0.220207	0.177332	0.155908	0.182742	0.148089	0.094143	0.030378	0.0761006	0.144748	0.356949	0.282937	0.126766	0.233348	0.107193	0.299722	0.0779927	0.0353017	0.436201	0.0435894	0.0173958	0.185246	0.736299	3.06106	2.474639
2390	-4084.583	-4083.492	-1.091326	0.3859991	0.165298	0.412207	0.364286	0.514964	0.184624	0.222562	0.147817	0.236597	0.17237	0.0914892	0.0448086	0.103221	0.184797	0.353348	0.279087	0.137393	0.230172	0.106911	0.23485	0.077788	0.0352091	0.525708	0.0195334	0.0147475	0.171222	0.715674	3.09836	2.845041
2400	-4084.203	-4080.72	-3.482751	0.3068613	0.185485	0.515411	0.480875	0.443736	0.28883	0.265087	0.13226	0.254082	0.0718362	0.149944	0.0951794	0.0593843	0.142075	0.360321	0.26824	0.132054	0.239385	0.0956779	0.210174	0.0696147	0.0564181	0.561753	0.00636208	0.00586837	0.109842	0.607148	3.27714	3.084184
2410	-4098.576	-4088.511	-10.06514	0.2678184	0.264648	0.622529	0.588818	0.609827	0.354674	0.186199	0.125223	0.172707	0.113988	0.128186	0.0571707	0.0416579	0.476796	0.36079	0.274835	0.124678	0.239697	0.0942991	0.242645	0.0662597	0.0477202	0.543694	0.00538125	0.0030482	0.0798267	0.537587	3.37954	3.742423
2420	-4087.779	-4081.817	-5.961371	0.3139348	0.166393	0.544086	0.46135	0.42545	0.330919	0.280868	0.146307	0.390041	0.0405603	0.0536651	0.108384	0.155546	0.228477	0.36079	0.274835	0.124678	0.239697	0.0861063	0.244686	0.0669027	0.0481833	0.548971	0.00515173	0.00649357	0.11537	0.618479	3.25966	3.332046
2430	-4083.101	-4081.129	-1.972663	0.3180382	0.123092	0.452767	0.527956	0.459561	0.250838	0.223584	0.122317	0.178054	0.0621674	0.10486	0.107879	0.0951251	0.224973	0.355394	0.293526	0.120612	0.230469	0.0875764	0.236995	0.0647998	0.070224	0.535415	0.0049898	0.00687215	0.118581	0.624888	3.24966	2.933175
