Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1840	-4084.201	-4083.571	-0.6304884	0.3286258	0.119354	0.480534	0.615562	0.317005	0.212953	0.194798	0.121517	0.218281	0.177851	0.0962846	0.0238084	0.166115	0.0548933	0.323792	0.316595	0.128176	0.231437	0.0908893	0.198159	0.0733574	0.0658702	0.53472	0.0370044	0.00790227	0.126869	0.640888	3.22434	2.798958
1850	-4091.351	-4090.341	-1.010056	0.3926986	0.148798	0.430176	0.494546	0.363996	0.21729	0.200314	0.132261	0.225359	0.102707	0.0791978	0.126615	0.134218	0.181437	0.347398	0.266771	0.137521	0.24831	0.0888482	0.193709	0.0768556	0.0337873	0.549828	0.0569725	0.0156753	0.176281	0.723257	3.08479	2.836914
1860	-4085.312	-4079.93	-5.382	0.3056493	0.246543	0.577078	0.600387	0.377664	0.307989	0.287495	0.120066	0.230958	0.101732	0.086421	0.0341059	0.231599	0.0720719	0.347398	0.266771	0.137521	0.24831	0.0888482	0.193709	0.0768556	0.0337873	0.549828	0.0569725	0.00576475	0.108897	0.605169	3.28017	3.274109
1870	-4080.921	-4080.332	-0.588232	0.3683924	0.125068	0.457595	0.534926	0.418654	0.234343	0.225971	0.112302	0.174729	0.0924744	0.0649517	0.078304	0.199539	0.0758757	0.347398	0.266771	0.137521	0.24831	0.0885977	0.193163	0.076639	0.0489124	0.535876	0.0568119	0.012431	0.157781	0.69468	3.13511	2.794732
1880	-4081.075	-4080.708	-0.3674829	0.3606914	0.138932	0.43693	0.591527	0.462112	0.260046	0.162617	0.109109	0.219481	0.0787009	0.0905786	0.0236912	0.142663	0.0562691	0.347184	0.28204	0.137436	0.233339	0.0914624	0.213222	0.0950321	0.0219238	0.553203	0.0251562	0.0114758	0.151845	0.684983	3.1517	2.772657
1890	-4086.204	-4085.484	-0.71939	0.3545359	0.188036	0.523806	0.536071	0.306794	0.255383	0.135374	0.106168	0.349542	0.130157	0.103826	0.0433097	0.0930758	0.0363058	0.346164	0.28415	0.137032	0.232653	0.101804	0.213872	0.0940553	0.0216985	0.547517	0.0210538	0.0107385	0.147078	0.676995	3.16519	2.807848
1900	-4087.058	-4087.191	0.1328775	0.3230096	0.231978	0.355599	0.445339	0.372714	0.281986	0.224542	0.177726	0.229916	0.0995647	0.105652	0.0151149	0.172642	0.00984642	0.343533	0.289591	0.135991	0.230885	0.100345	0.225133	0.092708	0.0213876	0.539674	0.0207522	0.00734632	0.122473	0.632496	3.23769	2.722621
1910	-4083.325	-4077.262	-6.063119	0.3669427	0.196735	0.574738	0.619504	0.544407	0.217661	0.260109	0.145899	0.293144	0.102448	0.106142	0.0249627	0.165169	0.0913019	0.338713	0.285528	0.134083	0.241677	0.100629	0.225771	0.0929703	0.0214482	0.541201	0.0179811	0.0122484	0.156666	0.692879	3.13821	3.342221
1920	-4085.442	-4083.094	-2.347277	0.3916261	0.171686	0.472064	0.556891	0.456247	0.249275	0.203145	0.111936	0.2624	0.163071	0.0649622	0.053649	0.111421	0.0938912	0.338713	0.285528	0.134083	0.241677	0.0967161	0.216991	0.128242	0.0206141	0.520155	0.0172819	0.0155251	0.175473	0.722058	3.08694	2.970636
1930	-4093.114	-4088.333	-4.780894	0.290956	0.16992	0.58972	0.480046	0.588709	0.372323	0.172064	0.172216	0.231295	0.0559163	0.0465705	0.0221949	0.206539	0.106484	0.334431	0.281917	0.145031	0.238621	0.105375	0.28081	0.107192	0.0361675	0.434778	0.0356774	0.00459041	0.0974805	0.580297	3.31763	3.213998
1940	-4082.393	-4082.721	0.3277955	0.3425463	0.106002	0.42216	0.581445	0.388983	0.193306	0.171616	0.140805	0.254027	0.136421	0.100154	0.0637529	0.0942791	0.0501785	0.351959	0.279887	0.133605	0.234549	0.100312	0.176609	0.0969414	0.0327088	0.561164	0.0322656	0.00937152	0.13775	0.660802	3.19208	2.703129
1950	-4085.234	-4088.939	3.705028	0.3700401	0.190771	0.47817	0.31967	0.297128	0.193491	0.16589	0.147704	0.152649	0.0835547	0.109761	0.0857828	0.126013	0.0148217	0.34741	0.278596	0.132851	0.241144	0.123224	0.216948	0.119084	0.0401798	0.425669	0.0748958	0.0126401	0.159047	0.696713	3.1316	2.365406
1960	-4082.918	-4083.177	0.2582803	0.388043	0.18879	0.519421	0.559918	0.33271	0.211913	0.169441	0.132152	0.198358	0.131512	0.0767688	0.0459449	0.101923	0.0412298	0.298088	0.299651	0.142891	0.259369	0.130695	0.230101	0.126303	0.0426157	0.451475	0.0188104	0.0150279	0.172769	0.718011	3.09419	2.710081
1970	-4083.71	-4085.993	2.28276	0.3863946	0.120563	0.476487	0.460006	0.383766	0.241576	0.162151	0.174017	0.165045	0.0529413	0.0622707	0.00923949	0.138265	0.0613052	0.298088	0.299651	0.142891	0.259369	0.131296	0.229537	0.125994	0.0440392	0.45037	0.0187643	0.0148015	0.171522	0.716128	3.09755	2.507633
1980	-4087.003	-4090.297	3.294358	0.2980929	0.106305	0.43933	0.458255	0.329741	0.178255	0.163709	0.138464	0.222768	0.0864271	0.0805332	0.0769448	0.0990595	0.0266819	0.307802	0.276829	0.147548	0.267821	0.137319	0.240067	0.0858986	0.0460595	0.471031	0.0196251	0.00514188	0.103012	0.592586	3.29926	2.406473
1990	-4089.492	-4095.718	6.22669	0.4692085	0.10482	0.298611	0.392494	0.285582	0.12312	0.165121	0.130634	0.220349	0.0539545	0.067682	0.11093	0.157527	0.00241507	0.344796	0.262034	0.139662	0.253507	0.162729	0.260735	0.101793	0.0545825	0.396904	0.0232566	0.0278327	0.23134	0.796503	2.94433	2.11324
2000	-4082.965	-4088.138	5.173315	0.3500623	0.152942	0.314745	0.382784	0.32314	0.210185	0.195569	0.0907148	0.125856	0.099366	0.0219838	0.0602011	0.216298	0.0247926	0.324692	0.305062	0.131519	0.238727	0.110887	0.262052	0.106225	0.0569586	0.414183	0.0496945	0.0102177	0.143604	0.671053	3.17513	2.218577
2010	-4085.908	-4087.74	1.832111	0.3577775	0.165236	0.372369	0.577629	0.358228	0.117721	0.149964	0.122807	0.111546	0.122929	0.0429796	0.0489362	0.271372	0.0909805	0.324692	0.305062	0.131519	0.238727	0.101548	0.267574	0.0901484	0.0483383	0.468436	0.0239551	0.0111238	0.149591	0.681229	3.15806	2.552698
2020	-4080.96	-4082.242	1.281561	0.3286657	0.170178	0.609239	0.425335	0.355136	0.21083	0.146212	0.146262	0.191157	0.0485475	0.0469218	0.0224215	0.156694	0.0788196	0.323374	0.307884	0.130985	0.237757	0.117671	0.247979	0.101681	0.0447983	0.434131	0.0537404	0.00790631	0.1269	0.640947	3.22425	2.607753
2030	-4089.948	-4088.405	-1.543302	0.3626433	0.181579	0.378189	0.537464	0.378382	0.251677	0.177113	0.249163	0.375889	0.0170702	0.0704271	0.00885499	0.18991	0.074522	0.331669	0.29013	0.134345	0.243856	0.120188	0.253284	0.103856	0.0457567	0.443419	0.0334972	0.0117145	0.153352	0.687472	3.14746	2.890239
2040	-4085.981	-4088.163	2.182545	0.3488992	0.159537	0.438032	0.450814	0.309968	0.303967	0.183195	0.0754034	0.158679	0.0287747	0.166141	0.0136865	0.172034	0.0574236	0.336308	0.288116	0.133413	0.242164	0.121169	0.230966	0.0773595	0.0499442	0.483999	0.0365628	0.0100844	0.142699	0.669489	3.17773	2.517654
2050	-4084.526	-4088.987	4.461191	0.3354211	0.187457	0.400197	0.370515	0.334809	0.1943	0.119238	0.103884	0.154237	0.035115	0.0694426	0.0161753	0.271276	0.0331432	0.336308	0.288116	0.133413	0.242164	0.10202	0.227547	0.108373	0.0492049	0.476834	0.0360215	0.0086034	0.132185	0.650763	3.20845	2.28979
2060	-4081.976	-4087.791	5.814563	0.408962	0.164547	0.40543	0.331716	0.267764	0.157228	0.136341	0.0989729	0.155507	0.0559415	0.0418747	0.0951854	0.175441	0.0685043	0.33147	0.279229	0.154606	0.234694	0.113527	0.21226	0.101093	0.0458993	0.475048	0.0521727	0.0180283	0.188419	0.740799	3.05275	2.154452
2070	-4077.598	-4079.675	2.077612	0.3383208	0.159429	0.452728	0.535142	0.39815	0.185558	0.181635	0.12842	0.153218	0.0692354	0.075465	0.0591517	0.113548	0.016467	0.327615	0.28084	0.155497	0.236048	0.116543	0.217898	0.103778	0.0471185	0.487666	0.0269963	0.00891196	0.134451	0.654887	3.20175	2.528148
2080	-4081.303	-4080.493	-0.8097167	0.331326	0.124789	0.492385	0.587866	0.395364	0.13637	0.174477	0.180839	0.206709	0.126068	0.0690371	0.0977057	0.14366	0.0816102	0.328752	0.300683	0.133698	0.236867	0.11584	0.222617	0.103152	0.0468342	0.484724	0.0268334	0.00817717	0.128982	0.644848	3.21799	2.81688
2090	-4078.531	-4077.641	-0.8897314	0.3873417	0.111202	0.454773	0.506033	0.350656	0.256953	0.231972	0.166632	0.249928	0.10361	0.0683417	0.0305247	0.248032	0.0462238	0.330684	0.294445	0.135251	0.23962	0.104106	0.231994	0.0955026	0.0352928	0.505141	0.0279636	0.0149314	0.172238	0.717211	3.09562	2.824882
2100	-4076.328	-4080.174	3.846147	0.3713474	0.153996	0.404357	0.389891	0.292539	0.179619	0.209441	0.130507	0.175583	0.0797114	0.125341	0.0329707	0.135855	0.0414848	0.329767	0.296401	0.134876	0.238956	0.127475	0.226593	0.092918	0.0343377	0.49147	0.0272068	0.0128071	0.160051	0.698316	3.12883	2.351294
2110	-4082.27	-4082.252	-0.01835245	0.3192841	0.167613	0.406501	0.631963	0.372979	0.196585	0.171919	0.131151	0.248419	0.0451929	0.0907619	0.0293873	0.206086	0.0391862	0.329689	0.301986	0.134844	0.233481	0.119803	0.212956	0.0873263	0.0322713	0.522073	0.0255696	0.00698939	0.119556	0.626811	3.24664	2.737744
2120	-4081.75	-4081.7	-0.0496853	0.3223966	0.126747	0.371342	0.490938	0.359809	0.217041	0.270628	0.103946	0.219487	0.080761	0.072317	0.16611	0.212829	0.0489215	0.329689	0.301986	0.134844	0.233481	0.0997774	0.21933	0.08994	0.0269179	0.537699	0.0263349	0.00728693	0.121993	0.631567	3.23915	2.740877
2130	-4082.942	-4079.179	-3.762867	0.3373711	0.213389	0.547583	0.542772	0.481396	0.28979	0.206668	0.087342	0.198925	0.13784	0.0149805	0.113311	0.171966	0.106232	0.32428	0.311174	0.133461	0.231085	0.106515	0.234141	0.104018	0.0287356	0.498477	0.0281132	0.00881028	0.133709	0.653542	3.20394	3.112195
2140	-4091.481	-4087.518	-3.963222	0.4142236	0.151304	0.590279	0.578122	0.50838	0.32539	0.145368	0.131789	0.225882	0.0211149	0.0491973	0.00913026	0.32622	0.0700532	0.32428	0.311174	0.133461	0.231085	0.109142	0.239916	0.083659	0.0294443	0.510772	0.027066	0.0188187	0.192299	0.746224	3.04266	3.132231
2150	-4088.936	-4082.872	-6.064806	0.3252184	0.141928	0.605641	0.690387	0.593611	0.241103	0.157165	0.081282	0.198324	0.153544	0.0505565	0.0416217	0.318212	0.0690125	0.32428	0.311174	0.133461	0.231085	0.098683	0.248679	0.0906855	0.0756561	0.461824	0.0244723	0.00756242	0.124202	0.635822	3.23241	3.342389
2160	-4087.781	-4089.542	1.760738	0.3519122	0.151584	0.401125	0.507038	0.44007	0.160828	0.127915	0.049336	0.198041	0.133055	0.0994189	0.128013	0.141807	0.021603	0.345921	0.282851	0.121314	0.249914	0.0985695	0.249543	0.0905812	0.0755691	0.461293	0.0244441	0.0104315	0.145041	0.673524	3.171	2.559835
2170	-4085.015	-4084.67	-0.3449856	0.3480141	0.162818	0.495042	0.51329	0.355676	0.187469	0.204866	0.121334	0.250603	0.155872	0.0255285	0.091544	0.182619	0.0237458	0.331226	0.298929	0.120862	0.248983	0.0944416	0.257064	0.0933112	0.0778467	0.452156	0.0251808	0.00998348	0.14201	0.668293	3.17971	2.770407
2180	-4079.424	-4079.934	0.5107611	0.3417414	0.174762	0.46065	0.366555	0.388383	0.267444	0.197211	0.140506	0.213872	0.138262	0.00779128	0.0664707	0.191825	0.0711007	0.344994	0.292775	0.118374	0.243857	0.0961243	0.261644	0.0949738	0.0614158	0.460212	0.0256295	0.00928307	0.137122	0.659684	3.19391	2.684833
2190	-4088.675	-4085.505	-3.169836	0.364257	0.168663	0.685534	0.453265	0.350962	0.351492	0.213947	0.152366	0.219846	0.0110101	0.0138049	0.221327	0.178401	0.0322741	0.344994	0.292775	0.118374	0.243857	0.0779504	0.256486	0.093661	0.0888098	0.451139	0.0319543	0.0119136	0.154597	0.689513	3.14398	3.052892
2200	-4085.657	-4079.948	-5.708966	0.2837332	0.124872	0.515774	0.574657	0.498559	0.367736	0.138699	0.178886	0.278391	0.0813405	0.130264	0.159325	0.24134	0.016963	0.348656	0.295883	0.119378	0.236083	0.0734577	0.331457	0.0778959	0.0534496	0.407725	0.0560143	0.00406876	0.0919164	0.567446	3.33657	3.306805
2210	-4081.431	-4079.673	-1.757951	0.303905	0.104988	0.501683	0.515465	0.357032	0.299443	0.16285	0.173873	0.31915	0.120307	0.0681214	0.114787	0.166047	0.00795911	0.348656	0.295883	0.119378	0.236083	0.075836	0.273051	0.0804179	0.05518	0.457687	0.0578278	0.00561742	0.107536	0.602303	3.28454	2.911704
2220	-4084.685	-4081.41	-3.275574	0.3010008	0.131944	0.541605	0.591436	0.38397	0.290073	0.266675	0.0733882	0.199887	0.11589	0.0577876	0.127494	0.140846	0.14247	0.348766	0.299718	0.115359	0.236158	0.0725403	0.286355	0.0843361	0.0560858	0.440037	0.0606454	0.00537684	0.105274	0.59748	3.29187	3.063466
2230	-4090.61	-4081.978	-8.632044	0.3473413	0.176714	0.757371	0.630755	0.561165	0.15405	0.316996	0.163147	0.207195	0.094597	0.0297184	0.186156	0.1349	0.186351	0.348766	0.299718	0.115359	0.236158	0.0771274	0.276579	0.0896691	0.0596324	0.467863	0.0291292	0.00990713	0.141487	0.667381	3.18123	3.599113
2240	-4086.321	-4083.688	-2.633713	0.3466931	0.159707	0.550997	0.506703	0.417942	0.12286	0.15713	0.218062	0.300647	0.0884178	0.0681795	0.093289	0.12597	0.189376	0.348766	0.299718	0.115359	0.236158	0.0769257	0.275856	0.0920494	0.0594764	0.466639	0.029053	0.00983386	0.140982	0.6665	3.18268	2.99928
2250	-4080.167	-4078.773	-1.393989	0.3121593	0.175195	0.601221	0.503273	0.295903	0.237843	0.216232	0.152132	0.290852	0.0662718	0.013425	0.126607	0.121648	0.0747036	0.339766	0.30386	0.116953	0.239422	0.0713301	0.275877	0.105336	0.0517268	0.466675	0.0290552	0.00633337	0.113981	0.615669	3.26402	2.875308
2260	-4079.162	-4079.705	0.5428711	0.3449847	0.165615	0.470021	0.394207	0.348653	0.205642	0.20157	0.113965	0.261877	0.0950897	0.0266295	0.134755	0.189256	0.0743423	0.339766	0.30386	0.116953	0.239422	0.0709591	0.274442	0.110004	0.0514426	0.464248	0.0289041	0.00964202	0.139651	0.664165	3.18654	2.681622
2270	-4090.381	-4088.624	-1.757367	0.3580818	0.144259	0.474401	0.508332	0.304917	0.34303	0.22566	0.101854	0.188648	0.0558172	0.0298238	0.222879	0.211443	0.100581	0.340655	0.304655	0.117259	0.23743	0.0992799	0.260087	0.0523689	0.0719741	0.47585	0.0404401	0.0111603	0.149826	0.681623	3.15739	2.911645
2280	-4089.08	-4083.637	-5.442764	0.3193922	0.20316	0.526625	0.572523	0.440761	0.242546	0.227285	0.136156	0.297206	0.0755459	0.043369	0.159794	0.287928	0.0672855	0.340655	0.304655	0.117259	0.23743	0.0835192	0.294625	0.117569	0.0541277	0.404348	0.0458103	0.00699961	0.119641	0.626977	3.24638	3.280185
2290	-4084.853	-4080.43	-4.422571	0.3513511	0.117318	0.622697	0.481769	0.453057	0.32007	0.207617	0.137497	0.304586	0.0353963	0.0751623	0.112386	0.245795	0.0648157	0.340655	0.304655	0.117259	0.23743	0.0870995	0.317596	0.0680342	0.0578146	0.421682	0.0477741	0.0103664	0.144605	0.672777	3.17225	3.178166
2300	-4084.883	-4085.706	0.822639	0.3209058	0.170286	0.356414	0.477052	0.395289	0.179664	0.164158	0.185438	0.305245	0.026864	0.0595262	0.0759454	0.200154	0.0576083	0.334331	0.301595	0.127072	0.237002	0.0847552	0.309048	0.0931176	0.0562585	0.410332	0.0464883	0.00714359	0.120825	0.629297	3.24273	2.653645
2310	-4085.968	-4086.221	0.2530881	0.3296532	0.140465	0.37154	0.344076	0.366821	0.325375	0.134064	0.164463	0.359246	0.0675219	0.065261	0.229693	0.134322	0.00775238	0.334331	0.301595	0.127072	0.237002	0.0842275	0.252072	0.0925378	0.0559082	0.458797	0.0564583	0.00800629	0.127673	0.6424	3.22192	2.7106
2320	-4085.604	-4081.85	-3.753633	0.3250487	0.145632	0.394493	0.53253	0.485815	0.346253	0.158269	0.165439	0.246675	0.0912961	0.138761	0.194951	0.165069	0.046088	0.334331	0.301595	0.127072	0.237002	0.0874913	0.265857	0.0961237	0.0153069	0.476575	0.0586461	0.0075457	0.124069	0.635567	3.23282	3.111272
2330	-4083.839	-4082.343	-1.496092	0.3545883	0.161532	0.561608	0.439903	0.445272	0.208055	0.168623	0.148349	0.146131	0.0918869	0.0902109	0.16371	0.19868	0.0615561	0.334593	0.301831	0.127172	0.236403	0.0857412	0.312664	0.11575	0.0184323	0.409923	0.0574885	0.0107447	0.147119	0.677064	3.16507	2.885518
2340	-4083.221	-4086.565	3.343891	0.3433373	0.151334	0.529062	0.311559	0.274665	0.209946	0.143506	0.0922099	0.227092	0.0888584	0.0319511	0.0821492	0.173775	0.0854138	0.334593	0.301831	0.127172	0.236403	0.105392	0.249197	0.129457	0.0206149	0.458465	0.0368747	0.00945885	0.138367	0.661897	3.19028	2.40152
2350	-4080.571	-4083.58	3.009478	0.3701234	0.182246	0.422228	0.38845	0.279919	0.244947	0.171154	0.146054	0.211382	0.0831805	0.0299357	0.083065	0.164969	0.0274291	0.317901	0.292971	0.13232	0.256808	0.0999536	0.236338	0.122777	0.0694418	0.434808	0.0366818	0.0126507	0.159111	0.696815	3.13142	2.434961
2360	-4081.538	-4085.147	3.609046	0.4080844	0.129915	0.469645	0.321129	0.331499	0.1751	0.183606	0.1383	0.191044	0.0688991	0.02594	0.118421	0.164266	0.0572406	0.317901	0.292971	0.13232	0.256808	0.121965	0.238637	0.0707865	0.0847339	0.439118	0.0447596	0.0178978	0.187769	0.739883	3.05445	2.375004
2370	-4075.804	-4079.072	3.267466	0.3671806	0.130307	0.370422	0.443803	0.36135	0.228759	0.176574	0.120025	0.166357	0.0733846	0.0614779	0.0894864	0.141261	0.0459544	0.33458	0.285807	0.129084	0.250528	0.0915745	0.250982	0.124878	0.0636205	0.435337	0.0336067	0.0122783	0.156849	0.693176	3.1377	2.409162
2380	-4087.267	-4089.536	2.269198	0.3812819	0.0887469	0.408163	0.479339	0.305991	0.205804	0.179155	0.165367	0.233493	0.046586	0.0128973	0.152586	0.187418	0.043442	0.335399	0.286506	0.126953	0.251141	0.0966898	0.265002	0.0553628	0.0629025	0.459655	0.0603878	0.0141092	0.167641	0.710204	3.10805	2.508989
2390	-4080.372	-4081.521	1.149572	0.3767933	0.121768	0.393606	0.39162	0.420891	0.205115	0.200786	0.163887	0.260318	0.0990885	0.0422105	0.129187	0.128071	0.0644049	0.328392	0.301413	0.124301	0.245894	0.103572	0.283865	0.0593035	0.0673799	0.421193	0.0646862	0.0135138	0.164219	0.704895	3.11737	2.620952
2400	-4086.112	-4086.704	0.5921666	0.3365426	0.22415	0.421783	0.454896	0.3695	0.206993	0.233562	0.075302	0.156041	0.159402	0.0486885	0.0897169	0.134187	0.102471	0.328392	0.301413	0.124301	0.245894	0.102687	0.284145	0.0593621	0.0674464	0.421609	0.0647501	0.00872208	0.133062	0.652365	3.20585	2.676692
2410	-4082.74	-4086.359	3.61892	0.3747587	0.108003	0.366694	0.440911	0.400353	0.18466	0.18946	0.0665117	0.189856	0.0851278	0.0931029	0.0426899	0.112815	0.0938322	0.328392	0.301413	0.124301	0.245894	0.0943363	0.319544	0.103597	0.0619614	0.387322	0.0332389	0.0132477	0.162664	0.702455	3.12163	2.374017
2420	-4080.915	-4081.544	0.6294031	0.372254	0.103472	0.381894	0.5675	0.429951	0.257641	0.17175	0.154816	0.206035	0.0596408	0.0558425	0.0117524	0.189874	0.0828014	0.328392	0.301413	0.124301	0.245894	0.109818	0.298325	0.0967183	0.0405768	0.42353	0.0310318	0.0129235	0.160746	0.699422	3.12691	2.672968
2430	-4085.02	-4083.469	-1.551446	0.3588179	0.154409	0.59915	0.472366	0.39096	0.237997	0.182598	0.173756	0.161223	0.12645	0.110635	0.00715976	0.187842	0.0865084	0.32126	0.308967	0.129219	0.240554	0.090976	0.272386	0.0715772	0.102359	0.450199	0.0125039	0.0112489	0.150396	0.682575	3.15578	2.891053
2440	-4093.009	-4089.934	-3.075786	0.3135729	0.12956	0.408821	0.74757	0.449088	0.251126	0.204083	0.190251	0.164348	0.207415	0.050839	0.0200558	0.117569	0.102761	0.360777	0.290979	0.121696	0.226549	0.0757783	0.312763	0.0596201	0.0852596	0.456164	0.0104151	0.00646074	0.115087	0.617908	3.26054	3.043487
2450	-4083.364	-4080.342	-3.021758	0.3623366	0.146146	0.446354	0.597693	0.396244	0.30712	0.220216	0.148442	0.317845	0.09495	0.0277699	0.0378504	0.173416	0.124039	0.346303	0.293597	0.122791	0.23731	0.0876244	0.207323	0.0689403	0.0985878	0.527474	0.0100508	0.0116768	0.153116	0.687082	3.14813	3.038085
2460	-4089.961	-4084.951	-5.010151	0.351252	0.15533	0.647973	0.587591	0.307377	0.262889	0.195145	0.148774	0.300285	0.129121	0.117748	0.0374116	0.202564	0.144714	0.367218	0.270495	0.131464	0.230823	0.0863927	0.218465	0.0679712	0.0972019	0.520059	0.00990952	0.0103549	0.144528	0.672645	3.17247	3.236924
2470	-4085.626	-4079.481	-6.145014	0.3045672	0.149026	0.566038	0.589295	0.422717	0.332021	0.259174	0.152741	0.277293	0.167365	0.166725	0.00224767	0.184737	0.0810328	0.367218	0.270495	0.131464	0.230823	0.0975074	0.189243	0.0630789	0.065766	0.555455	0.0289496	0.0056731	0.108053	0.603394	3.28288	3.35041
2480	-4087.329	-4086.369	-0.9605982	0.3914986	0.180711	0.425459	0.601275	0.366981	0.165274	0.135723	0.189876	0.159109	0.250271	0.0884556	0.0523328	0.168577	0.0479253	0.322584	0.289575	0.140737	0.247105	0.106559	0.18567	0.105485	0.0373396	0.536543	0.028403	0.0155073	0.175377	0.721915	3.0872	2.831969
2490	-4080.999	-4080.188	-0.8110581	0.3548248	0.167928	0.422469	0.398424	0.483742	0.238137	0.161464	0.176276	0.263308	0.0749139	0.0524947	0.0538257	0.213382	0.11065	0.315555	0.291257	0.144648	0.24854	0.110154	0.189073	0.0781673	0.0385993	0.554645	0.0293613	0.0107726	0.147302	0.677375	3.16455	2.817015
2500	-4078.295	-4077.183	-1.111432	0.3190522	0.137382	0.494256	0.449343	0.358898	0.251581	0.206324	0.13466	0.263431	0.0973119	0.0446072	0.0720284	0.266073	0.0711576	0.328166	0.285762	0.14222	0.243852	0.110558	0.189766	0.074791	0.0387406	0.556676	0.0294688	0.00696749	0.119374	0.626454	3.2472	2.847052
2510	-4083.621	-4080.158	-3.463175	0.363658	0.177766	0.49143	0.48837	0.518063	0.180635	0.240355	0.152796	0.332846	0.161608	0.0610661	0.0278956	0.109466	0.139929	0.332837	0.275596	0.144245	0.247322	0.103308	0.188756	0.0913955	0.0458609	0.541988	0.0286913	0.0118395	0.154135	0.688757	3.14527	3.082226
2520	-4090.624	-4083.659	-6.965141	0.308003	0.151564	0.44569	0.462266	0.581083	0.305818	0.320263	0.173481	0.239022	0.279097	0.0550072	0.0723473	0.128444	0.218339	0.334483	0.276959	0.140012	0.248546	0.0700925	0.207213	0.100332	0.0503453	0.54052	0.0314968	0.00596693	0.110734	0.609001	3.2743	3.432423
2530	-4084.138	-4079.012	-5.126657	0.3034651	0.161847	0.608556	0.637188	0.469904	0.238759	0.230678	0.196739	0.18901	0.0692942	0.0239463	0.0725671	0.190565	0.159521	0.347058	0.281776	0.145276	0.22589	0.0698405	0.158727	0.0999717	0.0501643	0.580562	0.0407351	0.0055806	0.107193	0.601576	3.28565	3.248574
2540	-4085.314	-4078.497	-6.816882	0.2997282	0.174032	0.659509	0.615556	0.38042	0.20868	0.170341	0.220492	0.337119	0.148462	0.0336666	0.10485	0.195158	0.169312	0.347259	0.281361	0.14536	0.22602	0.0708351	0.160987	0.101395	0.0366369	0.58883	0.0413152	0.00527328	0.104284	0.595346	3.2951	3.417597
2550	-4079.557	-4079.506	-0.05054257	0.3148525	0.196878	0.500979	0.456923	0.396064	0.169426	0.236281	0.154991	0.211008	0.114566	0.0202572	0.0654936	0.13028	0.0878163	0.347259	0.281361	0.14536	0.22602	0.070119	0.161372	0.106327	0.0384082	0.582877	0.0408975	0.00657722	0.116088	0.619923	3.25741	2.740963
2560	-4086.191	-4081.471	-4.720186	0.3310633	0.192433	0.529885	0.498351	0.574142	0.328945	0.1892	0.157205	0.145362	0.190171	0.0965096	0.0303432	0.120642	0.154738	0.347259	0.281361	0.14536	0.22602	0.070119	0.161372	0.106327	0.0384082	0.582877	0.0408975	0.00815021	0.128777	0.644465	3.21861	3.207927
2570	-4082.655	-4076.646	-6.009221	0.3385162	0.149353	0.622124	0.533682	0.600055	0.219941	0.247953	0.179377	0.147606	0.128831	0.04403	0.119006	0.211567	0.133306	0.354619	0.287325	0.136864	0.221193	0.070119	0.161372	0.106327	0.0384082	0.582877	0.0408975	0.00893294	0.134604	0.655163	3.2013	3.336831
2580	-4082.603	-4081.341	-1.261994	0.387733	0.183964	0.433559	0.513272	0.406893	0.26329	0.226543	0.128998	0.212746	0.0902109	0.0475442	0.0863655	0.175531	0.0931909	0.35859	0.285556	0.136021	0.219832	0.0712801	0.164044	0.108088	0.0304482	0.592529	0.0336107	0.0149852	0.172535	0.717658	3.09482	2.862108
2590	-4087.45	-4084.664	-2.785287	0.3672145	0.162152	0.488413	0.434699	0.525102	0.343994	0.133915	0.107018	0.125884	0.171305	0.0541122	0.168543	0.223368	0.0759333	0.35859	0.285556	0.136021	0.219832	0.0665217	0.21985	0.100872	0.0284156	0.552974	0.031367	0.0122826	0.156876	0.693218	3.13762	3.014437
2600	-4092.655	-4086.301	-6.353826	0.2780674	0.153271	0.556411	0.574292	0.509937	0.276608	0.283427	0.163583	0.288303	0.082278	0.0192226	0.240459	0.210599	0.0129004	0.361541	0.292523	0.13934	0.206595	0.0756749	0.2501	0.114752	0.0323255	0.491464	0.035683	0.00368519	0.0875821	0.557064	3.35167	3.371291
2610	-4081.809	-4080.352	-1.45651	0.3483767	0.135998	0.39249	0.543656	0.444317	0.171378	0.202332	0.140114	0.238713	0.149032	0.110155	0.145841	0.145637	0.0618965	0.361526	0.285911	0.13619	0.216373	0.0775274	0.231743	0.117561	0.0331168	0.503495	0.0365565	0.0100247	0.142292	0.668784	3.1789	2.88156
2620	-4082.13	-4079.419	-2.711745	0.3511085	0.139792	0.595333	0.500599	0.364087	0.228023	0.182563	0.162346	0.254673	0.243066	0.0860511	0.102553	0.112633	0.0353625	0.355934	0.296955	0.134084	0.213026	0.0676612	0.202252	0.1026	0.0334044	0.549187	0.0448951	0.0103383	0.144417	0.672453	3.17279	3.007083
