Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
2100	-4080.51	-4082.515	2.004853	0.4096168	0.160452	0.486532	0.373465	0.328735	0.252022	0.121571	0.121254	0.215683	0.092602	0.171961	0.162232	0.0197908	0.0291242	0.339172	0.299622	0.134389	0.226817	0.100718	0.212998	0.11407	0.0326556	0.479348	0.0602108	0.0181259	0.188903	0.741481	3.05149	2.535423
2110	-4081.084	-4079.431	-1.653817	0.3440531	0.147556	0.528699	0.40927	0.496741	0.214444	0.183073	0.154354	0.189355	0.0980697	0.283849	0.0797519	0.0693302	0.0467983	0.339172	0.299622	0.134389	0.226817	0.105702	0.223539	0.0755598	0.0342716	0.497738	0.0631904	0.00953822	0.138925	0.662884	3.18865	2.90129
2120	-4080.538	-4080.006	-0.5326703	0.3245513	0.124333	0.490851	0.452558	0.303219	0.221276	0.202973	0.198119	0.237722	0.161853	0.160617	0.0397481	0.0724415	0.123465	0.350475	0.306408	0.127932	0.215185	0.0875774	0.225429	0.0867603	0.0345614	0.501947	0.0637248	0.0074968	0.12368	0.63482	3.234	2.789176
2130	-4083.501	-4080.267	-3.233361	0.3566412	0.140054	0.49929	0.629531	0.418515	0.250574	0.208438	0.165894	0.235351	0.15682	0.0994411	0.104965	0.0116228	0.138749	0.350475	0.306408	0.127932	0.215185	0.0829088	0.221634	0.113202	0.0467383	0.475189	0.0603277	0.010988	0.14871	0.679752	3.16055	3.059245
2140	-4076.111	-4074.515	-1.595559	0.3456879	0.178381	0.517015	0.529371	0.405549	0.202392	0.206506	0.138204	0.187523	0.0769411	0.178691	0.0795954	0.0443798	0.150915	0.344785	0.284003	0.134961	0.23625	0.095253	0.21682	0.0968123	0.0275981	0.504499	0.0590173	0.00972076	0.140199	0.665128	3.18495	2.895465
2150	-4080.395	-4082.599	2.20367	0.3639251	0.13748	0.466906	0.501427	0.374091	0.193657	0.158702	0.141662	0.204316	0.0689405	0.113456	0.0319406	0.0409063	0.0820593	0.343436	0.282892	0.134433	0.239238	0.0974052	0.221719	0.0989998	0.027045	0.49448	0.0603508	0.0118725	0.154341	0.689095	3.14469	2.515542
2160	-4082.748	-4083.054	0.3055263	0.3721227	0.185021	0.53734	0.372516	0.284121	0.215647	0.232001	0.115297	0.27185	0.048665	0.242284	0.043991	0.0331515	0.123472	0.339922	0.298873	0.133058	0.228146	0.0920394	0.223716	0.0935462	0.0255552	0.495651	0.0694918	0.0129066	0.160645	0.699262	3.12719	2.705356
2170	-4081.434	-4082.063	0.6291591	0.3561578	0.149691	0.411921	0.539919	0.365636	0.152944	0.206292	0.156306	0.218081	0.156622	0.10306	0.0562486	0.000352486	0.155919	0.325479	0.305413	0.135969	0.233138	0.0967426	0.237123	0.0983264	0.026861	0.469856	0.0710909	0.0109305	0.148336	0.679121	3.16161	2.672993
2180	-4081.709	-4084.151	2.442401	0.3706505	0.173773	0.463948	0.444996	0.32458	0.19511	0.18689	0.104798	0.266399	0.0697811	0.189475	0.00655969	0.0560505	0.00930828	0.306611	0.323202	0.133341	0.236845	0.0951613	0.249593	0.0967191	0.026422	0.462175	0.0699289	0.0127179	0.159516	0.697462	3.1303	2.491669
2190	-4082.074	-4081.66	-0.414042	0.3387613	0.120211	0.567624	0.477206	0.328593	0.283078	0.188683	0.118097	0.237527	0.0774746	0.247961	0.0397931	0.053841	0.0372239	0.313747	0.327477	0.116418	0.242357	0.0926074	0.242895	0.0941235	0.0257129	0.476609	0.0680522	0.00895931	0.134795	0.655509	3.20074	2.777313
2200	-4082.12	-4083.816	1.69645	0.3604009	0.152379	0.373469	0.443155	0.344078	0.173062	0.182001	0.165718	0.277654	0.0860243	0.157442	0.0653752	0.0443604	0.101546	0.330851	0.307932	0.10947	0.251747	0.097313	0.3072	0.0986409	0.0270194	0.403074	0.0667537	0.0114404	0.15162	0.684611	3.15233	2.566264
2210	-4083.494	-4083.313	-0.1808007	0.3412854	0.118636	0.461714	0.500485	0.353467	0.166346	0.239087	0.147941	0.246553	0.0741467	0.167064	0.119928	0.0689995	0.0896193	0.317321	0.293333	0.122167	0.26718	0.0719946	0.294272	0.101769	0.0472383	0.415856	0.0688706	0.00923315	0.136766	0.659049	3.19495	2.753989
2220	-4087.493	-4088.282	0.789613	0.3541647	0.152787	0.353341	0.350313	0.432769	0.225291	0.203823	0.210838	0.184807	0.104144	0.246136	0.0682053	0.0434679	0.0810263	0.332667	0.28172	0.12901	0.256603	0.0750236	0.306653	0.106051	0.0492258	0.433352	0.0296948	0.0106948	0.14679	0.676507	3.16601	2.656947
2230	-4083.116	-4085.534	2.417284	0.3082343	0.109457	0.372246	0.406481	0.374896	0.19933	0.196052	0.119093	0.175302	0.106618	0.162841	0.0404548	0.0988618	0.132549	0.33889	0.286991	0.131666	0.242453	0.0781942	0.273015	0.110533	0.0586104	0.451666	0.0279811	0.00598701	0.110914	0.609376	3.27372	2.49418
2240	-4088.148	-4086.088	-2.059552	0.395866	0.164547	0.420393	0.525678	0.389759	0.196136	0.165966	0.177165	0.21662	0.171381	0.209802	0.00142703	0.0899651	0.213024	0.302813	0.329268	0.129484	0.238435	0.0766293	0.289553	0.104754	0.0543293	0.442627	0.0321079	0.0161226	0.178661	0.726768	3.07845	2.941864
2250	-4086.094	-4082.773	-3.321643	0.3104383	0.15277	0.455977	0.596047	0.481569	0.325645	0.167929	0.0820397	0.250796	0.123005	0.279462	0.0674125	0.0693103	0.0161095	0.307345	0.334195	0.116457	0.242003	0.0828264	0.280642	0.103616	0.0537393	0.447226	0.0319501	0.00618018	0.112636	0.612923	3.26826	3.068073
2260	-4095.173	-4090.579	-4.593949	0.2849181	0.176676	0.527842	0.548565	0.390981	0.264813	0.335206	0.188073	0.305852	0.0392171	0.184539	0.0586042	0.0927442	0.0821921	0.353143	0.312098	0.108757	0.226002	0.0786155	0.266374	0.0805874	0.0416504	0.502447	0.0303257	0.00415182	0.0928264	0.569583	3.33344	3.195304
2270	-4097.737	-4085.002	-12.73521	0.2913427	0.228563	0.686994	0.787508	0.443151	0.419073	0.226372	0.143772	0.1787	0.0861354	0.570943	0.0200151	0.0858059	0.132396	0.355629	0.307257	0.109522	0.227592	0.0684882	0.262282	0.070206	0.0362849	0.53632	0.0264191	0.00461937	0.0977794	0.580973	3.31663	4.009429
2280	-4091.802	-4084.024	-7.777958	0.2935305	0.212725	0.589845	0.641391	0.548325	0.254992	0.238917	0.251023	0.238781	0.0693303	0.274047	0.0749052	0.113813	0.00560981	0.355629	0.307257	0.109522	0.227592	0.0569021	0.203909	0.0710471	0.0367196	0.542745	0.0886768	0.00478521	0.0994726	0.584776	3.31097	3.513705
2290	-4093.006	-4079.479	-13.52644	0.2595401	0.140137	1.02428	0.565805	0.511196	0.275665	0.278949	0.176027	0.29206	0.194285	0.198571	0.0830034	0.216923	0.131654	0.352473	0.304531	0.117423	0.225573	0.0586131	0.21004	0.0668038	0.0365924	0.559065	0.0688858	0.00258652	0.073661	0.521177	3.40258	4.088553
2300	-4089.503	-4080.56	-8.943268	0.3013011	0.229199	0.461098	0.613433	0.446678	0.298513	0.318472	0.210989	0.350867	0.108862	0.341512	0.00688006	0.145693	0.0980399	0.376372	0.282874	0.116655	0.224099	0.0573424	0.216976	0.0813248	0.0357991	0.546945	0.0616128	0.00540144	0.105508	0.597981	3.29111	3.630236
2310	-4090.046	-4084.961	-5.08513	0.3403422	0.181872	0.463997	0.548578	0.603989	0.275423	0.227518	0.178093	0.19957	0.128303	0.205701	0.0969851	0.0288846	0.105507	0.374393	0.286644	0.116042	0.222921	0.0578945	0.233073	0.106636	0.0469411	0.50035	0.0551056	0.00913034	0.13603	0.657731	3.19711	3.244422
2320	-4093.318	-4084.421	-8.896827	0.3049176	0.188949	0.528464	0.675914	0.396356	0.346756	0.291459	0.200948	0.248157	0.0928843	0.134652	0.023931	0.220703	0.276418	0.34765	0.2985	0.146853	0.206997	0.0651792	0.241709	0.0962101	0.0156869	0.518891	0.0623236	0.00570269	0.108326	0.60397	3.282	3.625591
2330	-4086.391	-4082.469	-3.921966	0.3136595	0.170584	0.373944	0.636331	0.495494	0.20145	0.258058	0.159627	0.200929	0.102215	0.233085	0.0165522	0.115801	0.164037	0.364603	0.281402	0.136904	0.217091	0.0651792	0.241709	0.0962101	0.0156869	0.518891	0.0623236	0.00646858	0.115154	0.618045	3.26033	3.128105
2340	-4085.085	-4076.603	-8.481983	0.3214524	0.146761	0.582797	0.662774	0.662561	0.295538	0.253128	0.219052	0.212804	0.0898093	0.197877	0.0299528	0.140379	0.0906738	0.335732	0.304833	0.124268	0.235167	0.0699316	0.26823	0.103225	0.0168307	0.482317	0.0594657	0.00719597	0.121253	0.630131	3.24142	3.584107
2350	-4088.398	-4083.817	-4.581448	0.3804703	0.176647	0.546519	0.573896	0.38514	0.198283	0.154766	0.147541	0.344709	0.127458	0.224765	0.0495332	0.113887	0.150908	0.32635	0.307863	0.139234	0.226553	0.0626299	0.182877	0.0978455	0.0150734	0.588318	0.0532568	0.0140007	0.167023	0.709252	3.10972	3.194054
2360	-4093.046	-4081.747	-11.29958	0.3271142	0.19549	0.649062	0.566714	0.547279	0.254254	0.214919	0.21963	0.422787	0.0620672	0.234555	0.0661371	0.234117	0.198856	0.321446	0.304492	0.142384	0.231678	0.0590362	0.254757	0.0808626	0.0414769	0.513667	0.0502009	0.00775053	0.125686	0.63865	3.22791	3.865867
2370	-4085.473	-4078.624	-6.848484	0.3247114	0.162182	0.508242	0.524388	0.489651	0.232736	0.267568	0.154942	0.339785	0.192733	0.243487	0.053636	0.156836	0.094572	0.377107	0.28207	0.123945	0.216877	0.0800609	0.206045	0.0712095	0.0365255	0.561951	0.0442082	0.00751252	0.123805	0.635061	3.23362	3.420757
2380	-4091.419	-4084.4	-7.018373	0.3327725	0.145016	0.575814	0.671179	0.415703	0.232039	0.269268	0.146654	0.194537	0.0452988	0.276411	0.0451876	0.253368	0.167271	0.349825	0.29235	0.114097	0.243728	0.0616779	0.277762	0.0567484	0.031876	0.490417	0.0815192	0.00832644	0.130114	0.64695	3.21461	3.437746
2390	-4088.088	-4076.584	-11.50365	0.288236	0.214453	0.635366	0.607398	0.578564	0.365672	0.27039	0.205576	0.30254	0.0246406	0.306054	0.0706634	0.2138	0.0911579	0.356153	0.298828	0.116161	0.228858	0.0613088	0.2761	0.0564088	0.0376695	0.487482	0.0810314	0.00438966	0.0953806	0.575507	3.32472	3.886274
2400	-4087.322	-4079.999	-7.322213	0.3212027	0.139934	0.680889	0.634271	0.353918	0.316187	0.251191	0.172185	0.32751	0.0970586	0.187221	0.265016	0.0215925	0.0211556	0.356153	0.298828	0.116161	0.228858	0.0818577	0.270279	0.0552195	0.0368754	0.497386	0.0583826	0.00717201	0.121058	0.62975	3.24202	3.46813
2410	-4079.044	-4078.558	-0.4863233	0.3334055	0.143867	0.638602	0.41492	0.380901	0.250938	0.196427	0.130587	0.26057	0.0660761	0.128083	0.0722836	0.0296189	0.0716666	0.331216	0.311835	0.124702	0.232246	0.106782	0.254871	0.0972708	0.0347732	0.469032	0.037271	0.0083922	0.130609	0.647865	3.21313	2.784541
2420	-4083.153	-4081.988	-1.164901	0.3848825	0.113766	0.532487	0.466958	0.467648	0.190178	0.22957	0.156205	0.281701	0.0496057	0.141667	0.0649554	0.0895171	0.0681412	0.321866	0.303032	0.121181	0.253921	0.106653	0.254563	0.0971532	0.0347312	0.468465	0.0384346	0.0145952	0.170376	0.714389	3.10064	2.852399
2430	-4083.779	-4081.823	-1.955446	0.3445683	0.124056	0.450059	0.460594	0.411627	0.294271	0.196476	0.1553	0.342097	0.0794309	0.268287	0.104913	0.0279991	0.0163429	0.322607	0.301715	0.119632	0.256046	0.0857067	0.264514	0.0846466	0.0450688	0.48606	0.0340039	0.00959556	0.139326	0.663593	3.18748	2.931453
2440	-4082.741	-4080.793	-1.947364	0.3189313	0.156801	0.635053	0.44369	0.450504	0.262568	0.213362	0.171849	0.202741	0.0723087	0.210436	0.0585385	0.0463182	0.00647519	0.323292	0.300598	0.119189	0.256922	0.0938676	0.258748	0.0927066	0.0417229	0.466216	0.0467384	0.00695608	0.11928	0.626267	3.2475	2.930645
2450	-4077.182	-4079.332	2.149891	0.3849902	0.127552	0.387453	0.429038	0.347747	0.184109	0.189799	0.1297	0.240265	0.0804517	0.161912	0.117923	0.0200542	0.104916	0.322025	0.302758	0.118906	0.256311	0.0937357	0.258385	0.0780647	0.0513906	0.465561	0.0528634	0.0146099	0.170457	0.714514	3.10042	2.52092
2460	-4081.289	-4082.581	1.292558	0.3835397	0.17205	0.431424	0.487701	0.297805	0.161226	0.207328	0.155686	0.175626	0.0753966	0.149981	0.172444	0.0387635	0.0812212	0.342609	0.292805	0.138461	0.226125	0.100599	0.277305	0.0837809	0.0393714	0.442209	0.0567343	0.0144131	0.169357	0.712836	3.10339	2.606653
2470	-4080.161	-4080.548	0.3869682	0.3343243	0.143463	0.4358	0.524054	0.410145	0.153968	0.187953	0.125312	0.206066	0.0905162	0.21497	0.117713	0.0134722	0.0737791	0.34906	0.27949	0.141068	0.230382	0.113845	0.197846	0.085192	0.0445554	0.494357	0.0642045	0.00848814	0.131328	0.64919	3.21099	2.697212
2480	-4085.802	-4086.679	0.8770551	0.4103768	0.177789	0.422441	0.505671	0.340218	0.161335	0.204291	0.102248	0.167089	0.109199	0.211344	0.0632048	0.109206	0.074167	0.3461	0.27712	0.148351	0.228429	0.125989	0.17933	0.0879586	0.0374805	0.520197	0.0490443	0.0182395	0.189464	0.74227	3.05003	2.648203
2490	-4081.22	-4075.818	-5.402279	0.3352359	0.148065	0.619501	0.587317	0.464243	0.29591	0.236299	0.172962	0.215232	0.115318	0.211234	0.132111	0.0340464	0.043897	0.333577	0.291529	0.147608	0.227285	0.0929342	0.203542	0.0998339	0.0425408	0.547544	0.0136056	0.00858388	0.13204	0.650498	3.20888	3.276137
2500	-4092.352	-4084.311	-8.040594	0.3317413	0.206699	0.899409	0.685429	0.47784	0.211747	0.184968	0.173248	0.11887	0.104938	0.104428	0.198826	0.0638422	0.109724	0.339163	0.296411	0.133335	0.231091	0.0946429	0.197902	0.0833168	0.0433229	0.557611	0.023205	0.00821989	0.129307	0.645453	3.21702	3.539968
2510	-4090.15	-4089.843	-0.3067712	0.2782756	0.141728	0.551916	0.474957	0.342354	0.195597	0.165458	0.133308	0.317609	0.0242822	0.0440303	0.234102	0.0441639	0.0970802	0.340739	0.297788	0.133954	0.227519	0.113489	0.208877	0.0675507	0.0457255	0.534747	0.0296111	0.00369889	0.0877408	0.55745	3.35111	2.766586
2520	-4079.223	-4076.067	-3.156019	0.3212505	0.13086	0.544688	0.576686	0.395592	0.268394	0.211632	0.160752	0.262211	0.0170481	0.181078	0.0899602	0.0805354	0.132074	0.339654	0.287262	0.138257	0.234826	0.0928372	0.196863	0.0636655	0.035146	0.58358	0.0279081	0.0071766	0.121095	0.629823	3.2419	3.051511
2530	-4081.206	-4082.451	1.244403	0.3288674	0.113881	0.406565	0.485181	0.390262	0.210562	0.209406	0.142202	0.15802	0.0700173	0.167453	0.0863936	0.101551	0.0699737	0.334183	0.282635	0.133182	0.25	0.113088	0.239806	0.0775531	0.0167779	0.469888	0.0828874	0.00792667	0.127058	0.641244	3.22377	2.611468
2540	-4080.827	-4080.927	0.1001174	0.3847388	0.175295	0.531206	0.457573	0.329796	0.2104	0.153924	0.129258	0.327037	0.0489338	0.187016	0.0792203	0.0677409	0.0284972	0.33579	0.283994	0.13327	0.246946	0.116982	0.248063	0.0802235	0.0152403	0.486068	0.0534236	0.0145757	0.170267	0.714224	3.10093	2.725897
2550	-4085.991	-4084.332	-1.658635	0.3598781	0.151281	0.462897	0.470713	0.335116	0.286423	0.2004	0.153067	0.299024	0.0982301	0.123571	0.094188	0.0894838	0.137379	0.320552	0.284663	0.147258	0.247527	0.113546	0.240776	0.107243	0.0147926	0.471789	0.0518542	0.011377	0.151216	0.68394	3.15347	2.901772
2560	-4085.676	-4087.602	1.925653	0.318392	0.129169	0.603993	0.402683	0.361289	0.139961	0.206227	0.148971	0.188498	0.015574	0.183534	0.037182	0.0743276	0.0519343	0.308498	0.297572	0.146939	0.246991	0.115362	0.244628	0.0770955	0.0196897	0.479336	0.0638889	0.00690533	0.118858	0.625435	3.2488	2.543343
2570	-4077.229	-4078.735	1.506339	0.3258444	0.155525	0.521894	0.423238	0.317491	0.212607	0.158772	0.126856	0.225555	0.0795631	0.161998	0.124337	0.0229292	0.0545093	0.331856	0.287521	0.141975	0.238648	0.114475	0.242747	0.104699	0.0195384	0.475652	0.0428889	0.00762427	0.124692	0.636758	3.23093	2.585275
2580	-4080.772	-4079.15	-1.622318	0.389068	0.133741	0.479299	0.611236	0.354111	0.258617	0.223112	0.152619	0.169806	0.036567	0.229933	0.0856598	0.063486	0.0999541	0.335989	0.279617	0.143628	0.240766	0.117448	0.24905	0.0814511	0.0200457	0.488003	0.0440026	0.0151694	0.173543	0.719175	3.09211	2.898141
2590	-4082.585	-4081.234	-1.350695	0.3310614	0.166021	0.459317	0.504898	0.498959	0.217141	0.180064	0.167349	0.280272	0.0203344	0.159973	0.120733	0.070333	0.0255829	0.325857	0.283883	0.145819	0.24444	0.123801	0.195318	0.0807761	0.0425719	0.514402	0.0431307	0.00815001	0.128775	0.644462	3.21861	2.870978
2600	-4095.655	-4093.268	-2.387118	0.3760336	0.119396	0.620104	0.564298	0.247251	0.147083	0.155566	0.119422	0.332272	0.0627845	0.2475	0.175569	0.163314	0.0200625	0.351471	0.284034	0.136192	0.228302	0.128427	0.195065	0.0680136	0.0441625	0.533621	0.0307109	0.0134141	0.163639	0.703987	3.11896	2.974621
2610	-4086.972	-4085.172	-1.799783	0.3589242	0.133096	0.581827	0.472986	0.293263	0.276745	0.173445	0.146074	0.179499	0.0590029	0.237929	0.122071	0.0416074	0.198343	0.326652	0.297303	0.132748	0.243297	0.130171	0.231389	0.0741572	0.0385474	0.468535	0.0572007	0.0112617	0.150478	0.682712	3.15555	2.915887
2620	-4083.967	-4083.887	-0.07943005	0.3630881	0.154357	0.411503	0.43008	0.336251	0.19743	0.187257	0.234321	0.224724	0.138094	0.171039	0.100702	0.010696	0.147398	0.325054	0.308604	0.13349	0.232852	0.12128	0.231101	0.0785594	0.0365819	0.474544	0.0579343	0.0117692	0.153696	0.688036	3.1465	2.743852
2630	-4085.177	-4083.62	-1.55772	0.3798696	0.237469	0.569644	0.464765	0.29394	0.189997	0.202651	0.19167	0.261219	0.0993532	0.133977	0.147593	0.0261042	0.0733004	0.334103	0.30764	0.124681	0.233576	0.124439	0.230986	0.0806056	0.0375347	0.486904	0.0395303	0.0139206	0.166566	0.708545	3.11097	2.891681
2640	-4086.029	-4084.783	-1.24575	0.3466723	0.118306	0.509483	0.447343	0.395387	0.193939	0.135172	0.182841	0.264826	0.136084	0.12465	0.164451	0.0584805	0.129521	0.33819	0.298454	0.126206	0.23715	0.123132	0.202363	0.0797588	0.0478614	0.481789	0.0650962	0.00983151	0.140966	0.666472	3.18273	2.860484
2650	-4079.373	-4082.049	2.676847	0.3926003	0.13809	0.409591	0.338397	0.355332	0.209233	0.198084	0.123741	0.268798	0.0581724	0.160023	0.122374	0.046359	0.0400291	0.323851	0.3046	0.120855	0.250694	0.129191	0.251571	0.0800476	0.0653672	0.450763	0.0230591	0.0156615	0.176207	0.723148	3.08498	2.468224
2660	-4083.93	-4084.999	1.069162	0.3387522	0.147462	0.435867	0.444428	0.278955	0.260715	0.189066	0.125752	0.196036	0.0384929	0.277104	0.122846	0.0422045	0.0700644	0.325848	0.305751	0.11332	0.25508	0.127616	0.290276	0.0790713	0.0456295	0.426814	0.0305936	0.00895833	0.134788	0.655496	3.20076	2.628993
2670	-4086.181	-4086.473	0.2922901	0.3932842	0.142485	0.525326	0.565182	0.355052	0.236702	0.182145	0.154174	0.183692	0.0519131	0.116319	0.102036	0.0588279	0.0328265	0.301379	0.309709	0.11963	0.269282	0.129462	0.29827	0.0850138	0.0874155	0.368403	0.0314361	0.0157576	0.176722	0.72391	3.08361	2.70668
2680	-4078.486	-4078.983	0.4969201	0.3903041	0.165576	0.411032	0.462393	0.361151	0.250457	0.167211	0.160173	0.230715	0.0627647	0.179309	0.0857481	0.0616169	0.0880701	0.350554	0.288136	0.118956	0.242354	0.109375	0.247595	0.0705703	0.072564	0.4738	0.0260952	0.0153408	0.174477	0.720572	3.08961	2.686217
2690	-4083.06	-4082.773	-0.2864584	0.3354902	0.147514	0.50513	0.328303	0.38287	0.179793	0.209172	0.159641	0.205956	0.0828984	0.157097	0.208046	0.0322895	0.165846	0.352066	0.289378	0.119468	0.239088	0.111472	0.252343	0.0719236	0.0447874	0.482886	0.0365879	0.00861068	0.132239	0.650862	3.20829	2.764555
2700	-4088.283	-4084.184	-4.098665	0.3239297	0.129766	0.634502	0.474117	0.385848	0.243957	0.221371	0.203428	0.265605	0.054908	0.250118	0.0862521	0.123784	0.0721183	0.351002	0.288504	0.122128	0.238365	0.0819463	0.260403	0.0705626	0.046218	0.49831	0.0425601	0.00743593	0.123193	0.633885	3.23549	3.145775
2710	-4095.041	-4084.635	-10.40588	0.2625994	0.197792	0.608295	0.833871	0.611884	0.331578	0.182855	0.23289	0.187442	0.00661376	0.267351	0.156106	0.080608	0.0792122	0.312403	0.306771	0.129017	0.251809	0.0776539	0.206509	0.0768096	0.0502736	0.542426	0.046328	0.00275169	0.075928	0.527314	3.39401	3.776497
2720	-4083.459	-4082.706	-0.7527915	0.3809573	0.169051	0.411812	0.407179	0.447926	0.265011	0.18939	0.127995	0.200826	0.05841	0.2322	0.113899	0.0861581	0.101332	0.377764	0.262879	0.123462	0.235896	0.0777296	0.206711	0.0768845	0.0503226	0.54198	0.0463731	0.0140658	0.167394	0.709823	3.10872	2.811188
2730	-4083.12	-4081.089	-2.030955	0.301831	0.199502	0.464991	0.476004	0.409502	0.192897	0.244608	0.142784	0.22693	0.0405463	0.128027	0.166848	0.129695	0.116671	0.318679	0.317932	0.132885	0.230503	0.0778925	0.207144	0.0770456	0.0483328	0.543115	0.0464703	0.00544501	0.10592	0.598865	3.28977	2.939004
2740	-4082.521	-4077.361	-5.160533	0.3025464	0.159498	0.577912	0.495874	0.511824	0.278409	0.281112	0.133553	0.251729	0.0460216	0.20399	0.140862	0.0502858	0.120892	0.319749	0.308167	0.141224	0.23086	0.0765394	0.236839	0.0757071	0.0474931	0.53368	0.0297414	0.00550414	0.106477	0.600055	3.28796	3.251962
2750	-4083.365	-4085.223	1.858032	0.3820559	0.124484	0.393107	0.514186	0.414246	0.180185	0.188637	0.149054	0.127555	0.0280265	0.175059	0.0329937	0.110039	0.112535	0.339471	0.284715	0.151549	0.224265	0.0810892	0.191473	0.0802075	0.0503164	0.565405	0.0315094	0.0142131	0.16823	0.711109	3.10645	2.550106
2760	-4083.724	-4082.691	-1.032315	0.358239	0.108262	0.520771	0.567896	0.477311	0.20896	0.208998	0.148118	0.127669	0.0338152	0.118403	0.054923	0.137974	0.126039	0.355438	0.272206	0.150132	0.222224	0.0933078	0.198921	0.103754	0.0346424	0.533117	0.0362572	0.0111792	0.149948	0.681827	3.15705	2.83914
2770	-4084.171	-4081.16	-3.011455	0.373452	0.213371	0.517339	0.552419	0.46291	0.261128	0.175343	0.201412	0.179039	0.0101812	0.140455	0.101762	0.0554755	0.166221	0.356878	0.269036	0.154451	0.219636	0.10448	0.156933	0.0804447	0.0372232	0.596862	0.0240573	0.0130781	0.161664	0.700877	3.12438	3.037054
2780	-4086.178	-4079.478	-6.699873	0.2840984	0.145042	0.671404	0.55506	0.450267	0.269567	0.2236	0.116921	0.355655	0.0612003	0.209536	0.0975726	0.0968043	0.153268	0.344525	0.280281	0.154908	0.220286	0.0958985	0.144044	0.0709316	0.0341659	0.632879	0.0220814	0.00409426	0.0921967	0.568106	3.3356	3.405896
2790	-4088.254	-4081.424	-6.830126	0.3095897	0.214869	0.498876	0.441413	0.663633	0.276894	0.246799	0.155822	0.240039	0.114098	0.254957	0.101763	0.043427	0.166332	0.338187	0.291478	0.152902	0.217433	0.0980531	0.142341	0.0771767	0.034387	0.625818	0.0222243	0.0061054	0.111973	0.611561	3.27036	3.418921
2800	-4084.137	-4084.156	0.0183818	0.3266728	0.181643	0.575009	0.39594	0.351578	0.181218	0.196237	0.131287	0.314904	0.103649	0.147605	0.0665461	0.00626301	0.0821924	0.353301	0.287502	0.144729	0.214467	0.100486	0.181227	0.0790916	0.0657916	0.548974	0.0244297	0.00770651	0.12534	0.637993	3.22896	2.734071
2810	-4080.333	-4078.943	-1.390284	0.3404411	0.161286	0.545323	0.518737	0.433964	0.157756	0.212687	0.121431	0.197922	0.1001	0.171346	0.143453	0.0436266	0.0673066	0.351018	0.292197	0.146581	0.210204	0.102721	0.185258	0.0865768	0.0192138	0.561186	0.0450438	0.00914109	0.136107	0.657869	3.19688	2.874937
2820	-4088.689	-4088.499	-0.1896227	0.3432472	0.164067	0.44752	0.399214	0.447759	0.215345	0.225108	0.109391	0.239801	0.0550552	0.26533	0.0789773	0.0100259	0.0972781	0.350155	0.293271	0.127889	0.228685	0.0994898	0.170676	0.126862	0.0186094	0.543532	0.0408305	0.00944887	0.138296	0.661772	3.19048	2.754871
2830	-4089.665	-4085.628	-4.03756	0.3675673	0.179756	0.459663	0.574755	0.392472	0.29899	0.222368	0.146029	0.29048	0.0234764	0.132868	0.253629	0.0381031	0.127077	0.344284	0.30326	0.140375	0.212082	0.10285	0.275769	0.103823	0.0152297	0.466695	0.035633	0.012327	0.157147	0.693657	3.13687	3.139665
2840	-4085.033	-4088.115	3.081815	0.339983	0.196853	0.407693	0.402787	0.310756	0.156628	0.158674	0.0776708	0.211218	0.0545404	0.247712	0.0778245	0.0367838	0.088586	0.332742	0.303606	0.140535	0.223118	0.102824	0.275698	0.097913	0.0213657	0.466575	0.0356238	0.00909133	0.135749	0.657227	3.19793	2.427727
2850	-4081.921	-4082.893	0.9723517	0.3543035	0.173688	0.433831	0.468928	0.276959	0.260816	0.21439	0.125953	0.16118	0.0973536	0.179964	0.0920255	0.0376269	0.11596	0.314129	0.292262	0.135709	0.2579	0.103991	0.20991	0.0990242	0.0620479	0.473742	0.0512846	0.0107111	0.146898	0.67669	3.1657	2.638674
2860	-4085.391	-4085.176	-0.2146379	0.3629046	0.162262	0.413315	0.612553	0.37435	0.214122	0.18161	0.157671	0.201176	0.0648054	0.212779	0.0542694	0.0354948	0.0729644	0.311347	0.289674	0.1399	0.259079	0.104031	0.209991	0.0990624	0.0703459	0.473925	0.0426445	0.0117466	0.153554	0.687804	3.1469	2.757373
2870	-4086.343	-4083.299	-3.043997	0.3523016	0.144761	0.556285	0.543032	0.329989	0.19373	0.175695	0.167472	0.293281	0.111827	0.296347	0.00971457	0.146022	0.0721525	0.331038	0.3099	0.120867	0.238194	0.0852968	0.259492	0.115989	0.0506372	0.44825	0.0403342	0.0104768	0.145344	0.674042	3.17014	3.040308
2880	-4081.988	-4082.409	0.4210218	0.3834224	0.158061	0.418805	0.461014	0.315947	0.191719	0.217766	0.145188	0.198837	0.180478	0.077568	0.0324848	0.0999347	0.196004	0.326211	0.305381	0.119104	0.249303	0.102988	0.297932	0.109475	0.0330381	0.423076	0.0334914	0.0143973	0.169268	0.7127	3.10364	2.693807
