Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1960	-4084.519	-4088.881	4.362493	0.4566065	0.148244	0.346363	0.332487	0.313534	0.194958	0.247132	0.0778162	0.183863	0.0577281	0.0966163	0.187564	0.0576087	0.0557449	0.313918	0.292943	0.139547	0.253592	0.136869	0.218583	0.0922717	0.0339145	0.446876	0.071486	0.0256554	0.222646	0.785932	2.96577	2.299659
1970	-4083.321	-4083.309	-0.01208737	0.4086982	0.188158	0.443924	0.610296	0.347131	0.206482	0.202118	0.140418	0.213863	0.0685748	0.0210598	0.162814	0.0703993	0.0618791	0.343144	0.280464	0.133603	0.24279	0.131749	0.2177	0.091899	0.0407891	0.487729	0.0301344	0.017989	0.188223	0.740524	3.05326	2.737117
1980	-4082.73	-4080.773	-1.957693	0.3431676	0.187105	0.515281	0.60327	0.369105	0.20535	0.138199	0.154824	0.229567	0.0637814	0.0874858	0.189421	0.11728	0.0710085	0.333188	0.282493	0.148574	0.235745	0.113129	0.186933	0.0999881	0.0430005	0.497974	0.058976	0.00944007	0.138234	0.661662	3.19066	2.931678
1990	-4082.095	-4087	4.904893	0.305229	0.166033	0.482864	0.338363	0.317455	0.198593	0.148038	0.129592	0.150839	0.0219409	0.0763997	0.0898005	0.0293822	0.0961202	0.331346	0.286459	0.147753	0.234442	0.110521	0.2427	0.0899737	0.0420093	0.486496	0.0282998	0.00572906	0.108569	0.604481	3.28122	2.245419
2000	-4079.551	-4081.619	2.067891	0.4136064	0.103177	0.476557	0.455146	0.305114	0.245064	0.214551	0.125066	0.17163	0.0617938	0.0554649	0.184432	0.038207	0.0929179	0.331346	0.286459	0.147753	0.234442	0.0927417	0.184556	0.100535	0.0469407	0.543605	0.0316218	0.0187253	0.191845	0.745594	3.04384	2.52912
2010	-4081.095	-4079.738	-1.356588	0.3528474	0.144548	0.592673	0.455146	0.332923	0.253021	0.182062	0.131289	0.205073	0.0779715	0.105793	0.199873	0.108227	0.0829677	0.326781	0.281084	0.14498	0.247155	0.0870831	0.18955	0.107777	0.0454116	0.525897	0.0442818	0.0105404	0.145768	0.674766	3.16893	2.871568
2020	-4080.742	-4080.244	-0.4973495	0.40489	0.187712	0.484885	0.495097	0.299815	0.270245	0.185616	0.126904	0.235411	0.0522616	0.125234	0.166501	0.101683	0.0542779	0.324904	0.304551	0.143063	0.227482	0.0872142	0.189835	0.106433	0.04548	0.526689	0.0443485	0.0174261	0.185399	0.736518	3.06066	2.785644
2030	-4079.734	-4082.28	2.545324	0.3418672	0.1241	0.365001	0.385195	0.322923	0.234203	0.148985	0.10719	0.187095	0.0503488	0.151578	0.140722	0.199321	0.0647142	0.328602	0.290561	0.148062	0.232775	0.0878788	0.191282	0.107244	0.055378	0.530703	0.0275145	0.00929687	0.13722	0.659859	3.19362	2.481376
2040	-4082.751	-4084.749	1.998137	0.3942671	0.131315	0.467536	0.467005	0.29907	0.227157	0.12152	0.111489	0.180309	0.0729177	0.170254	0.0910987	0.125462	0.0709618	0.348507	0.275018	0.141709	0.234765	0.119557	0.218192	0.095319	0.0367756	0.506524	0.0236317	0.0158961	0.177461	0.725002	3.08164	2.536095
2050	-4083.117	-4081.188	-1.928626	0.4032673	0.174851	0.477932	0.603009	0.368693	0.307133	0.173253	0.094207	0.232377	0.0306791	0.0550504	0.240167	0.125462	0.0459577	0.338853	0.272002	0.145965	0.24318	0.117394	0.214243	0.0935938	0.03611	0.515456	0.023204	0.0171886	0.184193	0.734792	3.06383	2.928771
2060	-4084.54	-4079.722	-4.81743	0.3222663	0.185156	0.630987	0.471918	0.389519	0.258661	0.256612	0.142355	0.35228	0.0454652	0.0834706	0.13821	0.176973	0.086043	0.338566	0.301355	0.124151	0.235928	0.0898061	0.178097	0.102346	0.0389659	0.554393	0.0363921	0.00727434	0.121891	0.631369	3.23947	3.217652
2070	-4086.96	-4082.218	-4.741897	0.3654528	0.240505	0.463368	0.467809	0.431678	0.330831	0.219394	0.164057	0.240272	0.0669727	0.0634126	0.253511	0.0736053	0.194683	0.326806	0.290887	0.14378	0.238526	0.0973179	0.213067	0.0684075	0.0466171	0.531052	0.0435379	0.0120621	0.155519	0.691017	3.1414	3.210098
2080	-4083.738	-4075.766	-7.971311	0.3360534	0.16722	0.512228	0.517628	0.529174	0.296318	0.246105	0.204585	0.305792	0.195533	0.191607	0.212851	0.0331159	0.120883	0.329983	0.294694	0.134478	0.240845	0.0845108	0.21476	0.0689511	0.0469875	0.535273	0.0495177	0.00867021	0.132679	0.651667	3.20698	3.53304
2090	-4085.081	-4080.161	-4.920382	0.3595977	0.146431	0.669572	0.640698	0.310561	0.249013	0.253412	0.111011	0.256947	0.121742	0.161727	0.132403	0.0925592	0.0818717	0.335777	0.304582	0.122649	0.236991	0.0830862	0.25999	0.0646407	0.0440501	0.501811	0.0464222	0.011343	0.150999	0.68358	3.15408	3.227947
2100	-4087.517	-4084.915	-2.601214	0.3545146	0.17777	0.509837	0.543439	0.589243	0.216974	0.176502	0.12712	0.164764	0.174998	0.0927623	0.0694254	0.038492	0.114704	0.352538	0.28447	0.114456	0.248535	0.105678	0.258869	0.062528	0.0426104	0.485409	0.0449049	0.010736	0.147062	0.676967	3.16524	2.99603
2110	-4087.346	-4082.618	-4.727916	0.3387558	0.196717	0.635322	0.465702	0.399879	0.271506	0.176502	0.127205	0.22286	0.174998	0.0974682	0.283754	0.0714174	0.0853706	0.356424	0.29216	0.116779	0.234637	0.105636	0.258767	0.0625032	0.0475695	0.451115	0.0744093	0.00895872	0.134791	0.655501	3.20075	3.2087
2120	-4085.12	-4079.334	-5.785531	0.2853512	0.158917	0.573952	0.521796	0.445615	0.360806	0.155189	0.128763	0.310925	0.193894	0.0290383	0.304357	0.0470038	0.0842055	0.35377	0.297431	0.11591	0.23289	0.0658006	0.268852	0.0617705	0.0575704	0.468697	0.0773094	0.00418243	0.0931593	0.570362	3.3323	3.314462
2130	-4083.614	-4078.025	-5.5888	0.3391078	0.178168	0.561188	0.555173	0.432581	0.304963	0.199962	0.15775	0.245645	0.231365	0.110669	0.180082	0.0290835	0.108159	0.31768	0.314041	0.122383	0.245896	0.0680077	0.27787	0.0890836	0.0595015	0.425635	0.0799026	0.00899666	0.135066	0.655997	3.19994	3.294789
2140	-4088.106	-4087.389	-0.7173558	0.3960673	0.174123	0.523819	0.409413	0.290645	0.323225	0.179223	0.123411	0.224919	0.218519	0.159985	0.0990127	0.0431537	0.0381961	0.31768	0.314041	0.122383	0.245896	0.0719527	0.293989	0.0942512	0.0629531	0.450325	0.0265284	0.0161512	0.178812	0.72699	3.07805	2.807644
2150	-4093.621	-4085.945	-7.67541	0.3148984	0.251636	0.553622	0.506943	0.474149	0.302102	0.228413	0.139499	0.319577	0.330074	0.227204	0.0594029	0.042375	0.0684521	0.328038	0.291676	0.126373	0.253913	0.0655998	0.268032	0.0859295	0.0836242	0.465221	0.0315933	0.00658142	0.116124	0.619995	3.2573	3.50345
2160	-4081.321	-4080.154	-1.167015	0.3171223	0.150387	0.379192	0.477111	0.323309	0.313088	0.153238	0.15766	0.298691	0.209856	0.132371	0.150812	0.089493	0.017403	0.34296	0.286652	0.124196	0.246191	0.078116	0.262949	0.0842999	0.055568	0.488073	0.0309941	0.00678663	0.117864	0.623468	3.25188	2.85261
2170	-4088.82	-4082.384	-6.436433	0.340177	0.121661	0.753655	0.526146	0.434588	0.201272	0.206301	0.147647	0.243991	0.253223	0.010256	0.245186	0.0727406	0.162885	0.34296	0.286652	0.124196	0.246191	0.0859258	0.21195	0.092728	0.053207	0.517342	0.0388469	0.00911239	0.135901	0.657499	3.19749	3.379552
2180	-4089.211	-4086.036	-3.174642	0.3740081	0.1925	0.488097	0.374956	0.445822	0.24997	0.238069	0.129113	0.32617	0.22356	0.17215	0.0992689	0.07618	0.0375179	0.355688	0.281099	0.12179	0.241422	0.0880806	0.217266	0.0746595	0.0383568	0.541816	0.0398211	0.0131502	0.16209	0.701549	3.12321	3.053373
2190	-4086.387	-4081.845	-4.542534	0.3475646	0.139625	0.464569	0.54775	0.404237	0.256542	0.178111	0.225376	0.232704	0.147232	0.104802	0.23549	0.150556	0.103169	0.332579	0.308355	0.1204	0.238666	0.0995732	0.245614	0.0844008	0.0384033	0.486992	0.0450168	0.00993243	0.14166	0.667684	3.18072	3.190162
2200	-4080.593	-4084.003	3.410497	0.3996633	0.0969984	0.47753	0.43928	0.280659	0.181713	0.227398	0.0960498	0.189606	0.0760014	0.115136	0.109251	0.0147903	0.0904468	0.324343	0.31216	0.121886	0.241611	0.113805	0.259722	0.0964644	0.0438923	0.434665	0.0514512	0.0166659	0.181504	0.730916	3.07091	2.394859
2210	-4083.328	-4079.371	-3.956728	0.3740494	0.17793	0.522825	0.504755	0.497708	0.249933	0.212552	0.197857	0.205089	0.0955754	0.20856	0.182231	0.011802	0.0647641	0.337801	0.299193	0.11137	0.251637	0.0866568	0.263064	0.0986027	0.0593049	0.440258	0.0521133	0.0131555	0.162121	0.701599	3.12312	3.131582
2220	-4082.975	-4081.727	-1.248659	0.3267988	0.112893	0.457663	0.432659	0.469406	0.233876	0.25643	0.174564	0.234894	0.0832875	0.0924629	0.150946	0.0768977	0.0847958	0.347328	0.318101	0.114511	0.22006	0.0610192	0.239246	0.0970727	0.0415692	0.513698	0.0473948	0.00771907	0.125439	0.638181	3.22866	2.860775
2230	-4085.587	-4080.523	-5.063554	0.3009147	0.166206	0.639182	0.51146	0.38935	0.254499	0.29802	0.214077	0.195878	0.116326	0.18034	0.139894	0.0472273	0.0898045	0.35657	0.30132	0.129338	0.212772	0.0619952	0.25607	0.0986255	0.0422341	0.507344	0.0337303	0.0053698	0.105207	0.597336	3.29209	3.242264
2240	-4084.35	-4079.103	-5.246935	0.2933008	0.139396	0.681639	0.659087	0.448879	0.23976	0.252114	0.162558	0.197363	0.0736918	0.1164	0.111254	0.0609529	0.117507	0.325488	0.310531	0.13766	0.226322	0.0619952	0.25607	0.0986255	0.0422341	0.507344	0.0337303	0.00476764	0.0992947	0.584379	3.31156	3.260602
2250	-4087.49	-4086.48	-1.009661	0.3475645	0.146749	0.577806	0.50759	0.27827	0.260959	0.14674	0.148135	0.262749	0.222346	0.0187181	0.164766	0.0177697	0.084277	0.32505	0.310113	0.137474	0.227363	0.072578	0.233369	0.106043	0.0425745	0.511433	0.0340021	0.00993242	0.14166	0.667684	3.18072	2.836875
2260	-4086.654	-4084.153	-2.501209	0.3451776	0.154572	0.471547	0.562856	0.44425	0.141484	0.159748	0.175975	0.207752	0.170431	0.0363581	0.285585	0.0912707	0.0842014	0.326687	0.304652	0.145301	0.22336	0.0998203	0.226514	0.102928	0.0413239	0.49641	0.0330033	0.0096636	0.139801	0.66443	3.18611	2.98603
2270	-4080.611	-4079.145	-1.465206	0.3290691	0.14792	0.570745	0.482615	0.480075	0.175826	0.16166	0.158837	0.177646	0.105976	0.0717358	0.201912	0.068412	0.0790705	0.327885	0.293807	0.142316	0.235992	0.104673	0.257596	0.0784391	0.0469942	0.495588	0.0167097	0.00794707	0.127216	0.641541	3.2233	2.882429
2280	-4082.743	-4081.474	-1.268812	0.3729646	0.18263	0.52715	0.362271	0.395897	0.254854	0.195686	0.128088	0.352825	0.120525	0.0983691	0.146432	0.0488531	0.0492097	0.319664	0.302848	0.137683	0.239805	0.109121	0.268542	0.0817723	0.0489912	0.474154	0.0174197	0.0130151	0.161291	0.700286	3.12541	2.86279
2290	-4080.039	-4083.645	3.605716	0.3298831	0.141062	0.343028	0.472216	0.348582	0.160849	0.155614	0.172035	0.180167	0.120525	0.0390349	0.129503	0.0307147	0.0820058	0.323082	0.301757	0.132793	0.242369	0.115732	0.26507	0.0807149	0.0463985	0.468022	0.0240622	0.00802966	0.127853	0.642738	3.22138	2.375337
2300	-4081.296	-4085.446	4.150092	0.3779877	0.153669	0.301967	0.363489	0.303924	0.243719	0.175794	0.118293	0.278083	0.0551089	0.133581	0.131805	0.0373098	0.0241559	0.341204	0.289414	0.136928	0.232455	0.125219	0.184655	0.0873311	0.0502018	0.506387	0.046207	0.0136711	0.165131	0.706318	3.11488	2.3209
2310	-4082.558	-4082.976	0.4182424	0.3730976	0.155326	0.550005	0.415488	0.394459	0.149593	0.134014	0.151421	0.269116	0.0870452	0.0484614	0.187354	0.0804626	0.0713382	0.351325	0.268876	0.140767	0.239031	0.127827	0.195023	0.0703878	0.0404052	0.534821	0.0315367	0.0130323	0.161392	0.700447	3.12513	2.694085
2320	-4086.21	-4085.442	-0.768804	0.3631125	0.213144	0.462056	0.616033	0.306355	0.181135	0.149176	0.15488	0.217363	0.0809325	0.0282284	0.282825	0.0493224	0.0713382	0.32986	0.297717	0.147768	0.224654	0.137435	0.209682	0.0756785	0.0254385	0.517859	0.0339071	0.0117722	0.153715	0.688067	3.14645	2.812789
2330	-4080.031	-4079.215	-0.8152778	0.3323842	0.140745	0.401188	0.501792	0.439346	0.203671	0.192335	0.165966	0.282451	0.110206	0.0801976	0.176609	0.0329955	0.0899341	0.320303	0.289091	0.143066	0.247539	0.128135	0.24054	0.0705576	0.0237171	0.482818	0.0542331	0.00828623	0.12981	0.646387	3.21552	2.817437
2340	-4093.408	-4091.95	-1.458393	0.3596652	0.186177	0.729617	0.485255	0.2952	0.247802	0.237279	0.121022	0.15292	0.092482	0.0433808	0.148225	0.00702796	0.135361	0.317096	0.290978	0.134413	0.257513	0.122057	0.22913	0.0672108	0.0795774	0.459916	0.0421085	0.0113512	0.151051	0.683667	3.15393	2.881748
2350	-4082.088	-4087.063	4.975159	0.4304202	0.122911	0.338874	0.40637	0.312789	0.163106	0.151875	0.0772874	0.167498	0.0610474	0.0617589	0.24335	0.0347064	0.0968186	0.331964	0.286492	0.130852	0.250692	0.118238	0.22196	0.0963994	0.0770872	0.445524	0.0407909	0.0213364	0.204092	0.762207	3.01236	2.238393
2360	-4081.864	-4085.429	3.564997	0.4051305	0.177914	0.42628	0.478995	0.242429	0.177007	0.190541	0.123548	0.166179	0.0708675	0.101384	0.0792416	0.103478	0.0415438	0.322592	0.293369	0.140426	0.243614	0.118346	0.222164	0.0964879	0.0762398	0.445934	0.0408283	0.0174615	0.185578	0.736773	3.06019	2.379409
2370	-4078.549	-4081.626	3.076736	0.4056397	0.159945	0.368892	0.426054	0.33192	0.188721	0.20516	0.0965871	0.217161	0.120507	0.0578819	0.179166	0.0553385	0.0209015	0.321728	0.289767	0.145543	0.242962	0.121945	0.220268	0.0956645	0.0755893	0.472042	0.0144912	0.0175364	0.185956	0.737312	3.0592	2.428235
2380	-4085.423	-4088.929	3.505889	0.3464437	0.121927	0.471033	0.373858	0.360623	0.227048	0.155643	0.131034	0.129484	0.0641754	0.0487342	0.165448	0.0647906	0.0715219	0.340381	0.282863	0.119708	0.257048	0.10983	0.220167	0.113098	0.0682436	0.471824	0.0168368	0.00980573	0.140788	0.66616	3.18325	2.38532
2390	-4083.008	-4084.097	1.08903	0.3161331	0.132411	0.411193	0.60144	0.305703	0.155265	0.172875	0.125636	0.23988	0.0821495	0.0803281	0.155973	0.0677804	0.0963712	0.35814	0.273572	0.140853	0.227435	0.0910817	0.227728	0.116983	0.0533208	0.488029	0.022857	0.00669494	0.11709	0.621927	3.25429	2.627006
2400	-4083.852	-4082.978	-0.8744216	0.3144949	0.144637	0.536932	0.591312	0.378741	0.239413	0.188606	0.103194	0.211191	0.080199	0.00131577	0.28227	0.0373879	0.0281516	0.349742	0.277152	0.142696	0.230411	0.0838293	0.209596	0.107668	0.0474945	0.492839	0.0585729	0.00654456	0.115808	0.619361	3.25829	2.823351
2410	-4087.376	-4091.448	4.071714	0.2921234	0.123872	0.48179	0.378033	0.20751	0.179196	0.169602	0.0980059	0.205642	0.0519732	0.0198405	0.213788	0.150831	0.0486528	0.357015	0.277911	0.133937	0.231137	0.0889358	0.21649	0.113214	0.0490568	0.501769	0.0305344	0.00467816	0.0983833	0.582335	3.3146	2.328737
2420	-4081.476	-4078.507	-2.969067	0.3668848	0.174689	0.581656	0.616604	0.390132	0.191226	0.165086	0.15531	0.25455	0.0252879	0.163175	0.213788	0.0717852	0.0295256	0.319128	0.294287	0.141829	0.244756	0.104259	0.21044	0.106606	0.0461938	0.503748	0.0287524	0.0122412	0.156622	0.692807	3.13833	3.032815
2430	-4089.922	-4092.956	3.034652	0.4078998	0.145054	0.30015	0.536645	0.304132	0.219798	0.135143	0.136581	0.242564	0.023549	0.0798051	0.231627	0.0403595	0.0370337	0.304966	0.281226	0.165637	0.248171	0.108549	0.172095	0.110993	0.0539518	0.524476	0.0299354	0.0178704	0.187632	0.739689	3.05481	2.432444
2440	-4084.09	-4082.937	-1.153031	0.3819062	0.161749	0.437269	0.475996	0.435525	0.137612	0.17717	0.160154	0.241973	0.0090698	0.186083	0.108496	0.133627	0.186487	0.319721	0.282545	0.1484	0.249335	0.110296	0.212734	0.0937984	0.0455938	0.51228	0.025298	0.014193	0.168116	0.710934	3.10676	2.851212
2450	-4084.934	-4084.097	-0.8368709	0.3727476	0.204882	0.519391	0.475361	0.441806	0.202791	0.171589	0.15473	0.25606	0.00675535	0.0480417	0.113395	0.067458	0.157335	0.312728	0.288439	0.148809	0.250023	0.160954	0.200501	0.0971798	0.0358121	0.482822	0.0227317	0.0129871	0.161124	0.700022	3.12587	2.819596
2460	-4089.74	-4090.036	0.2955298	0.4555613	0.149936	0.538086	0.388069	0.334771	0.15009	0.260824	0.131661	0.248464	0.0103084	0.123588	0.149871	0.104579	0.116108	0.312728	0.288439	0.148809	0.250023	0.163464	0.203629	0.0703497	0.0363707	0.503101	0.0230862	0.0254775	0.221919	0.785032	2.96757	2.706356
2470	-4090.473	-4089.368	-1.105141	0.324962	0.19919	0.459348	0.506727	0.401575	0.194216	0.215079	0.0946011	0.186457	0.0557734	0.123588	0.133682	0.106685	0.1695	0.313177	0.288853	0.149023	0.248947	0.173835	0.216547	0.0893675	0.038678	0.442369	0.0392037	0.00753716	0.124001	0.635437	3.23302	2.846423
2480	-4085.675	-4085.526	-0.1487795	0.3470198	0.157951	0.524895	0.482489	0.377987	0.187416	0.191291	0.141513	0.152403	0.0414383	0.132981	0.0823783	0.0836107	0.194433	0.361081	0.255053	0.131585	0.25228	0.0683605	0.23923	0.0845091	0.0454014	0.519266	0.0432337	0.00987076	0.141236	0.666944	3.18195	2.750787
2490	-4088.096	-4086.042	-2.053808	0.2686034	0.145223	0.485568	0.49386	0.430859	0.18227	0.159168	0.194912	0.229786	0.0571363	0.167639	0.180927	0.0140723	0.199869	0.358593	0.273925	0.141321	0.226161	0.0913425	0.233243	0.0823944	0.0445962	0.506272	0.0421518	0.00309442	0.0804163	0.539111	3.37738	2.94129
2500	-4079.799	-4077.713	-2.08558	0.3355911	0.131695	0.485568	0.523982	0.453654	0.289813	0.245017	0.0970623	0.229786	0.09117	0.128163	0.105145	0.061782	0.10163	0.33854	0.305609	0.123082	0.232768	0.0937055	0.209963	0.084526	0.0457499	0.519369	0.0466866	0.00862133	0.132318	0.651007	3.20805	2.944467
2510	-4079.684	-4077.653	-2.031467	0.34318	0.168854	0.467727	0.488043	0.405093	0.19812	0.179169	0.142673	0.287373	0.0821076	0.128163	0.104429	0.115241	0.172062	0.339561	0.293167	0.116231	0.251041	0.0843756	0.27146	0.0932736	0.0411948	0.467658	0.0420381	0.00944144	0.138244	0.661679	3.19064	2.939055
2520	-4081.27	-4080.751	-0.5196569	0.3388016	0.137336	0.491018	0.459224	0.38064	0.164001	0.241488	0.186229	0.175483	0.0490243	0.0976847	0.119286	0.120501	0.16596	0.31329	0.298412	0.126037	0.262261	0.0874528	0.286618	0.0966754	0.0426972	0.430889	0.055667	0.00896365	0.134827	0.655566	3.20064	2.787874
2530	-4084.667	-4082.666	-2.000849	0.3210267	0.165137	0.678278	0.52112	0.396832	0.285345	0.22677	0.124952	0.193762	0.0121485	0.00333921	0.158494	0.0386392	0.131176	0.324584	0.309169	0.127443	0.238804	0.0924839	0.287842	0.097088	0.0428794	0.432728	0.0469785	0.00715515	0.12092	0.629482	3.24244	2.935994
2540	-4079.794	-4080.536	0.7427206	0.3459425	0.198557	0.460197	0.467215	0.366507	0.221682	0.14541	0.1279	0.236716	0.0634399	0.127942	0.0800573	0.0386392	0.127375	0.336328	0.304681	0.121657	0.237334	0.0935616	0.267831	0.0982194	0.0564305	0.410194	0.0737634	0.00974935	0.140397	0.665476	3.18438	2.661637
2550	-4088.119	-4088.628	0.5083427	0.3089829	0.149646	0.492615	0.590555	0.398505	0.261534	0.110537	0.113366	0.176214	0.0217134	0.0485371	0.0538746	0.0857425	0.182235	0.343213	0.306574	0.11569	0.234523	0.0672044	0.273729	0.0989074	0.0614359	0.413067	0.085656	0.00605224	0.111499	0.610585	3.27186	2.685074
2560	-4084.033	-4080.174	-3.85848	0.3112243	0.151024	0.501168	0.587256	0.34448	0.257997	0.171857	0.187355	0.292085	0.0251709	0.20583	0.194639	0.0489771	0.153916	0.341335	0.300814	0.118213	0.239638	0.0643714	0.307624	0.101486	0.0630376	0.423836	0.0396451	0.00624989	0.11325	0.61418	3.26632	3.121757
2570	-4086.986	-4079.358	-7.628356	0.2913553	0.155783	0.549876	0.536785	0.469083	0.328713	0.198602	0.113026	0.333751	0.0633804	0.188791	0.203773	0.12063	0.23655	0.327067	0.308096	0.130656	0.234181	0.0656705	0.309195	0.103534	0.0180072	0.462521	0.0410727	0.00462032	0.0977892	0.580995	3.3166	3.498744
2580	-4090.109	-4078.455	-11.6534	0.2809998	0.137603	0.780791	0.53926	0.54057	0.359588	0.21834	0.173327	0.29816	0.03455	0.114365	0.230172	0.0999855	0.374537	0.330881	0.320116	0.116373	0.23263	0.0795333	0.310619	0.101002	0.0175668	0.45121	0.0400684	0.0038809	0.0898216	0.562471	3.34383	3.901249
2590	-4094.152	-4089.706	-4.446048	0.3706178	0.212977	0.617542	0.639838	0.351796	0.273499	0.162051	0.0820378	0.213803	0.0182626	0.155926	0.075984	0.135347	0.241451	0.338296	0.318162	0.114552	0.22899	0.0647813	0.310464	0.100952	0.0175581	0.450985	0.0552606	0.0127138	0.159491	0.697422	3.13037	3.180514
2600	-4093.33	-4080.406	-12.92441	0.2717997	0.176921	0.879603	0.664501	0.532175	0.368356	0.245748	0.069383	0.3017	0.0938812	0.150096	0.132077	0.135347	0.278562	0.325703	0.290585	0.133341	0.250371	0.0711813	0.249163	0.0997371	0.0192927	0.499906	0.06072	0.00328699	0.0828249	0.545261	3.36863	4.02835
2610	-4088.23	-4086.843	-1.387106	0.2755109	0.159828	0.442428	0.492884	0.28611	0.286955	0.202725	0.222005	0.220342	0.0464674	0.174848	0.15449	0.0141606	0.171378	0.33802	0.292414	0.117618	0.251947	0.0667758	0.255172	0.0935642	0.0554239	0.468966	0.0600987	0.00351947	0.0856366	0.55229	3.35855	2.874619
2620	-4090.759	-4079.55	-11.2089	0.3110625	0.215407	0.652215	0.634006	0.557716	0.353001	0.225795	0.165879	0.308023	0.0677798	0.0637169	0.1799	0.14442	0.28894	0.355744	0.30831	0.124012	0.211934	0.0658147	0.238377	0.0922176	0.0481602	0.462216	0.0932136	0.0062355	0.113124	0.613921	3.26672	3.856799
2630	-4089.153	-4081.188	-7.965716	0.3340707	0.215407	0.655875	0.525695	0.585962	0.323467	0.176789	0.124051	0.247024	0.00672407	0.204083	0.184426	0.0842554	0.198721	0.334075	0.327555	0.113205	0.225164	0.0734067	0.240757	0.0904029	0.0344595	0.46683	0.094144	0.00846161	0.131129	0.648825	3.21158	3.53248
2640	-4087.115	-4080.769	-6.346292	0.3352046	0.190211	0.648995	0.513211	0.424815	0.265151	0.262193	0.156722	0.226786	0.0642727	0.110683	0.144795	0.178836	0.183866	0.343705	0.311848	0.115238	0.229209	0.0630999	0.339484	0.089	0.026206	0.401284	0.0809255	0.00858059	0.132016	0.650453	3.20895	3.370538
2650	-4081.804	-4078.201	-3.603641	0.3248457	0.198235	0.575497	0.459753	0.446063	0.282581	0.218788	0.1333	0.17729	0.0437756	0.173274	0.0857673	0.0700121	0.231936	0.343705	0.311848	0.115238	0.229209	0.0683648	0.271181	0.0964258	0.0628076	0.434766	0.066455	0.00752572	0.12391	0.635263	3.2333	3.096273
2660	-4083.78	-4081.875	-1.904535	0.3251551	0.189624	0.548727	0.491628	0.364776	0.246675	0.17278	0.103159	0.206281	0.0635967	0.0591375	0.232405	0.0792188	0.168356	0.332758	0.317049	0.117161	0.233032	0.0699767	0.251064	0.0986994	0.0672212	0.445017	0.068022	0.00755617	0.124152	0.635727	3.23257	2.926362
2670	-4083.644	-4081.685	-1.958902	0.3248501	0.172224	0.479895	0.403855	0.381222	0.303607	0.2349	0.138813	0.157186	0.0635967	0.191182	0.181785	0.059221	0.164313	0.328957	0.324852	0.115822	0.230369	0.0701557	0.277536	0.0989519	0.0585546	0.446155	0.0486461	0.00752615	0.123914	0.635269	3.23329	2.931799
2680	-4085.205	-4079.642	-5.563852	0.3465928	0.188571	0.569355	0.582976	0.444889	0.38575	0.250687	0.165533	0.236857	0.0525596	0.0765819	0.0857132	0.0215849	0.231236	0.312175	0.328642	0.109619	0.249563	0.0709903	0.280838	0.100129	0.0473557	0.451463	0.0492247	0.00982254	0.140904	0.666363	3.18291	3.292294
2690	-4085.202	-4083.376	-1.826338	0.3407968	0.110414	0.557979	0.473021	0.416994	0.298394	0.180482	0.117605	0.273345	0.0774834	0.0765819	0.103348	0.0848694	0.148027	0.330853	0.288474	0.116178	0.264495	0.0628457	0.32596	0.0886414	0.0793087	0.399667	0.0435773	0.00917982	0.136385	0.658366	3.19607	2.918542
2700	-4088.865	-4086.765	-2.09967	0.3918666	0.117728	0.500908	0.498811	0.284931	0.286845	0.249488	0.187188	0.259464	0.0218099	0.117585	0.135911	0.0492007	0.236007	0.327009	0.286111	0.114828	0.272053	0.0695385	0.277465	0.0843412	0.0877547	0.423951	0.0569495	0.0155587	0.175655	0.722327	3.08646	2.945876
2710	-4092.073	-4091.936	-0.1376644	0.3303905	0.114631	0.592195	0.377451	0.428786	0.197442	0.209115	0.192851	0.150052	0.0535794	0.199087	0.128398	0.0396265	0.0664611	0.349079	0.27566	0.111379	0.263882	0.0724933	0.297278	0.087925	0.0526776	0.441966	0.0476601	0.00808138	0.12825	0.643481	3.22019	2.749675
2720	-4091.248	-4091.736	0.4878017	0.3783049	0.174755	0.461959	0.497335	0.369086	0.14009	0.1592	0.207933	0.271117	0.0797151	0.0526256	0.0964428	0.0742647	0.102606	0.333646	0.2794	0.11485	0.272105	0.0756454	0.310205	0.0917481	0.0637965	0.408873	0.0497324	0.013713	0.165373	0.706694	3.11422	2.687129
2730	-4084.255	-4083.901	-0.3540961	0.3958099	0.154546	0.562763	0.553399	0.329278	0.196808	0.214923	0.130142	0.230329	0.0348702	0.0450581	0.100465	0.0712207	0.147516	0.302223	0.327048	0.111151	0.259578	0.0765356	0.313855	0.0928278	0.0645473	0.401916	0.0503177	0.0161146	0.178619	0.726706	3.07856	2.771318
2740	-4091.829	-4089.411	-2.417906	0.322558	0.0950883	0.5716	0.502012	0.383379	0.261112	0.160115	0.170975	0.17492	0.0626755	0.234325	0.129098	0.156668	0.0757303	0.33029	0.31376	0.110494	0.245456	0.0540459	0.351518	0.110712	0.0709122	0.390532	0.0222804	0.00730254	0.122119	0.631812	3.23877	2.977699
