Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1550	-4085.599	-4080.995	-4.603878	0.3511812	0.158847	0.600349	0.534321	0.39107	0.270779	0.227726	0.0930398	0.279247	0.06361	0.230155	0.0277238	0.175087	0.144342	0.339091	0.300214	0.133279	0.227417	0.0900248	0.281048	0.0969084	0.0447899	0.464809	0.0224203	0.0103467	0.144473	0.67255	3.17263	3.196297
1560	-4085.738	-4085.216	-0.5213779	0.3636112	0.222556	0.464191	0.442055	0.360778	0.196996	0.206522	0.0933017	0.282192	0.0269398	0.190743	0.0978074	0.1675	0.0364656	0.330586	0.292069	0.129936	0.247409	0.0941023	0.195818	0.124214	0.0493231	0.511852	0.0246895	0.0118337	0.154099	0.688698	3.14537	2.788047
1570	-4085.631	-4085.98	0.3486377	0.3214705	0.11993	0.392688	0.427568	0.514452	0.270229	0.242147	0.0972623	0.220796	0.0330837	0.102866	0.0632944	0.144987	0.0717413	0.337619	0.307396	0.132723	0.222262	0.0960011	0.19977	0.106543	0.0503183	0.52218	0.0251876	0.00719771	0.121268	0.630159	3.24138	2.701045
1580	-4084.682	-4083.872	-0.8101748	0.3847343	0.174186	0.410382	0.51477	0.485741	0.206374	0.18919	0.154304	0.130565	0.0561534	0.0393883	0.0747531	0.260438	0.120682	0.367342	0.285876	0.12706	0.219722	0.0920349	0.222869	0.0812526	0.0790897	0.500607	0.024147	0.0145751	0.170263	0.714218	3.10094	2.816926
1590	-4081.097	-4083.034	1.937548	0.3956677	0.172641	0.425446	0.514039	0.354891	0.235138	0.188815	0.104902	0.166499	0.0337405	0.0486204	0.0881516	0.182723	0.0265472	0.345921	0.285437	0.123315	0.245327	0.0948904	0.214075	0.0816494	0.0683501	0.516139	0.0248962	0.0160944	0.178512	0.72655	3.07884	2.542154
1600	-4081.328	-4083.38	2.052046	0.3431846	0.174259	0.392486	0.485035	0.353464	0.208903	0.163756	0.0843365	0.156594	0.0250359	0.0763859	0.0958502	0.175706	0.138893	0.347104	0.30413	0.123737	0.225029	0.0928244	0.209414	0.0798717	0.066862	0.504902	0.046126	0.00944196	0.138248	0.661686	3.19062	2.530704
1610	-4084.284	-4084.451	0.1663751	0.3872931	0.146	0.611755	0.432154	0.362561	0.171598	0.198425	0.120751	0.230095	0.0703869	0.0654183	0.0831713	0.199437	0.0275195	0.347586	0.304552	0.123909	0.223953	0.0901208	0.203315	0.125876	0.0259812	0.483786	0.0709212	0.0149247	0.172202	0.717156	3.09572	2.719271
1620	-4081.967	-4081.218	-0.7489746	0.3492822	0.163683	0.510668	0.512313	0.413049	0.178075	0.204083	0.146787	0.236353	0.0433566	0.079556	0.145745	0.172575	0.00456343	0.335061	0.293578	0.155479	0.215882	0.0738941	0.163304	0.114535	0.0236405	0.560095	0.0645317	0.0101282	0.142997	0.670005	3.17687	2.810806
1630	-4086.987	-4089.297	2.310381	0.3553824	0.18391	0.43353	0.475753	0.353283	0.14126	0.156468	0.144759	0.23503	0.0123174	0.0900895	0.0500087	0.214137	0.0143247	0.320107	0.324853	0.144346	0.210695	0.0801894	0.225275	0.132145	0.024658	0.463279	0.0744533	0.0108385	0.147735	0.678107	3.16332	2.504871
1640	-4084.809	-4084.406	-0.4030848	0.3741259	0.187683	0.562497	0.46588	0.352284	0.252595	0.148708	0.188359	0.228354	0.000171889	0.0635002	0.0811982	0.103308	0.141679	0.308967	0.313548	0.139323	0.238162	0.0904065	0.227996	0.147199	0.0434882	0.461365	0.0295462	0.0131655	0.16218	0.701692	3.12296	2.776217
1650	-4079.23	-4083.484	4.253438	0.3665063	0.169408	0.34925	0.390792	0.368513	0.154533	0.142099	0.126926	0.215491	0.0692774	0.0373449	0.0929587	0.0905657	0.103407	0.336423	0.304638	0.123421	0.235517	0.0932181	0.22746	0.128302	0.0448407	0.475714	0.030465	0.0121937	0.15633	0.692335	3.13914	2.310565
1660	-4081.704	-4078.548	-3.155156	0.3407296	0.15454	0.768756	0.525102	0.404516	0.202653	0.201074	0.127155	0.202435	0.0597008	0.104786	0.0866313	0.120367	0.0937092	0.33106	0.290966	0.129967	0.248007	0.101455	0.230626	0.109231	0.0454647	0.482334	0.030889	0.0091725	0.136332	0.658273	3.19622	3.051424
1670	-4081.408	-4083.836	2.42841	0.3746026	0.161745	0.346846	0.457476	0.252329	0.228971	0.240612	0.134756	0.24264	0.0217862	0.0391852	0.0644123	0.221989	0.0803198	0.331806	0.29526	0.143397	0.229537	0.109201	0.217248	0.0860174	0.0529058	0.519163	0.0154653	0.0132274	0.162545	0.702267	3.12196	2.493068
1680	-4082.202	-4081.077	-1.124396	0.3691046	0.162784	0.514479	0.401644	0.355896	0.223485	0.179387	0.196273	0.247994	0.0182561	0.0928949	0.096034	0.187024	0.172198	0.335397	0.279686	0.135833	0.249084	0.103533	0.243234	0.0815522	0.0312624	0.525756	0.0146625	0.0125212	0.158329	0.69556	3.13359	2.848348
1690	-4080.685	-4081.564	0.8792704	0.386777	0.13872	0.512763	0.519213	0.445782	0.137767	0.224313	0.133057	0.140198	0.0180857	0.103574	0.0669929	0.147932	0.059584	0.320425	0.282573	0.145346	0.251656	0.115122	0.198114	0.0947676	0.0358587	0.522429	0.033709	0.0148539	0.171811	0.716566	3.09677	2.647982
1700	-4081.317	-4081.115	-0.2022046	0.4718949	0.18382	0.440913	0.533046	0.415297	0.212495	0.210933	0.156584	0.201196	0.0148356	0.0870489	0.137926	0.0471851	0.114851	0.333992	0.294538	0.142441	0.22903	0.119824	0.206207	0.0972121	0.0373235	0.505759	0.0336735	0.0283044	0.233172	0.79869	2.93983	2.756129
1710	-4078.258	-4077.276	-0.9821539	0.3610414	0.189881	0.532812	0.568051	0.342673	0.182827	0.177051	0.145461	0.233567	0.0341287	0.0586662	0.17199	0.134402	0.0626146	0.314398	0.308134	0.137614	0.239854	0.115365	0.207252	0.0977047	0.0375126	0.508322	0.0338442	0.0115184	0.152115	0.685431	3.15094	2.834124
1720	-4087.629	-4082.314	-5.315292	0.3749588	0.218038	0.693727	0.614531	0.428789	0.21229	0.222123	0.146255	0.203926	0.0739042	0.117276	0.259272	0.0261181	0.051187	0.312942	0.29562	0.157802	0.233636	0.106494	0.201495	0.0949909	0.0364707	0.521822	0.0387275	0.0132738	0.162817	0.702696	3.12121	3.267438
1730	-4088.927	-4086.202	-2.724948	0.3692652	0.16166	0.621842	0.53604	0.44712	0.264448	0.165991	0.13287	0.290157	0.0114495	0.0709811	0.085715	0.0841986	0.135932	0.339267	0.295298	0.113687	0.251747	0.113958	0.215618	0.101649	0.0410431	0.48203	0.0457033	0.0125416	0.158452	0.695759	3.13325	3.008404
1740	-4088.116	-4089.873	1.756071	0.4650797	0.219694	0.389337	0.387258	0.419029	0.241929	0.191983	0.160198	0.123675	0.0194865	0.0219862	0.152176	0.0823446	0.151204	0.334786	0.291397	0.125395	0.248422	0.114751	0.21712	0.0680251	0.052258	0.51789	0.0299557	0.0271127	0.228509	0.793097	2.95128	2.560302
1750	-4087.509	-4081.817	-5.691686	0.331049	0.167394	0.518083	0.485552	0.576272	0.283685	0.238468	0.151087	0.371722	0.143088	0.0679237	0.226989	0.03657	0.0382455	0.345591	0.27503	0.127261	0.252118	0.12192	0.230684	0.0722749	0.0351299	0.508164	0.0318271	0.00814874	0.128766	0.644444	3.21864	3.305077
1760	-4084.776	-4083.486	-1.290048	0.3592016	0.179616	0.525094	0.553646	0.374135	0.227118	0.20052	0.145678	0.285255	0.0741162	0.0212843	0.240667	0.027283	0.010501	0.345591	0.27503	0.127261	0.252118	0.11765	0.247822	0.0608907	0.0525587	0.490366	0.0307124	0.0112952	0.150693	0.68307	3.15494	2.864914
1770	-4085.248	-4081.466	-3.781801	0.3827073	0.19748	0.591437	0.40883	0.528217	0.253595	0.154962	0.0882663	0.295131	0.18353	0.0479558	0.224901	0.0683244	0.0714578	0.340037	0.283159	0.128737	0.248067	0.117462	0.247425	0.0607933	0.0524746	0.491182	0.0306633	0.0143008	0.168725	0.711869	3.10511	3.114089
1780	-4084.814	-4079.369	-5.445536	0.3059365	0.14411	0.631491	0.526412	0.40598	0.325604	0.164549	0.197288	0.274638	0.229339	0.0268154	0.15773	0.0892291	0.107276	0.346755	0.288382	0.13128	0.233583	0.0955056	0.201176	0.0498253	0.0426659	0.585896	0.0249316	0.00578921	0.109121	0.605639	3.27945	3.280462
1790	-4088.457	-4080.972	-7.48552	0.3658423	0.188742	0.589048	0.539488	0.51709	0.326338	0.193224	0.133869	0.346633	0.193441	0.021653	0.233055	0.0388815	0.162997	0.336999	0.308404	0.127586	0.227011	0.105917	0.281464	0.055257	0.0473171	0.476875	0.03317	0.0121107	0.155819	0.691505	3.14057	3.484461
1800	-4094.487	-4089.804	-4.682951	0.3519856	0.233755	0.526173	0.439599	0.5295	0.221602	0.19927	0.178715	0.217287	0.187452	0.0784428	0.24174	0.0655097	0.0851589	0.31355	0.309678	0.128113	0.248658	0.104928	0.240334	0.0517989	0.0443559	0.496378	0.0622049	0.01044	0.145098	0.673622	3.17084	3.204204
1810	-4087.395	-4079.644	-7.750929	0.3334034	0.191626	0.715102	0.601364	0.494935	0.231276	0.285502	0.201464	0.203653	0.170185	0.0195759	0.215821	0.0677911	0.112705	0.340534	0.289324	0.134022	0.23612	0.11448	0.257846	0.0490407	0.0497934	0.469948	0.0588927	0.00839199	0.130607	0.647862	3.21314	3.511002
1820	-4082.114	-4085.439	3.324979	0.4452949	0.162895	0.297917	0.417273	0.320147	0.216272	0.229428	0.132881	0.18867	0.0883807	0.0257208	0.142821	0.105668	0.0753381	0.34037	0.289184	0.13444	0.236006	0.111905	0.236195	0.109082	0.0829372	0.424923	0.0349577	0.0237541	0.214712	0.775987	2.98555	2.403411
1830	-4077.644	-4079.771	2.126463	0.360189	0.161636	0.437154	0.333954	0.368543	0.193865	0.209825	0.104235	0.256529	0.0931166	0.0317083	0.176374	0.107245	0.0490767	0.333503	0.297761	0.126258	0.242478	0.0938064	0.242272	0.103015	0.0284224	0.470176	0.0623074	0.0114147	0.151456	0.68434	3.15279	2.523262
1840	-4081.668	-4082.313	0.6453249	0.3944856	0.18656	0.403966	0.447529	0.441707	0.167564	0.222789	0.153242	0.233378	0.080616	0.0253474	0.134368	0.121091	0.0532191	0.349756	0.291094	0.116338	0.242812	0.0905048	0.23786	0.0979763	0.0270321	0.472465	0.0741618	0.015927	0.177625	0.725244	3.0812	2.671376
1850	-4082.742	-4081.315	-1.426942	0.3776297	0.144246	0.443218	0.449948	0.302936	0.277058	0.229998	0.165895	0.287618	0.0917994	0.0556505	0.194445	0.115311	0.120479	0.343559	0.293868	0.117447	0.245126	0.0967822	0.290701	0.0642354	0.0246044	0.456176	0.0675014	0.0136238	0.164858	0.705892	3.11563	2.878603
1860	-4080.996	-4079.329	-1.666948	0.344937	0.131364	0.557557	0.573574	0.355164	0.19963	0.2149	0.120791	0.296883	0.0712132	0.0789084	0.130126	0.0957454	0.0767472	0.332033	0.309184	0.123568	0.235215	0.106329	0.255958	0.0705715	0.0382524	0.480757	0.0481331	0.0096367	0.139614	0.6641	3.18665	2.902604
1870	-4083.374	-4084.17	0.7955625	0.3987876	0.101109	0.447825	0.500369	0.403268	0.295354	0.169651	0.14131	0.253705	0.0779134	0.0387276	0.103928	0.0769536	0.0462407	0.332033	0.309184	0.123568	0.235215	0.109004	0.255191	0.0703602	0.0381379	0.479317	0.047989	0.0165399	0.18085	0.729965	3.07264	2.656352
1880	-4078.312	-4081.414	3.101586	0.3713912	0.145651	0.382131	0.465099	0.383546	0.179316	0.212306	0.0921417	0.184261	0.101941	0.041627	0.119124	0.0392219	0.0793847	0.322973	0.300748	0.133339	0.24294	0.109004	0.255191	0.0703602	0.0381379	0.479317	0.047989	0.0128127	0.160084	0.698369	3.12873	2.42575
1890	-4080.424	-4083.689	3.264744	0.3822055	0.136864	0.44154	0.409504	0.323415	0.180348	0.201914	0.087877	0.192928	0.0950258	0.165435	0.0876399	0.0250605	0.0618844	0.331138	0.297121	0.131731	0.24001	0.104093	0.248358	0.0820148	0.0472262	0.457718	0.0605897	0.0142332	0.168343	0.711284	3.10614	2.409434
1900	-4078.786	-4080.662	1.876376	0.3591148	0.117848	0.534111	0.332752	0.352351	0.257993	0.176142	0.151913	0.193975	0.103035	0.0411874	0.140291	0.0320596	0.114614	0.332392	0.298245	0.13223	0.237133	0.0872877	0.237098	0.0880956	0.0307823	0.491655	0.0650819	0.0112847	0.150626	0.682958	3.15513	2.548271
1910	-4090.184	-4084.697	-5.48659	0.3976651	0.252576	0.550672	0.55136	0.43688	0.351011	0.243827	0.124269	0.303022	0.158697	0.0179855	0.197329	0.0532464	0.0436931	0.347902	0.292285	0.1384	0.221413	0.0829312	0.225265	0.120278	0.029246	0.494045	0.0482353	0.016379	0.18001	0.728742	3.07487	3.284568
1920	-4076.285	-4078.294	2.008854	0.3585121	0.106538	0.484617	0.457394	0.311424	0.207923	0.187324	0.107919	0.183219	0.0844869	0.0482275	0.114251	0.132267	0.109433	0.333131	0.298905	0.141535	0.226429	0.0833437	0.226385	0.115902	0.0293914	0.496503	0.0484753	0.011212	0.150159	0.68218	3.15645	2.535023
1930	-4081.246	-4077.415	-3.830526	0.2979115	0.138115	0.506403	0.463316	0.478407	0.249095	0.25077	0.139631	0.276746	0.0621031	0.0747141	0.230071	0.0786623	0.170928	0.344326	0.290605	0.137728	0.227341	0.0867089	0.235526	0.0779247	0.0422796	0.522452	0.035109	0.00512742	0.102871	0.592279	3.29972	3.118961
1940	-4079.561	-4077.176	-2.384522	0.3443032	0.158615	0.579811	0.585465	0.334358	0.24499	0.212597	0.149538	0.241576	0.0423507	0.110893	0.22165	0.0797665	0.0127499	0.351045	0.290824	0.135111	0.22302	0.0860289	0.195902	0.0773136	0.0512239	0.548864	0.0406675	0.00956603	0.13912	0.663229	3.18809	2.974361
1950	-4085.613	-4082.924	-2.689483	0.3922914	0.131586	0.38827	0.632785	0.392545	0.225723	0.239296	0.169363	0.294914	0.00964442	0.0885797	0.271283	0.0518642	0.109004	0.350927	0.290726	0.135065	0.223283	0.0929598	0.211685	0.0833605	0.0708219	0.497229	0.0439438	0.0156182	0.175974	0.722802	3.0856	3.004857
1960	-4081.173	-4078.675	-2.498346	0.2908759	0.159274	0.520241	0.555891	0.400665	0.272898	0.202343	0.155895	0.182132	0.068797	0.0565573	0.206971	0.0956889	0.10839	0.327613	0.301168	0.139916	0.231303	0.0787443	0.213767	0.0706129	0.0599918	0.533443	0.0434411	0.00458442	0.0974186	0.580157	3.31784	2.985743
1970	-4080.875	-4083.9	3.024913	0.3713556	0.11593	0.358997	0.460092	0.381646	0.203044	0.201469	0.133307	0.189265	0.0204145	0.021008	0.185189	0.122044	0.0410123	0.341261	0.272056	0.145745	0.240939	0.11042	0.174474	0.102491	0.0600183	0.530335	0.0222625	0.0128082	0.160057	0.698326	3.12881	2.433417
1980	-4093.716	-4091.439	-2.276595	0.3212437	0.205973	0.591039	0.434447	0.388395	0.254877	0.192127	0.168799	0.295121	0.0158605	0.0846365	0.0566551	0.0994376	0.1762	0.351258	0.251968	0.171474	0.225301	0.0982256	0.190997	0.0911728	0.0533903	0.554212	0.0120019	0.00717595	0.12109	0.629813	3.24192	2.963568
1990	-4082.7	-4083.053	0.3530872	0.3349146	0.139568	0.482631	0.509174	0.410091	0.238932	0.189125	0.104474	0.224216	0.037678	0.0905895	0.0992695	0.0570302	0.117823	0.335367	0.310461	0.145102	0.209071	0.0937724	0.182338	0.120957	0.0579554	0.527798	0.0171796	0.00855008	0.131789	0.650038	3.20962	2.7006
2000	-4082.698	-4086.261	3.563424	0.3961007	0.133458	0.32876	0.49608	0.327653	0.159195	0.184604	0.102688	0.195068	0.0264563	0.100699	0.167569	0.0626364	0.0947004	0.355294	0.29582	0.1438	0.205086	0.0830006	0.21448	0.132463	0.0634688	0.487773	0.0188139	0.0161559	0.178837	0.727026	3.07798	2.379566
2010	-4084.151	-4080.62	-3.530785	0.3730358	0.146694	0.445989	0.497653	0.433041	0.336131	0.212725	0.187586	0.201332	0.0354304	0.0864334	0.243914	0.126076	0.135982	0.343063	0.272873	0.141446	0.242617	0.0739072	0.178613	0.117951	0.0454938	0.550009	0.0340265	0.0130243	0.161345	0.700372	3.12526	3.088987
2020	-4094.179	-4081.288	-12.89085	0.3486226	0.211784	0.71954	0.839992	0.52192	0.347557	0.277389	0.149756	0.400344	0.0508551	0.034365	0.187035	0.122175	0.162281	0.319339	0.326941	0.119301	0.234419	0.0741175	0.188772	0.12466	0.0326006	0.543888	0.035962	0.0100528	0.142484	0.669116	3.17835	4.024993
2030	-4077.922	-4072.879	-5.043007	0.341993	0.148838	0.562621	0.535112	0.437936	0.246257	0.24592	0.177681	0.298384	0.0254671	0.108889	0.247115	0.0928144	0.113174	0.348289	0.292225	0.130116	0.22937	0.082001	0.208851	0.092543	0.030856	0.545962	0.039787	0.00931067	0.137318	0.660034	3.19334	3.240209
2040	-4088.281	-4085.898	-2.383427	0.3088578	0.162089	0.542099	0.437098	0.456197	0.221469	0.22974	0.14138	0.0721739	0.0323047	0.183517	0.249493	0.1152	0.13149	0.327521	0.301537	0.134263	0.23668	0.0894136	0.22773	0.0902421	0.0336452	0.488009	0.0709598	0.00604131	0.111401	0.610383	3.27217	2.974251
2050	-4079.103	-4079.269	0.1664064	0.38633	0.165573	0.468854	0.534887	0.34532	0.187317	0.222368	0.151419	0.216833	0.01667	0.102279	0.102731	0.0794811	0.125537	0.327521	0.301537	0.134263	0.23668	0.0914592	0.23466	0.0911526	0.00674918	0.50286	0.0731191	0.0147927	0.171473	0.716054	3.09768	2.719268
2060	-4084.509	-4081.738	-2.770242	0.3982746	0.152248	0.582652	0.598007	0.3349	0.2771	0.167628	0.128416	0.301848	0.0360462	0.065494	0.196363	0.0777595	0.0944715	0.331396	0.299799	0.133489	0.235316	0.113666	0.228358	0.0908992	0.00656791	0.489354	0.0711553	0.0164663	0.180466	0.729407	3.07366	3.012933
2070	-4081.145	-4084.218	3.073237	0.3504171	0.145081	0.493131	0.302844	0.334332	0.139219	0.190288	0.16854	0.209242	0.095596	0.0279601	0.14185	0.127048	0.0534542	0.327567	0.307889	0.131947	0.232597	0.112272	0.225557	0.081306	0.0272287	0.483353	0.0702828	0.0102585	0.14388	0.671529	3.17433	2.428585
2080	-4078.529	-4078.646	0.1170226	0.3381185	0.11477	0.519767	0.386041	0.336636	0.21309	0.258766	0.131359	0.227109	0.0511807	0.0968228	0.136861	0.119481	0.132323	0.328068	0.304999	0.12776	0.239172	0.102332	0.248426	0.0741077	0.048651	0.473745	0.0527383	0.00889025	0.134293	0.654601	3.20222	2.724206
2090	-4080.332	-4075.671	-4.661469	0.3321366	0.179878	0.563119	0.588957	0.349207	0.301379	0.221661	0.165701	0.264579	0.0137145	0.0708124	0.256871	0.105246	0.120929	0.333568	0.293349	0.129902	0.243181	0.103619	0.267526	0.0830569	0.049263	0.448028	0.048507	0.00826065	0.129617	0.646027	3.2161	3.202056
2100	-4080.565	-4080.781	0.2159704	0.3180956	0.186166	0.42963	0.463557	0.338441	0.256184	0.160902	0.11505	0.251575	0.064739	0.035452	0.269599	0.0896134	0.0534037	0.333259	0.294002	0.129782	0.242957	0.102923	0.265728	0.0804924	0.0576573	0.445018	0.048181	0.00687752	0.118626	0.624977	3.24952	2.714312
2110	-4081.124	-4078.593	-2.530796	0.3338932	0.13946	0.49307	0.545828	0.406073	0.278211	0.222882	0.1659	0.285725	0.00253625	0.102909	0.229534	0.0634505	0.0534088	0.334286	0.289086	0.131136	0.245492	0.107323	0.277087	0.0839332	0.0173748	0.464041	0.0502406	0.00844306	0.13099	0.648569	3.212	2.988988
2120	-4088.701	-4086.917	-1.783279	0.3266483	0.199956	0.541868	0.421721	0.258343	0.267187	0.201142	0.155888	0.272054	0.0352225	0.195963	0.14411	0.0777841	0.142998	0.336064	0.290623	0.140067	0.233245	0.125021	0.275765	0.0835326	0.0204019	0.466925	0.0283545	0.00770408	0.125321	0.637957	3.22902	2.914237
2130	-4085.707	-4078.962	-6.745165	0.3329045	0.16151	0.641519	0.595536	0.490921	0.324287	0.184182	0.203572	0.221349	0.0143922	0.0597192	0.244236	0.0891255	0.180078	0.311547	0.308433	0.129849	0.250171	0.092606	0.26401	0.1037	0.0195322	0.493007	0.0271458	0.00834013	0.130217	0.647141	3.2143	3.410425
2140	-4078.583	-4079.497	0.9136259	0.3665568	0.143966	0.386903	0.475389	0.412759	0.173791	0.191199	0.124417	0.276317	0.0468607	0.0770793	0.159876	0.10384	0.0721496	0.330121	0.300112	0.126346	0.243422	0.0970972	0.261779	0.102823	0.0193672	0.488841	0.0300926	0.0122	0.156369	0.692398	3.13903	2.644546
2150	-4081.723	-4081.821	0.09742233	0.3422207	0.153918	0.390067	0.567492	0.346332	0.265489	0.178397	0.123734	0.195586	0.0654627	0.104951	0.177638	0.0226177	0.134482	0.321194	0.319037	0.122929	0.23684	0.109224	0.257519	0.102014	0.019052	0.480886	0.031305	0.00933569	0.137496	0.66035	3.19282	2.726167
2160	-4084.907	-4082.93	-1.976986	0.3354423	0.208508	0.544794	0.461086	0.326322	0.185737	0.18325	0.157617	0.253808	0.138586	0.0769296	0.18279	0.0325886	0.18159	0.33451	0.307697	0.129772	0.228021	0.107074	0.27584	0.100006	0.0149689	0.471422	0.0306889	0.00860563	0.132202	0.650794	3.2084	2.933607
2170	-4085.97	-4087.515	1.544961	0.3516502	0.104327	0.36452	0.464447	0.415063	0.126383	0.233379	0.201261	0.175163	0.0668061	0.11565	0.141684	0.0535374	0.119192	0.339265	0.271323	0.140901	0.248511	0.104264	0.265074	0.0953816	0.0527657	0.453024	0.0294911	0.0104011	0.144838	0.673176	3.17159	2.581413
2180	-4082.318	-4083.504	1.186731	0.3620638	0.151867	0.407402	0.445353	0.458462	0.23225	0.161654	0.138404	0.190931	0.0224253	0.0993278	0.132949	0.0838817	0.092328	0.333858	0.273543	0.142054	0.250544	0.090233	0.229402	0.0825458	0.0965208	0.475775	0.0255225	0.0116433	0.152905	0.686735	3.14872	2.617236
2190	-4082.789	-4082.407	-0.3819967	0.3831037	0.171101	0.4496	0.419044	0.313925	0.251439	0.187305	0.171554	0.28071	0.0125423	0.105945	0.238608	0.0784144	0.0939205	0.322538	0.298391	0.137022	0.242049	0.0841366	0.21659	0.0769688	0.0448147	0.553692	0.0237981	0.0143542	0.169026	0.71233	3.10429	2.774108
2200	-4081.902	-4078.598	-3.303418	0.3731963	0.197904	0.528365	0.477741	0.4379	0.271657	0.191159	0.193054	0.242753	0.032955	0.0859433	0.172224	0.0531044	0.181491	0.34218	0.3035	0.133265	0.221056	0.090622	0.233285	0.0829017	0.0482691	0.52779	0.0171322	0.0130451	0.161468	0.700567	3.12492	3.066251
2210	-4092.436	-4084.484	-7.952408	0.3271238	0.179631	0.574098	0.642662	0.518991	0.350182	0.364729	0.130364	0.291627	0.0788729	0.112462	0.152164	0.0820252	0.0533423	0.367706	0.260899	0.133849	0.237546	0.0687201	0.15402	0.0628656	0.07299	0.628413	0.0129916	0.00775149	0.125693	0.638664	3.22789	3.53115
2220	-4086.14	-4090.183	4.042756	0.4078452	0.111866	0.365508	0.359204	0.342951	0.271333	0.168959	0.109418	0.242679	0.0440302	0.0681407	0.145429	0.0763998	0.0257148	0.367706	0.260899	0.133849	0.237546	0.0885042	0.231211	0.0943722	0.0757172	0.442708	0.0674878	0.0178623	0.187592	0.739632	3.05491	2.331633
2230	-4079.359	-4082.319	2.960724	0.3313899	0.101428	0.383106	0.402117	0.439702	0.204918	0.233234	0.103318	0.106521	0.0443052	0.0705045	0.168821	0.0559507	0.12591	0.335441	0.291375	0.141348	0.231836	0.0927671	0.221395	0.105663	0.0505069	0.482138	0.0475298	0.00818373	0.129032	0.644941	3.21784	2.439836
2240	-4082.154	-4087.859	5.704468	0.386125	0.0958853	0.30112	0.36798	0.291418	0.18695	0.191627	0.0897183	0.134926	0.0349014	0.0705045	0.208734	0.0803365	0.11136	0.335754	0.291295	0.140898	0.232053	0.137804	0.21177	0.0945737	0.0366861	0.449697	0.0694692	0.0147647	0.171317	0.715819	3.0981	2.165462
2250	-4084.83	-4086.722	1.892093	0.3050212	0.150055	0.447263	0.577984	0.370002	0.177332	0.1583	0.122643	0.230027	0.0232298	0.014662	0.113929	0.10378	0.0574934	0.333424	0.280862	0.135851	0.249863	0.109878	0.218759	0.100903	0.0378968	0.464538	0.0680257	0.00571145	0.108407	0.60414	3.28174	2.546699
2260	-4089.588	-4085.217	-4.370831	0.2979874	0.161126	0.498544	0.481333	0.384488	0.387735	0.20121	0.151295	0.301768	0.020702	0.00441835	0.211461	0.198204	0.170708	0.3304	0.278315	0.132099	0.259186	0.0829881	0.227336	0.0823902	0.0492358	0.546978	0.0110714	0.00513347	0.10293	0.592407	3.29953	3.172992
2270	-4079.73	-4079.808	0.07794875	0.31447	0.162394	0.443803	0.408531	0.353914	0.254713	0.224266	0.122652	0.24764	0.077713	0.0306522	0.149846	0.124024	0.127967	0.341888	0.287992	0.13298	0.23714	0.0984545	0.269704	0.0977452	0.0697669	0.452871	0.0114579	0.00654228	0.115788	0.619322	3.25835	2.728114
2280	-4079.888	-4083.492	3.603444	0.3693015	0.132688	0.369178	0.396234	0.307439	0.164224	0.216586	0.127547	0.212179	0.0776237	0.0568367	0.0887937	0.0950131	0.131222	0.342855	0.290754	0.118325	0.248067	0.0941133	0.257812	0.0934352	0.0747696	0.468917	0.0109527	0.0125462	0.15848	0.695803	3.13317	2.375564
2290	-4080.686	-4081.53	0.8444731	0.3179912	0.128614	0.459805	0.487821	0.425153	0.19396	0.2046	0.133342	0.186003	0.106176	0.0646604	0.133119	0.0737128	0.0544951	0.334407	0.28359	0.140049	0.241954	0.106419	0.250619	0.117107	0.0495553	0.465652	0.0106471	0.00686774	0.118544	0.624815	3.24977	2.651461
2300	-4083.321	-4083.889	0.5680139	0.4342075	0.158473	0.436666	0.441689	0.358379	0.319958	0.128562	0.17157	0.217319	0.0644028	0.010381	0.14121	0.130684	0.0998129	0.309424	0.294234	0.145306	0.251036	0.105011	0.247305	0.115559	0.0489	0.472718	0.0105063	0.0219428	0.206816	0.765794	3.00545	2.679107
2310	-4079.84	-4081.724	1.884668	0.3406634	0.147139	0.444451	0.446203	0.334358	0.238572	0.202865	0.122312	0.271403	0.0690727	0.0137882	0.130282	0.0478604	0.0791364	0.318655	0.303013	0.138865	0.239466	0.0961149	0.226354	0.105769	0.0837279	0.478419	0.00961621	0.00916529	0.13628	0.65818	3.19637	2.547442
2320	-4082.686	-4085.397	2.711065	0.3659491	0.172442	0.399707	0.34346	0.370824	0.210362	0.230363	0.109244	0.146597	0.0393721	0.0346079	0.161338	0.102421	0.144065	0.32281	0.301165	0.138018	0.238006	0.101705	0.268738	0.11192	0.0885973	0.418865	0.0101755	0.012124	0.155901	0.691639	3.14034	2.464802
2330	-4082.576	-4082.161	-0.4147696	0.3503716	0.167951	0.488997	0.5488	0.343427	0.184362	0.203283	0.177602	0.17529	0.107359	0.00764421	0.131416	0.111885	0.12937	0.332013	0.28931	0.141953	0.236723	0.0903104	0.256521	0.0960487	0.0910159	0.446524	0.0195803	0.0102533	0.143844	0.671468	3.17443	2.777386
