Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
2180	-4085.856	-4082.514	-3.342901	0.2989482	0.156076	0.524609	0.629452	0.300423	0.31362	0.171327	0.125441	0.3056	0.0546697	0.0342251	0.176916	0.11294	0.1649	0.358913	0.288358	0.127997	0.224732	0.0790002	0.231407	0.0715471	0.050716	0.492287	0.0750428	0.00521037	0.103677	0.594032	3.29708	3.070199
2190	-4080.992	-4077.019	-3.973783	0.3439909	0.137951	0.52847	0.624421	0.488705	0.262005	0.191333	0.154461	0.192195	0.0264244	0.0612922	0.169767	0.214103	0.0821589	0.325896	0.293839	0.135537	0.244728	0.0882429	0.258481	0.0799177	0.0305731	0.496627	0.0461585	0.00953131	0.138876	0.662799	3.18879	3.133287
2200	-4082.729	-4077.742	-4.986861	0.3129465	0.154323	0.571588	0.565783	0.43968	0.236097	0.205864	0.163698	0.358075	0.0750023	0.166703	0.0561452	0.148047	0.0935898	0.325896	0.293839	0.135537	0.244728	0.0873735	0.247914	0.0766507	0.0733867	0.482675	0.0320005	0.00640413	0.114597	0.616918	3.26208	3.234595
2210	-4087.963	-4090.421	2.457487	0.318302	0.115134	0.420369	0.639656	0.290299	0.173529	0.236353	0.0973079	0.181219	0.0222517	0.0556497	0.016754	0.148047	0.0935898	0.342856	0.27756	0.128028	0.251556	0.0857402	0.24328	0.0752178	0.0720149	0.473652	0.0500955	0.00689688	0.118787	0.625296	3.24902	2.49016
2220	-4080.71	-4079.651	-1.058722	0.3677246	0.174149	0.491444	0.42359	0.37275	0.194876	0.217331	0.13751	0.240627	0.0589882	0.185113	0.0621989	0.205262	0.0779426	0.351916	0.276025	0.121894	0.250165	0.082358	0.242905	0.0747736	0.0770225	0.472923	0.0500184	0.0123468	0.157268	0.693852	3.13653	2.841781
2230	-4089.627	-4087.425	-2.202059	0.3303628	0.202314	0.489605	0.381541	0.550633	0.273503	0.215836	0.132251	0.164315	0.0250004	0.0974881	0.156156	0.24106	0.0264134	0.361173	0.28591	0.126259	0.226658	0.113092	0.237228	0.0454141	0.0573448	0.520211	0.0267097	0.00807855	0.128229	0.643441	3.22025	2.956115
2240	-4091.093	-4085.565	-5.527402	0.2876124	0.137306	0.707741	0.616647	0.431739	0.238824	0.168875	0.12114	0.237288	0.059149	0.0616078	0.0976685	0.308839	0.101824	0.354707	0.274243	0.12428	0.24677	0.13917	0.238935	0.0457407	0.0252997	0.523953	0.0269018	0.00434437	0.0948999	0.574401	3.32636	3.288649
2250	-4095.914	-4097.503	1.588882	0.3808833	0.148858	0.277981	0.355342	0.361768	0.283841	0.16224	0.13777	0.14472	0.110803	0.170483	0.19825	0.173897	0.0510664	0.356568	0.268012	0.130716	0.244704	0.137619	0.192599	0.0547885	0.0250178	0.563373	0.026602	0.0140559	0.167338	0.709737	3.10887	2.577021
2260	-4088.443	-4087.355	-1.088725	0.3374634	0.234385	0.300107	0.418402	0.406298	0.263175	0.207779	0.142064	0.279701	0.0537512	0.154346	0.154801	0.185828	0.044144	0.34248	0.285229	0.142968	0.229323	0.125218	0.173749	0.0494262	0.0355075	0.583965	0.0321342	0.00882014	0.133781	0.653673	3.20373	2.844781
2270	-4083.95	-4080.466	-3.48422	0.3500397	0.205685	0.646206	0.550726	0.344863	0.259764	0.152607	0.126291	0.257235	0.132206	0.0798885	0.164573	0.143449	0.0208358	0.326952	0.298366	0.134798	0.239885	0.0993082	0.168559	0.103674	0.0307625	0.566522	0.0311743	0.0102151	0.143586	0.671023	3.17518	3.084331
2280	-4085.001	-4085.913	0.9119241	0.3089069	0.155886	0.502419	0.450568	0.357485	0.232121	0.157853	0.178825	0.147353	0.101566	0.0842228	0.056008	0.201626	0.0187827	0.348879	0.299695	0.135398	0.216028	0.0785522	0.184642	0.14203	0.0527794	0.518448	0.0235484	0.0060456	0.11144	0.610462	3.27205	2.644716
2290	-4092.725	-4094.705	1.980861	0.3000466	0.107645	0.602189	0.484944	0.305256	0.111089	0.152913	0.120458	0.170684	0.10116	0.0630647	0.0173411	0.272929	0.0281504	0.3169	0.308389	0.152416	0.222295	0.0757549	0.178067	0.136972	0.0508999	0.499986	0.0583203	0.00529909	0.104531	0.595881	3.29429	2.537823
2300	-4084.303	-4085.231	0.9282725	0.3041401	0.147144	0.512519	0.475632	0.342614	0.197662	0.173948	0.104506	0.190297	0.101995	0.0605531	0.0581676	0.249831	0.0282129	0.311592	0.305546	0.151011	0.23185	0.0974937	0.179765	0.127402	0.0198835	0.527044	0.0484112	0.00563715	0.107719	0.602691	3.28395	2.643081
2310	-4085.871	-4086.478	0.6065731	0.3159569	0.119909	0.462416	0.62371	0.375797	0.226305	0.194352	0.0894831	0.179711	0.036381	0.0657619	0.121202	0.111208	0.0690143	0.334272	0.275163	0.162003	0.228562	0.0954458	0.175989	0.124726	0.0549293	0.515974	0.0329364	0.00667867	0.116952	0.621652	3.25472	2.675251
2320	-4079.364	-4078.649	-0.7149352	0.3655842	0.188431	0.513243	0.433809	0.416045	0.2058	0.217661	0.122884	0.22272	0.0999954	0.104123	0.0592218	0.206279	0.0171901	0.334272	0.275163	0.162003	0.228562	0.0900138	0.177601	0.102302	0.0518032	0.547218	0.031062	0.0120785	0.15562	0.691182	3.14112	2.807402
2330	-4086.652	-4085.537	-1.114844	0.361376	0.193675	0.365708	0.454831	0.48099	0.257761	0.243966	0.094217	0.236867	0.086651	0.133791	0.126978	0.1627	0.00925825	0.349947	0.266926	0.162463	0.220664	0.0930326	0.183557	0.105733	0.0535406	0.534677	0.0294593	0.0115592	0.152374	0.685859	3.15021	2.847393
2340	-4076.933	-4077.282	0.3490202	0.3568397	0.176477	0.441064	0.467391	0.377762	0.24677	0.203259	0.140133	0.217962	0.0425732	0.117245	0.0588575	0.179505	0.032008	0.32055	0.306878	0.147015	0.225556	0.102497	0.181157	0.110012	0.049574	0.527686	0.0290741	0.0110117	0.148864	0.68001	3.16011	2.701007
2350	-4082.126	-4076.707	-5.419236	0.3573969	0.158677	0.701065	0.65683	0.415551	0.225092	0.228737	0.186423	0.202993	0.0862675	0.115027	0.100346	0.154504	0.0463197	0.327289	0.294211	0.150106	0.228394	0.0990559	0.208651	0.106318	0.0479096	0.509968	0.0280979	0.0110782	0.149296	0.680735	3.15889	3.277832
2360	-4080.207	-4078.067	-2.139938	0.3735786	0.183615	0.608459	0.485882	0.358686	0.225397	0.174347	0.202034	0.232553	0.0533326	0.1329	0.0781555	0.18425	0.0302912	0.331152	0.292697	0.139492	0.236659	0.0918866	0.229175	0.0986229	0.044442	0.473059	0.0628149	0.0130945	0.161761	0.70103	3.12411	2.949902
2370	-4081.366	-4077.605	-3.761573	0.3257639	0.129593	0.518675	0.726014	0.442999	0.260602	0.20293	0.178191	0.218206	0.0502822	0.110444	0.0957604	0.143975	0.0343968	0.337898	0.292774	0.139529	0.229799	0.0908349	0.226552	0.100611	0.032362	0.487545	0.062096	0.0076163	0.124629	0.636638	3.23112	3.112066
2380	-4081.616	-4079.556	-2.059766	0.3655783	0.120346	0.438179	0.536432	0.4399	0.213464	0.214811	0.175669	0.309325	0.0300623	0.114325	0.0458189	0.218987	0.0845667	0.31383	0.303417	0.144601	0.238152	0.0840551	0.221171	0.0931014	0.0514474	0.492764	0.0574612	0.0120778	0.155616	0.691174	3.14113	2.941885
2390	-4082.513	-4080.18	-2.332631	0.3535454	0.14215	0.457018	0.488932	0.46615	0.223768	0.170954	0.151283	0.293103	0.0574922	0.20509	0.0383992	0.170188	0.104645	0.340314	0.276285	0.144845	0.238556	0.083522	0.219768	0.0925109	0.0311715	0.528447	0.0445809	0.0106221	0.14631	0.67569	3.16738	2.969172
2400	-4084.218	-4082.797	-1.421314	0.390145	0.19527	0.387609	0.582003	0.462115	0.263809	0.219274	0.171819	0.185747	0.0123333	0.086127	0.106118	0.154947	0.0508689	0.353343	0.281528	0.136653	0.228476	0.102866	0.219215	0.103229	0.0383911	0.481392	0.0549062	0.0153187	0.174357	0.720392	3.08993	2.87804
2410	-4084.629	-4082.003	-2.625987	0.343671	0.150834	0.56923	0.448092	0.478884	0.3156	0.229734	0.0988944	0.270551	0.0388938	0.147542	0.0170063	0.189018	0.0442283	0.357816	0.285092	0.138383	0.21871	0.101441	0.216178	0.101799	0.0378592	0.526314	0.0164095	0.0094958	0.138627	0.662358	3.18952	2.998507
2420	-4079.833	-4078.954	-0.8796626	0.3531634	0.166341	0.520996	0.419114	0.31913	0.288463	0.242011	0.132482	0.292202	0.0461774	0.145472	0.0989712	0.134041	0.0184746	0.339179	0.283576	0.137616	0.239629	0.0995855	0.216469	0.101936	0.0385571	0.527022	0.0164315	0.0105774	0.146013	0.675185	3.16822	2.823875
2430	-4085.99	-4083.67	-2.319547	0.3224505	0.189228	0.541595	0.413069	0.475715	0.271064	0.2228	0.152336	0.185392	0.00776531	0.0439587	0.109216	0.256144	0.0995799	0.341072	0.279577	0.138384	0.240966	0.116787	0.2172	0.0891729	0.0362569	0.524097	0.016487	0.00729214	0.122035	0.631649	3.23902	2.967863
2440	-4081.641	-4079.832	-1.809589	0.3740626	0.183168	0.533179	0.55786	0.367941	0.274817	0.226593	0.133328	0.25254	0.0659242	0.0395793	0.135169	0.100455	0.0463151	0.317238	0.297687	0.135232	0.249842	0.117779	0.210547	0.0899307	0.036565	0.52855	0.0166271	0.0131572	0.162131	0.701615	3.1231	2.916868
2450	-4077.886	-4080.789	2.902525	0.4070168	0.138411	0.473073	0.388743	0.358193	0.183481	0.196892	0.11466	0.184742	0.110635	0.0457703	0.0967932	0.101365	0.0528975	0.328217	0.29621	0.139912	0.235661	0.128666	0.23001	0.0982435	0.0399449	0.485016	0.0181194	0.0177396	0.186978	0.738763	3.05652	2.445656
2460	-4076.768	-4079.745	2.977223	0.3516551	0.137815	0.473073	0.382296	0.377799	0.183623	0.166221	0.144497	0.210264	0.117543	0.0347363	0.0558761	0.117559	0.0368832	0.33348	0.284923	0.142156	0.23944	0.102312	0.24478	0.115236	0.0417078	0.459946	0.0360187	0.0104017	0.144842	0.673182	3.17157	2.438186
2470	-4080.719	-4082.713	1.994007	0.3461066	0.150683	0.400749	0.490364	0.246485	0.225326	0.165848	0.122655	0.249616	0.156136	0.033324	0.0645795	0.202892	0.0278489	0.33491	0.286144	0.138479	0.240467	0.0879119	0.210327	0.125226	0.0481987	0.497387	0.0309491	0.00976779	0.140525	0.6657	3.18401	2.536508
2480	-4080.865	-4080.012	-0.8528475	0.340441	0.169019	0.50645	0.486925	0.364686	0.185505	0.167405	0.107686	0.239073	0.0943489	0.0966555	0.11519	0.255487	0.0327638	0.34372	0.304926	0.112875	0.238478	0.0800847	0.285034	0.0803679	0.045151	0.465937	0.0434251	0.00914108	0.136107	0.657869	3.19688	2.821193
2490	-4085.58	-4079.117	-6.462377	0.3093152	0.168006	0.638009	0.686622	0.444082	0.249037	0.172741	0.174756	0.129924	0.15724	0.0709298	0.11519	0.285053	0.0905546	0.336825	0.298809	0.123437	0.240928	0.0972973	0.254033	0.0793217	0.0200448	0.506443	0.0428599	0.00608132	0.111759	0.61112	3.27104	3.382146
2500	-4089.115	-4083.935	-5.180397	0.3476971	0.168006	0.665592	0.539937	0.47693	0.236751	0.161276	0.136595	0.282148	0.0744043	0.171949	0.0251149	0.215414	0.0998325	0.34942	0.31007	0.115356	0.225154	0.0977695	0.255266	0.0797066	0.0201421	0.508901	0.0382147	0.00994747	0.141764	0.667864	3.18043	3.253948
2510	-4091.649	-4083.87	-7.778472	0.3518639	0.18957	0.749694	0.47176	0.500651	0.254027	0.174479	0.271513	0.314961	0.0173722	0.194658	0.0597616	0.205968	0.109343	0.349258	0.28075	0.124377	0.245614	0.0985372	0.268502	0.0803325	0.0203002	0.467328	0.0649997	0.0104259	0.145004	0.67346	3.17111	3.513756
2520	-4085.034	-4081.038	-3.996062	0.3536556	0.136312	0.59222	0.573962	0.418023	0.287418	0.243601	0.187724	0.206653	0.027499	0.0501287	0.112157	0.211649	0.0881679	0.304793	0.320589	0.139495	0.235122	0.103948	0.192632	0.0879938	0.0219164	0.513188	0.0803214	0.010635	0.146395	0.675835	3.16713	3.135515
2530	-4080.197	-4081.162	0.9649616	0.333268	0.143992	0.465119	0.484901	0.341351	0.138476	0.229002	0.122313	0.244997	0.047241	0.0620764	0.0806212	0.150819	0.128505	0.315966	0.312924	0.13616	0.23495	0.0969306	0.232476	0.108165	0.011834	0.478545	0.0720488	0.0083779	0.130501	0.647667	3.21345	2.639413
2540	-4094.148	-4092.741	-1.406966	0.3500691	0.141163	0.417241	0.447065	0.359963	0.197477	0.17686	0.195032	0.233453	0.137871	0.123372	0.259973	0.0747124	0.112422	0.338497	0.296649	0.118743	0.246111	0.0954139	0.224563	0.106473	0.0116489	0.471057	0.0908444	0.0102185	0.143609	0.671062	3.17511	2.876605
2550	-4086.613	-4088.109	1.496924	0.3532532	0.157733	0.435791	0.461261	0.33034	0.182461	0.16009	0.142763	0.269187	0.0147675	0.199204	0.0402958	0.153164	0.0391598	0.324876	0.328459	0.113965	0.232701	0.0784663	0.23863	0.113142	0.0123786	0.500564	0.0568187	0.0105879	0.146083	0.675304	3.16803	2.586216
2560	-4091.285	-4084.404	-6.880605	0.3610163	0.182146	0.807868	0.625614	0.336105	0.290562	0.238893	0.184905	0.195658	0.0275356	0.177504	0.177532	0.1307	0.0489483	0.323969	0.330334	0.113647	0.232051	0.068507	0.237752	0.112727	0.0103483	0.498724	0.0719414	0.0115153	0.152096	0.685399	3.15099	3.423969
2570	-4086.351	-4082.415	-3.935701	0.3147056	0.161265	0.633487	0.460427	0.443315	0.283753	0.189968	0.155851	0.242461	0.0653383	0.114765	0.0778744	0.238014	0.0629592	0.350732	0.305749	0.110113	0.233406	0.0463332	0.27649	0.103861	0.0120344	0.477619	0.083663	0.00656379	0.115973	0.619692	3.25777	3.129479
2580	-4094.027	-4087.224	-6.802686	0.281658	0.120008	0.600729	0.674108	0.518806	0.317086	0.200779	0.124204	0.142012	0.0331143	0.186441	0.187683	0.252469	0.0587381	0.358546	0.290283	0.112566	0.238606	0.0523905	0.225347	0.0739944	0.0136077	0.54006	0.0946006	0.00392566	0.0903254	0.563674	3.34207	3.416177
2590	-4093.168	-4086.151	-7.016698	0.2610373	0.178646	0.606956	0.540021	0.455287	0.295156	0.207172	0.188703	0.305517	0.0562529	0.174491	0.181406	0.235562	0.0124081	0.355898	0.288139	0.111734	0.244229	0.0538123	0.245216	0.079238	0.013977	0.554715	0.0530416	0.00266656	0.0747687	0.524191	3.39837	3.437579
2600	-4094.091	-4087.242	-6.849343	0.2916355	0.133228	0.517346	0.561527	0.483904	0.181914	0.27698	0.252353	0.384227	0.0755706	0.100543	0.0961883	0.284512	0.0725503	0.362962	0.288414	0.104163	0.244461	0.0681509	0.266963	0.0636226	0.0180237	0.525495	0.0577456	0.00464137	0.0980058	0.581484	3.31587	3.420843
2610	-4096.203	-4089.692	-6.510894	0.2791645	0.26115	0.696878	0.612148	0.427913	0.238215	0.110759	0.137276	0.245117	0.0861697	0.134954	0.11166	0.255065	0.0696935	0.311425	0.311747	0.11259	0.264239	0.0865905	0.301935	0.0595672	0.0168749	0.491999	0.0430333	0.00375771	0.088419	0.559095	3.34873	3.386998
2620	-4092.94	-4084.453	-8.487159	0.261904	0.122632	0.550665	0.728587	0.443369	0.353853	0.202418	0.167205	0.324311	0.038661	0.121182	0.215963	0.270301	0.045477	0.329935	0.289342	0.119282	0.26144	0.0904673	0.21589	0.0622341	0.0447831	0.522528	0.0640975	0.00271359	0.0754114	0.525926	3.39595	3.584625
2630	-4091.172	-4084.888	-6.283934	0.3592569	0.210837	0.497488	0.567473	0.414521	0.375108	0.284425	0.172356	0.27597	0.00224663	0.121182	0.146702	0.270301	0.0256941	0.318168	0.326088	0.118736	0.237009	0.0847766	0.284731	0.0688864	0.0419661	0.48966	0.0299799	0.0113018	0.150736	0.683141	3.15482	3.364302
2640	-4089.965	-4084.059	-5.906026	0.3389248	0.168688	0.476217	0.596003	0.55981	0.235357	0.314993	0.116025	0.324267	0.035481	0.139072	0.0437974	0.182396	0.134405	0.356561	0.301004	0.10143	0.241005	0.0861342	0.279019	0.0642478	0.0426382	0.497501	0.0304599	0.00897692	0.134923	0.655739	3.20036	3.326511
2650	-4087.715	-4083.459	-4.256208	0.400415	0.167775	0.54073	0.546397	0.550503	0.309532	0.157659	0.176859	0.214121	0.031588	0.0880495	0.0772382	0.214704	0.0863748	0.346051	0.292132	0.111927	0.249891	0.087617	0.293678	0.0653538	0.0790676	0.455328	0.0189556	0.0167743	0.182066	0.731729	3.06943	3.16153
2660	-4090.418	-4085.171	-5.247008	0.2953032	0.137738	0.456652	0.651723	0.541767	0.333932	0.217989	0.152048	0.257793	0.0586579	0.0414469	0.0178151	0.343358	0.0496895	0.320904	0.303366	0.116231	0.2595	0.0864868	0.306482	0.0744996	0.0643656	0.449455	0.0187111	0.00492206	0.100847	0.58783	3.3064	3.26061
2670	-4086.949	-4080.019	-6.930244	0.3157505	0.183054	0.678824	0.641387	0.475976	0.416362	0.195386	0.158848	0.250719	0.0288959	0.0271987	0.100835	0.15035	0.121097	0.319764	0.303875	0.116426	0.259935	0.0850167	0.301273	0.0732333	0.0632715	0.458813	0.018393	0.00665964	0.11679	0.62133	3.25522	3.428933
2680	-4086.617	-4082.757	-3.859933	0.3410625	0.113875	0.484103	0.687347	0.423245	0.236201	0.165381	0.209356	0.208416	0.0225663	0.0547995	0.137855	0.290673	0.0880852	0.314786	0.323883	0.111316	0.250016	0.080847	0.296589	0.0696415	0.0601683	0.43631	0.0564443	0.0092088	0.136592	0.658738	3.19546	3.121902
2690	-4090.582	-4086.086	-4.496015	0.3825399	0.214878	0.507294	0.672257	0.41345	0.285379	0.165381	0.192481	0.193666	0.0221071	0.128415	0.130138	0.134947	0.125119	0.347622	0.308362	0.105981	0.238034	0.0764521	0.339092	0.0615901	0.0568975	0.412592	0.053376	0.0142782	0.168597	0.711674	3.10545	3.18551
2700	-4084.356	-4079.74	-4.616096	0.3503761	0.161452	0.49332	0.525491	0.457098	0.293193	0.181067	0.158158	0.326529	0.0391451	0.11124	0.11643	0.162631	0.171766	0.335916	0.292458	0.114487	0.257138	0.0855529	0.345597	0.0627715	0.0311724	0.420507	0.0543999	0.0102538	0.143848	0.671474	3.17442	3.197518
2710	-4081.003	-4079.83	-1.172985	0.3645629	0.129977	0.421481	0.565698	0.412374	0.251321	0.189573	0.170718	0.190002	0.00876043	0.0744492	0.13508	0.174575	0.129199	0.344939	0.305312	0.11702	0.23273	0.0854859	0.319365	0.0934445	0.0418632	0.400281	0.0595603	0.0119515	0.154833	0.689899	3.14332	2.853207
2720	-4082.915	-4080.961	-1.954144	0.3741507	0.147977	0.477848	0.507903	0.413906	0.273836	0.163243	0.169611	0.201098	0.115957	0.120254	0.0778387	0.221686	0.0401652	0.345072	0.301063	0.122804	0.231061	0.11204	0.301711	0.0812205	0.0363868	0.416873	0.0517689	0.0131687	0.162199	0.701722	3.12291	2.931323
2730	-4081.463	-4083.051	1.588441	0.3476821	0.129515	0.356119	0.465732	0.387546	0.18701	0.254871	0.162188	0.185798	0.0743422	0.0462885	0.156588	0.148788	0.0222788	0.335296	0.292533	0.119325	0.252845	0.110047	0.300622	0.0809271	0.0450307	0.415367	0.048007	0.00994577	0.141752	0.667844	3.18046	2.577065
2740	-4081.042	-4081.597	0.5553988	0.3655608	0.124829	0.420599	0.41957	0.382012	0.194171	0.236236	0.152785	0.162014	0.0690536	0.146695	0.118453	0.250466	0.00348557	0.324188	0.293872	0.129246	0.252694	0.116252	0.266416	0.0854903	0.0475698	0.433558	0.0507139	0.0120756	0.155602	0.691152	3.14117	2.680369
2750	-4083.009	-4082.481	-0.527702	0.394167	0.1544	0.577765	0.508729	0.392906	0.277327	0.212105	0.105755	0.162014	0.0582994	0.109927	0.103666	0.103109	0.0226778	0.33771	0.298594	0.131323	0.232373	0.121318	0.189961	0.0892162	0.0645784	0.491945	0.0429813	0.015882	0.177385	0.724891	3.08184	2.788679
2760	-4078.174	-4080.822	2.648191	0.3801366	0.150141	0.419678	0.360179	0.352298	0.233124	0.212105	0.126682	0.165748	0.0200549	0.0829562	0.142772	0.154828	0.0505246	0.341229	0.27766	0.146317	0.234795	0.123786	0.193825	0.0910309	0.0455516	0.501951	0.0438556	0.0139562	0.166769	0.708859	3.11042	2.47109
2770	-4081.91	-4085.777	3.866691	0.3991826	0.126416	0.287513	0.483427	0.352298	0.221882	0.160526	0.140302	0.161118	0.0583307	0.116063	0.140516	0.0624759	0.0383728	0.339174	0.282115	0.14533	0.233381	0.12136	0.190026	0.0892465	0.0742712	0.492112	0.0329848	0.0165967	0.181145	0.730395	3.07186	2.34924
2780	-4081.231	-4081.805	0.5736453	0.369144	0.126573	0.554589	0.413814	0.305175	0.261434	0.188269	0.175787	0.23857	0.03504	0.12244	0.11522	0.134757	0.0068757	0.337996	0.292769	0.133419	0.235816	0.0958452	0.195544	0.0918381	0.0764279	0.506402	0.0339426	0.0125262	0.158359	0.695609	3.13351	2.678544
2790	-4082.724	-4077.702	-5.021616	0.3797083	0.200956	0.57778	0.736897	0.425471	0.219368	0.179526	0.143206	0.225765	0.0406312	0.0773783	0.119854	0.18863	0.102608	0.329919	0.315914	0.123986	0.230181	0.0835879	0.265686	0.0889389	0.0385001	0.490416	0.0328711	0.0138992	0.166443	0.708354	3.1113	3.23807
2800	-4081.221	-4084.108	2.887736	0.3233754	0.125043	0.411845	0.507153	0.345796	0.114593	0.151236	0.125677	0.191169	0.0359762	0.0766971	0.0842111	0.204135	0.0736047	0.351362	0.277337	0.129984	0.241316	0.112296	0.261023	0.0715758	0.0417952	0.467258	0.0460521	0.00738188	0.122759	0.633049	3.23681	2.447135
2810	-4084.399	-4086.275	1.875784	0.3876405	0.15424	0.411845	0.467829	0.362941	0.223137	0.152059	0.136292	0.220984	0.00943259	0.0996507	0.0967469	0.0887334	0.124439	0.317681	0.27558	0.166952	0.239787	0.115964	0.222229	0.0861878	0.0511282	0.479109	0.0453816	0.0149725	0.172465	0.717552	3.09501	2.54833
2820	-4084.702	-4087.487	2.784738	0.3567451	0.118092	0.488772	0.440565	0.228759	0.179185	0.186145	0.136336	0.273719	0.0342751	0.0325615	0.110402	0.12316	0.105463	0.339815	0.277814	0.160297	0.222073	0.0875824	0.211637	0.101634	0.0514605	0.504468	0.0432186	0.0110004	0.148791	0.679887	3.16032	2.457435
2830	-4084.138	-4087.525	3.3873	0.3927103	0.110072	0.353302	0.388816	0.302725	0.189066	0.174221	0.142166	0.250629	0.0106775	0.0908379	0.120887	0.185984	0.0777949	0.340924	0.276406	0.160422	0.222247	0.0885914	0.214075	0.0904165	0.0520533	0.51028	0.0445844	0.0156769	0.17629	0.72327	3.08476	2.397179
2840	-4084.083	-4088.25	4.166801	0.3449966	0.0956936	0.428822	0.356472	0.376276	0.172451	0.216797	0.124708	0.16928	0.0296133	0.0867441	0.0201564	0.177868	0.0643476	0.370634	0.280606	0.124846	0.223914	0.0841357	0.203308	0.085869	0.0405038	0.484615	0.101568	0.00964336	0.13966	0.664181	3.18652	2.319229
2850	-4083.393	-4083.483	0.09001601	0.3705126	0.119786	0.434713	0.418585	0.361915	0.251523	0.291103	0.119677	0.208483	0.0529644	0.129044	0.144763	0.125175	0.0691763	0.345533	0.291797	0.129826	0.232845	0.0785398	0.260817	0.0801578	0.052125	0.419923	0.108438	0.0127003	0.15941	0.697293	3.1306	2.726907
2860	-4087.301	-4088.22	0.9194453	0.3485944	0.168494	0.472423	0.378231	0.353294	0.259243	0.243122	0.203363	0.19131	0.0102393	0.0887974	0.128886	0.116445	0.0301171	0.356526	0.299145	0.12326	0.221069	0.0835908	0.219571	0.087185	0.0451329	0.446929	0.117592	0.0100496	0.142462	0.669078	3.17841	2.643964
2870	-4083.055	-4082.293	-0.761811	0.3520519	0.180484	0.466094	0.537421	0.370758	0.259243	0.212422	0.103246	0.194867	0.0339088	0.206658	0.068982	0.116445	0.0615611	0.348506	0.292417	0.120239	0.238838	0.08911	0.234069	0.0929415	0.0269083	0.476438	0.0805335	0.0104478	0.14515	0.67371	3.17069	2.81209
2880	-4079.987	-4077.836	-2.150349	0.3401125	0.137882	0.569898	0.507757	0.314121	0.196242	0.262356	0.140848	0.222977	0.102908	0.160831	0.0598685	0.195628	0.0796283	0.338258	0.302602	0.125842	0.233297	0.0918793	0.241343	0.0958298	0.0456378	0.491244	0.0340664	0.00910538	0.13585	0.657409	3.19764	2.950944
2890	-4083.768	-4082.011	-1.757223	0.3337336	0.113357	0.459648	0.387938	0.511175	0.204329	0.237328	0.108194	0.183857	0.125071	0.1605	0.122477	0.220878	0.0768793	0.340442	0.301604	0.125427	0.232528	0.0924222	0.212281	0.115629	0.0510782	0.498625	0.0299642	0.0084264	0.130866	0.648339	3.21237	2.911631
2900	-4084.547	-4082.949	-1.597423	0.3241749	0.207008	0.428428	0.461161	0.428031	0.200303	0.179085	0.145349	0.233162	0.0374926	0.149773	0.114902	0.270641	0.0403165	0.361073	0.273483	0.133028	0.232415	0.0885032	0.20978	0.114267	0.0504765	0.492752	0.0442217	0.00745991	0.123385	0.634254	3.2349	2.895651
2910	-4079.263	-4078.376	-0.887048	0.3595792	0.159877	0.541115	0.478683	0.370636	0.185994	0.220708	0.17894	0.202031	0.0475751	0.0851606	0.0757562	0.176868	0.10127	0.350178	0.272452	0.151967	0.225403	0.0878608	0.208258	0.113437	0.0322569	0.51861	0.0395776	0.0113408	0.150985	0.683556	3.15412	2.824614
2920	-4081.705	-4081.616	-0.08840243	0.3741329	0.174473	0.382078	0.4892	0.457409	0.164274	0.225074	0.139357	0.173431	0.0357809	0.0645369	0.135786	0.182987	0.120363	0.328596	0.317181	0.141407	0.212815	0.0905686	0.183857	0.116933	0.033251	0.534593	0.0407973	0.0131664	0.162185	0.7017	3.12295	2.744749
2930	-4085.198	-4083.096	-2.101928	0.3724999	0.198965	0.589691	0.490892	0.305455	0.200101	0.242454	0.157816	0.323132	0.0281137	0.0666262	0.121381	0.17005	0.0514245	0.330487	0.309934	0.149932	0.209647	0.0916277	0.186007	0.117031	0.0412971	0.540844	0.023194	0.0129552	0.160935	0.699721	3.12639	2.946102
2940	-4086.162	-4088.719	2.556839	0.3612026	0.104292	0.359843	0.426962	0.414301	0.195624	0.147025	0.145415	0.25976	0.0619031	0.085304	0.00712197	0.223418	0.0492558	0.330487	0.309934	0.149932	0.209647	0.0965816	0.221804	0.100434	0.0492446	0.504278	0.0276576	0.011538	0.15224	0.685637	3.15058	2.480225
2950	-4081.223	-4080.259	-0.9634362	0.3471098	0.16884	0.506344	0.61436	0.297025	0.241099	0.226681	0.122172	0.251708	0.0418357	0.0700073	0.0402937	0.223418	0.0284704	0.330019	0.296794	0.149719	0.223468	0.0954218	0.21914	0.0992284	0.0517757	0.498222	0.0362117	0.00988093	0.141306	0.667067	3.18175	2.832252
2960	-4086.399	-4084.9	-1.499616	0.3458022	0.122615	0.666123	0.35929	0.381623	0.279316	0.203149	0.12012	0.168228	0.0354253	0.180952	0.0215621	0.244942	0.102524	0.352715	0.287097	0.139871	0.220317	0.0924558	0.239118	0.0961441	0.0544599	0.482736	0.0350861	0.00973358	0.140288	0.665285	3.18469	2.88587
