Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
206	-15821.26	-15834.05	12.79008	0.125605	0.101419	0.103449	0.122813	0.0999687	0.0920815	0.132131	0.0853619	0.120514	0.133805	0.0762333	0.0783638	0.0967675	0.0954689	0.109626	0.129582	0.137354	0.14449	0.114995	0.0901833	0.0919195	0.0820973	0.145098	0.025377	0.0289008	0.0199873	0.0303134	0.0280622	0.0302709	0.0361228	0.0499217	0.0403473	0.0496875	0.0711909	0.0120183	0.0287094	0.0377324	0.0387345	0.0220663	0.0474948	0.0461754	0.0169571	0.040505	3.2099
207	-15821.47	-15834.02	12.55118	0.125605	0.101419	0.103449	0.122813	0.103194	0.0829426	0.132131	0.0853619	0.120583	0.127965	0.0762333	0.0871324	0.0967675	0.0954689	0.107956	0.142208	0.137354	0.14449	0.114995	0.0878746	0.0919195	0.0862029	0.145098	0.025377	0.0459653	0.0199873	0.0303134	0.0333179	0.0302709	0.0326391	0.0499217	0.0403473	0.0455711	0.0711909	0.0120183	0.0250299	0.0297069	0.0497724	0.0220663	0.0474948	0.0461754	0.0169571	0.040505	3.23379
208	-15820.45	-15832.49	12.04829	0.125605	0.0970463	0.103449	0.122813	0.103194	0.0829426	0.132131	0.0893198	0.0953205	0.158577	0.0762333	0.0871324	0.0967675	0.0954689	0.107956	0.122955	0.137354	0.14449	0.16107	0.0878746	0.0919195	0.0862029	0.183884	0.0294445	0.0305221	0.0154291	0.0303134	0.0271077	0.0353004	0.0326391	0.0499217	0.0316172	0.0455711	0.0711909	0.0120183	0.0250299	0.0297069	0.0497724	0.0279763	0.0302464	0.0631041	0.0169571	0.040505	3.284078
209	-15818.3	-15830.6	12.30083	0.126792	0.0970463	0.103449	0.122813	0.103194	0.0954543	0.132131	0.0893198	0.0953205	0.153001	0.0762333	0.078759	0.0967675	0.107243	0.107956	0.122955	0.137354	0.14449	0.113834	0.0878746	0.0919195	0.0862029	0.183884	0.0230194	0.0305221	0.0154291	0.0303134	0.0271077	0.0353004	0.0326391	0.0380704	0.0316172	0.0455711	0.0711909	0.0120183	0.0401883	0.0297069	0.0497724	0.0279763	0.053836	0.04557	0.0244776	0.040505	3.258825
210	-15813.36	-15825.93	12.5671	0.126792	0.107967	0.103449	0.122813	0.103194	0.0954543	0.132131	0.0893198	0.0953205	0.181692	0.0659339	0.078759	0.0967675	0.0917224	0.107956	0.11525	0.126981	0.137007	0.127932	0.0742427	0.0919195	0.0862029	0.183884	0.0230194	0.0305221	0.0213487	0.0303134	0.0350979	0.0353004	0.032031	0.0380704	0.0316172	0.0428149	0.0711909	0.0120183	0.0225622	0.0287034	0.0497724	0.0272239	0.0473482	0.04557	0.0244776	0.040505	3.232198
211	-15812.72	-15825.39	12.67875	0.126792	0.107967	0.103449	0.106668	0.103194	0.0960192	0.132131	0.0893198	0.0953205	0.159853	0.0659339	0.0902933	0.0967675	0.0917224	0.107956	0.13943	0.126981	0.12439	0.127932	0.0832052	0.0919195	0.0862029	0.195704	0.0230194	0.0305221	0.0213487	0.0257785	0.0279438	0.0353004	0.032031	0.0380704	0.0316172	0.0428149	0.0711909	0.0120183	0.0225622	0.0287034	0.0355708	0.0354872	0.0473482	0.04557	0.0244776	0.040505	3.221033
212	-15814.99	-15827.7	12.70955	0.126792	0.107967	0.0940133	0.106668	0.108242	0.0930678	0.132131	0.0857728	0.0953205	0.159853	0.0659339	0.0790012	0.0980656	0.0917224	0.107956	0.120051	0.126981	0.137888	0.127932	0.0751087	0.0919195	0.0862029	0.195487	0.0274628	0.0331755	0.0213487	0.0257785	0.0279438	0.0353004	0.032031	0.0553864	0.0324385	0.0428149	0.0850092	0.0120183	0.0225622	0.0287034	0.0297578	0.0354872	0.0511083	0.04557	0.0244776	0.0355006	3.217953
213	-15814.52	-15826.7	12.17639	0.126792	0.108848	0.113465	0.106668	0.108242	0.0930678	0.132131	0.0857728	0.10878	0.159853	0.0965417	0.0790012	0.0980656	0.0917224	0.107956	0.119419	0.126981	0.137888	0.127932	0.0751087	0.0919195	0.0862029	0.195487	0.0274628	0.0331755	0.0332303	0.0257785	0.0279438	0.0353004	0.032031	0.0553864	0.0213967	0.0420525	0.0764503	0.0120183	0.0225622	0.0282619	0.0456832	0.0256935	0.0511083	0.04557	0.0168176	0.0355006	3.271269
214	-15813.46	-15826.05	12.59308	0.135458	0.108848	0.094299	0.106668	0.108242	0.080303	0.132131	0.0857728	0.10878	0.159853	0.0965417	0.0826385	0.0980656	0.0917224	0.107956	0.119419	0.126981	0.125384	0.127932	0.0685885	0.0919195	0.123494	0.15195	0.0274628	0.0331755	0.0201697	0.0257785	0.0279438	0.0353004	0.032031	0.0553864	0.0213967	0.0491993	0.0764503	0.0182596	0.0225622	0.0311622	0.0456832	0.0256935	0.0511083	0.04557	0.0168176	0.0355006	3.2296
215	-15818.29	-15830.69	12.40304	0.135458	0.108848	0.094299	0.113124	0.108242	0.080303	0.132131	0.0857728	0.10878	0.159853	0.0965417	0.0865698	0.0980656	0.110019	0.107956	0.119419	0.115981	0.125384	0.143879	0.0685885	0.0919195	0.0822907	0.15195	0.0274628	0.0527046	0.0201697	0.0319596	0.0279438	0.0353004	0.0252288	0.0553864	0.0257859	0.0491993	0.0764503	0.0182596	0.025799	0.0233164	0.0472843	0.0256935	0.0506647	0.04557	0.0235496	0.0355006	3.248604
216	-15821.27	-15833.96	12.68699	0.135458	0.108848	0.094299	0.113124	0.108242	0.0971803	0.139876	0.0878591	0.10878	0.159129	0.0940102	0.0865698	0.0824835	0.110019	0.0985146	0.105498	0.102353	0.125384	0.143879	0.0685885	0.0919195	0.0931179	0.15195	0.0274628	0.035813	0.0201697	0.0277693	0.0279438	0.0353004	0.0252288	0.0553864	0.0318718	0.0491993	0.0702537	0.0269639	0.025799	0.0233164	0.0472843	0.0256935	0.0464859	0.04557	0.0301161	0.0355006	3.220209
217	-15827.81	-15840.87	13.05736	0.141161	0.0919724	0.094299	0.114572	0.108242	0.0971803	0.139876	0.0878591	0.0985568	0.159129	0.0940102	0.0865698	0.0780085	0.110019	0.0985146	0.105498	0.102353	0.125384	0.103617	0.0586845	0.0919195	0.108328	0.156959	0.0266443	0.0443189	0.0395426	0.0188078	0.0449297	0.0252731	0.0252288	0.0553864	0.0351908	0.029484	0.0702537	0.033792	0.025799	0.0316342	0.0472843	0.0256935	0.0464859	0.04557	0.0135214	0.045621	3.183172
218	-15823.06	-15836.69	13.62755	0.124061	0.0919724	0.094299	0.0863109	0.102661	0.0709443	0.139876	0.0973172	0.0985568	0.159129	0.0743422	0.0865698	0.0780085	0.110019	0.0985146	0.143709	0.108692	0.125384	0.103617	0.0586845	0.0919195	0.0866463	0.156959	0.0263508	0.0443189	0.0395426	0.0188078	0.0449297	0.0442306	0.0252288	0.0553864	0.0351908	0.0423866	0.0702537	0.0184032	0.0195604	0.0316342	0.0472843	0.0256935	0.0385701	0.04557	0.0189985	0.045621	3.126153
219	-15818.98	-15831.82	12.84475	0.131371	0.0919724	0.094299	0.0863109	0.102661	0.0899798	0.139876	0.0973172	0.0985568	0.159129	0.0743422	0.0907926	0.0780085	0.110019	0.0985146	0.143709	0.107663	0.125384	0.131257	0.0688934	0.0929158	0.0872723	0.156959	0.0263508	0.0443189	0.0395426	0.0238692	0.0332387	0.0442306	0.0240333	0.0553864	0.0286609	0.0428166	0.0830004	0.0184032	0.0195604	0.0406815	0.0472843	0.0256935	0.0422016	0.04557	0.0167661	0.045621	3.204432
220	-15816.61	-15829.34	12.72652	0.131371	0.0919724	0.094299	0.0863109	0.102661	0.0931661	0.139876	0.0782657	0.0983439	0.161599	0.0721314	0.0907926	0.0976917	0.110019	0.0985146	0.143709	0.107663	0.125384	0.131257	0.0763613	0.0943046	0.0980059	0.156959	0.0263508	0.0443189	0.0370153	0.0238692	0.0332387	0.0278337	0.0240333	0.0553864	0.0392616	0.0401465	0.0634465	0.0184032	0.0351087	0.0406815	0.0472843	0.0256935	0.0422016	0.04557	0.0160804	0.0496752	3.216256
221	-15820.53	-15833.36	12.83566	0.109841	0.0919724	0.094299	0.103363	0.102661	0.0931661	0.11544	0.0782657	0.0983439	0.161599	0.0721314	0.0755886	0.0976917	0.110019	0.089064	0.143709	0.145734	0.118552	0.131257	0.0763613	0.0957743	0.0980059	0.156959	0.0263508	0.0582618	0.0208321	0.0211108	0.0332387	0.0278337	0.0240333	0.0553864	0.0392616	0.0401465	0.0634465	0.0184032	0.0351087	0.0423091	0.0472843	0.0187146	0.0422016	0.0636026	0.018343	0.0496752	3.205342
222	-15819.65	-15831.42	11.77122	0.109841	0.0919724	0.104226	0.103363	0.102661	0.0931661	0.138125	0.0782657	0.0983439	0.161599	0.0913635	0.0755886	0.101122	0.110019	0.123554	0.143709	0.145734	0.118552	0.131257	0.0866228	0.0957743	0.0980059	0.156959	0.0405916	0.0379978	0.0208321	0.021863	0.0332387	0.0366882	0.0240333	0.0553864	0.0392616	0.0328294	0.0723666	0.0184032	0.0351087	0.0423091	0.0472843	0.0187146	0.0422016	0.0636026	0.0195757	0.0496752	3.311786
223	-15816.64	-15828.6	11.96414	0.135825	0.0919724	0.104226	0.103363	0.102661	0.0763425	0.138125	0.0765477	0.0983439	0.161599	0.0913635	0.0755886	0.0967189	0.110019	0.123554	0.117653	0.145734	0.118552	0.131257	0.0733648	0.0957743	0.0980059	0.156959	0.027805	0.0379978	0.0272068	0.021863	0.0436768	0.0366882	0.0431849	0.0553864	0.0392616	0.0328294	0.0723666	0.0184032	0.0351087	0.0300632	0.0472843	0.0215037	0.0422016	0.0636026	0.0195757	0.0529353	3.292494
224	-15826.48	-15839.1	12.62324	0.123655	0.0919724	0.104226	0.103363	0.102661	0.0763425	0.138125	0.0765477	0.0840884	0.161599	0.0913635	0.0755886	0.0967189	0.100014	0.123554	0.117653	0.153819	0.0946755	0.131257	0.0733648	0.0957743	0.0980059	0.150289	0.027805	0.048303	0.0272068	0.030121	0.034614	0.0366882	0.0431849	0.0797629	0.0262875	0.0328294	0.0723666	0.0184032	0.0220604	0.0300632	0.0472843	0.0215037	0.0273289	0.0636026	0.0195757	0.0529353	3.226583
225	-15828.95	-15841.14	12.19269	0.123655	0.0919724	0.104226	0.103363	0.102661	0.0763425	0.153435	0.0765477	0.0840884	0.161599	0.0913635	0.0719666	0.0967189	0.100014	0.10986	0.117653	0.153819	0.117109	0.108094	0.0733648	0.117953	0.0958795	0.150289	0.027805	0.048303	0.0352725	0.030121	0.034614	0.0468563	0.0431849	0.0797629	0.0262875	0.0381723	0.0931599	0.0184032	0.0220604	0.0300632	0.0472843	0.0197005	0.0356901	0.0419403	0.0195757	0.0494084	3.269639
226	-15822.83	-15835.3	12.46832	0.123655	0.0919724	0.104226	0.103363	0.102661	0.0763425	0.153435	0.0765477	0.0840884	0.161599	0.0882757	0.0887814	0.0967189	0.100014	0.10986	0.133723	0.141164	0.117109	0.108094	0.0733648	0.117953	0.100839	0.150289	0.027805	0.0348785	0.0239601	0.0259676	0.034614	0.0468563	0.0431849	0.0797629	0.0262875	0.0340941	0.0667618	0.0163008	0.0302141	0.0300632	0.0472843	0.0191571	0.0356901	0.0461338	0.0195757	0.0494084	3.242076
227	-15827.31	-15839.91	12.60322	0.123655	0.0919724	0.0998081	0.103363	0.102661	0.0763425	0.167484	0.0765477	0.105165	0.161599	0.0882757	0.0887814	0.0967189	0.0957092	0.106161	0.129614	0.141164	0.117109	0.100456	0.0733648	0.117953	0.104036	0.150289	0.0265437	0.0348785	0.0217982	0.0244139	0.0187908	0.0477057	0.0417956	0.0797629	0.0262875	0.0340941	0.0667618	0.0163008	0.0302141	0.0300632	0.0472843	0.0191571	0.0300463	0.0461338	0.0189156	0.0494084	3.228586
228	-15823.11	-15835.67	12.56475	0.123655	0.0919724	0.0998081	0.101601	0.102661	0.0899776	0.167484	0.0765477	0.105165	0.161599	0.0882757	0.0986445	0.0967189	0.0962374	0.106161	0.129614	0.141164	0.117109	0.108429	0.0733648	0.117953	0.104036	0.150289	0.0265437	0.0348785	0.0217982	0.0244139	0.0187908	0.0204923	0.0417956	0.0580582	0.0283012	0.0340941	0.0818154	0.0171149	0.02702	0.0300632	0.0530916	0.0191571	0.0320796	0.0461338	0.0189156	0.0494084	3.232433
229	-15830.24	-15843.02	12.77936	0.106807	0.10241	0.0895291	0.101601	0.102661	0.0788036	0.167484	0.0765477	0.105165	0.171111	0.0866202	0.076784	0.0967189	0.112593	0.120165	0.132693	0.141164	0.111857	0.108429	0.0733648	0.117953	0.0951156	0.151733	0.0265437	0.0407098	0.0217982	0.0387109	0.0187908	0.0204923	0.0417956	0.0580582	0.0283012	0.0340941	0.0785424	0.0285199	0.0198152	0.0300632	0.0379556	0.0191571	0.0291726	0.042818	0.0189156	0.0494084	3.210972
230	-15830.27	-15843.16	12.89331	0.11995	0.10241	0.0895291	0.101601	0.102661	0.0937173	0.124719	0.0765477	0.105165	0.18844	0.0866202	0.0783727	0.0967189	0.112593	0.0983046	0.116888	0.133118	0.111857	0.13116	0.0733648	0.117953	0.0951156	0.151733	0.0265437	0.0407098	0.0235393	0.0387109	0.0187908	0.0204923	0.0383794	0.0580582	0.0283012	0.0270703	0.0785424	0.0281475	0.0302111	0.0165455	0.0379556	0.0191571	0.0291726	0.0623863	0.0189156	0.0494084	3.199577
231	-15831.14	-15844.04	12.89669	0.11995	0.104878	0.114111	0.101173	0.102661	0.0679563	0.124719	0.0765477	0.0914405	0.18844	0.0866202	0.0783727	0.0967189	0.112593	0.113645	0.119731	0.133118	0.111857	0.124319	0.0733648	0.117953	0.0951156	0.165982	0.0265437	0.0407098	0.0225577	0.0387109	0.0213917	0.0204923	0.0383794	0.0580582	0.0283012	0.0270703	0.0785424	0.0278711	0.0302111	0.0148575	0.0358544	0.025835	0.0291726	0.0623863	0.0189156	0.0321096	3.199239
232	-15825.95	-15838.57	12.62553	0.130857	0.0938141	0.101736	0.101173	0.102661	0.0679563	0.124719	0.0765477	0.0914405	0.18844	0.0824586	0.0783727	0.0967189	0.112593	0.119956	0.119731	0.133118	0.111857	0.124319	0.0929407	0.104097	0.0889627	0.165982	0.0252537	0.0407098	0.0225577	0.0329952	0.0213917	0.0204923	0.0383794	0.0580582	0.0283012	0.0270703	0.0860291	0.0278711	0.0395076	0.0148575	0.0358544	0.025835	0.0455235	0.0623863	0.0189156	0.0439134	3.226355
233	-15827.44	-15840.61	13.16748	0.130857	0.0899659	0.101736	0.101173	0.102661	0.0679563	0.124719	0.0847324	0.0869664	0.137932	0.0692427	0.0945848	0.0967189	0.112593	0.119956	0.12968	0.133118	0.111857	0.124319	0.0929407	0.0912108	0.0889627	0.165982	0.0220692	0.0407098	0.028524	0.0324247	0.0213917	0.0204923	0.0383794	0.0570717	0.0247329	0.0270703	0.0860291	0.0166259	0.0395076	0.0148575	0.0358544	0.025835	0.0455235	0.0657863	0.0189156	0.0504937	3.17216
234	-15827.61	-15840.37	12.76259	0.130857	0.0899659	0.101736	0.102178	0.131245	0.0679563	0.124719	0.0847324	0.0930398	0.137932	0.0692427	0.0831133	0.0967189	0.112593	0.119956	0.12968	0.133118	0.111857	0.124319	0.0929407	0.0912108	0.0889627	0.156607	0.0311049	0.0407098	0.028524	0.0324247	0.0243865	0.0204923	0.0383794	0.0570717	0.0247329	0.0293548	0.0860291	0.0235563	0.0216266	0.0146855	0.0642954	0.025835	0.0455235	0.0657863	0.02542	0.0380291	3.212649
235	-15834.84	-15848.61	13.76636	0.130857	0.103628	0.0716841	0.102178	0.131245	0.0753952	0.124719	0.099553	0.0930398	0.137932	0.0692427	0.0831133	0.0967189	0.0871013	0.100086	0.12968	0.133118	0.111857	0.124319	0.0929407	0.0912108	0.0576519	0.156607	0.025707	0.0329868	0.028524	0.0347068	0.0243865	0.0204923	0.039988	0.0570717	0.0247329	0.0293548	0.0860291	0.0235563	0.0194189	0.0146855	0.0440972	0.025835	0.0464911	0.0668805	0.02542	0.0380291	3.112272
236	-15837.68	-15852.19	14.50976	0.14405	0.103628	0.0716841	0.102178	0.114305	0.0753952	0.111171	0.099553	0.0930398	0.127524	0.0692427	0.0831133	0.0967189	0.0871013	0.100086	0.12968	0.12675	0.111857	0.132412	0.0929407	0.0912108	0.0576519	0.156607	0.025707	0.0329868	0.028524	0.0347068	0.0243865	0.0204923	0.039988	0.0570717	0.0247329	0.0268515	0.0670314	0.0235563	0.0194189	0.0159188	0.0411806	0.025835	0.0464911	0.0474145	0.0197102	0.0380291	3.037932
237	-15834.68	-15848.5	13.82413	0.14405	0.124659	0.0710747	0.102178	0.114305	0.0753952	0.121123	0.0758328	0.0930398	0.151863	0.0692427	0.0831133	0.0967189	0.0871013	0.147161	0.117967	0.122863	0.111857	0.132412	0.0929407	0.0912108	0.0576519	0.156607	0.0228529	0.0373325	0.028524	0.0210317	0.0243865	0.0211269	0.0276005	0.0570717	0.0247329	0.0268515	0.0915205	0.0235563	0.0194189	0.0210444	0.0411806	0.0297941	0.0464911	0.0474145	0.0161686	0.0380291	3.106495
238	-15827.51	-15841.33	13.82242	0.14405	0.121915	0.0715626	0.102178	0.100552	0.0753952	0.121123	0.0758328	0.0930398	0.151863	0.0617888	0.099283	0.0967189	0.0871013	0.147161	0.119688	0.122863	0.111857	0.123096	0.0725674	0.0912108	0.0706413	0.156607	0.0228529	0.0293022	0.028524	0.0210317	0.0243865	0.032323	0.0424954	0.0432522	0.0247329	0.0347002	0.0886137	0.0235563	0.0194189	0.0210444	0.0411806	0.0297941	0.0464911	0.0474145	0.0161686	0.0512893	3.106666
239	-15830.87	-15843.91	13.04487	0.13177	0.121915	0.110435	0.102178	0.100552	0.0753952	0.121123	0.0954242	0.0930398	0.151863	0.0623591	0.102447	0.0955149	0.0871013	0.147161	0.128284	0.125895	0.111857	0.130154	0.0725674	0.0767086	0.0717756	0.156607	0.0228529	0.0293022	0.0263743	0.0210317	0.0468547	0.0320299	0.0424954	0.0432522	0.0247329	0.0347002	0.0886137	0.0257039	0.0194189	0.0210444	0.0411806	0.0297941	0.071137	0.0474145	0.0161686	0.0281925	3.184421
240	-15824.4	-15837.42	13.01746	0.13177	0.121915	0.0989182	0.107397	0.100552	0.0753952	0.121123	0.0954242	0.0893105	0.151863	0.0720576	0.102447	0.0885419	0.0871013	0.1255	0.139095	0.117366	0.111857	0.130154	0.0652764	0.0911516	0.0717756	0.156607	0.0228529	0.0498357	0.0263743	0.0275733	0.0340471	0.0323869	0.0424954	0.0432522	0.0268483	0.0347002	0.0886137	0.0257039	0.0194189	0.0366947	0.0448199	0.0297941	0.0573764	0.0474145	0.0161686	0.0281925	3.187162
241	-15828.7	-15840.82	12.11741	0.13177	0.121915	0.0989182	0.107397	0.100552	0.0743838	0.120191	0.106536	0.0893105	0.16379	0.0720576	0.102447	0.0885419	0.121375	0.1255	0.126206	0.117366	0.122102	0.130154	0.0652764	0.0911516	0.0717756	0.19231	0.0228529	0.0347358	0.0263743	0.0275733	0.0340471	0.0380353	0.0424954	0.0432522	0.0272113	0.0347002	0.0972634	0.0227545	0.0194189	0.0366947	0.0448199	0.0297941	0.0573764	0.0523798	0.0161686	0.0281925	3.277167
242	-15822.91	-15834.87	11.95089	0.122147	0.0936885	0.0989182	0.11078	0.100552	0.0817839	0.120191	0.106536	0.10196	0.16379	0.0720576	0.102447	0.0885419	0.121375	0.100731	0.126206	0.144692	0.122102	0.130154	0.0652764	0.0911516	0.105449	0.19231	0.0228529	0.0347358	0.0263743	0.0246289	0.0340471	0.0380353	0.0290204	0.0432522	0.0258099	0.0347002	0.0972634	0.0156553	0.0340843	0.0366947	0.0448199	0.0297941	0.0573764	0.0523798	0.0212626	0.0281925	3.293819
243	-15820.25	-15832.22	11.96933	0.122147	0.0936885	0.0989182	0.11078	0.107311	0.0817839	0.120191	0.106536	0.10196	0.194358	0.0872793	0.100341	0.0885419	0.101768	0.100731	0.126206	0.120007	0.122102	0.12293	0.0652764	0.0911516	0.107524	0.19231	0.0267017	0.0347358	0.0183534	0.0246289	0.0287789	0.0401227	0.0310706	0.0432522	0.0258099	0.0347002	0.0972634	0.0156553	0.0340843	0.0266933	0.0448199	0.0337568	0.0573764	0.0523798	0.0212626	0.0366883	3.291975
244	-15821.39	-15834.19	12.79699	0.122147	0.0936885	0.0989182	0.133622	0.107311	0.0817839	0.10966	0.101056	0.10196	0.140384	0.0872793	0.0878795	0.0885419	0.101768	0.100731	0.126206	0.120007	0.113195	0.12293	0.0652764	0.0911516	0.0896341	0.19231	0.0267017	0.0347358	0.0260416	0.0246289	0.0287789	0.0340081	0.0331322	0.0432522	0.0258099	0.0347002	0.0972634	0.0156553	0.0283149	0.0266933	0.0448199	0.0395278	0.0573764	0.0523798	0.0212626	0.0366883	3.209209
245	-15816.23	-15828.3	12.06732	0.137654	0.0936885	0.0959863	0.133622	0.102145	0.0817839	0.141515	0.0658089	0.10196	0.177079	0.0872793	0.0785477	0.0885419	0.101768	0.116672	0.126206	0.120007	0.113195	0.12293	0.0771404	0.101072	0.0896341	0.165782	0.0267017	0.0347358	0.0265613	0.0246289	0.0362463	0.0340081	0.0258482	0.0432522	0.0258099	0.0478086	0.0972634	0.0156553	0.0283149	0.038559	0.04953	0.0395278	0.0573764	0.0523798	0.0212626	0.0366883	3.282176
246	-15816.56	-15828.69	12.13326	0.137654	0.0936885	0.0959863	0.133622	0.107593	0.0817839	0.141515	0.0658089	0.10196	0.177079	0.0872793	0.0785477	0.0885419	0.101768	0.113197	0.126206	0.127097	0.108749	0.12293	0.0771404	0.101072	0.0896341	0.165782	0.0188857	0.0347358	0.0265613	0.0246289	0.0362463	0.0340081	0.0258482	0.0474024	0.0293723	0.0478086	0.0943297	0.0156553	0.0283149	0.038559	0.0599133	0.0294831	0.0573764	0.0510225	0.0212626	0.0295353	3.275582
247	-15819.3	-15830.68	11.38697	0.137654	0.0936885	0.111527	0.133622	0.107593	0.0906581	0.141515	0.0868809	0.0914042	0.177079	0.0872793	0.072139	0.0885419	0.100402	0.113197	0.126206	0.127097	0.108749	0.12293	0.0771404	0.101072	0.108393	0.193981	0.0188857	0.0347358	0.0171468	0.0260578	0.0362463	0.0340081	0.0233682	0.0474024	0.0293723	0.048272	0.0943297	0.0156553	0.0283149	0.038559	0.0599133	0.0332703	0.0553337	0.0510225	0.0132003	0.0463693	3.350211
248	-15817.16	-15828.6	11.43337	0.132192	0.108273	0.0964399	0.133622	0.107593	0.0906581	0.141515	0.0868809	0.0914042	0.177079	0.0872793	0.072139	0.101589	0.100402	0.113197	0.126206	0.127097	0.108321	0.12293	0.0791196	0.089761	0.108393	0.193981	0.0301302	0.0347358	0.0254462	0.0260578	0.0362463	0.0415755	0.0233682	0.0474024	0.0211203	0.048272	0.0943297	0.0186331	0.0162252	0.038559	0.0413615	0.0330238	0.0553337	0.0510225	0.0202887	0.0463693	3.345571
249	-15818.55	-15829.55	10.99896	0.132192	0.108273	0.0964399	0.133622	0.107593	0.0906581	0.141515	0.0868809	0.109046	0.177079	0.0864317	0.072139	0.101589	0.100402	0.11506	0.126206	0.127097	0.108321	0.12293	0.0791196	0.102432	0.108393	0.193981	0.0301302	0.0347358	0.0204455	0.0260578	0.0362463	0.0415755	0.0233682	0.0474024	0.0211203	0.048272	0.09033	0.0186331	0.0204975	0.042128	0.0472666	0.0375466	0.0553337	0.0557426	0.018412	0.0463693	3.389012
250	-15819.91	-15831.75	11.84031	0.132192	0.108273	0.085559	0.133622	0.107593	0.0838098	0.141515	0.0868809	0.109046	0.177079	0.0737853	0.072139	0.101589	0.0844251	0.11506	0.135326	0.127097	0.108321	0.12293	0.0791196	0.102432	0.108393	0.193981	0.0301302	0.0347358	0.0256932	0.0260578	0.0268125	0.0415755	0.0233682	0.0474024	0.0151129	0.048272	0.0611914	0.0186331	0.0204975	0.042128	0.0472666	0.0375466	0.0483371	0.0557426	0.017837	0.0463693	3.304876
251	-15827.19	-15839.18	11.98487	0.132192	0.108273	0.0731739	0.113071	0.107593	0.0838098	0.120693	0.0868809	0.109046	0.177079	0.0689947	0.072139	0.101589	0.0857874	0.11506	0.146302	0.132084	0.138374	0.12293	0.0791196	0.0799172	0.103867	0.146956	0.0301302	0.0373034	0.0186811	0.0260578	0.0268125	0.0415755	0.028926	0.0610477	0.0171946	0.048272	0.0611914	0.0259445	0.0372644	0.0435827	0.0696691	0.0375466	0.0483371	0.0631377	0.017837	0.0449787	3.290421
252	-15826.95	-15839.56	12.60279	0.102325	0.108273	0.0731739	0.113071	0.10181	0.102777	0.120693	0.0868809	0.109046	0.168147	0.0689947	0.072139	0.101589	0.0857874	0.11506	0.146302	0.132444	0.138374	0.12293	0.0648002	0.0799172	0.103867	0.146956	0.0295019	0.0373034	0.0269736	0.0260578	0.0268125	0.0415755	0.028926	0.0610477	0.0171946	0.048272	0.0964537	0.0183268	0.0195083	0.0435827	0.0522146	0.0375466	0.0483371	0.0408208	0.017837	0.0449787	3.228628
253	-15823.39	-15835.97	12.58598	0.102325	0.108273	0.0731739	0.113071	0.10181	0.0935781	0.120693	0.0868809	0.109046	0.168147	0.0689947	0.0903831	0.0763721	0.0919158	0.137751	0.146302	0.132444	0.115536	0.131068	0.0648002	0.0799172	0.103867	0.176185	0.0147726	0.0373034	0.0269736	0.0260578	0.0268125	0.0466958	0.028926	0.0475096	0.0354846	0.048272	0.0964537	0.0183268	0.0195083	0.0435827	0.0522146	0.0245098	0.0430829	0.0408208	0.017837	0.0426311	3.23031
254	-15819.17	-15831.5	12.32785	0.102325	0.108273	0.0731739	0.113071	0.10181	0.0935781	0.120693	0.0862291	0.109046	0.168147	0.0746361	0.0903831	0.0798562	0.10081	0.130406	0.140144	0.124763	0.109055	0.131068	0.0736364	0.0799172	0.103867	0.176185	0.0222055	0.0373034	0.0269736	0.0260578	0.0291256	0.0313063	0.0339686	0.0475096	0.0354846	0.048272	0.0964537	0.031536	0.0249045	0.0435827	0.0522146	0.0337788	0.0430829	0.0408208	0.017837	0.0426311	3.256123
255	-15825.62	-15837.99	12.3636	0.102325	0.108273	0.113832	0.0861276	0.0941257	0.0935781	0.120115	0.0862291	0.109046	0.168147	0.0776094	0.0903831	0.0798562	0.10081	0.130406	0.140144	0.12453	0.109055	0.131068	0.0736364	0.0799172	0.103867	0.160115	0.0222055	0.0373034	0.0326585	0.0260578	0.0527431	0.0313063	0.0292898	0.0504419	0.0356211	0.048272	0.0964537	0.0241903	0.0249045	0.0405922	0.0522146	0.0337788	0.0219091	0.0408208	0.0204237	0.0481637	3.252548
256	-15824.8	-15838.14	13.33493	0.102325	0.108273	0.113832	0.0856426	0.0941257	0.0896054	0.120115	0.0862291	0.109046	0.168147	0.0755356	0.0903831	0.0870302	0.10081	0.122203	0.140144	0.12453	0.109055	0.131068	0.0736364	0.0799172	0.0810359	0.144424	0.0311779	0.0248743	0.0286866	0.0223933	0.0527431	0.0313063	0.0266041	0.0504419	0.0356211	0.0422883	0.0572633	0.0241903	0.0249045	0.0405922	0.0522146	0.0337788	0.0219091	0.0593579	0.0204237	0.0375298	3.155415
