Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
630	-15805.78	-15819.25	13.46361	0.123434	0.100911	0.0718874	0.111054	0.108871	0.100009	0.122208	0.0820818	0.091827	0.163479	0.0629051	0.0765783	0.0958516	0.091824	0.11187	0.140199	0.110076	0.0908524	0.126145	0.0692162	0.111039	0.0835252	0.175346	0.028006	0.0147433	0.0294556	0.0490315	0.0368145	0.0605922	0.0162465	0.0272184	0.0244307	0.0813018	0.0378588	0.0379661	0.0290264	0.0257795	0.0595711	0.0223166	0.0373534	0.0362091	0.0235711	0.0438636	3.142547
631	-15808.05	-15821.07	13.01783	0.123434	0.127964	0.0718874	0.111054	0.108871	0.0789898	0.126866	0.0777442	0.091827	0.155114	0.090184	0.0765783	0.0958516	0.082942	0.11187	0.140199	0.110076	0.0908524	0.11566	0.0692162	0.111039	0.0835252	0.175346	0.0286509	0.0347289	0.0294556	0.0490315	0.0368145	0.0605922	0.0162465	0.0272184	0.0355556	0.0813018	0.0378588	0.0379661	0.0300791	0.0221658	0.0595711	0.0223166	0.0373534	0.0362091	0.0252182	0.0516987	3.187125
632	-15805.93	-15819.28	13.35218	0.123434	0.0874022	0.0718874	0.109645	0.122934	0.0759264	0.126866	0.0777442	0.0972521	0.158031	0.090184	0.0740345	0.0864801	0.082942	0.113455	0.140199	0.10449	0.0908524	0.11566	0.0692162	0.111039	0.0835252	0.175346	0.0286509	0.0323101	0.0294556	0.0490315	0.0581773	0.0556318	0.0162465	0.0221813	0.0355556	0.0813018	0.0378588	0.0379661	0.0300791	0.0221658	0.0595711	0.0223166	0.0373534	0.0362091	0.0213828	0.0516987	3.15369
633	-15809.07	-15823.16	14.08456	0.123434	0.0820596	0.0718874	0.109645	0.122934	0.0810809	0.126866	0.0777442	0.096883	0.164693	0.090184	0.0740345	0.0864801	0.082942	0.0928516	0.140199	0.10449	0.0964468	0.11566	0.0692162	0.111039	0.0761343	0.146935	0.0394674	0.0323101	0.0294556	0.0392571	0.0470166	0.0556318	0.0162465	0.0186297	0.0187823	0.0813018	0.0378588	0.0379661	0.0300791	0.0221658	0.0595711	0.0223166	0.0525484	0.0292741	0.0150352	0.0516987	3.080452
634	-15809.43	-15823.12	13.68982	0.123434	0.0996059	0.0836659	0.135329	0.0966894	0.0921082	0.126866	0.0777442	0.0912105	0.164693	0.090184	0.0740345	0.0864801	0.0872278	0.107148	0.140199	0.10449	0.0964468	0.108793	0.0692162	0.111039	0.0761343	0.146935	0.0394674	0.0323101	0.0294556	0.0392571	0.0470166	0.0556471	0.0162465	0.0186297	0.0187823	0.0813018	0.0310106	0.0379661	0.0300791	0.0222954	0.0582408	0.0223166	0.0249213	0.0517839	0.0190733	0.0544513	3.119926
635	-15802.19	-15815.54	13.35138	0.123434	0.0996059	0.107249	0.118386	0.0990025	0.0921082	0.126866	0.0777442	0.0892188	0.164693	0.090184	0.0740345	0.0805125	0.0872278	0.107148	0.113512	0.135744	0.0964468	0.108793	0.0692162	0.111039	0.0818587	0.146935	0.0394674	0.0323101	0.0294556	0.0392571	0.0470166	0.0556471	0.0225532	0.0186297	0.0187823	0.0813018	0.0310106	0.0502648	0.0300791	0.0453904	0.0582408	0.0236727	0.0249213	0.02224	0.0281191	0.0544513	3.153769
636	-15806.28	-15818.86	12.57695	0.123434	0.0996059	0.107249	0.118386	0.0990025	0.0827851	0.126866	0.0777442	0.0892188	0.164693	0.090184	0.104704	0.0783188	0.0883945	0.107148	0.142768	0.135744	0.0964468	0.127883	0.0692162	0.111039	0.0736712	0.157238	0.0423906	0.0323101	0.0294556	0.0392571	0.0470166	0.0556471	0.0225532	0.0186297	0.0187823	0.0813018	0.0247125	0.0502648	0.0300791	0.0486484	0.0582408	0.0236727	0.0456328	0.02224	0.0161589	0.0524793	3.231213
637	-15807.66	-15819.37	11.70771	0.123434	0.0996059	0.107249	0.121206	0.133241	0.0827851	0.126866	0.0777442	0.0892188	0.164693	0.0858976	0.104704	0.0783188	0.117555	0.107148	0.134994	0.135744	0.117132	0.127883	0.0692162	0.111039	0.0736712	0.173038	0.0423906	0.0323101	0.0294556	0.0392571	0.0470166	0.0320844	0.0225532	0.0186297	0.00617579	0.0813018	0.0247125	0.0502648	0.0382319	0.0486484	0.0582408	0.0320672	0.0456328	0.0357554	0.0185464	0.0524793	3.318137
638	-15802.52	-15814.57	12.04189	0.123434	0.0895579	0.107249	0.103182	0.133241	0.0756521	0.126866	0.0856953	0.112564	0.164693	0.07806	0.104704	0.0883045	0.0945825	0.102154	0.134994	0.135744	0.117132	0.127883	0.0692162	0.0950183	0.0736712	0.173038	0.0354255	0.0323101	0.0385422	0.0392571	0.0470166	0.0320844	0.0225532	0.0186297	0.016386	0.0813018	0.0247125	0.0502648	0.0382319	0.0486484	0.0582408	0.0320672	0.0456328	0.0357554	0.0185464	0.0524793	3.284719
639	-15804.09	-15815.88	11.79171	0.123434	0.0895579	0.107249	0.103182	0.133241	0.0910496	0.126866	0.0856953	0.112564	0.141705	0.07806	0.104704	0.0883045	0.0945825	0.102154	0.136722	0.135744	0.117132	0.127883	0.0692162	0.0950183	0.0736712	0.173038	0.0354255	0.0323101	0.0379082	0.0392571	0.0629414	0.0417595	0.0225532	0.0186297	0.016386	0.0813018	0.0247125	0.0530691	0.0382319	0.0436677	0.0582408	0.0320672	0.0456328	0.0357554	0.0266368	0.0524793	3.309737
640	-15803.82	-15816.05	12.23264	0.106331	0.0895579	0.107249	0.103182	0.109662	0.0910496	0.126866	0.0938005	0.112564	0.141705	0.07806	0.0985535	0.0883045	0.103441	0.123118	0.136722	0.135744	0.120958	0.127883	0.0692162	0.0950183	0.0915403	0.142973	0.0354255	0.0323101	0.0247972	0.0392571	0.0629414	0.0417595	0.0225532	0.0186297	0.0139701	0.0749409	0.0247125	0.0530691	0.0312049	0.0436677	0.0582408	0.0365834	0.0441962	0.0347714	0.0266368	0.0524793	3.265644
641	-15799.18	-15812.24	13.05933	0.106331	0.0895579	0.0947279	0.103182	0.109662	0.0910496	0.124501	0.0741112	0.112564	0.141705	0.07806	0.0843731	0.108087	0.103441	0.123118	0.130274	0.131205	0.120958	0.127883	0.0843742	0.0950183	0.0915403	0.142973	0.0354255	0.0323101	0.0247972	0.0311461	0.0531607	0.0417595	0.0225532	0.013951	0.0166084	0.0749409	0.0247125	0.0530691	0.0339822	0.0408189	0.0582408	0.0320435	0.0329724	0.0190706	0.0202369	0.0524793	3.182975
642	-15796.65	-15809.2	12.54577	0.106331	0.0895579	0.0976174	0.103182	0.109662	0.0960538	0.145162	0.0788785	0.114436	0.157676	0.07806	0.0843731	0.0933983	0.103441	0.114987	0.130274	0.131785	0.120843	0.127883	0.0843742	0.0950183	0.0967073	0.166905	0.0391413	0.0323101	0.0247972	0.0276473	0.0531607	0.0417595	0.0225532	0.0236091	0.0166084	0.0749409	0.0247125	0.0530691	0.0339822	0.0220675	0.0582408	0.0343663	0.0329724	0.0190706	0.0202369	0.0524793	3.234331
643	-15794.42	-15807.54	13.11352	0.106331	0.090792	0.0902076	0.103182	0.109662	0.0960538	0.116183	0.0788785	0.114436	0.157676	0.07806	0.0843731	0.0933983	0.103441	0.12137	0.121636	0.131785	0.110339	0.125453	0.0843742	0.0950183	0.0967073	0.166905	0.0344449	0.0323101	0.0263156	0.0299415	0.0531607	0.0417595	0.0225532	0.0236091	0.0166084	0.0749409	0.0247125	0.0530691	0.0339822	0.0267227	0.0582408	0.0343663	0.0329724	0.0190706	0.0202369	0.0422766	3.177556
644	-15795.56	-15808.54	12.97539	0.120518	0.0977068	0.0902076	0.0884172	0.105175	0.0960538	0.116183	0.0788785	0.113014	0.157676	0.07806	0.0843731	0.0933983	0.0884279	0.12137	0.121636	0.131785	0.105648	0.125453	0.0843742	0.0950183	0.0967073	0.173749	0.0308387	0.0323101	0.0263156	0.0299415	0.0653069	0.0417595	0.0225532	0.0236091	0.0166084	0.0778743	0.0247125	0.0530691	0.0339822	0.0267227	0.0582408	0.0343663	0.0434187	0.0190706	0.0245628	0.0422766	3.191369
645	-15801.47	-15813.94	12.47859	0.120518	0.0977068	0.0902076	0.0884172	0.122799	0.0911978	0.128818	0.0788785	0.113014	0.142018	0.0703832	0.0843731	0.090822	0.0884279	0.121904	0.121636	0.131785	0.106487	0.125453	0.0843742	0.0950183	0.0967073	0.173749	0.0404552	0.0323101	0.0440952	0.0478976	0.0653069	0.0417595	0.0225532	0.0236091	0.0166084	0.0778743	0.0247125	0.0530691	0.0339822	0.0251811	0.0615657	0.037579	0.0434187	0.0175377	0.0245628	0.0422766	3.241049
646	-15803.36	-15816.7	13.33721	0.109349	0.0977068	0.0902076	0.0884172	0.0950807	0.0911978	0.128818	0.0788785	0.105604	0.142018	0.0703832	0.0843731	0.090822	0.0884279	0.132536	0.121636	0.120479	0.106487	0.109971	0.100931	0.0950183	0.0967073	0.173749	0.0404552	0.0203957	0.0440952	0.0478976	0.0653069	0.0417595	0.0225532	0.0236091	0.0166084	0.0778743	0.0247125	0.0354205	0.0339822	0.0264449	0.0582136	0.0303341	0.0434187	0.0223715	0.0182835	0.0426506	3.155187
647	-15798.58	-15811.94	13.36387	0.120482	0.0977068	0.0928474	0.0884172	0.0950807	0.0911978	0.128818	0.0698873	0.105604	0.142159	0.0797222	0.0843731	0.090822	0.102283	0.107514	0.121636	0.120479	0.122608	0.106217	0.0771371	0.0950183	0.091091	0.173749	0.0404552	0.0256907	0.0311843	0.0478976	0.0653069	0.0417595	0.0225532	0.0396559	0.0166084	0.0750706	0.0247125	0.0354205	0.0339822	0.0264449	0.0582136	0.0359899	0.0434187	0.0223715	0.0182835	0.0426506	3.152521
648	-15800.54	-15813.39	12.84448	0.144054	0.0977068	0.0928474	0.12253	0.0950807	0.0911978	0.128818	0.0698873	0.105604	0.150567	0.0797222	0.102744	0.0923974	0.102283	0.107514	0.121636	0.120479	0.121475	0.106217	0.0771371	0.0950183	0.0816505	0.173749	0.0293458	0.0275569	0.0311843	0.0478976	0.0459269	0.0417595	0.0298262	0.0226078	0.0166084	0.0750706	0.0265433	0.0354205	0.0229294	0.0281978	0.0641063	0.0359899	0.0434187	0.0223715	0.0182835	0.0590975	3.204459
649	-15799.48	-15812.76	13.27855	0.144054	0.0977068	0.0928474	0.106306	0.115009	0.0880079	0.128221	0.0704148	0.105604	0.150567	0.07523	0.105325	0.0923974	0.0884922	0.101008	0.121636	0.120479	0.107979	0.106217	0.0874422	0.0950183	0.077165	0.173749	0.0293458	0.0275569	0.0301172	0.0424565	0.0459269	0.0417595	0.0298262	0.0226078	0.0166084	0.0750706	0.0265433	0.0354205	0.0229294	0.0490835	0.0370044	0.0359899	0.0421771	0.0223715	0.0182835	0.0590975	3.161053
650	-15803.49	-15816.02	12.53634	0.144054	0.0977068	0.0928474	0.106306	0.115009	0.0880079	0.128221	0.0704148	0.105604	0.150567	0.07523	0.105325	0.0923974	0.112269	0.101008	0.136354	0.120479	0.107979	0.110177	0.0874422	0.0763387	0.077165	0.173749	0.0415115	0.0275569	0.0336844	0.0424565	0.0459269	0.0391878	0.0298262	0.034492	0.0166084	0.0750706	0.0277505	0.0354205	0.0229294	0.0490835	0.0652987	0.0359899	0.0421771	0.0223715	0.0141831	0.0590975	3.235274
651	-15802.14	-15814.55	12.4145	0.144054	0.0977068	0.0928474	0.106306	0.115009	0.0864312	0.116265	0.0704148	0.105425	0.150567	0.07523	0.105325	0.0923974	0.112269	0.101008	0.136354	0.120479	0.107979	0.118226	0.0817002	0.0940885	0.077165	0.173749	0.0320543	0.0275569	0.0308794	0.0424565	0.0459269	0.0391878	0.0298262	0.034492	0.0161914	0.0667204	0.0277505	0.0488391	0.0229294	0.0490835	0.0600902	0.0448548	0.0421771	0.0321653	0.0141831	0.0590975	3.247458
652	-15798.77	-15812.15	13.38382	0.144054	0.0977068	0.0928474	0.106306	0.115009	0.0864312	0.116265	0.0704148	0.105425	0.150567	0.07523	0.105325	0.0923974	0.0862975	0.101008	0.136354	0.112888	0.103541	0.118226	0.0817002	0.0940885	0.077165	0.173749	0.0320543	0.0275569	0.0308794	0.0424565	0.0470519	0.0391878	0.0298262	0.0257009	0.0133916	0.0844713	0.0277505	0.0488391	0.0229294	0.0490835	0.03287	0.0252637	0.0332394	0.016197	0.0196834	0.0590975	3.150526
653	-15799.93	-15812.79	12.85288	0.148574	0.0966516	0.0928474	0.106306	0.115699	0.0657261	0.116265	0.0704148	0.105425	0.161335	0.07523	0.105325	0.116818	0.0843086	0.101008	0.138162	0.121695	0.103541	0.118226	0.0817002	0.0940885	0.098098	0.169023	0.0320543	0.0275569	0.0308794	0.0424565	0.0470519	0.0391878	0.0249356	0.0257009	0.0133916	0.0844713	0.0420501	0.0488391	0.0284211	0.0292429	0.03287	0.0399596	0.0332394	0.0240731	0.028668	0.042104	3.20362
654	-15804.7	-15818.09	13.39768	0.120913	0.106592	0.108653	0.106306	0.115699	0.0657261	0.116265	0.0704148	0.0774582	0.161335	0.07523	0.0734494	0.116818	0.0843086	0.101008	0.135252	0.130818	0.103541	0.112257	0.0817002	0.0940885	0.098098	0.169023	0.0320543	0.0275569	0.0308794	0.0424565	0.0387355	0.0500848	0.0249356	0.0257009	0.0133916	0.0844713	0.0420501	0.0488391	0.0440467	0.0292429	0.03287	0.0399596	0.0291294	0.0303595	0.0294347	0.0279891	3.14914
655	-15803.69	-15817.13	13.4335	0.120913	0.106592	0.108653	0.106306	0.105985	0.0657261	0.116265	0.0704148	0.0930066	0.161335	0.07523	0.0734494	0.116818	0.0843086	0.101008	0.135252	0.130818	0.103541	0.112257	0.0817002	0.109048	0.098098	0.15437	0.0320543	0.0275569	0.0308794	0.0424565	0.068784	0.046706	0.0249356	0.0256649	0.0146516	0.0564716	0.0420501	0.0488391	0.0344307	0.0292429	0.03287	0.0399596	0.0291294	0.0303595	0.0294347	0.0279891	3.145558
656	-15799.07	-15812.42	13.34866	0.120913	0.106592	0.117288	0.106306	0.105985	0.074364	0.139415	0.0704148	0.0930066	0.161335	0.07523	0.0734494	0.0825484	0.121283	0.0970745	0.135252	0.130818	0.103541	0.112257	0.0817002	0.0792888	0.098098	0.15437	0.0290928	0.0275569	0.0308794	0.0424565	0.0477018	0.046706	0.0249356	0.0256649	0.0146516	0.0744608	0.0285767	0.0488391	0.0344307	0.046647	0.03287	0.0399596	0.0291294	0.0303595	0.015693	0.0429039	3.154042
657	-15797.57	-15810.14	12.57552	0.120913	0.106592	0.117288	0.106306	0.105985	0.0842127	0.139415	0.0914285	0.104202	0.161335	0.07523	0.0734494	0.092116	0.0956554	0.0970745	0.128596	0.130818	0.127104	0.112257	0.0817002	0.0892738	0.098098	0.15437	0.0290928	0.0202784	0.0308794	0.0424565	0.0464845	0.046706	0.0249356	0.0263108	0.037467	0.0842757	0.0285767	0.0488391	0.041547	0.046647	0.0345743	0.0249613	0.0349496	0.0303595	0.015693	0.0429039	3.231356
658	-15796.11	-15808.69	12.58556	0.120913	0.106592	0.0907885	0.106306	0.102846	0.0806791	0.139415	0.0914285	0.104202	0.161335	0.07523	0.0734494	0.106812	0.0956554	0.112127	0.133359	0.130818	0.127104	0.112257	0.0817002	0.0854577	0.104539	0.15437	0.0290928	0.0221794	0.0366357	0.0424565	0.0464845	0.046706	0.0249356	0.0263108	0.0228698	0.0973703	0.0285767	0.0373143	0.0287002	0.046647	0.0345743	0.0291038	0.0349496	0.0303595	0.0247985	0.0429039	3.230352
659	-15799.4	-15812.2	12.79936	0.120913	0.106592	0.108564	0.106703	0.102846	0.0806791	0.133653	0.0914285	0.0960522	0.161335	0.07523	0.0734494	0.106812	0.0956554	0.111428	0.106667	0.130818	0.09467	0.112257	0.0906778	0.0854577	0.104539	0.15437	0.0290928	0.0221794	0.0366357	0.0343088	0.0571348	0.046706	0.0365266	0.034322	0.0245861	0.0973703	0.0285767	0.0374569	0.0328745	0.046647	0.0345743	0.0291038	0.0320177	0.0303595	0.0247985	0.0429039	3.208972
660	-15805.19	-15818.19	13.00035	0.126949	0.106592	0.108564	0.106703	0.102846	0.0806791	0.133653	0.083768	0.0960522	0.129734	0.07523	0.0641174	0.0738354	0.0956554	0.111428	0.109309	0.130818	0.116383	0.120962	0.0906778	0.0854577	0.104539	0.15437	0.0461382	0.0221794	0.0385749	0.0343088	0.0571348	0.046706	0.0302946	0.034322	0.0245861	0.0973703	0.0381979	0.0374569	0.0328745	0.046647	0.0345743	0.0291038	0.0320177	0.0303595	0.0247985	0.0429039	3.188873
661	-15803.96	-15816.26	12.30247	0.126949	0.106592	0.0916461	0.121276	0.102846	0.0806791	0.130382	0.083768	0.0960522	0.129734	0.0818228	0.0959764	0.112088	0.0956554	0.111428	0.133448	0.130818	0.116383	0.120962	0.0906778	0.0854577	0.104539	0.168322	0.0365164	0.0221794	0.026284	0.0403412	0.0571348	0.046706	0.0302946	0.0190249	0.0245861	0.0973703	0.0381979	0.0374569	0.0328745	0.046647	0.0345743	0.0295275	0.0154899	0.0303595	0.0326886	0.0429039	3.258661
662	-15801.59	-15815.12	13.52442	0.104477	0.106592	0.0916461	0.121276	0.106643	0.0806791	0.130382	0.0698011	0.0960522	0.140111	0.0818228	0.0719827	0.0961486	0.0956554	0.111428	0.133448	0.125522	0.116383	0.120962	0.0906778	0.0854577	0.0858295	0.170847	0.0365164	0.0341497	0.026284	0.0403412	0.0501997	0.046706	0.0302946	0.0126854	0.0245861	0.06859	0.0381979	0.0374569	0.0328745	0.046647	0.0345743	0.0295275	0.0154899	0.0303595	0.025526	0.0416339	3.136466
663	-15805.99	-15819.52	13.53559	0.124283	0.106592	0.0833881	0.125788	0.088066	0.0806791	0.129086	0.0698011	0.108459	0.140111	0.0818228	0.0719827	0.0961486	0.0956554	0.111428	0.133448	0.125522	0.116383	0.120962	0.0906778	0.0854577	0.0858295	0.170847	0.0365164	0.0322617	0.026284	0.0360269	0.0501997	0.046706	0.0302946	0.0126854	0.0230009	0.06859	0.0381979	0.0374569	0.0328745	0.033017	0.0563276	0.0337691	0.0137	0.0303595	0.025526	0.0291357	3.135349
664	-15801.15	-15814.01	12.8603	0.124283	0.106592	0.0833881	0.125788	0.113896	0.0806791	0.123891	0.0698011	0.108459	0.140111	0.0818228	0.0851163	0.0961486	0.0873688	0.111428	0.145946	0.125522	0.116383	0.120962	0.0850064	0.0854577	0.0858295	0.170847	0.0417401	0.0322617	0.026284	0.0360269	0.0553717	0.046706	0.0302946	0.0126854	0.0292619	0.06859	0.0381979	0.0405938	0.0328745	0.034967	0.0563276	0.0337691	0.0137	0.0303595	0.025526	0.042612	3.202877
665	-15798.99	-15811.24	12.24637	0.124283	0.106592	0.0833881	0.101027	0.12996	0.0806791	0.140183	0.0698011	0.108459	0.157276	0.0818228	0.0851163	0.0961486	0.0873688	0.111428	0.145946	0.131332	0.116383	0.120962	0.0724072	0.115347	0.0858295	0.156779	0.0417401	0.0322617	0.0378666	0.0360269	0.0553717	0.046706	0.0302946	0.0198518	0.0292619	0.0765305	0.0318769	0.0405938	0.0328745	0.034967	0.0563276	0.0279865	0.017207	0.0398676	0.025526	0.042612	3.264271
666	-15801.67	-15814.99	13.32784	0.118411	0.121208	0.0854192	0.101027	0.0983677	0.0791526	0.140183	0.0698011	0.108459	0.157276	0.0818228	0.0851163	0.109947	0.0873688	0.111428	0.12648	0.131332	0.101166	0.097193	0.0720405	0.115347	0.0858295	0.156779	0.0417401	0.0253589	0.0378666	0.0327234	0.0561684	0.046706	0.0302946	0.0198518	0.0126532	0.0703306	0.0318769	0.0405938	0.0328745	0.034967	0.0485763	0.0279865	0.017207	0.0398676	0.0159285	0.0513971	3.156124
667	-15798.75	-15811.38	12.63443	0.118411	0.126352	0.0854192	0.101027	0.119222	0.0791526	0.140183	0.0925913	0.108459	0.157276	0.0793152	0.0851163	0.109947	0.0873688	0.0992892	0.12648	0.131332	0.101166	0.135449	0.0777946	0.0965315	0.0858295	0.152689	0.0417401	0.0253589	0.0378666	0.0327234	0.0561684	0.046706	0.0168457	0.0198518	0.0138199	0.0703306	0.0452474	0.0405938	0.0328745	0.034967	0.0485763	0.0279865	0.017207	0.0398676	0.0289347	0.0513971	3.225465
668	-15809.58	-15821.3	11.72243	0.133618	0.126352	0.10422	0.10423	0.119222	0.0791526	0.150052	0.0666896	0.108459	0.157276	0.0793152	0.0851163	0.108858	0.0873688	0.0992892	0.12648	0.131332	0.0826182	0.135449	0.0777946	0.117255	0.0858295	0.182721	0.0417401	0.020761	0.0378666	0.0327234	0.0498793	0.0603171	0.018706	0.0348308	0.0299955	0.0703306	0.0452474	0.0478734	0.027172	0.034967	0.0485763	0.0279865	0.017207	0.0324907	0.0289347	0.0603606	3.316665
669	-15807.29	-15818.49	11.20276	0.133618	0.115515	0.10422	0.10423	0.119222	0.0791526	0.150052	0.0703116	0.101168	0.157276	0.0793152	0.0851163	0.108858	0.0873688	0.0992892	0.125392	0.131332	0.128237	0.135449	0.0777946	0.117255	0.0912331	0.182721	0.0417401	0.0165826	0.0378666	0.0469336	0.0498793	0.0603171	0.018706	0.0348308	0.0299955	0.0703306	0.0452474	0.0587808	0.0319296	0.0320362	0.0547636	0.0279865	0.017207	0.0200754	0.0289347	0.0603606	3.368632
670	-15807.95	-15820.23	12.2799	0.138676	0.0944274	0.0896793	0.108419	0.119222	0.0791526	0.150052	0.0703116	0.101168	0.17298	0.0662117	0.0851163	0.0804842	0.0873688	0.0992892	0.144224	0.131332	0.128237	0.135449	0.0777946	0.101558	0.0880078	0.17208	0.0417401	0.0165826	0.0288122	0.0319373	0.0498793	0.0603171	0.018706	0.0348308	0.0124734	0.0733387	0.0452474	0.0587808	0.0319296	0.0320362	0.0582711	0.0279865	0.016868	0.0317278	0.0284924	0.0397188	3.260918
671	-15806.99	-15818.62	11.62566	0.149837	0.0944274	0.0896793	0.118767	0.102287	0.0791526	0.150052	0.0730132	0.0833432	0.17298	0.0823985	0.0851163	0.101954	0.0873688	0.0992892	0.144224	0.131332	0.128237	0.146113	0.0777946	0.10206	0.0880078	0.17208	0.0417401	0.0211772	0.0400217	0.0319373	0.0498793	0.0603171	0.018706	0.0348308	0.0189071	0.0733387	0.0452474	0.0587808	0.0319296	0.0343118	0.0582711	0.0279865	0.016868	0.0317278	0.0284924	0.042357	3.326342
672	-15807.75	-15819.14	11.39373	0.149837	0.103537	0.0896793	0.118767	0.102287	0.0791526	0.146561	0.0935438	0.0833432	0.181478	0.0969355	0.0851163	0.101954	0.0873688	0.111639	0.144224	0.131332	0.128237	0.115871	0.0777946	0.0789852	0.0880078	0.17208	0.0417401	0.0211772	0.0400217	0.041056	0.0498793	0.0603171	0.018706	0.0348308	0.00803413	0.0733387	0.0452474	0.0587808	0.0383765	0.0343118	0.0582711	0.0319193	0.016868	0.0317278	0.0284924	0.0487071	3.349535
673	-15810.18	-15823.35	13.17358	0.111459	0.0878558	0.0896793	0.109965	0.102287	0.0791526	0.146561	0.0935438	0.0924834	0.152178	0.0969355	0.0851163	0.101954	0.0873688	0.114804	0.116134	0.122484	0.128237	0.115871	0.0777946	0.0789852	0.0880078	0.135296	0.0231022	0.0211772	0.0400217	0.0424821	0.0498793	0.047302	0.018706	0.0457731	0.00803413	0.0733387	0.0452474	0.0587808	0.0383765	0.0343118	0.0524119	0.0319193	0.0190644	0.0317278	0.0270336	0.0487071	3.17155
674	-15804.99	-15816.93	11.93308	0.131766	0.0878558	0.0896793	0.109965	0.116637	0.0841214	0.150552	0.0776022	0.0924834	0.18084	0.0969355	0.0851163	0.101954	0.122148	0.120522	0.147594	0.122484	0.128237	0.115871	0.0777946	0.0789852	0.0880078	0.148312	0.0333152	0.0211772	0.0400217	0.0424821	0.0498793	0.047302	0.018706	0.0381941	0.0228957	0.0733387	0.0452474	0.0401137	0.0383765	0.0384637	0.0321699	0.0319193	0.0190644	0.0317278	0.0270336	0.0487071	3.2956
675	-15808.77	-15820.59	11.8192	0.131766	0.0878558	0.0896793	0.109965	0.13198	0.0841214	0.135305	0.0776022	0.106308	0.18084	0.0969355	0.0851163	0.101954	0.122148	0.120522	0.119168	0.122484	0.128237	0.115871	0.0777946	0.0809775	0.0880078	0.148312	0.057522	0.0199738	0.0207518	0.0424821	0.0573203	0.0390352	0.018706	0.0381941	0.013776	0.0792727	0.0452474	0.0603722	0.0383765	0.0215194	0.0509857	0.0339698	0.0190644	0.0317278	0.0270336	0.0487071	3.306988
676	-15802.92	-15814.73	11.81818	0.131645	0.113732	0.0896793	0.109965	0.13198	0.0841214	0.135305	0.0776022	0.10573	0.18084	0.0779268	0.0851163	0.101954	0.122148	0.105122	0.119168	0.122484	0.128237	0.115871	0.0777946	0.0885283	0.0880078	0.148312	0.057522	0.0199738	0.0375808	0.0424821	0.0573203	0.0390352	0.018706	0.0160935	0.013776	0.0863263	0.0452474	0.0603722	0.0383765	0.0215194	0.0509857	0.0339698	0.0190644	0.0317278	0.0270336	0.0487071	3.30709
677	-15810.37	-15822.07	11.69172	0.127508	0.113732	0.0896793	0.100924	0.098544	0.0739715	0.135305	0.0776022	0.10573	0.178798	0.0779268	0.0851163	0.101954	0.128747	0.134784	0.125996	0.157295	0.113989	0.132873	0.0777946	0.0885283	0.0880078	0.167789	0.057522	0.0199738	0.0375808	0.0444185	0.0573203	0.0390352	0.018706	0.0160935	0.013776	0.0925975	0.0452474	0.0603722	0.0232629	0.0215194	0.032543	0.0339698	0.0190644	0.0317278	0.0237042	0.0487071	3.319736
678	-15805.72	-15817.71	11.9891	0.127508	0.106113	0.0896793	0.100924	0.098544	0.0739715	0.135305	0.0928052	0.10573	0.178798	0.0779268	0.0851163	0.101954	0.128747	0.134784	0.125996	0.157295	0.113989	0.132873	0.0777946	0.0949197	0.0786338	0.167789	0.0387114	0.0199738	0.0375808	0.0444185	0.0471611	0.0385074	0.018706	0.0160935	0.0220342	0.0889874	0.0452474	0.0409114	0.0225705	0.0215194	0.028858	0.0339698	0.0334134	0.0317278	0.0237042	0.0487071	3.289998
679	-15804.95	-15816.42	11.47053	0.127508	0.106113	0.0896793	0.101065	0.11107	0.0739715	0.135305	0.0928052	0.117271	0.180804	0.0779268	0.0816181	0.101954	0.118657	0.11941	0.155279	0.157295	0.113989	0.127412	0.0884881	0.0949197	0.0786338	0.167789	0.0404846	0.0199738	0.0390796	0.0444185	0.0471611	0.0385074	0.018706	0.0160935	0.0220342	0.0889874	0.0341606	0.0409114	0.0225705	0.0332182	0.0487146	0.0339698	0.0188109	0.0317278	0.0237042	0.0596573	3.341855
680	-15807.13	-15818.81	11.67566	0.127747	0.106113	0.0940755	0.101065	0.11107	0.0739715	0.135305	0.0844699	0.110604	0.180804	0.0779268	0.0816181	0.101954	0.118657	0.11941	0.155419	0.157295	0.113989	0.0967651	0.0884881	0.0949197	0.0622435	0.167789	0.0420512	0.0287043	0.0396986	0.0444185	0.0471611	0.0385074	0.0253155	0.0203162	0.0220342	0.0712835	0.0341606	0.052259	0.0196176	0.0332182	0.0487146	0.0339698	0.0390826	0.035769	0.0237042	0.0596573	3.321342
