state	power	likelihood
2615	0.59049	-1425.03
2620	0.59049	-1425.59
2625	0.59049	-1428.8
2630	0.59049	-1425.13
2635	0.59049	-1425.01
2640	0.59049	-1425.75
2645	0.59049	-1425.05
2650	0.59049	-1425.53
2655	0.59049	-1426.13
2660	0.59049	-1425.02
2665	0.59049	-1426.06
2670	0.59049	-1429.95
2675	0.59049	-1427.34
2680	0.59049	-1425.04
2685	0.59049	-1425.02
2690	0.59049	-1427.9
2695	0.59049	-1425.32
2700	0.59049	-1425.33
2705	0.59049	-1425.25
2710	0.59049	-1425.19
2715	0.59049	-1426.06
2720	0.59049	-1425.12
2725	0.59049	-1425.29
2730	0.59049	-1425.96
2735	0.59049	-1426.3
2740	0.59049	-1427.77
2745	0.59049	-1425.06
2750	0.59049	-1427.1
2755	0.59049	-1425.1
2760	0.59049	-1425.03
2765	0.59049	-1425.04
2770	0.59049	-1425.29
2775	0.59049	-1425.03
2780	0.59049	-1425.65
2785	0.59049	-1425.61
2790	0.59049	-1430.54
2795	0.59049	-1425.02
2800	0.59049	-1425.42
2805	0.59049	-1425.44
2810	0.59049	-1426.9
2815	0.59049	-1427.23
2820	0.59049	-1427.48
2825	0.59049	-1425.08
2830	0.59049	-1426.72
2835	0.59049	-1425.22
2840	0.59049	-1425.22
2845	0.59049	-1425.33
2850	0.59049	-1425.36
2855	0.59049	-1425.36
2860	0.59049	-1426.36
2865	0.59049	-1425.02
2870	0.59049	-1432.22
2875	0.59049	-1425.27
2880	0.59049	-1425.12
2885	0.59049	-1425.13
2890	0.59049	-1425.48
2895	0.59049	-1426.19
2900	0.59049	-1425.11
2905	0.59049	-1425.11
2910	0.59049	-1425.65
2915	0.59049	-1425.14
2920	0.59049	-1425.02
2925	0.59049	-1425.42
2930	0.59049	-1425.04
2935	0.59049	-1426.61
2940	0.59049	-1425.77
2945	0.59049	-1425.85
2950	0.59049	-1425.66
2955	0.59049	-1427.45
2960	0.59049	-1425.33
2965	0.59049	-1425.57
2970	0.59049	-1426.29
2975	0.59049	-1425.77
2980	0.59049	-1426.65
2985	0.59049	-1425.01
2990	0.59049	-1425.04
2995	0.59049	-1425.21
3000	0.59049	-1428.98
3005	0.59049	-1425.57
3010	0.59049	-1426.03
3015	0.59049	-1425.07
3020	0.59049	-1425.38
3025	0.59049	-1425.49
3030	0.59049	-1425.36
3035	0.59049	-1425.39
3040	0.59049	-1426.08
3045	0.59049	-1425.67
3050	0.59049	-1425.09
3055	0.59049	-1425.23
3060	0.59049	-1425.01
3065	0.59049	-1426.02
3070	0.59049	-1425.83
3075	0.59049	-1425.04
3080	0.59049	-1426.98
3085	0.59049	-1427.8
3090	0.59049	-1425.09
3095	0.59049	-1425.3
3100	0.59049	-1425.04
3105	0.59049	-1426.58
3110	0.59049	-1425.44
3115	0.59049	-1425.27
3120	0.59049	-1425.01
3125	0.59049	-1430.1
3130	0.59049	-1426.27
3135	0.59049	-1425.18
3140	0.59049	-1425.01
3145	0.59049	-1425.71
3150	0.59049	-1425.53
3155	0.59049	-1428.16
3160	0.59049	-1426.81
3165	0.59049	-1425.41
3170	0.59049	-1425.22
3175	0.59049	-1425.5
3180	0.59049	-1426.15
3185	0.59049	-1425.33
3190	0.59049	-1425.72
3195	0.59049	-1425.62
3200	0.59049	-1425.8
3205	0.59049	-1425.77
3210	0.59049	-1425.01
3215	0.59049	-1425.03
3220	0.59049	-1425.19
3225	0.59049	-1425.01
3230	0.59049	-1425.01
3235	0.59049	-1425.01
3240	0.59049	-1425.03
3245	0.59049	-1425.31
3250	0.59049	-1425.3
3255	0.59049	-1425.07
3260	0.59049	-1425.05
3265	0.59049	-1425.13
3270	0.59049	-1425.88
3275	0.59049	-1428.63
3280	0.59049	-1425.49
3285	0.59049	-1425.16
3290	0.59049	-1425.07
3295	0.59049	-1425.98
3300	0.59049	-1425.09
3305	0.59049	-1425.06
3310	0.59049	-1426.98
3315	0.59049	-1425.28
3320	0.59049	-1425.06
3325	0.59049	-1425.04
3330	0.59049	-1426.45
3335	0.59049	-1425.09
3340	0.59049	-1425.3
3345	0.59049	-1425.8
3350	0.59049	-1425.25
3355	0.59049	-1425.01
3360	0.59049	-1425.01
3365	0.59049	-1425.12
3370	0.59049	-1425.02
3375	0.59049	-1425.72
3380	0.59049	-1425.73
3385	0.59049	-1428.92
3390	0.59049	-1425.83
3395	0.59049	-1425.23
3400	0.59049	-1425.2
3405	0.59049	-1425.35
3410	0.59049	-1425.23
3415	0.59049	-1425.04
3420	0.59049	-1425.11
3425	0.59049	-1425.04
3430	0.59049	-1426.02
3435	0.59049	-1425.97
3440	0.59049	-1425.64
3445	0.59049	-1425.05
3450	0.59049	-1425.05
3455	0.59049	-1425.04
3460	0.59049	-1425.07
3465	0.59049	-1425.8
3470	0.59049	-1425.73
3475	0.59049	-1425.01
3480	0.59049	-1425.52
3485	0.59049	-1425.05
3490	0.59049	-1425.05
3495	0.59049	-1425.05
3500	0.59049	-1425.43
3505	0.59049	-1425.03
3510	0.59049	-1425.12
3515	0.59049	-1425.41
3520	0.59049	-1425.04
3525	0.59049	-1427.49
3530	0.59049	-1428.74
3535	0.59049	-1425.09
3540	0.59049	-1426.39
3545	0.59049	-1425.01
3550	0.59049	-1426.25
3555	0.59049	-1425.02
3560	0.59049	-1425.14
3565	0.59049	-1425.05
3570	0.59049	-1425.35
3575	0.59049	-1425.58
3580	0.59049	-1425.01
3585	0.59049	-1426.2
3590	0.59049	-1426.53
3595	0.59049	-1425.01
3600	0.59049	-1425.42
3605	0.59049	-1425.74
3610	0.59049	-1426.62
3615	0.59049	-1425.08
3620	0.59049	-1425.16
3625	0.59049	-1425.25
3630	0.59049	-1425.97
3635	0.59049	-1425.03
3640	0.59049	-1425.53
3645	0.59049	-1425.18
3650	0.59049	-1427.01
3655	0.59049	-1425.03
3660	0.59049	-1426.29
3665	0.59049	-1425.36
3670	0.59049	-1425.18
3675	0.59049	-1425.42
3680	0.59049	-1425.39
3685	0.59049	-1425.3
3690	0.59049	-1425.04
3695	0.59049	-1426.48
3700	0.59049	-1425.19
3705	0.59049	-1425.56
3710	0.59049	-1425.06
3715	0.59049	-1425.39
3720	0.59049	-1425.06
3725	0.59049	-1425.34
3730	0.59049	-1425.14
3735	0.59049	-1426.26
3740	0.59049	-1427.21
3745	0.59049	-1425.75
3750	0.59049	-1425.99
3755	0.59049	-1427.73
3760	0.59049	-1426.06
3765	0.59049	-1425.05
3770	0.59049	-1426.02
3775	0.59049	-1425.84
3780	0.59049	-1425.12
3785	0.59049	-1425.18
3790	0.59049	-1425.03
3795	0.59049	-1427.36
3800	0.59049	-1430.21
3805	0.59049	-1425.13
3810	0.59049	-1425.01
3815	0.59049	-1425.46
3820	0.59049	-1425.01
3825	0.59049	-1425.01
3830	0.59049	-1425.01
3835	0.59049	-1425.21
3840	0.59049	-1426.71
3845	0.59049	-1425.88
3850	0.59049	-1429.37
3855	0.59049	-1425.2
3860	0.59049	-1425.54
3865	0.59049	-1425.14
3870	0.59049	-1425.18
3875	0.59049	-1425.14
3880	0.59049	-1425.02
3885	0.59049	-1425.26
3890	0.59049	-1425.08
3895	0.59049	-1425.61
3900	0.59049	-1425.03
3905	0.59049	-1425.05
3910	0.59049	-1425.05
3915	0.59049	-1425.61
3920	0.59049	-1425.09
3925	0.59049	-1425.04
3930	0.59049	-1425.89
3935	0.59049	-1425.19
3940	0.59049	-1426.88
3945	0.59049	-1425.02
3950	0.59049	-1425.2
3955	0.59049	-1428.55
3960	0.59049	-1425.7
3965	0.59049	-1425.07
3970	0.59049	-1425.38
3975	0.59049	-1426.66
3980	0.59049	-1425.16
3985	0.59049	-1425.85
3990	0.59049	-1426.6
3995	0.59049	-1426.4
4000	0.59049	-1425.59
4005	0.59049	-1425.48
4010	0.59049	-1425.01
4015	0.59049	-1425.33
4020	0.59049	-1425.05
4025	0.59049	-1426.24
4030	0.59049	-1425.39
4035	0.59049	-1426.17
4040	0.59049	-1425.67
4045	0.59049	-1425.32
4050	0.59049	-1425.32
4055	0.59049	-1426.08
4060	0.59049	-1428.62
4065	0.59049	-1429.53
4070	0.59049	-1425.76
4075	0.59049	-1425.24
4080	0.59049	-1425.02
4085	0.59049	-1425.07
4090	0.59049	-1425.02
4095	0.59049	-1427.08
4100	0.59049	-1425.19
4105	0.59049	-1425.11
4110	0.59049	-1425.22
4115	0.59049	-1426.28
4120	0.59049	-1425.01
4125	0.59049	-1425.25
4130	0.59049	-1425.13
4135	0.59049	-1425.14
4140	0.59049	-1426.02
4145	0.59049	-1425.04
4150	0.59049	-1425.3
4155	0.59049	-1425.3
4160	0.59049	-1425.37
4165	0.59049	-1425.06
4170	0.59049	-1425.06
4175	0.59049	-1425.08
4180	0.59049	-1425.05
4185	0.59049	-1426
4190	0.59049	-1425.03
4195	0.59049	-1425.03
4200	0.59049	-1425.12
4205	0.59049	-1426.3
4210	0.59049	-1425.3
4215	0.59049	-1425.18
4220	0.59049	-1425.01
4225	0.59049	-1425.34
4230	0.59049	-1425.88
4235	0.59049	-1426.29
4240	0.59049	-1426.78
4245	0.59049	-1425.08
4250	0.59049	-1426.65
4255	0.59049	-1427.19
4260	0.59049	-1425.75
4265	0.59049	-1425.09
4270	0.59049	-1426.61
4275	0.59049	-1426.84
4280	0.59049	-1428.55
4285	0.59049	-1425.28
4290	0.59049	-1425.08
4295	0.59049	-1425.02
4300	0.59049	-1425.13
4305	0.59049	-1425.01
4310	0.59049	-1425.01
4315	0.59049	-1425.5
4320	0.59049	-1425.24
4325	0.59049	-1428.14
4330	0.59049	-1425.27
4335	0.59049	-1427.5
4340	0.59049	-1425.53
4345	0.59049	-1425.05
4350	0.59049	-1425.04
4355	0.59049	-1425.29
4360	0.59049	-1425.38
4365	0.59049	-1425.31
4370	0.59049	-1425.07
4375	0.59049	-1425.28
4380	0.59049	-1425.14
4385	0.59049	-1425.01
4390	0.59049	-1425.2
4395	0.59049	-1427.57
4400	0.59049	-1425.41
4405	0.59049	-1425.79
4410	0.59049	-1426.12
4415	0.59049	-1425.38
4420	0.59049	-1425.22
4425	0.59049	-1425.52
4430	0.59049	-1425.21
4435	0.59049	-1425.25
4440	0.59049	-1425.52
4445	0.59049	-1425.04
4450	0.59049	-1425.07
4455	0.59049	-1426.07
4460	0.59049	-1425.35
4465	0.59049	-1425.1
4470	0.59049	-1425.02
4475	0.59049	-1427.66
4480	0.59049	-1425.28
4485	0.59049	-1425.01
4490	0.59049	-1426.02
4495	0.59049	-1425.03
4500	0.59049	-1425.03
4505	0.59049	-1426.26
4510	0.59049	-1425.05
4515	0.59049	-1427.02
4520	0.59049	-1425.02
4525	0.59049	-1430.18
4530	0.59049	-1425.09
4535	0.59049	-1426.91
4540	0.59049	-1425.02
4545	0.59049	-1425.02
4550	0.59049	-1426.02
4555	0.59049	-1425.44
4560	0.59049	-1425.44
4565	0.59049	-1425.05
4570	0.59049	-1425.05
4575	0.59049	-1426.8
4580	0.59049	-1425.06
4585	0.59049	-1425.05
4590	0.59049	-1426.48
4595	0.59049	-1425.69
4600	0.59049	-1425.36
4605	0.59049	-1426.04
4610	0.59049	-1426.3
4615	0.59049	-1425.05
4620	0.59049	-1426.14
4625	0.59049	-1425.05
4630	0.59049	-1425.31
4635	0.59049	-1426.33
4640	0.59049	-1425.92
4645	0.59049	-1425.64
4650	0.59049	-1426.93
4655	0.59049	-1425.11
4660	0.59049	-1425.11
4665	0.59049	-1425.17
4670	0.59049	-1425.29
4675	0.59049	-1425.22
4680	0.59049	-1425.38
4685	0.59049	-1426.8
4690	0.59049	-1428.85
4695	0.59049	-1425.01
4700	0.59049	-1425.01
4705	0.59049	-1429.51
4710	0.59049	-1425.76
4715	0.59049	-1425.03
4720	0.59049	-1427.49
4725	0.59049	-1425.63
4730	0.59049	-1426.49
4735	0.59049	-1427.88
4740	0.59049	-1426.37
4745	0.59049	-1425.02
4750	0.59049	-1425.95
4755	0.59049	-1426
4760	0.59049	-1425.52
4765	0.59049	-1426.09
4770	0.59049	-1425.34
4775	0.59049	-1426.16
4780	0.59049	-1427.7
4785	0.59049	-1425.28
4790	0.59049	-1426.68
4795	0.59049	-1425.09
4800	0.59049	-1425.95
4805	0.59049	-1425.43
4810	0.59049	-1425.06
4815	0.59049	-1425.02
4820	0.59049	-1425.2
4825	0.59049	-1425.71
4830	0.59049	-1425.05
4835	0.59049	-1426.47
4840	0.59049	-1427.03
4845	0.59049	-1425.02
4850	0.59049	-1425.09
4855	0.59049	-1425.59
4860	0.59049	-1425.59
4865	0.59049	-1427.04
4870	0.59049	-1425.14
4875	0.59049	-1425.87
4880	0.59049	-1426.37
4885	0.59049	-1425.66
4890	0.59049	-1425.1
4895	0.59049	-1426.01
4900	0.59049	-1426.2
4905	0.59049	-1425.02
4910	0.59049	-1425.02
4915	0.59049	-1426.25
4920	0.59049	-1426.89
4925	0.59049	-1425.38
4930	0.59049	-1425.53
4935	0.59049	-1426.89
4940	0.59049	-1429.43
4945	0.59049	-1425.74
4950	0.59049	-1425.24
4955	0.59049	-1425.27
4960	0.59049	-1426.6
4965	0.59049	-1425.06
4970	0.59049	-1425.07
4975	0.59049	-1425.07
4980	0.59049	-1425.89
4985	0.59049	-1425.46
4990	0.59049	-1428.2
4995	0.59049	-1425.02
5000	0.59049	-1425.6
