state	power	likelihood
1255	0.773781	-1425.31
1260	0.773781	-1425.01
1265	0.773781	-1425.32
1270	0.773781	-1426.35
1275	0.773781	-1425.35
1280	0.773781	-1426.1
1285	0.773781	-1425.04
1290	0.773781	-1425.44
1295	0.773781	-1425.54
1300	0.773781	-1425.59
1305	0.773781	-1425.04
1310	0.773781	-1425.03
1315	0.773781	-1425.03
1320	0.773781	-1425.03
1325	0.773781	-1425.05
1330	0.773781	-1425.55
1335	0.773781	-1425.19
1340	0.773781	-1425.4
1345	0.773781	-1426.01
1350	0.773781	-1426.29
1355	0.773781	-1425.75
1360	0.773781	-1425.75
1365	0.773781	-1426.04
1370	0.773781	-1425.29
1375	0.773781	-1425.74
1380	0.773781	-1425.27
1385	0.773781	-1426.02
1390	0.773781	-1425.15
1395	0.773781	-1427.33
1400	0.773781	-1426.23
1405	0.773781	-1425.06
1410	0.773781	-1425.38
1415	0.773781	-1425.38
1420	0.773781	-1425.58
1425	0.773781	-1425.19
1430	0.773781	-1425.15
1435	0.773781	-1425.95
1440	0.773781	-1427.3
1445	0.773781	-1425.18
1450	0.773781	-1425.93
1455	0.773781	-1426.03
1460	0.773781	-1426.23
1465	0.773781	-1426.07
1470	0.773781	-1425.08
1475	0.773781	-1425.08
1480	0.773781	-1425.08
1485	0.773781	-1425.3
1490	0.773781	-1426.86
1495	0.773781	-1425.45
1500	0.773781	-1428.36
1505	0.773781	-1425.2
1510	0.773781	-1425.11
1515	0.773781	-1425.11
1520	0.773781	-1425.11
1525	0.773781	-1426.17
1530	0.773781	-1426.22
1535	0.773781	-1426.22
1540	0.773781	-1426.08
1545	0.773781	-1425.04
1550	0.773781	-1425.07
1555	0.773781	-1425.23
1560	0.773781	-1425.05
1565	0.773781	-1425.06
1570	0.773781	-1425.06
1575	0.773781	-1426.5
1580	0.773781	-1425.02
1585	0.773781	-1425.12
1590	0.773781	-1428.89
1595	0.773781	-1425.04
1600	0.773781	-1425.11
1605	0.773781	-1425.05
1610	0.773781	-1425.05
1615	0.773781	-1425.08
1620	0.773781	-1426.51
1625	0.773781	-1425.66
1630	0.773781	-1425.01
1635	0.773781	-1425.5
1640	0.773781	-1426.15
1645	0.773781	-1425.23
1650	0.773781	-1425.39
1655	0.773781	-1425.47
1660	0.773781	-1425.47
1665	0.773781	-1425.19
1670	0.773781	-1425.04
1675	0.773781	-1425.04
