state	power	likelihood
1255	0.03125	-1425.32
1260	0.03125	-1455.21
1265	0.03125	-1427.54
1270	0.03125	-1437.04
1275	0.03125	-1444.26
1280	0.03125	-1459.12
1285	0.03125	-1425.07
1290	0.03125	-1425.58
1295	0.03125	-1457.24
1300	0.03125	-1446.48
1305	0.03125	-1435.22
1310	0.03125	-1435.06
1315	0.03125	-1426.2
1320	0.03125	-1476.18
1325	0.03125	-1430.4
1330	0.03125	-1425.05
1335	0.03125	-1425.71
1340	0.03125	-1428.47
1345	0.03125	-1427.08
1350	0.03125	-1425.36
1355	0.03125	-1458.28
1360	0.03125	-1441.26
1365	0.03125	-1425.08
1370	0.03125	-1476.91
1375	0.03125	-1439.37
1380	0.03125	-1431.72
1385	0.03125	-1439.31
1390	0.03125	-1442.71
1395	0.03125	-1436.47
1400	0.03125	-1436.47
1405	0.03125	-1436.78
1410	0.03125	-1429.8
1415	0.03125	-1454.99
1420	0.03125	-1454.8
1425	0.03125	-1432.81
1430	0.03125	-1427.31
1435	0.03125	-1446.04
1440	0.03125	-1426.35
1445	0.03125	-1431.99
1450	0.03125	-1431.99
1455	0.03125	-1447.45
1460	0.03125	-1427.43
1465	0.03125	-1429.72
1470	0.03125	-1425.49
1475	0.03125	-1425.85
1480	0.03125	-1425.01
1485	0.03125	-1528.4
1490	0.03125	-1425.78
1495	0.03125	-1433.31
1500	0.03125	-1459.83
1505	0.03125	-1435.28
1510	0.03125	-1453.02
1515	0.03125	-1437.49
1520	0.03125	-1445.85
1525	0.03125	-1426.94
1530	0.03125	-1425.14
1535	0.03125	-1425.14
1540	0.03125	-1429.6
1545	0.03125	-1429.6
1550	0.03125	-1425.68
1555	0.03125	-1429.01
1560	0.03125	-1458.53
1565	0.03125	-1436.23
1570	0.03125	-1425.17
1575	0.03125	-1426.93
1580	0.03125	-1425.35
1585	0.03125	-1467.26
1590	0.03125	-1464.35
1595	0.03125	-1458.24
1600	0.03125	-1435.13
1605	0.03125	-1440.19
1610	0.03125	-1425.19
1615	0.03125	-1427.63
1620	0.03125	-1519.24
1625	0.03125	-1432.35
1630	0.03125	-1427.47
1635	0.03125	-1429.28
1640	0.03125	-1425.3
1645	0.03125	-1503.38
1650	0.03125	-1426.46
1655	0.03125	-1449.11
1660	0.03125	-1425.7
1665	0.03125	-1425.7
1670	0.03125	-1425.4
1675	0.03125	-1431.98
1680	0.03125	-1447.29
1685	0.03125	-1443.82
1690	0.03125	-1452.69
1695	0.03125	-1435.2
1700	0.03125	-1426.1
1705	0.03125	-1431.24
1710	0.03125	-1426.36
1715	0.03125	-1481.61
1720	0.03125	-1453.01
1725	0.03125	-1434.92
1730	0.03125	-1434.91
1735	0.03125	-1432.18
1740	0.03125	-1425.57
1745	0.03125	-1431.67
1750	0.03125	-1431.99
1755	0.03125	-1430.48
1760	0.03125	-1432.83
1765	0.03125	-1432.83
1770	0.03125	-1511.84
1775	0.03125	-1428.8
1780	0.03125	-1470.25
1785	0.03125	-1425.61
1790	0.03125	-1425.61
1795	0.03125	-1448.43
1800	0.03125	-1429.53
1805	0.03125	-1429.53
1810	0.03125	-1437.26
1815	0.03125	-1455.33
1820	0.03125	-1459.1
1825	0.03125	-1458.84
1830	0.03125	-1425.06
1835	0.03125	-1427.72
1840	0.03125	-1433.75
1845	0.03125	-1455.87
1850	0.03125	-1429.99
1855	0.03125	-1437.83
1860	0.03125	-1427.36
1865	0.03125	-1425.7
1870	0.03125	-1445.09
1875	0.03125	-1440.13
1880	0.03125	-1431.15
1885	0.03125	-1440.4
1890	0.03125	-1427.76
1895	0.03125	-1427.76
1900	0.03125	-1443.82
1905	0.03125	-1437.39
1910	0.03125	-1451.52
1915	0.03125	-1459.28
1920	0.03125	-1427.36
1925	0.03125	-1428.87
1930	0.03125	-1429.43
1935	0.03125	-1489.78
1940	0.03125	-1428.22
1945	0.03125	-1430.07
1950	0.03125	-1426.07
1955	0.03125	-1428.77
1960	0.03125	-1445.1
1965	0.03125	-1426.55
1970	0.03125	-1440.85
1975	0.03125	-1505.15
1980	0.03125	-1463.12
1985	0.03125	-1428.37
1990	0.03125	-1438.84
1995	0.03125	-1432.75
2000	0.03125	-1429.23
2005	0.03125	-1429.95
2010	0.03125	-1469.22
2015	0.03125	-1425.29
2020	0.03125	-1437.26
2025	0.03125	-1656.3
2030	0.03125	-1438.68
2035	0.03125	-1425.04
2040	0.03125	-1433.27
2045	0.03125	-1426.49
2050	0.03125	-1428.53
2055	0.03125	-1447.19
2060	0.03125	-1425.31
2065	0.03125	-1427.61
2070	0.03125	-1437.15
2075	0.03125	-1468.54
2080	0.03125	-1446.48
2085	0.03125	-1457.96
2090	0.03125	-1452.81
2095	0.03125	-1513.5
2100	0.03125	-1425.11
2105	0.03125	-1453.79
2110	0.03125	-1425.26
2115	0.03125	-1442.94
2120	0.03125	-1454.17
2125	0.03125	-1431.14
2130	0.03125	-1425.2
2135	0.03125	-1425.01
2140	0.03125	-1433.22
2145	0.03125	-1432.22
2150	0.03125	-1491.46
2155	0.03125	-1438.87
2160	0.03125	-1440.22
2165	0.03125	-1441.17
2170	0.03125	-1451.5
2175	0.03125	-1451.5
2180	0.03125	-1425.37
2185	0.03125	-1436.13
2190	0.03125	-1425.39
2195	0.03125	-1425.17
2200	0.03125	-1428.88
2205	0.03125	-1436.84
2210	0.03125	-1425.2
2215	0.03125	-1437.9
2220	0.03125	-1426.77
2225	0.03125	-1426.77
2230	0.03125	-1426.65
2235	0.03125	-1425.18
2240	0.03125	-1442.09
2245	0.03125	-1440.5
2250	0.03125	-1425.27
2255	0.03125	-1490.04
2260	0.03125	-1437.61
2265	0.03125	-1426.73
2270	0.03125	-1468.45
2275	0.03125	-1463.73
2280	0.03125	-1446.9
2285	0.03125	-1425.12
2290	0.03125	-1432.34
2295	0.03125	-1425.43
2300	0.03125	-1433.03
2305	0.03125	-1441.29
2310	0.03125	-1431.54
2315	0.03125	-1494.51
2320	0.03125	-1425.01
2325	0.03125	-1427.32
2330	0.03125	-1425.18
2335	0.03125	-1498.97
2340	0.03125	-1434.4
2345	0.03125	-1434.97
2350	0.03125	-1425.6
2355	0.03125	-1516.86
2360	0.03125	-1495.55
2365	0.03125	-1495.31
2370	0.03125	-1426.27
2375	0.03125	-1439.76
2380	0.03125	-1438.39
