state	power	likelihood
1255	0.07776	-1448.62
1260	0.07776	-1426.04
1265	0.07776	-1426.24
1270	0.07776	-1427.73
1275	0.07776	-1427.13
1280	0.07776	-1427.41
1285	0.07776	-1425.41
1290	0.07776	-1428.08
1295	0.07776	-1426.48
1300	0.07776	-1426.48
1305	0.07776	-1425.29
1310	0.07776	-1426.24
1315	0.07776	-1425.23
1320	0.07776	-1425.91
1325	0.07776	-1434.44
1330	0.07776	-1442.4
1335	0.07776	-1425.49
1340	0.07776	-1425.95
1345	0.07776	-1431.91
1350	0.07776	-1425.02
1355	0.07776	-1425.22
1360	0.07776	-1433.76
1365	0.07776	-1445.72
1370	0.07776	-1427.69
1375	0.07776	-1426.33
1380	0.07776	-1441.36
1385	0.07776	-1440.83
1390	0.07776	-1429.32
1395	0.07776	-1431.47
1400	0.07776	-1439.64
1405	0.07776	-1442.91
1410	0.07776	-1445.5
1415	0.07776	-1425.09
1420	0.07776	-1438.95
1425	0.07776	-1427.33
1430	0.07776	-1429.34
1435	0.07776	-1429.34
1440	0.07776	-1425.17
1445	0.07776	-1463.11
1450	0.07776	-1428.02
1455	0.07776	-1425.02
1460	0.07776	-1433.23
1465	0.07776	-1434.15
1470	0.07776	-1432.9
1475	0.07776	-1425.77
1480	0.07776	-1435.62
1485	0.07776	-1431.55
1490	0.07776	-1425.31
1495	0.07776	-1433.08
1500	0.07776	-1425.14
1505	0.07776	-1434.45
1510	0.07776	-1521.74
1515	0.07776	-1425.4
1520	0.07776	-1425.26
1525	0.07776	-1425.09
1530	0.07776	-1431.05
1535	0.07776	-1457
1540	0.07776	-1427.08
1545	0.07776	-1439.43
1550	0.07776	-1425.34
1555	0.07776	-1425.37
1560	0.07776	-1425.02
1565	0.07776	-1425.08
1570	0.07776	-1428.97
1575	0.07776	-1428.79
1580	0.07776	-1426.15
1585	0.07776	-1425.19
1590	0.07776	-1426.16
1595	0.07776	-1426.16
1600	0.07776	-1425.92
1605	0.07776	-1432.16
1610	0.07776	-1432.16
1615	0.07776	-1429.23
1620	0.07776	-1444.1
1625	0.07776	-1428.69
1630	0.07776	-1428.15
1635	0.07776	-1430.35
1640	0.07776	-1427.97
1645	0.07776	-1429.66
1650	0.07776	-1429.66
1655	0.07776	-1425.31
1660	0.07776	-1440.72
1665	0.07776	-1486.52
1670	0.07776	-1450.07
1675	0.07776	-1462.14
1680	0.07776	-1425.02
1685	0.07776	-1425.5
1690	0.07776	-1427.58
1695	0.07776	-1452.83
1700	0.07776	-1426.07
1705	0.07776	-1434.26
1710	0.07776	-1430.15
1715	0.07776	-1425.45
1720	0.07776	-1425.45
1725	0.07776	-1425.01
1730	0.07776	-1425.13
1735	0.07776	-1428.03
1740	0.07776	-1429.52
1745	0.07776	-1428.57
1750	0.07776	-1426.55
1755	0.07776	-1441.47
1760	0.07776	-1426.16
1765	0.07776	-1439.43
1770	0.07776	-1426.06
1775	0.07776	-1426.06
1780	0.07776	-1425.01
1785	0.07776	-1426.07
1790	0.07776	-1429.24
1795	0.07776	-1436.95
1800	0.07776	-1470.59
1805	0.07776	-1432.54
1810	0.07776	-1430.43
1815	0.07776	-1453.05
1820	0.07776	-1428
1825	0.07776	-1425.08
1830	0.07776	-1429.2
1835	0.07776	-1429.2
1840	0.07776	-1425.68
1845	0.07776	-1425.02
1850	0.07776	-1431.99
1855	0.07776	-1428.88
1860	0.07776	-1428.88
1865	0.07776	-1427.61
1870	0.07776	-1425.22
1875	0.07776	-1425.76
1880	0.07776	-1429.55
1885	0.07776	-1425.17
1890	0.07776	-1431.22
1895	0.07776	-1431.22
1900	0.07776	-1454.88
1905	0.07776	-1425.43
1910	0.07776	-1437.77
1915	0.07776	-1427.45
1920	0.07776	-1429.67
1925	0.07776	-1440.76
1930	0.07776	-1425.67
1935	0.07776	-1425.67
1940	0.07776	-1425.07
1945	0.07776	-1428.74
1950	0.07776	-1435.28
1955	0.07776	-1427.18
1960	0.07776	-1427.18
1965	0.07776	-1436.93
1970	0.07776	-1428.84
1975	0.07776	-1427.33
1980	0.07776	-1425.59
1985	0.07776	-1431.03
1990	0.07776	-1425.34
1995	0.07776	-1438.39
2000	0.07776	-1431.95
2005	0.07776	-1430.84
2010	0.07776	-1425.37
2015	0.07776	-1425.85
2020	0.07776	-1426.91
2025	0.07776	-1429.32
2030	0.07776	-1431.99
2035	0.07776	-1442.93
2040	0.07776	-1429.58
2045	0.07776	-1448.72
2050	0.07776	-1428.22
2055	0.07776	-1430.72
2060	0.07776	-1425.02
2065	0.07776	-1429.15
2070	0.07776	-1425.8
2075	0.07776	-1426.4
2080	0.07776	-1431.02
2085	0.07776	-1425.16
2090	0.07776	-1431.67
2095	0.07776	-1452.23
2100	0.07776	-1440.41
2105	0.07776	-1432.67
2110	0.07776	-1426.1
2115	0.07776	-1432.95
2120	0.07776	-1427.69
2125	0.07776	-1444.19
2130	0.07776	-1431.58
2135	0.07776	-1426.18
2140	0.07776	-1425.21
2145	0.07776	-1428.62
2150	0.07776	-1425.02
2155	0.07776	-1425.16
2160	0.07776	-1427.88
2165	0.07776	-1430.19
2170	0.07776	-1428.67
2175	0.07776	-1429.17
2180	0.07776	-1425.22
2185	0.07776	-1425.04
2190	0.07776	-1463.8
2195	0.07776	-1436.78
2200	0.07776	-1425.76
2205	0.07776	-1426.71
2210	0.07776	-1440.43
2215	0.07776	-1447.29
2220	0.07776	-1433.21
2225	0.07776	-1425.03
2230	0.07776	-1433.4
2235	0.07776	-1451.65
2240	0.07776	-1448.65
2245	0.07776	-1427.16
2250	0.07776	-1426.26
2255	0.07776	-1433.21
2260	0.07776	-1426.81
2265	0.07776	-1444.51
2270	0.07776	-1428.37
2275	0.07776	-1436.48
2280	0.07776	-1499.93
2285	0.07776	-1439.63
2290	0.07776	-1428.38
2295	0.07776	-1436.57
2300	0.07776	-1445.65
2305	0.07776	-1435.08
2310	0.07776	-1452.55
2315	0.07776	-1430.32
2320	0.07776	-1431.89
2325	0.07776	-1426.37
2330	0.07776	-1426.94
2335	0.07776	-1441.22
2340	0.07776	-1425.13
2345	0.07776	-1515.64
2350	0.07776	-1427.14
2355	0.07776	-1427.71
2360	0.07776	-1439.32
2365	0.07776	-1427.64
2370	0.07776	-1429.38
2375	0.07776	-1431.09
2380	0.07776	-1432.87
2385	0.07776	-1425.05
2390	0.07776	-1429.27
2395	0.07776	-1425.37
2400	0.07776	-1425.15
2405	0.07776	-1432.04
2410	0.07776	-1439.54
2415	0.07776	-1425.37
2420	0.07776	-1426.28
2425	0.07776	-1425.44
2430	0.07776	-1436.96
2435	0.07776	-1426.16
2440	0.07776	-1435.52
2445	0.07776	-1431.83
2450	0.07776	-1431.62
2455	0.07776	-1430.81
2460	0.07776	-1425.16
2465	0.07776	-1438.71
2470	0.07776	-1431.34
2475	0.07776	-1425.65
2480	0.07776	-1443.75
2485	0.07776	-1425.01
2490	0.07776	-1425.41
2495	0.07776	-1431.42
2500	0.07776	-1443.58
2505	0.07776	-1455.16
2510	0.07776	-1425.01
2515	0.07776	-1445.58
2520	0.07776	-1425.04
2525	0.07776	-1438.53
2530	0.07776	-1438.53
2535	0.07776	-1430.22
2540	0.07776	-1428.03
2545	0.07776	-1436.97
2550	0.07776	-1431.31
2555	0.07776	-1440.65
2560	0.07776	-1428.08
2565	0.07776	-1426.54
2570	0.07776	-1428.63
2575	0.07776	-1425.09
2580	0.07776	-1430.07
2585	0.07776	-1425.07
2590	0.07776	-1430.66
2595	0.07776	-1425.92
2600	0.07776	-1425.82
2605	0.07776	-1426.64
2610	0.07776	-1425.11
2615	0.07776	-1425.01
2620	0.07776	-1426.35
2625	0.07776	-1426.25
2630	0.07776	-1430.31
2635	0.07776	-1425.15
2640	0.07776	-1443.45
2645	0.07776	-1427.1
2650	0.07776	-1436.88
2655	0.07776	-1426.22
2660	0.07776	-1451.78
2665	0.07776	-1426.8
2670	0.07776	-1430.03
2675	0.07776	-1425.64
2680	0.07776	-1477.28
2685	0.07776	-1426.41
2690	0.07776	-1471.48
2695	0.07776	-1427.74
2700	0.07776	-1427.74
2705	0.07776	-1430.82
2710	0.07776	-1456.43
2715	0.07776	-1454.01
2720	0.07776	-1436.19
2725	0.07776	-1437.2
2730	0.07776	-1425.4
2735	0.07776	-1425.07
2740	0.07776	-1425.28
2745	0.07776	-1425.28
2750	0.07776	-1439.01
2755	0.07776	-1425.1
2760	0.07776	-1428.74
2765	0.07776	-1433.48
2770	0.07776	-1425.71
2775	0.07776	-1425.87
2780	0.07776	-1427.91
2785	0.07776	-1427.91
2790	0.07776	-1430.73
2795	0.07776	-1425.02
2800	0.07776	-1426.87
2805	0.07776	-1443.52
2810	0.07776	-1455.22
2815	0.07776	-1444.57
2820	0.07776	-1429.28
2825	0.07776	-1426.31
2830	0.07776	-1435.73
2835	0.07776	-1430.61
2840	0.07776	-1435.71
2845	0.07776	-1425.06
2850	0.07776	-1443.54
2855	0.07776	-1440.54
2860	0.07776	-1431.76
2865	0.07776	-1425.03
2870	0.07776	-1425.29
2875	0.07776	-1433.53
2880	0.07776	-1429.96
2885	0.07776	-1425.03
2890	0.07776	-1429.01
2895	0.07776	-1427.85
2900	0.07776	-1427.88
2905	0.07776	-1450.17
2910	0.07776	-1429.62
2915	0.07776	-1429.34
2920	0.07776	-1430
2925	0.07776	-1425.55
2930	0.07776	-1434.65
2935	0.07776	-1435.62
2940	0.07776	-1428.73
2945	0.07776	-1428.58
2950	0.07776	-1428.58
2955	0.07776	-1426.18
2960	0.07776	-1425.69
2965	0.07776	-1443.1
2970	0.07776	-1427.71
2975	0.07776	-1434.72
2980	0.07776	-1452.62
2985	0.07776	-1425.13
2990	0.07776	-1425.01
2995	0.07776	-1436.39
3000	0.07776	-1425.22
3005	0.07776	-1445.62
3010	0.07776	-1429.03
3015	0.07776	-1427.46
3020	0.07776	-1427.46
3025	0.07776	-1425.82
3030	0.07776	-1425.88
3035	0.07776	-1453.78
3040	0.07776	-1429.14
3045	0.07776	-1425.44
3050	0.07776	-1453.21
3055	0.07776	-1430.49
3060	0.07776	-1425.41
3065	0.07776	-1426.95
3070	0.07776	-1426.95
3075	0.07776	-1427.91
3080	0.07776	-1426.05
3085	0.07776	-1426.05
3090	0.07776	-1437.68
3095	0.07776	-1451.82
3100	0.07776	-1427.06
3105	0.07776	-1439.38
3110	0.07776	-1425.99
3115	0.07776	-1435.48
3120	0.07776	-1425.01
3125	0.07776	-1432.5
3130	0.07776	-1437.96
3135	0.07776	-1430.3
3140	0.07776	-1443.32
3145	0.07776	-1452.45
3150	0.07776	-1452.45
3155	0.07776	-1428.63
3160	0.07776	-1446.08
3165	0.07776	-1428.1
3170	0.07776	-1437.65
3175	0.07776	-1427.99
3180	0.07776	-1434.77
3185	0.07776	-1426.58
3190	0.07776	-1431.91
3195	0.07776	-1436.8
3200	0.07776	-1426.64
3205	0.07776	-1430.72
3210	0.07776	-1442.63
3215	0.07776	-1462
3220	0.07776	-1425.17
3225	0.07776	-1447.43
3230	0.07776	-1425.04
3235	0.07776	-1425.39
3240	0.07776	-1425.41
3245	0.07776	-1427.31
3250	0.07776	-1428.66
3255	0.07776	-1432.6
3260	0.07776	-1425.09
3265	0.07776	-1429.11
3270	0.07776	-1427.57
3275	0.07776	-1433.39
3280	0.07776	-1441.09
3285	0.07776	-1431.75
3290	0.07776	-1426.83
3295	0.07776	-1427.67
3300	0.07776	-1427.71
3305	0.07776	-1425.04
3310	0.07776	-1425.2
3315	0.07776	-1425.65
3320	0.07776	-1428.84
3325	0.07776	-1433.32
3330	0.07776	-1433.32
3335	0.07776	-1428.29
3340	0.07776	-1433.61
3345	0.07776	-1425.93
3350	0.07776	-1464.14
3355	0.07776	-1425.14
3360	0.07776	-1438.02
3365	0.07776	-1430.72
3370	0.07776	-1425.02
3375	0.07776	-1430.72
3380	0.07776	-1440.19
3385	0.07776	-1425.26
3390	0.07776	-1425.06
3395	0.07776	-1425.06
3400	0.07776	-1435.52
3405	0.07776	-1435.52
3410	0.07776	-1425.56
3415	0.07776	-1425.56
3420	0.07776	-1435.67
3425	0.07776	-1425.05
3430	0.07776	-1426.86
3435	0.07776	-1430.11
3440	0.07776	-1430.11
3445	0.07776	-1428.47
3450	0.07776	-1425.28
3455	0.07776	-1425.08
3460	0.07776	-1425.02
3465	0.07776	-1425.26
3470	0.07776	-1425.43
3475	0.07776	-1425.05
3480	0.07776	-1432.81
3485	0.07776	-1425.07
3490	0.07776	-1426.98
3495	0.07776	-1425.29
3500	0.07776	-1426.34
3505	0.07776	-1447.73
3510	0.07776	-1426.54
3515	0.07776	-1426.54
3520	0.07776	-1429.91
3525	0.07776	-1445.92
3530	0.07776	-1443.77
3535	0.07776	-1425.04
3540	0.07776	-1427.32
3545	0.07776	-1439.26
3550	0.07776	-1443.31
3555	0.07776	-1427.7
3560	0.07776	-1429.97
3565	0.07776	-1455.71
3570	0.07776	-1431.93
3575	0.07776	-1431.06
3580	0.07776	-1427.04
3585	0.07776	-1425.32
3590	0.07776	-1425.84
3595	0.07776	-1425.84
3600	0.07776	-1427.29
3605	0.07776	-1431.44
3610	0.07776	-1428.74
3615	0.07776	-1427.17
3620	0.07776	-1437.39
3625	0.07776	-1431.28
3630	0.07776	-1428.61
3635	0.07776	-1449.7
3640	0.07776	-1470.03
3645	0.07776	-1425.17
3650	0.07776	-1443.14
3655	0.07776	-1426.96
3660	0.07776	-1425.11
3665	0.07776	-1425.96
3670	0.07776	-1425.02
3675	0.07776	-1427.42
3680	0.07776	-1445.03
3685	0.07776	-1425.07
3690	0.07776	-1426.23
3695	0.07776	-1425.19
3700	0.07776	-1425.71
3705	0.07776	-1426.98
3710	0.07776	-1426.41
3715	0.07776	-1426.93
3720	0.07776	-1426.89
3725	0.07776	-1425.73
3730	0.07776	-1425.67
3735	0.07776	-1425.56
3740	0.07776	-1425.88
3745	0.07776	-1450.88
3750	0.07776	-1445.18
3755	0.07776	-1425.71
3760	0.07776	-1425.17
3765	0.07776	-1425.17
3770	0.07776	-1425.45
3775	0.07776	-1433.13
3780	0.07776	-1433.13
3785	0.07776	-1425.5
3790	0.07776	-1430.61
3795	0.07776	-1427.32
3800	0.07776	-1450.63
3805	0.07776	-1440.39
3810	0.07776	-1432.14
3815	0.07776	-1430.56
3820	0.07776	-1432.12
3825	0.07776	-1444.25
3830	0.07776	-1426.37
3835	0.07776	-1425.65
3840	0.07776	-1425.65
3845	0.07776	-1431.73
3850	0.07776	-1434.18
3855	0.07776	-1429.48
3860	0.07776	-1427.65
3865	0.07776	-1428.26
3870	0.07776	-1425.02
3875	0.07776	-1425.78
3880	0.07776	-1425.02
3885	0.07776	-1425.02
3890	0.07776	-1425.72
3895	0.07776	-1426.2
3900	0.07776	-1428.68
3905	0.07776	-1439.65
3910	0.07776	-1425.01
3915	0.07776	-1436.24
3920	0.07776	-1427.24
3925	0.07776	-1425.7
3930	0.07776	-1433.42
3935	0.07776	-1425.48
3940	0.07776	-1428.33
3945	0.07776	-1439.95
3950	0.07776	-1425.63
3955	0.07776	-1428.86
3960	0.07776	-1426.62
3965	0.07776	-1430.71
3970	0.07776	-1440.51
3975	0.07776	-1433.6
3980	0.07776	-1431.28
3985	0.07776	-1431.28
3990	0.07776	-1425.64
3995	0.07776	-1426.7
4000	0.07776	-1437.78
4005	0.07776	-1426.14
4010	0.07776	-1435.85
4015	0.07776	-1426.52
4020	0.07776	-1426.52
4025	0.07776	-1437.06
4030	0.07776	-1425.67
4035	0.07776	-1426.54
4040	0.07776	-1425.42
4045	0.07776	-1427.76
4050	0.07776	-1425.04
4055	0.07776	-1429.31
4060	0.07776	-1434.01
4065	0.07776	-1425.66
4070	0.07776	-1429.42
4075	0.07776	-1432.28
4080	0.07776	-1426.77
4085	0.07776	-1448.72
4090	0.07776	-1439.87
4095	0.07776	-1427.26
4100	0.07776	-1463.13
4105	0.07776	-1440.21
4110	0.07776	-1425.02
4115	0.07776	-1445.3
4120	0.07776	-1427.53
4125	0.07776	-1427.53
4130	0.07776	-1425.41
4135	0.07776	-1428.09
4140	0.07776	-1425.55
4145	0.07776	-1458.56
4150	0.07776	-1425.47
4155	0.07776	-1434.81
4160	0.07776	-1428.09
4165	0.07776	-1425.08
4170	0.07776	-1425.08
4175	0.07776	-1431.15
4180	0.07776	-1425.11
4185	0.07776	-1425.57
4190	0.07776	-1428.61
4195	0.07776	-1425.02
4200	0.07776	-1433.33
4205	0.07776	-1425.03
4210	0.07776	-1449.83
4215	0.07776	-1426.36
4220	0.07776	-1426.36
4225	0.07776	-1425.71
4230	0.07776	-1434.36
4235	0.07776	-1428.84
4240	0.07776	-1433.15
4245	0.07776	-1447.71
4250	0.07776	-1449.32
4255	0.07776	-1427.02
4260	0.07776	-1434.47
4265	0.07776	-1425.09
4270	0.07776	-1425.01
4275	0.07776	-1442.95
4280	0.07776	-1438.68
4285	0.07776	-1436.03
4290	0.07776	-1428.69
4295	0.07776	-1426.24
