state	power	likelihood
1255	0.16807	-1425.07
1260	0.16807	-1426.12
1265	0.16807	-1427.09
1270	0.16807	-1431.7
1275	0.16807	-1434.24
1280	0.16807	-1430.37
1285	0.16807	-1432.03
1290	0.16807	-1430.4
1295	0.16807	-1429.74
1300	0.16807	-1425.98
1305	0.16807	-1426.73
1310	0.16807	-1428.47
1315	0.16807	-1425.01
1320	0.16807	-1425.08
1325	0.16807	-1432.19
1330	0.16807	-1432.17
1335	0.16807	-1427.57
1340	0.16807	-1425.06
1345	0.16807	-1426.75
1350	0.16807	-1425.74
1355	0.16807	-1425.18
1360	0.16807	-1425.66
1365	0.16807	-1434.73
1370	0.16807	-1431.41
1375	0.16807	-1426.19
1380	0.16807	-1427.32
1385	0.16807	-1428.58
1390	0.16807	-1429.39
1395	0.16807	-1433.33
1400	0.16807	-1425.79
1405	0.16807	-1425.48
1410	0.16807	-1426.18
1415	0.16807	-1439.09
1420	0.16807	-1427.04
1425	0.16807	-1427.17
1430	0.16807	-1426.18
1435	0.16807	-1426.18
1440	0.16807	-1431.48
1445	0.16807	-1425.04
1450	0.16807	-1426.95
1455	0.16807	-1425.01
1460	0.16807	-1430.63
1465	0.16807	-1427.89
1470	0.16807	-1425.01
1475	0.16807	-1426.29
1480	0.16807	-1426.29
1485	0.16807	-1425.35
1490	0.16807	-1429.82
1495	0.16807	-1434.17
1500	0.16807	-1426.77
1505	0.16807	-1427.29
1510	0.16807	-1425.33
1515	0.16807	-1430.75
1520	0.16807	-1427.57
1525	0.16807	-1430.5
1530	0.16807	-1425.09
1535	0.16807	-1429.26
1540	0.16807	-1429.12
1545	0.16807	-1425.1
1550	0.16807	-1426.98
1555	0.16807	-1425.15
1560	0.16807	-1426.06
1565	0.16807	-1428.13
1570	0.16807	-1426.15
1575	0.16807	-1426.15
1580	0.16807	-1425.28
1585	0.16807	-1426.31
1590	0.16807	-1430.51
1595	0.16807	-1429.35
1600	0.16807	-1442.96
1605	0.16807	-1425.92
1610	0.16807	-1425.24
1615	0.16807	-1427.19
1620	0.16807	-1427.45
1625	0.16807	-1425.56
1630	0.16807	-1433.77
1635	0.16807	-1425.31
1640	0.16807	-1428.04
1645	0.16807	-1429.47
1650	0.16807	-1426.88
1655	0.16807	-1426.69
1660	0.16807	-1427
1665	0.16807	-1426.75
1670	0.16807	-1426.14
1675	0.16807	-1429.46
1680	0.16807	-1439.99
1685	0.16807	-1435.95
1690	0.16807	-1435.9
1695	0.16807	-1427.63
1700	0.16807	-1427.63
1705	0.16807	-1428.21
1710	0.16807	-1425.92
1715	0.16807	-1431.54
1720	0.16807	-1435.87
1725	0.16807	-1425.02
1730	0.16807	-1430.95
1735	0.16807	-1425.41
1740	0.16807	-1425.01
1745	0.16807	-1427.98
1750	0.16807	-1425.95
1755	0.16807	-1427.86
1760	0.16807	-1429.44
1765	0.16807	-1434.15
1770	0.16807	-1431.55
1775	0.16807	-1425.12
1780	0.16807	-1432.4
1785	0.16807	-1427.65
1790	0.16807	-1427.76
1795	0.16807	-1426.07
1800	0.16807	-1425.37
1805	0.16807	-1426.16
1810	0.16807	-1428.87
1815	0.16807	-1425.16
1820	0.16807	-1425.16
1825	0.16807	-1425.55
1830	0.16807	-1427.16
1835	0.16807	-1425.49
1840	0.16807	-1428.67
1845	0.16807	-1441.93
1850	0.16807	-1442.16
1855	0.16807	-1436.85
1860	0.16807	-1425.52
1865	0.16807	-1425.06
1870	0.16807	-1429.64
1875	0.16807	-1425.49
1880	0.16807	-1425.09
1885	0.16807	-1426.21
1890	0.16807	-1425.32
1895	0.16807	-1425.31
1900	0.16807	-1425.1
1905	0.16807	-1431.78
1910	0.16807	-1425.04
1915	0.16807	-1441.71
1920	0.16807	-1429
1925	0.16807	-1427.54
1930	0.16807	-1425.25
1935	0.16807	-1425.95
1940	0.16807	-1430.37
1945	0.16807	-1425.5
1950	0.16807	-1428.75
1955	0.16807	-1426.74
1960	0.16807	-1425.54
1965	0.16807	-1425.19
1970	0.16807	-1425.19
1975	0.16807	-1425.02
1980	0.16807	-1426.96
1985	0.16807	-1430.89
1990	0.16807	-1425.18
1995	0.16807	-1425.18
2000	0.16807	-1427.38
2005	0.16807	-1427.06
2010	0.16807	-1441.66
2015	0.16807	-1425.34
2020	0.16807	-1425.53
2025	0.16807	-1427.63
2030	0.16807	-1426.82
2035	0.16807	-1426.18
2040	0.16807	-1430.29
2045	0.16807	-1434.01
2050	0.16807	-1425.8
2055	0.16807	-1425.8
2060	0.16807	-1425.56
2065	0.16807	-1425.03
2070	0.16807	-1425.49
2075	0.16807	-1430.72
2080	0.16807	-1443.23
2085	0.16807	-1425.64
2090	0.16807	-1425.64
2095	0.16807	-1425.04
2100	0.16807	-1425.07
2105	0.16807	-1425.01
2110	0.16807	-1425.89
2115	0.16807	-1426.72
2120	0.16807	-1425.03
2125	0.16807	-1436.91
2130	0.16807	-1425.24
2135	0.16807	-1426
2140	0.16807	-1427.66
2145	0.16807	-1426.01
2150	0.16807	-1428.58
2155	0.16807	-1425.64
2160	0.16807	-1425.46
2165	0.16807	-1425.59
2170	0.16807	-1431.3
2175	0.16807	-1425.36
2180	0.16807	-1447.05
2185	0.16807	-1435.3
2190	0.16807	-1430.13
2195	0.16807	-1426.75
2200	0.16807	-1430.9
2205	0.16807	-1425.33
2210	0.16807	-1426.35
2215	0.16807	-1427.15
2220	0.16807	-1427.12
2225	0.16807	-1428.01
2230	0.16807	-1425.95
2235	0.16807	-1425.48
2240	0.16807	-1426.93
2245	0.16807	-1425.93
2250	0.16807	-1430.55
2255	0.16807	-1426.85
2260	0.16807	-1427.58
2265	0.16807	-1426.66
2270	0.16807	-1425.25
2275	0.16807	-1425.14
2280	0.16807	-1429.47
2285	0.16807	-1425.81
2290	0.16807	-1425.97
2295	0.16807	-1425.81
2300	0.16807	-1425.46
2305	0.16807	-1429.42
2310	0.16807	-1425.03
2315	0.16807	-1425.03
2320	0.16807	-1425.06
2325	0.16807	-1425.06
2330	0.16807	-1437.15
2335	0.16807	-1430.3
2340	0.16807	-1425.09
2345	0.16807	-1427.4
2350	0.16807	-1426.31
2355	0.16807	-1436.44
2360	0.16807	-1425.32
2365	0.16807	-1425.75
2370	0.16807	-1429.79
2375	0.16807	-1425.08
2380	0.16807	-1429.76
2385	0.16807	-1425.12
2390	0.16807	-1427.82
2395	0.16807	-1425.14
2400	0.16807	-1425.29
2405	0.16807	-1425.29
2410	0.16807	-1425.13
2415	0.16807	-1425.19
2420	0.16807	-1427.31
2425	0.16807	-1425.04
2430	0.16807	-1428
2435	0.16807	-1425.1
2440	0.16807	-1428.93
2445	0.16807	-1426.21
2450	0.16807	-1426.21
2455	0.16807	-1425.98
2460	0.16807	-1425.4
2465	0.16807	-1437.63
2470	0.16807	-1425.01
2475	0.16807	-1426.91
2480	0.16807	-1426.32
2485	0.16807	-1434
2490	0.16807	-1431.74
2495	0.16807	-1425.1
2500	0.16807	-1428.08
2505	0.16807	-1428.08
2510	0.16807	-1427.95
2515	0.16807	-1432.59
2520	0.16807	-1426.04
2525	0.16807	-1435.57
2530	0.16807	-1425.08
2535	0.16807	-1425.04
2540	0.16807	-1426.02
2545	0.16807	-1426.1
2550	0.16807	-1440.77
2555	0.16807	-1437.82
2560	0.16807	-1431.93
2565	0.16807	-1430.29
2570	0.16807	-1428.59
2575	0.16807	-1427.64
2580	0.16807	-1436.1
2585	0.16807	-1428.74
2590	0.16807	-1432.81
2595	0.16807	-1427.62
2600	0.16807	-1425.05
2605	0.16807	-1425.07
2610	0.16807	-1425.49
2615	0.16807	-1432.38
2620	0.16807	-1428.61
2625	0.16807	-1425.29
2630	0.16807	-1425.1
2635	0.16807	-1435.1
2640	0.16807	-1425.68
2645	0.16807	-1426.45
2650	0.16807	-1425.13
2655	0.16807	-1427.97
2660	0.16807	-1439.78
2665	0.16807	-1436.55
2670	0.16807	-1436.29
2675	0.16807	-1429.41
2680	0.16807	-1425.01
2685	0.16807	-1425.17
2690	0.16807	-1433.5
2695	0.16807	-1425.76
2700	0.16807	-1426.89
2705	0.16807	-1428.48
2710	0.16807	-1425.31
2715	0.16807	-1427.4
2720	0.16807	-1426.44
2725	0.16807	-1427.14
2730	0.16807	-1428.89
2735	0.16807	-1439.77
2740	0.16807	-1426.24
2745	0.16807	-1425.32
2750	0.16807	-1428.98
2755	0.16807	-1425.01
2760	0.16807	-1432.67
2765	0.16807	-1425.07
2770	0.16807	-1448.17
2775	0.16807	-1428.18
2780	0.16807	-1425.02
2785	0.16807	-1425.1
2790	0.16807	-1425.37
2795	0.16807	-1432.43
2800	0.16807	-1436.07
2805	0.16807	-1426.98
2810	0.16807	-1425.42
2815	0.16807	-1426.28
2820	0.16807	-1435.12
2825	0.16807	-1425.37
2830	0.16807	-1430.97
2835	0.16807	-1427.77
2840	0.16807	-1429.48
2845	0.16807	-1425.29
2850	0.16807	-1428.43
2855	0.16807	-1425.01
2860	0.16807	-1425.07
2865	0.16807	-1425.1
2870	0.16807	-1427.21
2875	0.16807	-1425.78
2880	0.16807	-1426.47
2885	0.16807	-1426.62
2890	0.16807	-1426.3
2895	0.16807	-1425.79
2900	0.16807	-1429.35
2905	0.16807	-1433.25
2910	0.16807	-1427.49
2915	0.16807	-1435.08
2920	0.16807	-1425.81
2925	0.16807	-1425.15
2930	0.16807	-1425.07
2935	0.16807	-1425.53
2940	0.16807	-1425.17
2945	0.16807	-1426.6
2950	0.16807	-1427.02
2955	0.16807	-1426.91
2960	0.16807	-1427.33
2965	0.16807	-1426.25
2970	0.16807	-1439.35
2975	0.16807	-1425.08
2980	0.16807	-1425.03
2985	0.16807	-1425.09
2990	0.16807	-1425.03
2995	0.16807	-1425.67
3000	0.16807	-1425.13
3005	0.16807	-1427.36
3010	0.16807	-1425.64
3015	0.16807	-1425.45
3020	0.16807	-1428.13
3025	0.16807	-1425.42
3030	0.16807	-1425.13
3035	0.16807	-1425.13
3040	0.16807	-1428.97
3045	0.16807	-1428.68
3050	0.16807	-1425.03
3055	0.16807	-1425.05
3060	0.16807	-1430.55
3065	0.16807	-1425.44
3070	0.16807	-1425.05
3075	0.16807	-1425.99
