Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
31	-15799.35	-15812.42	13.0731	0.13425	0.0957126	0.0815743	0.0996132	0.110799	0.0842721	0.127786	0.0755893	0.0852405	0.147628	0.0866431	0.0789333	0.0901976	0.100566	0.114358	0.126954	0.137602	0.10334	0.119903	0.0852584	0.108012	0.0890473	0.148094	0.0908321	0.0348593	0.0343125	0.0441533	0.0646683	0.0470551	0.0216201	0.00994062	0.0437144	0.0399479	0.0289547	0.0613905	0.0399025	0.0228943	0.0341824	0.0221932	0.0274682	0.0282392	0.0232021	0.0306933	3.181598
32	-15795.94	-15809.38	13.43535	0.13425	0.0957126	0.0815743	0.0996132	0.11209	0.0842721	0.129884	0.0755893	0.0987951	0.157087	0.0866431	0.0789333	0.099537	0.100566	0.114358	0.126954	0.113845	0.10334	0.119903	0.0718842	0.108012	0.0764031	0.148094	0.0683053	0.0348593	0.0343125	0.0441533	0.0625347	0.0476427	0.0253241	0.00994062	0.0437144	0.0343658	0.0289547	0.0613905	0.0274015	0.0350753	0.0312002	0.0180787	0.0332731	0.0312458	0.0261362	0.0301232	3.145373
33	-15797.51	-15810.31	12.79871	0.13425	0.0957126	0.107533	0.0996132	0.11209	0.0842721	0.129884	0.0755893	0.0885457	0.17661	0.0866431	0.0789333	0.099537	0.100566	0.114358	0.126954	0.135757	0.1117	0.119903	0.0718842	0.108012	0.0764031	0.148094	0.0739821	0.0380447	0.0372307	0.0441533	0.0625347	0.0476427	0.0253241	0.0117684	0.0437144	0.0343658	0.0289547	0.0374668	0.0449832	0.031719	0.0312002	0.0149928	0.0332731	0.021099	0.0447594	0.0189839	3.209037
34	-15798.5	-15811.52	13.01449	0.13425	0.0801879	0.107533	0.0996132	0.11209	0.0819799	0.129884	0.0755893	0.11488	0.17661	0.0866431	0.0789333	0.099537	0.100566	0.114358	0.126954	0.118063	0.10832	0.119903	0.0718842	0.108012	0.0764031	0.148094	0.0739821	0.0524146	0.0372307	0.0441533	0.0463534	0.0476427	0.0253241	0.0113398	0.0437144	0.0343658	0.0236991	0.0374668	0.0358553	0.0325872	0.0311721	0.0149928	0.0332731	0.021099	0.0447594	0.0257451	3.187459
35	-15803.51	-15816.03	12.51078	0.13425	0.0801879	0.107533	0.112601	0.11209	0.0819799	0.138724	0.0755893	0.11488	0.182221	0.0866431	0.0789333	0.099537	0.100566	0.0889232	0.126954	0.118063	0.132197	0.119903	0.0718842	0.108012	0.0764031	0.148094	0.0739821	0.0524146	0.0372307	0.0441533	0.0423624	0.0476427	0.02349	0.0113398	0.0437144	0.0343658	0.0236991	0.0617619	0.0358553	0.0325872	0.0311721	0.0149928	0.039294	0.021099	0.0447594	0.0257451	3.23783
36	-15800.22	-15812.85	12.63767	0.145196	0.109359	0.107533	0.112601	0.11209	0.0819799	0.138724	0.0755893	0.11488	0.182221	0.0727885	0.0789333	0.099537	0.100566	0.0889232	0.126954	0.118063	0.129234	0.109934	0.0718842	0.077096	0.0764031	0.148094	0.0739821	0.0524146	0.0361402	0.0441533	0.0423624	0.0476427	0.02349	0.0134387	0.0437144	0.0343658	0.0220168	0.0617619	0.0358553	0.0325872	0.0311721	0.0216041	0.0421035	0.0343005	0.0277078	0.0257451	3.225141
37	-15798.06	-15811.06	13.00262	0.145196	0.093546	0.107533	0.0942382	0.11209	0.0951429	0.124425	0.0755893	0.11488	0.182221	0.0727885	0.0916156	0.099537	0.108446	0.0889232	0.126954	0.118063	0.129234	0.109934	0.0718842	0.077096	0.0764031	0.148094	0.0739821	0.0445004	0.0361402	0.0441533	0.0423624	0.0476427	0.0338345	0.018345	0.0437144	0.0343658	0.0220168	0.0396807	0.0358553	0.0291763	0.0311721	0.0216041	0.0421035	0.0307107	0.0277078	0.0257451	3.188646
38	-15799.73	-15812.35	12.61679	0.145196	0.0931056	0.107533	0.113416	0.11209	0.0951429	0.134352	0.0751668	0.11488	0.182221	0.0727885	0.0916156	0.0875214	0.108446	0.0889232	0.118797	0.118063	0.129234	0.109934	0.0718842	0.0816502	0.080764	0.148094	0.0739821	0.0445004	0.0361402	0.0441533	0.0623071	0.0476427	0.0237802	0.018345	0.0349156	0.0299056	0.0318489	0.0396807	0.0358553	0.0291763	0.0430879	0.0278447	0.0421035	0.027688	0.0277078	0.0257451	3.227229
39	-15803.27	-15815.76	12.48658	0.145196	0.0931056	0.107533	0.113416	0.103903	0.0950199	0.134352	0.0913877	0.11488	0.182221	0.0871635	0.0916156	0.0875214	0.108446	0.0889232	0.12858	0.118063	0.129234	0.109934	0.0718842	0.0816502	0.0869315	0.148094	0.0719815	0.0315365	0.0361402	0.0526435	0.0523542	0.0476427	0.0277484	0.0288012	0.0335121	0.0299056	0.0318489	0.033921	0.0358553	0.0291763	0.0430879	0.0278447	0.0236806	0.027688	0.030081	0.0257451	3.24025
40	-15803.88	-15817.35	13.47878	0.145196	0.0931056	0.0949626	0.113416	0.103903	0.0950199	0.127822	0.0913877	0.0882155	0.182221	0.0871635	0.0916156	0.0813854	0.108446	0.0889232	0.12858	0.118063	0.129234	0.109934	0.0718842	0.0816502	0.0869315	0.148094	0.06911	0.0398333	0.0261369	0.0508711	0.0523542	0.0462565	0.0277484	0.0275753	0.0335121	0.0299056	0.0269349	0.033921	0.0188216	0.0291763	0.047859	0.0180448	0.0229276	0.0239978	0.0231445	0.0257451	3.14103
41	-15800.64	-15814.35	13.70651	0.113049	0.0931056	0.0949626	0.0981048	0.103903	0.0950199	0.127822	0.0913877	0.0882155	0.182221	0.0786033	0.0916156	0.115927	0.108446	0.0889232	0.12858	0.118063	0.105634	0.109934	0.0718842	0.0816502	0.0869315	0.148094	0.06911	0.0398333	0.0240628	0.0362713	0.0555509	0.0532233	0.0277484	0.0275753	0.0383486	0.0448979	0.0329199	0.033921	0.0188216	0.0291763	0.0341705	0.0180448	0.0396155	0.0239978	0.0231445	0.0257451	3.118257
42	-15803.53	-15817.37	13.83221	0.113049	0.0931056	0.0949626	0.0981048	0.103903	0.0950199	0.127822	0.0913877	0.0882155	0.182221	0.0786033	0.0937425	0.0880218	0.108446	0.0889232	0.12858	0.118063	0.105634	0.109934	0.0718842	0.0829986	0.0869315	0.155358	0.06911	0.0495973	0.0240628	0.0281958	0.0555509	0.0532233	0.0279991	0.0242779	0.0383486	0.0385814	0.0329199	0.0446147	0.0179296	0.0291763	0.0341705	0.012745	0.03625	0.0206886	0.0231445	0.0401891	3.105687
43	-15806.99	-15820.51	13.5257	0.113049	0.0931056	0.0949626	0.0981048	0.103903	0.0950199	0.12878	0.0913877	0.0882155	0.182221	0.0786033	0.0937425	0.0880218	0.113235	0.0889232	0.136169	0.118063	0.105634	0.103144	0.0730112	0.0829986	0.0869315	0.155358	0.06911	0.0441726	0.0395325	0.0281958	0.0555509	0.0532233	0.0406685	0.0242779	0.0383486	0.0263225	0.028978	0.0446147	0.0167513	0.0291763	0.042602	0.012745	0.03625	0.0286843	0.02436	0.0401891	3.136338
44	-15808.58	-15821.62	13.03959	0.113049	0.0931056	0.0941062	0.0981048	0.103903	0.0950199	0.12878	0.0913877	0.0888475	0.182221	0.0786033	0.0937425	0.0880218	0.0952721	0.0889232	0.150507	0.118063	0.105634	0.103144	0.0879536	0.0829986	0.0869315	0.155358	0.06911	0.0346417	0.0395325	0.0513213	0.07586	0.0532233	0.0406685	0.0242779	0.0383486	0.0263225	0.028978	0.0446147	0.0167513	0.029125	0.0462676	0.012745	0.03625	0.0286843	0.02436	0.0401891	3.184949
45	-15811.75	-15823.87	12.113	0.113049	0.0931056	0.0941062	0.0981048	0.103903	0.0950199	0.12878	0.091979	0.0888475	0.192586	0.0786033	0.0937425	0.102502	0.100974	0.0889232	0.150507	0.118063	0.105634	0.121404	0.0896745	0.0829986	0.0869315	0.182655	0.0805289	0.051356	0.0395325	0.0513213	0.07586	0.0379121	0.0406685	0.0242779	0.0383486	0.0263225	0.033334	0.049019	0.0167513	0.0251419	0.0462676	0.012745	0.03625	0.036776	0.02436	0.0287394	3.277608
46	-15820.27	-15832.65	12.37621	0.136573	0.0931056	0.0941062	0.12156	0.103903	0.0869724	0.111194	0.101351	0.124354	0.192586	0.091544	0.0937425	0.102502	0.0934231	0.0930529	0.150507	0.118063	0.105634	0.121404	0.0896745	0.0643213	0.0869315	0.156948	0.0498346	0.0365496	0.0395325	0.0405452	0.0504254	0.0379121	0.0406685	0.0174679	0.034618	0.0263225	0.0317807	0.049019	0.0265729	0.0251419	0.0462676	0.012745	0.0493608	0.036776	0.0375534	0.0287394	3.251286
47	-15806.19	-15818.97	12.78208	0.136573	0.0931056	0.0941062	0.105929	0.121071	0.0869724	0.111194	0.069924	0.124354	0.192586	0.091544	0.0937425	0.102502	0.0934231	0.0934647	0.123188	0.118063	0.106898	0.121404	0.0896745	0.0643213	0.0869315	0.147852	0.0813806	0.0365496	0.0367926	0.0442	0.0517957	0.0379121	0.0269034	0.0172099	0.034618	0.0263225	0.0317807	0.049019	0.0303599	0.0330624	0.0418571	0.0138557	0.0493608	0.0326011	0.0375534	0.0287394	3.2107
