Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
21	-16075.91	-16088.53	12.61892	0.135457	0.0561468	0.100974	0.0910158	0.0986272	0.0855689	0.119489	0.0638738	0.093207	0.187052	0.102662	0.0947861	0.102245	0.0788578	0.107303	0.0358435	0.155799	0.113053	0.160123	0.10402	0.0755669	0.0803493	0.183226	0.0144205	0.0724804	0.0241578	0.0296603	0.00409948	0.0433712	0.0325161	0.058978	0.0973897	0.0292094	0.051271	0.0208041	0.0325655	0.0531873	0.0100871	0.0237527	0.0640273	0.0398558	0.0591189	0.0408163	3.227016
22	-16065.26	-16078.13	12.87764	0.135457	0.0651932	0.100974	0.0910158	0.0986272	0.0855689	0.119489	0.0638738	0.093207	0.187052	0.102662	0.0947861	0.101138	0.0766899	0.107303	0.0358435	0.155799	0.113053	0.130863	0.10402	0.0785771	0.0770677	0.18739	0.0163533	0.0724804	0.0234782	0.0296603	0.00602284	0.0433712	0.0325161	0.0547293	0.0813017	0.0292094	0.051271	0.0261198	0.0348059	0.0531873	0.0134162	0.0237527	0.0640273	0.0398558	0.0591189	0.0408163	3.201144
23	-16042.02	-16054.91	12.89431	0.137955	0.0651932	0.102415	0.0911781	0.0986272	0.0855689	0.119489	0.0638738	0.112292	0.187052	0.068253	0.0908523	0.0906666	0.0766899	0.107303	0.0437364	0.155799	0.113053	0.130863	0.10402	0.0785771	0.0943783	0.18739	0.0163533	0.0572334	0.0255219	0.030859	0.00770348	0.0433712	0.0325161	0.0547293	0.102619	0.0292094	0.051271	0.0261198	0.0348059	0.0531873	0.012791	0.0237527	0.0640273	0.0311114	0.0562537	0.0408163	3.199477
24	-15992.74	-16005.73	12.98687	0.137955	0.0651932	0.102415	0.0911781	0.0937276	0.0855689	0.119489	0.0638738	0.112292	0.187052	0.068253	0.0908523	0.0906666	0.0766899	0.107303	0.0572381	0.155799	0.113053	0.130863	0.10402	0.0863376	0.0943783	0.18739	0.0218142	0.0572334	0.0255219	0.030859	0.0121794	0.0453463	0.0231521	0.0547293	0.0812828	0.0348608	0.051271	0.0228912	0.0311984	0.0531873	0.0224703	0.0237527	0.0625702	0.0172435	0.0562537	0.0408163	3.190221
25	-15982.47	-15995.38	12.91605	0.137955	0.0651932	0.111036	0.0911781	0.0937276	0.0855689	0.119489	0.0638738	0.0925983	0.187052	0.0961295	0.0908523	0.0906666	0.0766899	0.107303	0.0572381	0.155799	0.113053	0.130863	0.10402	0.0655951	0.0943783	0.18739	0.0252577	0.0572334	0.0255219	0.0480152	0.0121794	0.0453463	0.0368429	0.0547293	0.0867381	0.0289709	0.051271	0.0228912	0.0345944	0.0351154	0.0287472	0.0237527	0.0625702	0.0248482	0.0342123	0.0408163	3.197303
26	-15974.63	-15987.59	12.95977	0.130747	0.0651932	0.0997231	0.0911781	0.112322	0.0855689	0.119489	0.0638738	0.0925983	0.187052	0.109139	0.0908523	0.0906666	0.071107	0.119166	0.0626129	0.155799	0.113053	0.131894	0.10402	0.0655951	0.0943783	0.18739	0.0354201	0.0572334	0.0255219	0.0480152	0.0133935	0.0348981	0.0368429	0.0547293	0.0791604	0.0289709	0.051271	0.0228912	0.0345944	0.0242323	0.0270063	0.0243827	0.0625702	0.0235794	0.0342123	0.0305881	3.192931
27	-15917.45	-15930.32	12.87251	0.130747	0.0651932	0.0997231	0.0911781	0.112322	0.0914128	0.119489	0.0489584	0.0925983	0.187052	0.101942	0.0908523	0.0864753	0.071107	0.119166	0.0626129	0.155799	0.136221	0.131894	0.10402	0.0655951	0.0943783	0.18739	0.0354201	0.0572334	0.0255219	0.0480152	0.0159343	0.0451249	0.0310766	0.0547293	0.0914635	0.0219337	0.051271	0.0228912	0.0345944	0.0242323	0.0270063	0.0243827	0.05102	0.0259243	0.0342123	0.0335445	3.201657
28	-15895.78	-15909.11	13.33243	0.125134	0.104795	0.0997231	0.0911781	0.112322	0.0851213	0.119489	0.0558767	0.0925983	0.155819	0.101942	0.0908523	0.0864753	0.071107	0.115879	0.0626129	0.118602	0.126522	0.127418	0.104158	0.0779268	0.0943783	0.18739	0.0354201	0.0572334	0.0255219	0.0480152	0.0159343	0.0341157	0.0310766	0.0547293	0.0895843	0.0219337	0.0501775	0.0228912	0.0345944	0.0242323	0.0270063	0.0393128	0.05102	0.0259243	0.0342123	0.0254098	3.155665
29	-15887.21	-15901.06	13.85165	0.125134	0.0910363	0.0997231	0.0911781	0.112322	0.0851213	0.119489	0.0558767	0.0925983	0.155819	0.101942	0.0908523	0.098635	0.071107	0.115879	0.0626129	0.118602	0.119303	0.127418	0.104158	0.0779268	0.0739428	0.18937	0.0354201	0.0424929	0.0255219	0.0480152	0.0159343	0.0341157	0.0210363	0.0547293	0.0948226	0.0219337	0.0450719	0.0228912	0.0345944	0.0242323	0.0270063	0.0393128	0.05102	0.0259243	0.0342123	0.0254098	3.103743
30	-15865.4	-15878.33	12.92798	0.125134	0.0951268	0.0964158	0.104375	0.112322	0.0851213	0.139914	0.0706489	0.117234	0.155819	0.0884488	0.0908523	0.098635	0.071107	0.115879	0.0907161	0.118602	0.119303	0.127418	0.104158	0.0779268	0.0739428	0.18937	0.0354201	0.0424929	0.0256194	0.0480152	0.0159343	0.0341157	0.0210363	0.0507962	0.0948226	0.0219337	0.0450719	0.0228912	0.0345944	0.0242323	0.0270063	0.0393128	0.05102	0.0337029	0.0342123	0.0254098	3.19611
31	-15836.99	-15849.77	12.78059	0.125134	0.0951268	0.0964158	0.104375	0.112322	0.0851213	0.139914	0.0706489	0.117234	0.159704	0.0884488	0.0908523	0.0916807	0.106865	0.115879	0.0907161	0.131255	0.119303	0.127418	0.076081	0.0779268	0.0739428	0.18937	0.0241723	0.031368	0.0164349	0.0480152	0.0159343	0.0341157	0.0210363	0.0507962	0.0948226	0.0219337	0.0450719	0.0228912	0.0478738	0.0242323	0.0270063	0.0393128	0.0697669	0.0337029	0.0239108	0.0327169	3.210849
32	-15831.47	-15843.95	12.48152	0.125134	0.0938496	0.0964158	0.104375	0.112322	0.0851213	0.139914	0.0706489	0.117234	0.159704	0.0794295	0.0908523	0.125697	0.106865	0.115879	0.0907161	0.131255	0.119303	0.127418	0.076081	0.0779268	0.108537	0.18937	0.0214215	0.0319496	0.0217554	0.0427592	0.0159343	0.0341157	0.0210882	0.0421866	0.0948226	0.0219337	0.0450719	0.0315125	0.0478738	0.021669	0.0270063	0.0294134	0.0519466	0.0376209	0.0239108	0.0327169	3.240756
33	-15837.1	-15849.9	12.79815	0.135803	0.0938496	0.106101	0.104375	0.112322	0.0851213	0.139914	0.0706489	0.0912708	0.159704	0.079572	0.0675698	0.125697	0.126203	0.093542	0.0907161	0.139379	0.119303	0.127418	0.0812517	0.0779268	0.108537	0.18937	0.0214215	0.0271831	0.0217554	0.0378494	0.0159343	0.0341157	0.023873	0.0378216	0.0948226	0.0219337	0.0450719	0.0374213	0.0359845	0.021669	0.0257847	0.0257644	0.0588683	0.0376209	0.0195197	0.0390846	3.209093
34	-15842.29	-15854.85	12.56692	0.135803	0.0911908	0.106101	0.104375	0.112322	0.0851213	0.118601	0.0706489	0.0912708	0.159704	0.079572	0.0675698	0.125697	0.0978197	0.114047	0.0907161	0.139379	0.119303	0.127418	0.0839679	0.0779268	0.0731495	0.18937	0.0171289	0.0271831	0.0231564	0.0555118	0.0159343	0.0437818	0.023873	0.0494576	0.0948226	0.0219337	0.0362064	0.0374213	0.0488768	0.0260789	0.0257847	0.0406669	0.0746506	0.0386112	0.0309786	0.0390846	3.232216
35	-15811.88	-15824.57	12.68358	0.135728	0.0911908	0.106101	0.101392	0.112322	0.0851213	0.118601	0.0706489	0.0972452	0.159704	0.079572	0.0991747	0.125697	0.0978197	0.114047	0.0959812	0.139379	0.123703	0.127418	0.0709172	0.0794704	0.0903796	0.18937	0.0220697	0.0271831	0.0231564	0.0348724	0.0159343	0.0437818	0.0221635	0.0494576	0.0775605	0.0215324	0.0362064	0.0327809	0.0488768	0.0260789	0.0242772	0.0406669	0.0746506	0.0386112	0.0260118	0.0236952	3.22055
36	-15806.78	-15819.47	12.69592	0.135728	0.0911908	0.106101	0.101392	0.109343	0.067286	0.118601	0.0706489	0.0972452	0.159704	0.0628956	0.0803554	0.125697	0.0978197	0.114047	0.130734	0.139379	0.123703	0.127418	0.0876107	0.0794704	0.0911273	0.18937	0.0220697	0.0271831	0.0231564	0.0348724	0.0225428	0.0431041	0.0202327	0.0494576	0.0775605	0.0301643	0.0370112	0.0327809	0.0488768	0.0260789	0.0242772	0.0406669	0.0640956	0.0386112	0.0260118	0.0236952	3.219316
37	-15808.13	-15821.17	13.04898	0.133496	0.0911908	0.0994713	0.101392	0.109343	0.067286	0.114514	0.0706489	0.102779	0.159704	0.0665264	0.0803554	0.125697	0.0978197	0.114047	0.130734	0.139714	0.123703	0.127418	0.0876107	0.0794704	0.0911273	0.186726	0.0146719	0.0271831	0.0231564	0.0266645	0.0225428	0.0431041	0.0173277	0.0484143	0.0845715	0.0301643	0.0370112	0.042164	0.0488768	0.0260789	0.0242772	0.0406669	0.0445046	0.0386112	0.0195488	0.0236952	3.18401
38	-15805.72	-15819.19	13.4722	0.133496	0.0913184	0.0994713	0.101392	0.109343	0.067286	0.114514	0.0706489	0.102779	0.159704	0.0665264	0.0860753	0.089508	0.0978197	0.114047	0.130734	0.139714	0.123703	0.127418	0.0876107	0.0794704	0.0911273	0.186726	0.0130116	0.0271831	0.0277658	0.0239939	0.0225428	0.0327335	0.0173277	0.0484143	0.0845715	0.0301643	0.0522972	0.0226488	0.0488768	0.0236475	0.0242772	0.0406669	0.0445046	0.0386112	0.0243204	0.0236952	3.141688
39	-15806.92	-15819.84	12.91959	0.133496	0.0913184	0.0994713	0.101392	0.101381	0.067286	0.114514	0.0780903	0.095025	0.144966	0.068988	0.0860753	0.12513	0.0978197	0.114047	0.130734	0.139714	0.123703	0.127418	0.0876107	0.0939551	0.0911273	0.186726	0.0130116	0.0271831	0.0268556	0.0239939	0.0225428	0.0327335	0.0173277	0.0484143	0.088311	0.0399536	0.0522972	0.0360343	0.0352894	0.032299	0.0309436	0.0406669	0.0445046	0.0365821	0.0243204	0.0236952	3.196949
40	-15812.91	-15825.07	12.16122	0.133496	0.0913184	0.0994713	0.101392	0.135615	0.067286	0.129511	0.0780903	0.095025	0.144966	0.068988	0.0888859	0.12513	0.0978197	0.114047	0.130734	0.132298	0.123703	0.127418	0.0876107	0.0939551	0.0911273	0.176289	0.0130116	0.0272951	0.00871941	0.0239939	0.0225428	0.0328931	0.0421639	0.0484143	0.088311	0.0399536	0.0522972	0.0360343	0.043623	0.0284299	0.0309436	0.0299568	0.0661474	0.0564648	0.0237175	0.0236952	3.272786
41	-15816.04	-15828.24	12.19295	0.105594	0.0913184	0.0994713	0.0904803	0.135615	0.067286	0.129511	0.0780903	0.095025	0.144966	0.0853066	0.0888859	0.12513	0.0877905	0.114047	0.120519	0.132298	0.112157	0.13686	0.0876107	0.103877	0.0911273	0.177914	0.0130116	0.0272951	0.0151825	0.0214628	0.0225428	0.0328931	0.0421639	0.0484143	0.088311	0.0399536	0.0522972	0.045735	0.043623	0.0457751	0.0301232	0.0324538	0.0661474	0.0564648	0.0211875	0.0236952	3.269613
42	-15808.43	-15820.75	12.32027	0.131254	0.0865764	0.0994713	0.0991256	0.135615	0.067286	0.129511	0.0780903	0.095025	0.187221	0.0853066	0.0888859	0.12513	0.0877905	0.114047	0.120519	0.125832	0.112157	0.105612	0.0876107	0.103877	0.0911273	0.140033	0.0111178	0.0272951	0.0176686	0.0349967	0.0350066	0.0328931	0.0404766	0.0484143	0.088311	0.0346425	0.0522972	0.045735	0.043623	0.0457751	0.0301232	0.0324538	0.0419903	0.0420271	0.0229383	0.0319939	3.256881
43	-15813.4	-15825.19	11.79322	0.138436	0.0865764	0.0979047	0.0991256	0.135615	0.067286	0.129511	0.0780903	0.095025	0.157215	0.0853066	0.0818065	0.12513	0.0877905	0.119823	0.161023	0.148555	0.112157	0.135961	0.0876107	0.103877	0.0911273	0.140033	0.00837131	0.0272951	0.0176686	0.0349967	0.0350066	0.0328931	0.0404766	0.0484143	0.088311	0.0346425	0.0428997	0.045735	0.0368295	0.0457751	0.0259	0.0324538	0.0537701	0.0376253	0.0235433	0.0319939	3.309586
44	-15817	-15828.23	11.23266	0.138436	0.0901225	0.0979047	0.0991256	0.135615	0.067286	0.129511	0.087226	0.095025	0.157215	0.0853066	0.0818065	0.12513	0.0877905	0.119823	0.161023	0.148555	0.135404	0.135961	0.0876107	0.103877	0.0911273	0.140033	0.00837131	0.0410387	0.017257	0.0356555	0.0350066	0.0328931	0.0404766	0.0590452	0.088311	0.0346425	0.041368	0.045735	0.0368295	0.0457751	0.0259	0.0324538	0.0613391	0.0321592	0.02261	0.0278604	3.365642
45	-15812.67	-15824.76	12.0887	0.161602	0.0901225	0.0979047	0.0991256	0.134269	0.067286	0.129511	0.087226	0.0842602	0.157215	0.0796356	0.0901322	0.12513	0.0877905	0.106969	0.142272	0.148555	0.135404	0.135961	0.0876107	0.0971592	0.0749954	0.140033	0.00933846	0.0217741	0.0141112	0.0356555	0.0350066	0.0356984	0.0427217	0.0590452	0.0727462	0.0346425	0.041368	0.0314747	0.0492326	0.0350607	0.0257176	0.0324538	0.0527151	0.0406373	0.02261	0.0278604	3.280038
46	-15811.64	-15823.51	11.87803	0.161602	0.0901225	0.0979047	0.0991256	0.134269	0.0932347	0.119613	0.087226	0.0842602	0.157215	0.0790697	0.0901322	0.12513	0.0877905	0.106969	0.142272	0.131241	0.0957717	0.135961	0.092953	0.0971592	0.0749954	0.181945	0.00880456	0.0217741	0.0141112	0.0337614	0.044669	0.0356984	0.0427217	0.0590452	0.0727462	0.0346425	0.041368	0.0274938	0.0492326	0.045297	0.0231656	0.0324538	0.0533007	0.0388898	0.0281087	0.0278604	3.301105
47	-15807.54	-15819.64	12.09303	0.138415	0.0901225	0.0979047	0.0991256	0.11844	0.0981613	0.119613	0.087226	0.0842602	0.152366	0.0759125	0.0901322	0.108707	0.0877905	0.106969	0.142272	0.131241	0.0957717	0.135961	0.092953	0.0971592	0.0749954	0.181945	0.00880456	0.022787	0.0115281	0.0299235	0.0494985	0.0356984	0.0427217	0.0726263	0.0809665	0.0281071	0.041368	0.0397425	0.0492326	0.045297	0.0231656	0.0324538	0.0533007	0.0489727	0.0281087	0.0278604	3.279605
48	-15803.81	-15815.91	12.1082	0.138415	0.09642	0.0998558	0.0991256	0.11844	0.0981613	0.119613	0.087226	0.0842602	0.152366	0.0759125	0.079887	0.108707	0.0877905	0.106969	0.142272	0.131241	0.113787	0.135961	0.092953	0.0971592	0.0749954	0.176857	0.00880456	0.022787	0.0115281	0.0299235	0.0494985	0.0356984	0.0287177	0.0610156	0.0809665	0.0278739	0.041368	0.0285009	0.0492326	0.0460181	0.0231656	0.0387407	0.0533007	0.0576495	0.0370659	0.0278604	3.278088
49	-15803.53	-15816.52	12.99123	0.138415	0.09642	0.0998558	0.097734	0.095712	0.0981613	0.119613	0.0733931	0.0930752	0.152366	0.0759125	0.079887	0.115761	0.0816059	0.106969	0.113771	0.131241	0.113787	0.135961	0.0810554	0.0744537	0.0749954	0.176857	0.0100523	0.022787	0.0115281	0.0291038	0.0494985	0.0313038	0.0287177	0.0659985	0.0809665	0.0264405	0.041368	0.0303672	0.0492326	0.0460181	0.0231656	0.0281004	0.0683325	0.0576495	0.0370659	0.0250883	3.189785
