Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
194	-15800.28	-15812.88	12.60125	0.148789	0.100822	0.0851636	0.107039	0.106156	0.0749301	0.147272	0.0839574	0.100769	0.178265	0.0913181	0.0813122	0.0968692	0.0918742	0.141871	0.113817	0.116443	0.108322	0.130738	0.0718599	0.0855877	0.0872177	0.189572	0.0691501	0.0427904	0.0379248	0.0500563	0.0340999	0.040544	0.0381368	0.0265735	0.037235	0.0462473	0.017132	0.0338838	0.0214531	0.0125731	0.0395107	0.0356744	0.0328366	0.00933583	0.0405372	0.0231241	3.228783
195	-15798.54	-15810.7	12.15271	0.148789	0.100822	0.0906556	0.108329	0.106156	0.0854612	0.147272	0.0799791	0.100769	0.178265	0.0913181	0.0813122	0.0968692	0.0918742	0.141871	0.134292	0.12237	0.119872	0.130738	0.0718599	0.0855877	0.0935943	0.173367	0.0677182	0.0427904	0.0379248	0.0500563	0.0340999	0.040544	0.0381368	0.0184925	0.043135	0.0450521	0.0316698	0.0338838	0.0151181	0.0125731	0.0395107	0.0356744	0.0328366	0.00933583	0.0405372	0.0231241	3.273637
196	-15799.31	-15811.38	12.07012	0.148789	0.0998344	0.0906556	0.108329	0.114001	0.0854612	0.147272	0.0682286	0.100769	0.178265	0.0913181	0.0813122	0.0968692	0.0918742	0.132448	0.126697	0.12237	0.119872	0.130738	0.0812954	0.0855877	0.0935943	0.173367	0.0964688	0.0317818	0.0398789	0.0500563	0.0340999	0.0288846	0.0381368	0.0334578	0.0320846	0.0527602	0.0178528	0.0338838	0.0198273	0.0125731	0.0457044	0.0356744	0.0328366	0.0095369	0.0405372	0.0269108	3.281896
197	-15803.19	-15814.71	11.51679	0.148789	0.0998344	0.0999678	0.108329	0.114001	0.0872791	0.147272	0.0682286	0.100769	0.178265	0.0913181	0.0813122	0.114259	0.0918742	0.132448	0.126697	0.12237	0.119872	0.130738	0.0812954	0.0855877	0.0685047	0.173367	0.0913374	0.0317818	0.0398789	0.0500563	0.0582441	0.0320101	0.0381368	0.0334578	0.0320846	0.048866	0.0358425	0.0338838	0.0198273	0.0125731	0.0457044	0.0356744	0.0223694	0.0201283	0.0560821	0.0269108	3.337229
198	-15799.94	-15812.19	12.24296	0.148789	0.0998344	0.0988508	0.108329	0.116646	0.0872791	0.147272	0.0682286	0.0985776	0.179734	0.0913181	0.0813122	0.0806428	0.0878775	0.132448	0.126697	0.12237	0.122095	0.130738	0.0703554	0.0855877	0.0685047	0.173367	0.0913374	0.0317818	0.0474996	0.0500563	0.0409032	0.0320101	0.0381368	0.0313183	0.0320846	0.048866	0.035322	0.0338838	0.0198273	0.0102437	0.0457044	0.0356744	0.0223694	0.0201283	0.0436987	0.0269108	3.264612
199	-15801.91	-15814.06	12.15548	0.148789	0.0998344	0.0988508	0.108329	0.116646	0.0872791	0.147272	0.0682286	0.0985776	0.179734	0.0936569	0.0682184	0.0806428	0.087006	0.137245	0.126697	0.12237	0.122095	0.130738	0.0703554	0.0855877	0.0685047	0.173367	0.0913374	0.0358897	0.0433754	0.0548177	0.0409032	0.0320101	0.0409794	0.0313183	0.0320846	0.048866	0.035322	0.0338838	0.0231212	0.00996639	0.0457044	0.0356744	0.0273432	0.0201283	0.0436987	0.0269108	3.27336
200	-15799.01	-15811.9	12.89223	0.148789	0.0998344	0.0988508	0.107083	0.116646	0.0872791	0.147272	0.0682286	0.0985776	0.167154	0.0713949	0.0682184	0.0906561	0.087006	0.1181	0.126697	0.12237	0.104235	0.130738	0.0703554	0.0855877	0.0685047	0.170171	0.0825717	0.0358897	0.040048	0.0548177	0.0409032	0.0410288	0.0409794	0.0313183	0.0320846	0.048866	0.035322	0.0338838	0.0130084	0.00996639	0.0457044	0.0405854	0.0338994	0.0144484	0.0436987	0.0269108	3.199685
201	-15806.63	-15818.6	11.96698	0.148789	0.0998344	0.0988508	0.138351	0.116646	0.092483	0.147272	0.0917174	0.120608	0.167154	0.0713949	0.084832	0.0906561	0.0976188	0.120961	0.126697	0.12237	0.108392	0.115236	0.0703554	0.0855877	0.0707943	0.170171	0.0825717	0.0358897	0.0318253	0.0671052	0.0409032	0.0410288	0.0409794	0.0313183	0.0320846	0.049193	0.035322	0.0338838	0.0130084	0.00996639	0.0457044	0.025697	0.0338994	0.0144484	0.0436987	0.0269108	3.29221
202	-15799.93	-15812	12.06685	0.148789	0.0998344	0.0988508	0.131462	0.116646	0.0864047	0.147272	0.0915161	0.107211	0.167154	0.0731256	0.084832	0.0906561	0.0976188	0.120961	0.150523	0.12237	0.11815	0.115236	0.0703554	0.0922092	0.0769753	0.170171	0.0825717	0.0358897	0.0279897	0.0470436	0.035575	0.0410288	0.0409794	0.0313183	0.0320846	0.0547641	0.035322	0.0338838	0.0195168	0.00996639	0.0457044	0.025697	0.0234747	0.0144484	0.0397304	0.0269108	3.282223
203	-15803.85	-15816.25	12.40194	0.148789	0.104884	0.0988508	0.131462	0.116646	0.0864047	0.147272	0.0698211	0.107211	0.167154	0.0741734	0.0917862	0.0906561	0.0976188	0.120961	0.154154	0.12237	0.117182	0.115236	0.0703554	0.0922092	0.0769753	0.140994	0.0825717	0.0434479	0.0279897	0.0470436	0.0421149	0.0410288	0.0226168	0.0320047	0.0320846	0.070377	0.035322	0.0234964	0.0195168	0.00996639	0.0457044	0.025697	0.0234747	0.0144484	0.0397304	0.0269108	3.248714
204	-15800.56	-15813.48	12.91372	0.148789	0.104924	0.0988508	0.102377	0.116646	0.0864047	0.147272	0.0765768	0.107211	0.182306	0.0741734	0.0917862	0.0906561	0.0976188	0.120961	0.154154	0.12237	0.117182	0.115236	0.0703554	0.0843655	0.0769753	0.140994	0.0693309	0.0434479	0.0320804	0.0470436	0.0211484	0.0377599	0.0262695	0.0320047	0.0320846	0.070377	0.0244126	0.0234964	0.0195168	0.00996639	0.0441904	0.025697	0.0253121	0.0185708	0.0397304	0.0269108	3.197536
205	-15801.24	-15813.74	12.50044	0.148789	0.104924	0.0988508	0.102377	0.116646	0.0864047	0.146284	0.0765768	0.114025	0.182306	0.0878459	0.0925113	0.0906561	0.0976188	0.120961	0.140861	0.12237	0.117427	0.115236	0.0703554	0.0843655	0.0769753	0.140994	0.0753076	0.0434479	0.0320804	0.0470436	0.0211484	0.0416997	0.037845	0.0320047	0.0362271	0.070377	0.034412	0.0234964	0.0195168	0.00996639	0.0441904	0.025697	0.0253121	0.0170904	0.0397304	0.0269108	3.238864
206	-15799.66	-15813.23	13.57617	0.111235	0.104924	0.0988508	0.102377	0.113327	0.0784826	0.146284	0.0765768	0.114025	0.153539	0.0758481	0.0737219	0.0906561	0.117835	0.120961	0.140861	0.110019	0.117427	0.115236	0.0703554	0.0843655	0.0769753	0.140994	0.0753076	0.0434479	0.0320804	0.0443181	0.0316481	0.0310295	0.037845	0.0298955	0.0386174	0.070377	0.034412	0.0234964	0.0195168	0.0114811	0.0441904	0.025697	0.0193248	0.0170904	0.0397304	0.0269108	3.131291
207	-15801.27	-15814.4	13.12362	0.111235	0.112636	0.0988508	0.0995789	0.113327	0.0784826	0.146284	0.0765768	0.114025	0.17264	0.0758481	0.0737219	0.0906561	0.117835	0.120961	0.121923	0.137562	0.117427	0.115663	0.0734307	0.0843655	0.0769753	0.140994	0.0753076	0.0434479	0.0501715	0.0443181	0.0316481	0.0310295	0.0333661	0.0173356	0.0400723	0.070377	0.034412	0.0234964	0.0195168	0.0108202	0.0441904	0.025697	0.0193248	0.0243761	0.0397304	0.0269108	3.176546
208	-15799.53	-15812.11	12.58595	0.111235	0.112636	0.0988508	0.0995789	0.113327	0.0948423	0.12631	0.0765768	0.114025	0.17264	0.0857907	0.086699	0.0906561	0.117835	0.120961	0.121923	0.139276	0.117427	0.115663	0.0734307	0.0843655	0.0769753	0.140994	0.0702854	0.0397544	0.0501715	0.0560422	0.0348525	0.0421375	0.0333661	0.0274635	0.0400723	0.0650876	0.03875	0.0275642	0.0195168	0.0130023	0.0441904	0.025697	0.0193248	0.0243761	0.0397304	0.0269108	3.230313
209	-15802.53	-15814.8	12.26932	0.147211	0.112636	0.097854	0.0995789	0.113327	0.0819214	0.139926	0.0765768	0.114025	0.14717	0.0857907	0.086699	0.0944894	0.102905	0.120961	0.121923	0.139276	0.117427	0.114813	0.0734307	0.0798303	0.0769753	0.144261	0.0702854	0.0568154	0.0501715	0.0560422	0.0348525	0.0421375	0.0333661	0.0274635	0.0393858	0.0435382	0.03875	0.0417871	0.0204111	0.0130023	0.0489182	0.0235127	0.0415115	0.0243761	0.0397304	0.0269108	3.261976
210	-15806.11	-15817.98	11.8682	0.147211	0.107372	0.097854	0.108668	0.110465	0.0819214	0.139926	0.0765768	0.114025	0.14717	0.0857907	0.0724214	0.0944894	0.102905	0.120961	0.121923	0.139276	0.116488	0.119914	0.0580458	0.0798303	0.0855589	0.195971	0.0702854	0.0568154	0.0501715	0.0560422	0.0240838	0.0421375	0.0333661	0.0274635	0.0328607	0.0435382	0.0310578	0.0417871	0.0204111	0.0333196	0.0409839	0.0278527	0.0415115	0.0243761	0.0455763	0.0336856	3.302088
211	-15807.13	-15818.69	11.56142	0.147211	0.107372	0.097854	0.108593	0.110465	0.0819214	0.139926	0.0765768	0.114025	0.191331	0.0857907	0.0973409	0.0944894	0.092693	0.120961	0.121923	0.149952	0.116488	0.119914	0.0580458	0.0798303	0.0855589	0.195971	0.0702854	0.0568154	0.0501715	0.0560422	0.0240838	0.0224629	0.0333661	0.0274635	0.0328607	0.0435382	0.0310578	0.0417871	0.031786	0.0350168	0.0365511	0.0278527	0.0320637	0.0179438	0.0337007	0.0336856	3.332766
212	-15802.64	-15814.29	11.64412	0.147211	0.104548	0.097854	0.108593	0.110465	0.0819214	0.139926	0.0765768	0.114025	0.19809	0.0857907	0.0973409	0.0944894	0.092693	0.119757	0.121923	0.135653	0.116488	0.119914	0.0672729	0.0798303	0.0916124	0.195971	0.0702854	0.0458277	0.0501715	0.0560422	0.0240838	0.0224629	0.0333661	0.0274635	0.0328607	0.0440352	0.0365291	0.0273446	0.031786	0.0350168	0.0365511	0.0278527	0.0320637	0.0159972	0.0431251	0.0336856	3.324496
213	-15808.03	-15820.06	12.02813	0.144528	0.104548	0.097854	0.108593	0.110465	0.104928	0.139926	0.0690741	0.114025	0.19809	0.0658757	0.0873081	0.0944894	0.092693	0.119757	0.121923	0.135653	0.116488	0.104458	0.0943083	0.0798303	0.0730057	0.197036	0.0702854	0.0458277	0.0308786	0.0557673	0.0240838	0.0224629	0.0333661	0.0204548	0.0328607	0.0440352	0.0365291	0.0248134	0.031786	0.0350168	0.0378346	0.0340916	0.0383372	0.0159972	0.0431251	0.0336856	3.286095
214	-15807.27	-15820.62	13.34982	0.104269	0.104548	0.0821662	0.0916808	0.110465	0.104928	0.101376	0.0690741	0.111587	0.176414	0.0658757	0.0761633	0.0944894	0.092693	0.114125	0.121923	0.135653	0.124104	0.117942	0.0822277	0.0798303	0.0730057	0.197036	0.0694808	0.0458277	0.0308786	0.0618006	0.029321	0.0224629	0.0333661	0.0204548	0.0386108	0.0440352	0.0314247	0.0248134	0.031786	0.0350168	0.0378346	0.0340916	0.0383372	0.0159972	0.0431251	0.0336856	3.153926
215	-15808.56	-15821.74	13.17922	0.104256	0.104548	0.113842	0.0916808	0.110465	0.104928	0.101376	0.0690741	0.111587	0.176414	0.0658757	0.0942917	0.0944894	0.092693	0.114125	0.121923	0.135653	0.124104	0.117942	0.0887977	0.0798303	0.0730057	0.160437	0.0694808	0.0514587	0.0308786	0.03887	0.029321	0.0224629	0.0333661	0.0201655	0.0386108	0.072159	0.0397025	0.0248134	0.031786	0.0350168	0.0378346	0.0340916	0.019279	0.0130318	0.0436327	0.0336856	3.170985
216	-15804.27	-15816.93	12.66046	0.116161	0.104548	0.0880539	0.0916883	0.110465	0.0717948	0.101376	0.0780107	0.111587	0.176414	0.0878749	0.0942917	0.101734	0.092693	0.114125	0.121923	0.135653	0.124104	0.117942	0.0887977	0.0798303	0.0927982	0.160437	0.0694808	0.0514587	0.0308786	0.03887	0.0308177	0.0224629	0.0333661	0.0425158	0.0316584	0.072159	0.0397025	0.0248134	0.031786	0.0350168	0.0378346	0.0340916	0.0382397	0.0180886	0.0436327	0.0336856	3.222862
217	-15804.84	-15817.59	12.75263	0.114633	0.112913	0.115674	0.0916883	0.110465	0.0964545	0.121386	0.0780107	0.111587	0.150157	0.0878749	0.0942917	0.101734	0.092693	0.122451	0.121923	0.120941	0.102166	0.123665	0.0887977	0.0798303	0.0879646	0.138457	0.0694808	0.0402801	0.0383522	0.03887	0.0398727	0.0224629	0.0333661	0.0345847	0.0316584	0.072159	0.0397025	0.0412518	0.031786	0.0186783	0.0273958	0.0340916	0.0382397	0.0183353	0.0436327	0.0336856	3.213645
218	-15801.52	-15814.46	12.93632	0.114633	0.112913	0.115674	0.0916883	0.124873	0.0964545	0.124943	0.0780107	0.100873	0.150157	0.0878749	0.0942917	0.105655	0.092693	0.122451	0.121923	0.120941	0.102166	0.123665	0.0887977	0.0798303	0.0879646	0.138457	0.0694808	0.0402801	0.0383522	0.03887	0.0394893	0.0224629	0.032136	0.0345847	0.0316584	0.0572258	0.0333993	0.0412518	0.0250946	0.0186783	0.0273958	0.0340916	0.0382397	0.0183353	0.0436327	0.0336856	3.195275
219	-15805.72	-15817.78	12.06484	0.114633	0.112913	0.115674	0.0967011	0.124873	0.0964545	0.128334	0.0780107	0.100873	0.145632	0.0864429	0.0942917	0.106142	0.0833855	0.122451	0.140029	0.127969	0.115378	0.103698	0.0887977	0.0798303	0.0879646	0.179999	0.0694808	0.0473301	0.0386143	0.0388821	0.0394893	0.0224629	0.032136	0.0226544	0.0316584	0.0572258	0.0333993	0.0486846	0.0250946	0.0376398	0.0273958	0.0340916	0.0382397	0.0183353	0.0554459	0.0336856	3.282424
220	-15803.67	-15815.34	11.66657	0.116573	0.112913	0.115674	0.0873521	0.133815	0.112813	0.128334	0.0854064	0.100873	0.159461	0.0864429	0.0843119	0.106142	0.103838	0.122451	0.140029	0.123669	0.115378	0.123841	0.0786648	0.0800351	0.0904208	0.163699	0.0694808	0.0418623	0.0386143	0.0388821	0.0394893	0.0224629	0.032136	0.0226544	0.0316584	0.0572258	0.0351727	0.0486846	0.0250946	0.0224502	0.0444467	0.0340916	0.0382397	0.0183353	0.0554459	0.0336856	3.322251
221	-15801.68	-15813.72	12.03948	0.116573	0.0948083	0.115674	0.102396	0.132242	0.112813	0.142918	0.0854064	0.0898883	0.159461	0.0864429	0.0877133	0.0873395	0.0947379	0.122451	0.138558	0.123669	0.115378	0.123841	0.0786648	0.0800351	0.085014	0.163699	0.0687846	0.0418623	0.0386143	0.0388821	0.0394893	0.0247045	0.032136	0.036248	0.0316584	0.0572258	0.0351727	0.0509119	0.0226542	0.0224502	0.0474718	0.0340916	0.0154112	0.0183353	0.0554459	0.0336856	3.28496
222	-15806.02	-15818.06	12.03953	0.126098	0.0948083	0.115674	0.102396	0.120486	0.112813	0.119938	0.0854064	0.0898883	0.160668	0.0977541	0.0877133	0.0873395	0.088342	0.105011	0.138558	0.11939	0.115378	0.123841	0.0900538	0.0800351	0.0870091	0.171445	0.0781326	0.0418623	0.0386143	0.0592791	0.0512335	0.0247045	0.0181387	0.036248	0.0317048	0.04936	0.0351727	0.0509119	0.0226542	0.0224502	0.0474718	0.0340916	0.0154112	0.0183353	0.0554459	0.0336856	3.284955
223	-15806.13	-15818.37	12.24668	0.126098	0.0948083	0.0944774	0.102396	0.120486	0.112813	0.147522	0.0854064	0.0898883	0.160668	0.0763192	0.0877133	0.0979904	0.116391	0.105011	0.138558	0.11939	0.0932758	0.123841	0.0737171	0.095036	0.0870091	0.171445	0.0781326	0.0418623	0.0441218	0.0592791	0.0302685	0.0369701	0.0181387	0.036248	0.0317048	0.0502554	0.0127755	0.0509119	0.036264	0.0224502	0.0474718	0.0340916	0.0154112	0.0183353	0.0456009	0.0336856	3.26424
224	-15800.75	-15813.49	12.73459	0.126098	0.0948083	0.0944774	0.102396	0.120486	0.112813	0.116137	0.0854064	0.0898883	0.160668	0.0737307	0.0877133	0.0979904	0.108873	0.105011	0.138558	0.147498	0.0932758	0.123841	0.0737171	0.095036	0.0870091	0.171445	0.0781326	0.0418623	0.0383433	0.0592791	0.0280656	0.0366531	0.0181387	0.0284134	0.0317048	0.0502554	0.0127755	0.029289	0.0297817	0.0232529	0.0474718	0.0340916	0.0234392	0.0183353	0.0456009	0.0336856	3.215449
225	-15803.93	-15817.07	13.1341	0.126098	0.093473	0.0944774	0.102396	0.120486	0.112813	0.116137	0.0854064	0.0898883	0.148426	0.0737307	0.0928605	0.0793125	0.108958	0.105262	0.138558	0.11799	0.0932758	0.129243	0.0737171	0.095036	0.0870091	0.171445	0.0781326	0.0418623	0.0383433	0.0592791	0.0280656	0.0366531	0.0181387	0.0284134	0.0317048	0.0502554	0.0127755	0.029289	0.0297817	0.0232529	0.0474718	0.0340916	0.0220042	0.0250524	0.0512458	0.0336856	3.175498
226	-15804.16	-15817.54	13.37885	0.126098	0.093473	0.0932261	0.102396	0.120486	0.112813	0.116137	0.0854064	0.0898883	0.148426	0.0654745	0.0928605	0.0793125	0.108958	0.105262	0.117489	0.11799	0.0932758	0.129243	0.0670291	0.095036	0.0870091	0.171445	0.0781326	0.0418623	0.0383433	0.0592791	0.0471254	0.0250703	0.0180157	0.0284134	0.0258835	0.0546853	0.0210538	0.029289	0.0297817	0.0232529	0.0474718	0.0340916	0.0220042	0.0250524	0.0512458	0.0322345	3.151023
227	-15801.77	-15815.29	13.51884	0.126098	0.093473	0.0893083	0.102396	0.120486	0.0822459	0.116137	0.0896883	0.102697	0.148426	0.0654745	0.0916821	0.100185	0.0797309	0.105262	0.117489	0.128007	0.0932758	0.140086	0.0670692	0.0857963	0.0870091	0.171445	0.0781326	0.0488979	0.0383433	0.0592791	0.0440122	0.0250703	0.0176926	0.0284134	0.0258835	0.0546853	0.0220727	0.029289	0.0264323	0.0232529	0.0474718	0.0340916	0.0220042	0.0250524	0.0512458	0.0322345	3.137024
228	-15805.05	-15818.59	13.53954	0.126098	0.0828031	0.0893083	0.0943438	0.120486	0.0800371	0.116137	0.0896883	0.102697	0.148426	0.0654745	0.0916821	0.100185	0.0797309	0.105262	0.117489	0.128007	0.118113	0.140086	0.0670692	0.0874037	0.0937174	0.1385	0.0781326	0.0488979	0.0383433	0.0592791	0.0440122	0.0286394	0.0223962	0.0284134	0.0258835	0.0546853	0.0220727	0.0507515	0.0330129	0.0232529	0.0362909	0.0276092	0.0220042	0.0250524	0.0512458	0.0322345	3.134954
229	-15801.23	-15814.53	13.30246	0.126098	0.0928793	0.0893083	0.0978064	0.104721	0.0800371	0.118511	0.0896883	0.102697	0.148426	0.0819039	0.0916821	0.100185	0.0765978	0.105262	0.128155	0.128007	0.113534	0.105567	0.0906452	0.0874037	0.0937174	0.1385	0.0781326	0.0488979	0.0383433	0.0597545	0.0442803	0.0314605	0.0270261	0.0284134	0.041414	0.0546853	0.0118407	0.038656	0.0330129	0.0232529	0.0362909	0.0413314	0.0220042	0.0250524	0.0512458	0.0322345	3.158662
230	-15804.74	-15817.96	13.21821	0.126098	0.0928793	0.0893083	0.0978064	0.106884	0.0800371	0.147759	0.0896883	0.102697	0.148426	0.0572544	0.0916821	0.100185	0.097976	0.105262	0.138248	0.128007	0.113534	0.105567	0.0906452	0.100528	0.0937174	0.14639	0.0781326	0.0488979	0.0306025	0.0425571	0.0442803	0.0314605	0.0270261	0.0284134	0.0511671	0.0546853	0.0118407	0.038656	0.0305842	0.0232529	0.0362909	0.0183552	0.0220042	0.0250524	0.049814	0.023435	3.167087
231	-15796.9	-15809.65	12.74716	0.126098	0.0928793	0.0893083	0.119151	0.111353	0.0800371	0.146743	0.0885927	0.102697	0.166036	0.0841129	0.0916821	0.100185	0.097976	0.105262	0.138248	0.1282	0.113534	0.105567	0.0791437	0.108071	0.0841672	0.14639	0.0810702	0.0488979	0.0306025	0.0425571	0.0442803	0.0314605	0.0270261	0.0284134	0.037868	0.0546853	0.0118407	0.0328245	0.0215459	0.0232529	0.0362909	0.0301731	0.0276684	0.0250524	0.049814	0.023435	3.214192
232	-15792.07	-15804.77	12.69635	0.126098	0.101052	0.0893083	0.119151	0.111353	0.0800371	0.138803	0.0885927	0.102697	0.166036	0.0841129	0.0916821	0.100185	0.097976	0.105262	0.138248	0.1282	0.118437	0.115604	0.0791437	0.082501	0.0841672	0.14639	0.0810702	0.0488979	0.0306025	0.0438644	0.0442803	0.0314605	0.0270261	0.0284134	0.0360255	0.0546853	0.0233451	0.0328245	0.0215459	0.0232529	0.0362909	0.0301731	0.0293635	0.0121424	0.049814	0.0391573	3.219273
233	-15795.26	-15807.71	12.44559	0.126098	0.101052	0.0893083	0.109817	0.126193	0.0800371	0.138803	0.0885927	0.102697	0.166036	0.0841129	0.0737766	0.100185	0.0778784	0.1344	0.135165	0.128393	0.118437	0.120501	0.0791437	0.0917181	0.0841672	0.14639	0.0810702	0.0488979	0.0306025	0.0572545	0.0442803	0.0314605	0.0270261	0.0284134	0.0360255	0.0546853	0.0233451	0.0328245	0.0215459	0.0257782	0.051372	0.0301731	0.0293635	0.0130084	0.049814	0.024506	3.244349
234	-15800.18	-15812	11.81953	0.126098	0.0985331	0.0893083	0.110419	0.126193	0.0942856	0.138803	0.0805211	0.102697	0.166036	0.0841129	0.0737766	0.124079	0.0778784	0.1344	0.14648	0.139149	0.118437	0.120501	0.0791437	0.0917181	0.0841672	0.176522	0.0810702	0.0488979	0.0306025	0.0378182	0.0404534	0.0314605	0.0270261	0.0284134	0.0360255	0.0546853	0.0229592	0.0426314	0.0215459	0.0166874	0.061863	0.0301731	0.0293635	0.0133158	0.0441965	0.024506	3.306955
235	-15799.93	-15811.6	11.66631	0.126098	0.0985331	0.0893083	0.110419	0.12779	0.0942856	0.138803	0.0674892	0.102697	0.16229	0.0960101	0.0844967	0.124079	0.0915057	0.1344	0.14648	0.139149	0.118437	0.107534	0.0791437	0.0990893	0.0841672	0.168514	0.0810702	0.0488979	0.0413168	0.0417501	0.0404534	0.0314605	0.0270261	0.0327622	0.0431422	0.0546853	0.0229592	0.0426314	0.0215459	0.0166874	0.037105	0.029485	0.0357421	0.0141321	0.0441965	0.024506	3.322277
236	-15799.88	-15811.32	11.43769	0.126098	0.0985331	0.124727	0.103934	0.108149	0.08205	0.138803	0.0805248	0.102697	0.16229	0.0960101	0.0844967	0.124079	0.0915057	0.1344	0.14648	0.129189	0.108773	0.127436	0.0791437	0.0990893	0.0924443	0.168514	0.0810702	0.0488979	0.0413168	0.0512264	0.0404534	0.0314605	0.0270261	0.0343778	0.0315928	0.0446484	0.0229592	0.0426314	0.0333381	0.0166874	0.037105	0.029485	0.0357421	0.0192481	0.0441965	0.0223075	3.345138
237	-15801.34	-15812.78	11.43794	0.126098	0.115728	0.0863558	0.103934	0.108149	0.0901182	0.138803	0.0832469	0.0946933	0.157444	0.0960101	0.0844967	0.125554	0.0915057	0.1344	0.14648	0.129189	0.117704	0.127436	0.0800346	0.0990893	0.0924443	0.168514	0.0810702	0.0488979	0.0413168	0.0512264	0.0404534	0.0314605	0.0223206	0.0343778	0.0315928	0.0446484	0.0229592	0.0552173	0.0333381	0.0166874	0.037105	0.029485	0.0207638	0.0210065	0.0614503	0.0223075	3.345114
238	-15808.4	-15820.78	12.37798	0.130083	0.115728	0.0907132	0.103934	0.108149	0.0771032	0.138803	0.0832469	0.0946933	0.157444	0.0960101	0.0667163	0.125554	0.0915057	0.1344	0.14648	0.129189	0.120387	0.125202	0.0794106	0.0938263	0.0924443	0.141119	0.0810702	0.0488979	0.0299179	0.0512264	0.0404534	0.0314605	0.0119823	0.0343778	0.0380166	0.0279559	0.0229592	0.0552173	0.0333381	0.0166874	0.03523	0.029485	0.0207638	0.0210065	0.0564308	0.0224912	3.25111
239	-15803.22	-15816.01	12.79661	0.130083	0.0846262	0.0976755	0.103934	0.100881	0.0942293	0.138803	0.0674263	0.0859917	0.157444	0.0960101	0.0667163	0.105643	0.0915057	0.1344	0.14648	0.137429	0.121452	0.125202	0.0794106	0.0881249	0.0924443	0.141119	0.0810702	0.0469038	0.0299179	0.045645	0.03842	0.0314605	0.0119823	0.0343778	0.0380166	0.0412139	0.0229592	0.0552173	0.0333381	0.0166874	0.042464	0.029485	0.0231291	0.0210065	0.0564308	0.0224912	3.209247
240	-15804.54	-15817.7	13.16425	0.118036	0.0846262	0.0976755	0.116662	0.112213	0.0967811	0.138803	0.0674263	0.0859917	0.157444	0.0690718	0.0667163	0.108054	0.0915057	0.1344	0.14648	0.137429	0.121452	0.125202	0.0717759	0.0862648	0.0924443	0.141119	0.0810702	0.0469038	0.0299179	0.0347131	0.03842	0.0314605	0.0141008	0.0381468	0.0380166	0.0433875	0.0288947	0.0552173	0.0217623	0.0140541	0.042464	0.029485	0.0231291	0.0148431	0.0564308	0.0224912	3.172483
241	-15802.62	-15815.16	12.53388	0.118036	0.0846262	0.0976755	0.116662	0.112213	0.0967811	0.138803	0.0674263	0.105092	0.157444	0.0764254	0.072922	0.10939	0.0915057	0.1344	0.12266	0.137429	0.123705	0.101964	0.0717759	0.0862648	0.0967983	0.184244	0.0810702	0.0469038	0.0299179	0.0347131	0.03842	0.0364346	0.0229654	0.0381468	0.0419426	0.0433875	0.0288947	0.0552173	0.0321269	0.0140541	0.042464	0.0243786	0.0231291	0.0181894	0.0564308	0.0224912	3.23552
242	-15806.22	-15818.57	12.34904	0.118036	0.114899	0.0871118	0.0872314	0.108648	0.0860706	0.138803	0.0674263	0.105092	0.180861	0.0798253	0.0901545	0.110462	0.0915057	0.1344	0.103858	0.137429	0.109693	0.101964	0.0862104	0.080065	0.0971967	0.184244	0.0794718	0.0469038	0.0299179	0.0347131	0.03842	0.0364346	0.0229654	0.0381468	0.0419426	0.070911	0.0288947	0.0549659	0.0321269	0.0140541	0.042464	0.0243786	0.0231291	0.0181894	0.0522964	0.0224912	3.254004
243	-15801.65	-15814.25	12.60016	0.110346	0.114899	0.0969502	0.0872314	0.108648	0.0860706	0.118324	0.0881487	0.105092	0.191757	0.0760147	0.0779117	0.108973	0.0857188	0.1344	0.103858	0.137429	0.109693	0.101964	0.0862104	0.080065	0.0971967	0.184244	0.0794718	0.0493768	0.0402709	0.0347131	0.03842	0.0364346	0.0229654	0.0381468	0.0419426	0.0585861	0.0288947	0.0295949	0.0321269	0.0179215	0.042464	0.0243786	0.0231291	0.0241226	0.0522964	0.0224912	3.228892
244	-15804.71	-15818.11	13.39354	0.110346	0.114899	0.0998252	0.0872314	0.109071	0.0860706	0.118324	0.0881487	0.105092	0.138683	0.0747353	0.0779117	0.114355	0.0924988	0.0924067	0.103858	0.108747	0.14179	0.101964	0.0862104	0.080065	0.0743794	0.165684	0.0789593	0.0493768	0.0402709	0.0522862	0.03842	0.0364346	0.0342556	0.0381468	0.0318361	0.0585861	0.0288947	0.0327337	0.0321269	0.0197287	0.042464	0.0407002	0.0231291	0.0241226	0.0522964	0.0224912	3.149554
